candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Warren,3-61,27,
Chris McDaniel,U.S. Senate,,Republican,Warren,3-61,14,
Thad Cochran,U.S. Senate,,Republican,Warren,American Legion Post,142,
Chris McDaniel,U.S. Senate,,Republican,Warren,American Legion Post,50,
Thad Cochran,U.S. Senate,,Republican,Warren,Auditorium,63,
Chris McDaniel,U.S. Senate,,Republican,Warren,Auditorium,14,
Thad Cochran,U.S. Senate,,Republican,Warren,Beechwood,376,
Chris McDaniel,U.S. Senate,,Republican,Warren,Beechwood,194,
Thad Cochran,U.S. Senate,,Republican,Warren,Bovina,152,
Chris McDaniel,U.S. Senate,,Republican,Warren,Bovina,222,
Thad Cochran,U.S. Senate,,Republican,Warren,Brunswick,41,
Chris McDaniel,U.S. Senate,,Republican,Warren,Brunswick,64,
Thad Cochran,U.S. Senate,,Republican,Warren,Cedar Grove,100,
Chris McDaniel,U.S. Senate,,Republican,Warren,Cedar Grove,40,
Thad Cochran,U.S. Senate,,Republican,Warren,Culkin,705,
Chris McDaniel,U.S. Senate,,Republican,Warren,Culkin,587,
Thad Cochran,U.S. Senate,,Republican,Warren,Elks Lodge,263,
Chris McDaniel,U.S. Senate,,Republican,Warren,Elks Lodge,133,
Thad Cochran,U.S. Senate,,Republican,Warren,Goodrum,146,
Chris McDaniel,U.S. Senate,,Republican,Warren,Goodrum,110,
Thad Cochran,U.S. Senate,,Republican,Warren,Jett,122,
Chris McDaniel,U.S. Senate,,Republican,Warren,Jett,83,
Thad Cochran,U.S. Senate,,Republican,Warren,Kings,56,
Chris McDaniel,U.S. Senate,,Republican,Warren,Kings,54,
Thad Cochran,U.S. Senate,,Republican,Warren,Moose Lodge,191,
Chris McDaniel,U.S. Senate,,Republican,Warren,Moose Lodge,213,
Thad Cochran,U.S. Senate,,Republican,Warren,No. 7 Fire Station,108,
Chris McDaniel,U.S. Senate,,Republican,Warren,No. 7 Fire Station,49,
Thad Cochran,U.S. Senate,,Republican,Warren,Oak Ridge,23,
Chris McDaniel,U.S. Senate,,Republican,Warren,Oak Ridge,13,
Thad Cochran,U.S. Senate,,Republican,Warren,Plumbers & Pipefitters,226,
Chris McDaniel,U.S. Senate,,Republican,Warren,Plumbers & Pipefitters,100,
Thad Cochran,U.S. Senate,,Republican,Warren,Redwood,29,
Chris McDaniel,U.S. Senate,,Republican,Warren,Redwood,31,
Thad Cochran,U.S. Senate,,Republican,Warren,St. Aloysius,9,
Chris McDaniel,U.S. Senate,,Republican,Warren,St. Aloysius,2,
Thad Cochran,U.S. Senate,,Republican,Warren,Tingleville,135,
Chris McDaniel,U.S. Senate,,Republican,Warren,Tingleville,119,
Thad Cochran,U.S. Senate,,Republican,Warren,Vicksburg Junior High School,188,
Chris McDaniel,U.S. Senate,,Republican,Warren,Vicksburg Junior High School,58,
Thad Cochran,U.S. Senate,,Republican,Warren,Ymca,111,
Chris McDaniel,U.S. Senate,,Republican,Warren,Ymca,81,
Thad Cochran,U.S. Senate,,Republican,Warren,Yokena,96,
Chris McDaniel,U.S. Senate,,Republican,Warren,Yokena,87,
Thad Cochran,U.S. Senate,,Republican,Warren,,3309,TRUE
Chris McDaniel,U.S. Senate,,Republican,Warren,,2318,
