candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Monroe,1 Amory First 1f1,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,1 Amory First 1f1,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,1 Amory First 1f1,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,1 Amory First 1f1,0,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,1 Amory First 1f1,6,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,1 Amory First 1f1,3,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,1 Bigbee 1f2,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,1 Bigbee 1f2,1,
Bill Marcy,U.S. Senate,,Democrat,Monroe,1 Bigbee 1f2,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,1 Bigbee 1f2,0,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,1 Bigbee 1f2,2,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,1 Bigbee 1f2,4,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,1 Boyds 1f3,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,1 Boyds 1f3,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,1 Boyds 1f3,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,1 Boyds 1f3,0,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,1 Boyds 1f3,2,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,1 Boyds 1f3,9,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,1 Hatley 1f4,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,1 Hatley 1f4,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,1 Hatley 1f4,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,1 Hatley 1f4,1,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,1 Hatley 1f4,11,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,1 Hatley 1f4,9,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,1 Smithville 1f6,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,1 Smithville 1f6,3,
Bill Marcy,U.S. Senate,,Democrat,Monroe,1 Smithville 1f6,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,1 Smithville 1f6,1,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,1 Smithville 1f6,19,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,1 Smithville 1f6,11,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,2 Amory Second 2f1,78,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,2 Amory Second 2f1,2,
Bill Marcy,U.S. Senate,,Democrat,Monroe,2 Amory Second 2f1,1,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,2 Amory Second 2f1,0,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,2 Amory Second 2f1,32,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,2 Amory Second 2f1,25,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,2 Becker 2f2,30,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,2 Becker 2f2,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,2 Becker 2f2,2,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,2 Becker 2f2,2,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,2 Becker 2f2,13,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,2 Becker 2f2,16,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,2 Parham,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,2 Parham,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,2 Parham,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,2 Parham,0,
Ron E. Dickey,U.S. House,1,Democrat,Monroe,2 Parham,7,
Rex N. Weathers,U.S. House,1,Democrat,Monroe,2 Parham,2,
Travis W. Childers,U.S. Senate,,Democrat,Monroe,2 Sipsey,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,Monroe,2 Sipsey,0,
Bill Marcy,U.S. Senate,,Democrat,Monroe,2 Sipsey,0,
Jonathan Rawl,U.S. Senate,,Democrat,Monroe,2 Sipsey,0,
