candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,101 - One,1,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,101 - One,454,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,101 - One,185,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,101 - One,31,
Gregg Harper,U.S. House,3,Republican,Lauderdale,101 - One,584,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,105 - Five,1,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,105 - Five,439,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,105 - Five,123,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,105 - Five,17,
Gregg Harper,U.S. House,3,Republican,Lauderdale,105 - Five,528,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,126 - Andrews Chapel,5,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,126 - Andrews Chapel,134,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,126 - Andrews Chapel,119,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,126 - Andrews Chapel,17,
Gregg Harper,U.S. House,3,Republican,Lauderdale,126 - Andrews Chapel,528,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,127 - Balley,3,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,127 - Balley,250,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,127 - Balley,166,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,127 - Balley,26,
Gregg Harper,U.S. House,3,Republican,Lauderdale,127 - Balley,381,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,146 - New Lauderdale,4,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,146 - New Lauderdale,333,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,146 - New Lauderdale,226,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,146 - New Lauderdale,23,
Gregg Harper,U.S. House,3,Republican,Lauderdale,146 - New Lauderdale,530,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,153 - Prospect,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,153 - Prospect,97,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,153 - Prospect,72,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,153 - Prospect,10,
Gregg Harper,U.S. House,3,Republican,Lauderdale,153 - Prospect,151,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,175 - West Dalewood,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,175 - West Dalewood,28,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,175 - West Dalewood,42,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,175 - West Dalewood,4,
Gregg Harper,U.S. House,3,Republican,Lauderdale,175 - West Dalewood,60,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,202 - Two,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,202 - Two,73,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,202 - Two,12,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,202 - Two,3,
Gregg Harper,U.S. House,3,Republican,Lauderdale,202 - Two,77,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,204 - Four,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,204 - Four,28,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,204 - Four,11,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,204 - Four,4,
Gregg Harper,U.S. House,3,Republican,Lauderdale,204 - Four,33,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,206 - Six,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,206 - Six,76,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,206 - Six,29,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,206 - Six,11,
Gregg Harper,U.S. House,3,Republican,Lauderdale,206 - Six,83,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,214 - Fourteen,1,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,214 - Fourteen,14,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,214 - Fourteen,13,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,214 - Fourteen,4,
Gregg Harper,U.S. House,3,Republican,Lauderdale,214 - Fourteen,22,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,235 - Daleville,1,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,235 - Daleville,25,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,235 - Daleville,18,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,235 - Daleville,5,
Gregg Harper,U.S. House,3,Republican,Lauderdale,235 - Daleville,36,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,237 - East Lauderdale,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,237 - East Lauderdale,132,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,237 - East Lauderdale,163,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,237 - East Lauderdale,29,
Gregg Harper,U.S. House,3,Republican,Lauderdale,237 - East Lauderdale,257,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,238 - Marion,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,238 - Marion,101,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,238 - Marion,73,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,238 - Marion,13,
Gregg Harper,U.S. House,3,Republican,Lauderdale,238 - Marion,158,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,240 - Kewanee,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,240 - Kewanee,24,
Chris McDaniel,U.S. Senate,,Republican,Lauderdale,240 - Kewanee,26,
Hardy Caraway,U.S. House,3,Republican,Lauderdale,240 - Kewanee,3,
Gregg Harper,U.S. House,3,Republican,Lauderdale,240 - Kewanee,46,
Thomas L. Carey,U.S. Senate,,Republican,Lauderdale,254 - Russell,0,
Thad Cochran,U.S. Senate,,Republican,Lauderdale,254 - Russell,118,
