candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,8,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,9,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Cannonsburg 4010,1,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Cannonsburg 4010,0,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Cannonsburg 4010,55,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,44,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,9,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,22,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Chambliss's Restaurant 5030,3,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Chambliss's Restaurant 5030,3,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Chambliss's Restaurant 5030,77,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,35,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,11,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,29,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Chancery Clerk 3010,3,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Chancery Clerk 3010,7,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Chancery Clerk 3010,86,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,3,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,5,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Church Hill 4020,3,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Church Hill 4020,1,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Church Hill 4020,21,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,City Hall 3020,64,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,City Hall 3020,12,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,City Hall 3020,9,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,City Hall 3020,1,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,City Hall 3020,8,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,City Hall 3020,83,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,7,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,13,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Fayette Manor 5020,6,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Fayette Manor 5020,3,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Fayette Manor 5020,53,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Harriston 1020,37,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Harriston 1020,7,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Harriston 1020,13,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Harriston 1020,2,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Harriston 1020,6,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Harriston 1020,59,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,3,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,7,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Highway 33 2040,1,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Highway 33 2040,0,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Highway 33 2040,27,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Lorman 5010,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Lorman 5010,7,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Lorman 5010,10,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Lorman 5010,2,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Lorman 5010,4,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Lorman 5010,57,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,68,
William Bond Compton Jr.,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,10,
Bill Marcy,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,21,
Jonathan Rawl,U.S. Senate,,Democrat,Jefferson,Old Hollywood Church 4030,6,
Damien Fairconetue,U.S. House,2,Democrat,Jefferson,Old Hollywood Church 4030,8,
Bennie G. Thompson,U.S. House,2,Democrat,Jefferson,Old Hollywood Church 4030,114,
Travis W. Childers,U.S. Senate,,Democrat,Jefferson,Red Lick 1030,57,
