candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Bobo,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Bobo,5,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Bobo,9,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Cagle Crossing,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Cagle Crossing,10,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Cagle Crossing,9,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale #2,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #2,143,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #2,88,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale #3,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #3,13,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #3,7,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale #4,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #4,10,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #4,2,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale #4 North,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #4 North,33,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #4 North,8,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale #5,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale #5,50,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale #5,24,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Clarksdale Courthouse,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Clarksdale Courthouse,61,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Clarksdale Courthouse,34,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Coahoma,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Coahoma,4,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Coahoma,0,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Dublin,2,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Dublin,28,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Dublin,10,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Farrell,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Farrell,2,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Farrell,0,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Friars Point,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Friars Point,5,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Friars Point,2,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Jonestown,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Jonestown,0,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Jonestown,0,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Lula,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Lula,25,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Lula,12,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Lyon,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Lyon,202,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Lyon,63,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Rena Lara,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Rena Lara,32,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Rena Lara,33,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Roundaway,1,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Roundaway,14,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Roundaway,3,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Sasse Street Fire Station,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Sasse Street Fire Station,4,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Sasse Street Fire Station,0,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,Sherard,0,
Thad Cochran,U.S. Senate,,Republican,Coahoma,Sherard,0,
Chris McDaniel,U.S. Senate,,Republican,Coahoma,Sherard,2,
Thomas L. Carey,U.S. Senate,,Republican,Coahoma,,7,
Thad Cochran,U.S. Senate,,Republican,Coahoma,,641,TRUE
Chris McDaniel,U.S. Senate,,Republican,Coahoma,,306,
