candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Amite,Amite River,41,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Amite River,12,
Bill Marcy,U.S. Senate,,Democrat,Amite,Amite River,5,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Amite River,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Amite River,18,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Amite River,19,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Amite River,16,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Ariel,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Ariel,2,
Bill Marcy,U.S. Senate,,Democrat,Amite,Ariel,1,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Ariel,1,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Ariel,16,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Ariel,7,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Ariel,9,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Berwick,50,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Berwick,9,
Bill Marcy,U.S. Senate,,Democrat,Amite,Berwick,6,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Berwick,5,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Berwick,13,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Berwick,18,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Berwick,28,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Crosby,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Crosby,1,
Bill Marcy,U.S. Senate,,Democrat,Amite,Crosby,0,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Crosby,0,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Crosby,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Crosby,0,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Crosby,6,
Travis W. Childers,U.S. Senate,,Democrat,Amite,East Centreville,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,East Centreville,3,
Bill Marcy,U.S. Senate,,Democrat,Amite,East Centreville,3,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,East Centreville,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,East Centreville,6,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,East Centreville,6,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,East Centreville,5,
Travis W. Childers,U.S. Senate,,Democrat,Amite,East Fork,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,East Fork,3,
Bill Marcy,U.S. Senate,,Democrat,Amite,East Fork,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,East Fork,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,East Fork,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,East Fork,4,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,East Fork,11,
Travis W. Childers,U.S. Senate,,Democrat,Amite,East Gloster,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,East Gloster,1,
Bill Marcy,U.S. Senate,,Democrat,Amite,East Gloster,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,East Gloster,7,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,East Gloster,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,East Gloster,7,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,East Gloster,13,
Travis W. Childers,U.S. Senate,,Democrat,Amite,East Liberty,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,East Liberty,4,
Bill Marcy,U.S. Senate,,Democrat,Amite,East Liberty,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,East Liberty,1,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,East Liberty,8,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,East Liberty,6,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,East Liberty,9,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Gloster,80,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Gloster,15,
Bill Marcy,U.S. Senate,,Democrat,Amite,Gloster,23,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Gloster,7,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Gloster,28,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Gloster,31,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Gloster,62,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Homochitto,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Homochitto,0,
Bill Marcy,U.S. Senate,,Democrat,Amite,Homochitto,0,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Homochitto,0,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Homochitto,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Homochitto,2,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Homochitto,0,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Liberty,20,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Liberty,4,
Bill Marcy,U.S. Senate,,Democrat,Amite,Liberty,0,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Liberty,1,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Liberty,11,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Liberty,8,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Liberty,6,
Travis W. Childers,U.S. Senate,,Democrat,Amite,New Zion,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,New Zion,6,
Bill Marcy,U.S. Senate,,Democrat,Amite,New Zion,4,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,New Zion,4,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,New Zion,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,New Zion,5,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,New Zion,20,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Oneil,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Oneil,0,
Bill Marcy,U.S. Senate,,Democrat,Amite,Oneil,0,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Oneil,0,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Oneil,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Oneil,1,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Oneil,0,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Riceville,23,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Riceville,1,
Bill Marcy,U.S. Senate,,Democrat,Amite,Riceville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Riceville,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Riceville,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Riceville,1,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Riceville,20,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Smithdale,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Smithdale,4,
Bill Marcy,U.S. Senate,,Democrat,Amite,Smithdale,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Smithdale,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Smithdale,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Smithdale,11,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Smithdale,9,
Travis W. Childers,U.S. Senate,,Democrat,Amite,South Liberty,19,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,South Liberty,4,
Bill Marcy,U.S. Senate,,Democrat,Amite,South Liberty,3,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,South Liberty,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,South Liberty,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,South Liberty,9,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,South Liberty,15,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Street,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Street,3,
Bill Marcy,U.S. Senate,,Democrat,Amite,Street,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Street,0,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Street,6,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Street,2,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Street,5,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Tangipahoa,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Tangipahoa,0,
Bill Marcy,U.S. Senate,,Democrat,Amite,Tangipahoa,0,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Tangipahoa,2,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Tangipahoa,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Tangipahoa,2,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Tangipahoa,5,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Tickfaw,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Tickfaw,3,
Bill Marcy,U.S. Senate,,Democrat,Amite,Tickfaw,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Tickfaw,3,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Tickfaw,10,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Tickfaw,12,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Tickfaw,18,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Walls,43,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Walls,6,
Bill Marcy,U.S. Senate,,Democrat,Amite,Walls,7,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Walls,1,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Walls,11,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Walls,8,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Walls,32,
Travis W. Childers,U.S. Senate,,Democrat,Amite,Zion Hill,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,Zion Hill,0,
Bill Marcy,U.S. Senate,,Democrat,Amite,Zion Hill,2,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,Zion Hill,0,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,Zion Hill,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,Zion Hill,2,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,Zion Hill,1,
Travis W. Childers,U.S. Senate,,Democrat,Amite,,469,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Amite,,81,
Bill Marcy,U.S. Senate,,Democrat,Amite,,67,
Jonathan Rawl,U.S. Senate,,Democrat,Amite,,44,
Jim Lilijeberg,U.S. House,3,Democrat,Amite,,155,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Amite,,161,
Dennis C. Quinn,U.S. House,3,Democrat,Amite,,290,TRUE
