candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Arnold Line,22,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Arnold Line,3,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Arnold Line,4,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Arnold Line,3,
Trish Causey,U.S. House,4,Democrat,Lamar,Arnold Line,10,
Matt Moore,U.S. House,4,Democrat,Lamar,Arnold Line,23,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Baxterville,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Baxterville,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Baxterville,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Baxterville,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Baxterville,3,
Matt Moore,U.S. House,4,Democrat,Lamar,Baxterville,0,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Breland,56,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Breland,7,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Breland,8,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Breland,3,
Trish Causey,U.S. House,4,Democrat,Lamar,Breland,41,
Matt Moore,U.S. House,4,Democrat,Lamar,Breland,30,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Greenville,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Greenville,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Greenville,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Greenville,1,
Trish Causey,U.S. House,4,Democrat,Lamar,Greenville,0,
Matt Moore,U.S. House,4,Democrat,Lamar,Greenville,1,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Kingsmill,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Kingsmill,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Kingsmill,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Kingsmill,1,
Trish Causey,U.S. House,4,Democrat,Lamar,Kingsmill,2,
Matt Moore,U.S. House,4,Democrat,Lamar,Kingsmill,5,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Lake Serene,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Lake Serene,2,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Lake Serene,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Lake Serene,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Lake Serene,8,
Matt Moore,U.S. House,4,Democrat,Lamar,Lake Serene,9,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Lamar Park,62,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Lamar Park,4,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Lamar Park,6,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Lamar Park,7,
Trish Causey,U.S. House,4,Democrat,Lamar,Lamar Park,47,
Matt Moore,U.S. House,4,Democrat,Lamar,Lamar Park,30,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Lumberton,64,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Lumberton,9,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Lumberton,6,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Lumberton,4,
Trish Causey,U.S. House,4,Democrat,Lamar,Lumberton,31,
Matt Moore,U.S. House,4,Democrat,Lamar,Lumberton,48,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Midway,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Midway,3,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Midway,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Midway,2,
Trish Causey,U.S. House,4,Democrat,Lamar,Midway,4,
Matt Moore,U.S. House,4,Democrat,Lamar,Midway,10,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Northeast Lamar,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Northeast Lamar,6,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Northeast Lamar,8,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Northeast Lamar,4,
Trish Causey,U.S. House,4,Democrat,Lamar,Northeast Lamar,23,
Matt Moore,U.S. House,4,Democrat,Lamar,Northeast Lamar,21,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Oak Grove,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Oak Grove,7,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Oak Grove,2,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Oak Grove,4,
Trish Causey,U.S. House,4,Democrat,Lamar,Oak Grove,16,
Matt Moore,U.S. House,4,Democrat,Lamar,Oak Grove,11,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Okahola,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Okahola,2,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Okahola,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Okahola,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Okahola,3,
Matt Moore,U.S. House,4,Democrat,Lamar,Okahola,5,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Oloh,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Oloh,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Oloh,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Oloh,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Oloh,0,
Matt Moore,U.S. House,4,Democrat,Lamar,Oloh,1,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Pine Grove,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Pine Grove,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Pine Grove,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Pine Grove,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Pine Grove,0,
Matt Moore,U.S. House,4,Democrat,Lamar,Pine Grove,1,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Purvis,29,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Purvis,10,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Purvis,3,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Purvis,6,
Trish Causey,U.S. House,4,Democrat,Lamar,Purvis,17,
Matt Moore,U.S. House,4,Democrat,Lamar,Purvis,25,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Richburg,27,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Richburg,3,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Richburg,6,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Richburg,3,
Trish Causey,U.S. House,4,Democrat,Lamar,Richburg,27,
Matt Moore,U.S. House,4,Democrat,Lamar,Richburg,14,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Rocky Branch,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Rocky Branch,1,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Rocky Branch,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Rocky Branch,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Rocky Branch,4,
Matt Moore,U.S. House,4,Democrat,Lamar,Rocky Branch,4,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,South Purvis,14,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,South Purvis,3,
Bill Marcy,U.S. Senate,,Democrat,Lamar,South Purvis,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,South Purvis,2,
Trish Causey,U.S. House,4,Democrat,Lamar,South Purvis,13,
Matt Moore,U.S. House,4,Democrat,Lamar,South Purvis,7,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Sumrall,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Sumrall,8,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Sumrall,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Sumrall,4,
Trish Causey,U.S. House,4,Democrat,Lamar,Sumrall,18,
Matt Moore,U.S. House,4,Democrat,Lamar,Sumrall,12,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Wesley Manor,42,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Wesley Manor,7,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Wesley Manor,1,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Wesley Manor,4,
Trish Causey,U.S. House,4,Democrat,Lamar,Wesley Manor,23,
Matt Moore,U.S. House,4,Democrat,Lamar,Wesley Manor,28,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,Yawn,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,Yawn,0,
Bill Marcy,U.S. Senate,,Democrat,Lamar,Yawn,0,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,Yawn,0,
Trish Causey,U.S. House,4,Democrat,Lamar,Yawn,2,
Matt Moore,U.S. House,4,Democrat,Lamar,Yawn,2,
Travis W. Childers,U.S. Senate,,Democrat,Lamar,,428,TRUE
William Bond Compton Jr.,U.S. Senate,,Democrat,Lamar,,75,
Bill Marcy,U.S. Senate,,Democrat,Lamar,,51,
Jonathan Rawl,U.S. Senate,,Democrat,Lamar,,48,
Trish Causey,U.S. House,4,Democrat,Lamar,,292,TRUE
Matt Moore,U.S. House,4,Democrat,Lamar,,287,
