candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,George,Agricola,10,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Agricola,2,
Bill Marcy,U.S. Senate,,Democrat,George,Agricola,1,
Jonathan Rawl,U.S. Senate,,Democrat,George,Agricola,0,
Trish Causey,U.S. House,4,Democrat,George,Agricola,4,
Matt Moore,U.S. House,4,Democrat,George,Agricola,9,
Travis W. Childers,U.S. Senate,,Democrat,George,Barton,13,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Barton,6,
Bill Marcy,U.S. Senate,,Democrat,George,Barton,1,
Jonathan Rawl,U.S. Senate,,Democrat,George,Barton,0,
Trish Causey,U.S. House,4,Democrat,George,Barton,7,
Matt Moore,U.S. House,4,Democrat,George,Barton,13,
Travis W. Childers,U.S. Senate,,Democrat,George,Basin,26,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Basin,5,
Bill Marcy,U.S. Senate,,Democrat,George,Basin,3,
Jonathan Rawl,U.S. Senate,,Democrat,George,Basin,2,
Trish Causey,U.S. House,4,Democrat,George,Basin,14,
Matt Moore,U.S. House,4,Democrat,George,Basin,22,
Travis W. Childers,U.S. Senate,,Democrat,George,Benndale,12,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Benndale,14,
Bill Marcy,U.S. Senate,,Democrat,George,Benndale,3,
Jonathan Rawl,U.S. Senate,,Democrat,George,Benndale,7,
Trish Causey,U.S. House,4,Democrat,George,Benndale,11,
Matt Moore,U.S. House,4,Democrat,George,Benndale,22,
Travis W. Childers,U.S. Senate,,Democrat,George,Bexley,9,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Bexley,6,
Bill Marcy,U.S. Senate,,Democrat,George,Bexley,3,
Jonathan Rawl,U.S. Senate,,Democrat,George,Bexley,2,
Trish Causey,U.S. House,4,Democrat,George,Bexley,10,
Matt Moore,U.S. House,4,Democrat,George,Bexley,9,
Travis W. Childers,U.S. Senate,,Democrat,George,Broome,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Broome,0,
Bill Marcy,U.S. Senate,,Democrat,George,Broome,0,
Jonathan Rawl,U.S. Senate,,Democrat,George,Broome,0,
Trish Causey,U.S. House,4,Democrat,George,Broome,0,
Matt Moore,U.S. House,4,Democrat,George,Broome,1,
Travis W. Childers,U.S. Senate,,Democrat,George,Central,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,Central,4,
Bill Marcy,U.S. Senate,,Democrat,George,Central,1,
Jonathan Rawl,U.S. Senate,,Democrat,George,Central,0,
Trish Causey,U.S. House,4,Democrat,George,Central,5,
Matt Moore,U.S. House,4,Democrat,George,Central,6,
Travis W. Childers,U.S. Senate,,Democrat,George,City Hall,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,George,City Hall,10,
