candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Lowndes,Airbase,89,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Airbase,77,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Artesia,14,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Artesia,13,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Brandon,340,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Brandon,199,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Caledonia,398,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Caledonia,447,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Coleman,5,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Coleman,0,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Columbus High School,248,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Columbus High School,106,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Crawford,48,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Crawford,14,
Thad Cochran,U.S. Senate,,Republican,Lowndes,First Assembly,830,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,First Assembly,446,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Hunt,12,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Hunt,0,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Immanuel School,132,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Immanuel School,94,
Thad Cochran,U.S. Senate,,Republican,Lowndes,National Guard Armory,122,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,National Guard Armory,77,
Thad Cochran,U.S. Senate,,Republican,Lowndes,New Hope,680,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,New Hope,539,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Plum Grove,4,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Plum Grove,4,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Propst Park Community Hut,6,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Propst Park Community Hut,0,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Rural Hill,221,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Rural Hill,270,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Sale,69,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Sale,37,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Steens,104,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Steens,66,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Townsend Park,37,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Townsend Park,11,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Trinity,135,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Trinity,65,
Thad Cochran,U.S. Senate,,Republican,Lowndes,Union Academy,46,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,Union Academy,21,
Thad Cochran,U.S. Senate,,Republican,Lowndes,University,222,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,University,61,
Thad Cochran,U.S. Senate,,Republican,Lowndes,West Lowndes,223,
Chris McDaniel,U.S. Senate,,Republican,Lowndes,West Lowndes,127,
Thad Cochran,U.S. Senate,,Republican,Lowndes,,3985,TRUE
Chris McDaniel,U.S. Senate,,Republican,Lowndes,,2674,
