candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Stone,American Legion,104,
Chris McDaniel,U.S. Senate,,Republican,Stone,American Legion,59,
Thad Cochran,U.S. Senate,,Republican,Stone,Big Level,147,
Chris McDaniel,U.S. Senate,,Republican,Stone,Big Level,164,
Thad Cochran,U.S. Senate,,Republican,Stone,Bond,11,
Chris McDaniel,U.S. Senate,,Republican,Stone,Bond,40,
Thad Cochran,U.S. Senate,,Republican,Stone,Courthouse,115,
Chris McDaniel,U.S. Senate,,Republican,Stone,Courthouse,70,
Thad Cochran,U.S. Senate,,Republican,Stone,Elarbee,36,
Chris McDaniel,U.S. Senate,,Republican,Stone,Elarbee,128,
Thad Cochran,U.S. Senate,,Republican,Stone,Flint Creek,161,
Chris McDaniel,U.S. Senate,,Republican,Stone,Flint Creek,181,
Thad Cochran,U.S. Senate,,Republican,Stone,Magnolia,53,
Chris McDaniel,U.S. Senate,,Republican,Stone,Magnolia,104,
Thad Cochran,U.S. Senate,,Republican,Stone,Mchenry Fire Station,110,
Chris McDaniel,U.S. Senate,,Republican,Stone,Mchenry Fire Station,135,
Thad Cochran,U.S. Senate,,Republican,Stone,Mchenry Library,43,
Chris McDaniel,U.S. Senate,,Republican,Stone,Mchenry Library,86,
Thad Cochran,U.S. Senate,,Republican,Stone,Old Hospital,153,
Chris McDaniel,U.S. Senate,,Republican,Stone,Old Hospital,110,
Thad Cochran,U.S. Senate,,Republican,Stone,Perkinston,62,
Chris McDaniel,U.S. Senate,,Republican,Stone,Perkinston,68,
Thad Cochran,U.S. Senate,,Republican,Stone,Pleasant Hill,47,
Chris McDaniel,U.S. Senate,,Republican,Stone,Pleasant Hill,54,
Thad Cochran,U.S. Senate,,Republican,Stone,Ten Mile,63,
Chris McDaniel,U.S. Senate,,Republican,Stone,Ten Mile,68,
Thad Cochran,U.S. Senate,,Republican,Stone,Tuxechana,156,
Chris McDaniel,U.S. Senate,,Republican,Stone,Tuxechana,260,
Thad Cochran,U.S. Senate,,Republican,Stone,New Hope,56,
Chris McDaniel,U.S. Senate,,Republican,Stone,New Hope,51,
Thad Cochran,U.S. Senate,,Republican,Stone,,1317,
Chris McDaniel,U.S. Senate,,Republican,Stone,,1578,TRUE
