candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Panola,Batesville #3,102,
Chris McDaniel,U.S. Senate,,Republican,Panola,Batesville #3,105,
Thad Cochran,U.S. Senate,,Republican,Panola,Cold Springs,11,
Chris McDaniel,U.S. Senate,,Republican,Panola,Cold Springs,28,
Thad Cochran,U.S. Senate,,Republican,Panola,Cole's Point,40,
Chris McDaniel,U.S. Senate,,Republican,Panola,Cole's Point,80,
Thad Cochran,U.S. Senate,,Republican,Panola,Como,68,
Chris McDaniel,U.S. Senate,,Republican,Panola,Como,88,
Thad Cochran,U.S. Senate,,Republican,Panola,Courtland,47,
Chris McDaniel,U.S. Senate,,Republican,Panola,Courtland,48,
Thad Cochran,U.S. Senate,,Republican,Panola,Crenshaw,24,
Chris McDaniel,U.S. Senate,,Republican,Panola,Crenshaw,31,
Thad Cochran,U.S. Senate,,Republican,Panola,Curtis,14,
Chris McDaniel,U.S. Senate,,Republican,Panola,Curtis,14,
Thad Cochran,U.S. Senate,,Republican,Panola,East Batesville,173,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Batesville,179,
Thad Cochran,U.S. Senate,,Republican,Panola,East Batesville #4,157,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Batesville #4,78,
Thad Cochran,U.S. Senate,,Republican,Panola,East Sardis,55,
Chris McDaniel,U.S. Senate,,Republican,Panola,East Sardis,78,
Thad Cochran,U.S. Senate,,Republican,Panola,Enon,17,
Chris McDaniel,U.S. Senate,,Republican,Panola,Enon,23,
Thad Cochran,U.S. Senate,,Republican,Panola,Eureka,83,
Chris McDaniel,U.S. Senate,,Republican,Panola,Eureka,155,
Thad Cochran,U.S. Senate,,Republican,Panola,Longtown,14,
Chris McDaniel,U.S. Senate,,Republican,Panola,Longtown,26,
Thad Cochran,U.S. Senate,,Republican,Panola,Macedonia-Concord,9,
Chris McDaniel,U.S. Senate,,Republican,Panola,Macedonia-Concord,9,
Thad Cochran,U.S. Senate,,Republican,Panola,North Batesville #A,110,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Batesville #A,74,
Thad Cochran,U.S. Senate,,Republican,Panola,North Batesville #B,9,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Batesville #B,39,
Thad Cochran,U.S. Senate,,Republican,Panola,North Springport,67,
Chris McDaniel,U.S. Senate,,Republican,Panola,North Springport,102,
Thad Cochran,U.S. Senate,,Republican,Panola,Pleasant Grove,14,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pleasant Grove,46,
Thad Cochran,U.S. Senate,,Republican,Panola,Pleasant Mount,24,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pleasant Mount,53,
Thad Cochran,U.S. Senate,,Republican,Panola,Pope,69,
Chris McDaniel,U.S. Senate,,Republican,Panola,Pope,128,
Thad Cochran,U.S. Senate,,Republican,Panola,South Sardis,60,
Chris McDaniel,U.S. Senate,,Republican,Panola,South Sardis,60,
Thad Cochran,U.S. Senate,,Republican,Panola,South Springport,71,
Chris McDaniel,U.S. Senate,,Republican,Panola,South Springport,149,
Thad Cochran,U.S. Senate,,Republican,Panola,Tocowa,96,
Chris McDaniel,U.S. Senate,,Republican,Panola,Tocowa,115,
Thad Cochran,U.S. Senate,,Republican,Panola,West Sardis,12,
Chris McDaniel,U.S. Senate,,Republican,Panola,West Sardis,22,
Thad Cochran,U.S. Senate,,Republican,Panola,,1346,
Chris McDaniel,U.S. Senate,,Republican,Panola,,1730,TRUE
