candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Bar Mac,13,
Thad Cochran,U.S. Senate,,Republican,Forrest,Bar Mac,244,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Bar Mac,559,
Tom Carter,U.S. House,4,Republican,Forrest,Bar Mac,47,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Bar Mac,4,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Bar Mac,486,
Gene Taylor,U.S. House,4,Republican,Forrest,Bar Mac,268,
Ron Vincent,U.S. House,4,Republican,Forrest,Bar Mac,8,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Brooklyn,3,
Thad Cochran,U.S. Senate,,Republican,Forrest,Brooklyn,61,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Brooklyn,111,
Tom Carter,U.S. House,4,Republican,Forrest,Brooklyn,5,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Brooklyn,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Brooklyn,112,
Gene Taylor,U.S. House,4,Republican,Forrest,Brooklyn,57,
Ron Vincent,U.S. House,4,Republican,Forrest,Brooklyn,2,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Burger Center,0,
Thad Cochran,U.S. Senate,,Republican,Forrest,Burger Center,6,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Burger Center,0,
Tom Carter,U.S. House,4,Republican,Forrest,Burger Center,0,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Burger Center,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Burger Center,0,
Gene Taylor,U.S. House,4,Republican,Forrest,Burger Center,5,
Ron Vincent,U.S. House,4,Republican,Forrest,Burger Center,0,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Camp,1,
Thad Cochran,U.S. Senate,,Republican,Forrest,Camp,117,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Camp,57,
Tom Carter,U.S. House,4,Republican,Forrest,Camp,2,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Camp,0,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Camp,71,
Gene Taylor,U.S. House,4,Republican,Forrest,Camp,100,
Ron Vincent,U.S. House,4,Republican,Forrest,Camp,2,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Carnes,9,
Thad Cochran,U.S. Senate,,Republican,Forrest,Carnes,107,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Carnes,212,
Tom Carter,U.S. House,4,Republican,Forrest,Carnes,17,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Carnes,4,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Carnes,180,
Gene Taylor,U.S. House,4,Republican,Forrest,Carnes,121,
Ron Vincent,U.S. House,4,Republican,Forrest,Carnes,2,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Court Street,1,
Thad Cochran,U.S. Senate,,Republican,Forrest,Court Street,75,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Court Street,24,
Tom Carter,U.S. House,4,Republican,Forrest,Court Street,1,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Court Street,1,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Court Street,31,
Gene Taylor,U.S. House,4,Republican,Forrest,Court Street,66,
Ron Vincent,U.S. House,4,Republican,Forrest,Court Street,0,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Dantzler,3,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dantzler,49,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Dantzler,171,
Tom Carter,U.S. House,4,Republican,Forrest,Dantzler,16,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Dantzler,2,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Dantzler,125,
Gene Taylor,U.S. House,4,Republican,Forrest,Dantzler,79,
Ron Vincent,U.S. House,4,Republican,Forrest,Dantzler,2,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Dixie,24,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dixie,268,
Chris McDaniel,U.S. Senate,,Republican,Forrest,Dixie,466,
Tom Carter,U.S. House,4,Republican,Forrest,Dixie,35,
Tavish C. Kelly,U.S. House,4,Republican,Forrest,Dixie,5,
Steven McCarty Palazzo,U.S. House,4,Republican,Forrest,Dixie,465,
Gene Taylor,U.S. House,4,Republican,Forrest,Dixie,251,
Ron Vincent,U.S. House,4,Republican,Forrest,Dixie,6,
Thomas L. Carey,U.S. Senate,,Republican,Forrest,Dixie Pine Central,5,
Thad Cochran,U.S. Senate,,Republican,Forrest,Dixie Pine Central,53,
