candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Madison,Bear Creek,89,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Bear Creek,8,
Bill Marcy,U.S. Senate,,Democrat,Madison,Bear Creek,28,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Bear Creek,2,
Jim Lilijeberg,U.S. House,3,Democrat,Madison,Bear Creek,8,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Madison,Bear Creek,56,
Dennis C. Quinn,U.S. House,3,Democrat,Madison,Bear Creek,52,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Bible Church,32,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Bible Church,4,
Bill Marcy,U.S. Senate,,Democrat,Madison,Bible Church,14,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Bible Church,4,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Bible Church,2,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Bible Church,59,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Camden,64,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Camden,6,
Bill Marcy,U.S. Senate,,Democrat,Madison,Camden,21,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Camden,1,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Camden,1,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Camden,107,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Cameron,18,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Cameron,4,
Bill Marcy,U.S. Senate,,Democrat,Madison,Cameron,9,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Cameron,0,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Cameron,1,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Cameron,27,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Canton Fire Station #4,17,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Canton Fire Station #4,0,
Bill Marcy,U.S. Senate,,Democrat,Madison,Canton Fire Station #4,16,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Canton Fire Station #4,0,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Canton Fire Station #4,0,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Canton Fire Station #4,36,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Canton Precinct 1,78,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Canton Precinct 1,12,
Bill Marcy,U.S. Senate,,Democrat,Madison,Canton Precinct 1,23,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Canton Precinct 1,4,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Canton Precinct 1,4,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Canton Precinct 1,131,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Canton Precinct 2,69,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Canton Precinct 2,9,
Bill Marcy,U.S. Senate,,Democrat,Madison,Canton Precinct 2,26,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Canton Precinct 2,5,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Canton Precinct 2,5,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Canton Precinct 2,119,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Canton Precinct 3,16,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Canton Precinct 3,1,
Bill Marcy,U.S. Senate,,Democrat,Madison,Canton Precinct 3,4,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Canton Precinct 3,0,
Damien Fairconetue,U.S. House,2,Democrat,Madison,Canton Precinct 3,1,
Bennie G. Thompson,U.S. House,2,Democrat,Madison,Canton Precinct 3,23,
Travis W. Childers,U.S. Senate,,Democrat,Madison,Canton Precinct 4,105,
William Bond Compton Jr.,U.S. Senate,,Democrat,Madison,Canton Precinct 4,14,
Bill Marcy,U.S. Senate,,Democrat,Madison,Canton Precinct 4,49,
Jonathan Rawl,U.S. Senate,,Democrat,Madison,Canton Precinct 4,4,
