candidate,office,district,party,county,precinct,votes,winner
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,209,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,111,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,15,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,26,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,51,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,72,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Hatley 1f4,206,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Hatley 1f4,227,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,147,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,89,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Amory Second 2f1,310,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Amory Second 2f1,240,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Becker 2f2,162,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Becker 2f2,158,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Greenwood Springs,26,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Greenwood Springs,21,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Williams 2f4,5,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Williams 2f4,20,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Aberdeen Third 3f1,168,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Aberdeen Third 3f1,83,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Athens 3f2,64,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Athens 3f2,58,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Bartahatchie 3f3,54,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Bartahatchie 3f3,34,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Hamilton 3f4,156,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Hamilton 3f4,196,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Lackey 3f5,128,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Lackey 3f5,120,
Thad Cochran,U.S. Senate,,Republican,Monroe,4 Darracott 4f3,41,
Chris McDaniel,U.S. Senate,,Republican,Monroe,4 Darracott 4f3,30,
Thad Cochran,U.S. Senate,,Republican,Monroe,4 Gibson 4f4,22,
Chris McDaniel,U.S. Senate,,Republican,Monroe,4 Gibson 4f4,17,
Thad Cochran,U.S. Senate,,Republican,Monroe,4 North Aberdeen 4f1,158,
Chris McDaniel,U.S. Senate,,Republican,Monroe,4 North Aberdeen 4f1,86,
Thad Cochran,U.S. Senate,,Republican,Monroe,4 Prairie 4f5,8,
Chris McDaniel,U.S. Senate,,Republican,Monroe,4 Prairie 4f5,14,
Thad Cochran,U.S. Senate,,Republican,Monroe,4 South Aberdeen 4f2,57,
Chris McDaniel,U.S. Senate,,Republican,Monroe,4 South Aberdeen 4f2,22,
Thad Cochran,U.S. Senate,,Republican,Monroe,5 Amory Fifth 5f1,0,
Chris McDaniel,U.S. Senate,,Republican,Monroe,5 Amory Fifth 5f1,0,
Thad Cochran,U.S. Senate,,Republican,Monroe,5 Central Grove 5f2,26,
Chris McDaniel,U.S. Senate,,Republican,Monroe,5 Central Grove 5f2,22,
Thad Cochran,U.S. Senate,,Republican,Monroe,5 Nettleton 5f3,54,
Chris McDaniel,U.S. Senate,,Republican,Monroe,5 Nettleton 5f3,75,
Thad Cochran,U.S. Senate,,Republican,Monroe,5 Willis 5f4,40,
Chris McDaniel,U.S. Senate,,Republican,Monroe,5 Willis 5f4,23,
Thad Cochran,U.S. Senate,,Republican,Monroe,5 Wren 5f5,103,
Chris McDaniel,U.S. Senate,,Republican,Monroe,5 Wren 5f5,117,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Parham,32,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Parham,27,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Sipsey,22,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Sipsey,35,
Thad Cochran,U.S. Senate,,Republican,Monroe,,2264,TRUE
Chris McDaniel,U.S. Senate,,Republican,Monroe,,1923,
