candidate,office,district,party,county,precinct,votes,winner
Thomas L. Carey,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,3,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,171,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Amory First 1f1,105,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Amory First 1f1,240,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,0,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,13,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Bigbee 1f2,22,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Bigbee 1f2,33,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,1,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,40,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Boyds 1f3,60,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Boyds 1f3,88,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,1 Hatley 1f4,4,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Hatley 1f4,150,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Hatley 1f4,194,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Hatley 1f4,310,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,0,
Thad Cochran,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,126,
Chris McDaniel,U.S. Senate,,Republican,Monroe,1 Smithville 1f6,70,
Alan Nunnelee,U.S. House,1,Republican,Monroe,1 Smithville 1f6,176,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,2 Amory Second 2f1,4,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Amory Second 2f1,237,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Amory Second 2f1,186,
Alan Nunnelee,U.S. House,1,Republican,Monroe,2 Amory Second 2f1,370,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,2 Becker 2f2,0,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Becker 2f2,129,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Becker 2f2,138,
Alan Nunnelee,U.S. House,1,Republican,Monroe,2 Becker 2f2,238,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,2 Parham,2,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Parham,21,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Parham,24,
Alan Nunnelee,U.S. House,1,Republican,Monroe,2 Parham,41,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,2 Sipsey,3,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Sipsey,19,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Sipsey,38,
Alan Nunnelee,U.S. House,1,Republican,Monroe,2 Sipsey,57,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,2 Williams 2f4,1,
Thad Cochran,U.S. Senate,,Republican,Monroe,2 Williams 2f4,4,
Chris McDaniel,U.S. Senate,,Republican,Monroe,2 Williams 2f4,14,
Alan Nunnelee,U.S. House,1,Republican,Monroe,2 Williams 2f4,13,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,3 Aberdeen Third 3f1,1,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Aberdeen Third 3f1,139,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Aberdeen Third 3f1,74,
Alan Nunnelee,U.S. House,1,Republican,Monroe,3 Aberdeen Third 3f1,182,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,3 Athens 3f2,1,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Athens 3f2,49,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Athens 3f2,48,
Alan Nunnelee,U.S. House,1,Republican,Monroe,3 Athens 3f2,88,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,3 Bartahatchie 3f3,0,
Thad Cochran,U.S. Senate,,Republican,Monroe,3 Bartahatchie 3f3,45,
Chris McDaniel,U.S. Senate,,Republican,Monroe,3 Bartahatchie 3f3,33,
Alan Nunnelee,U.S. House,1,Republican,Monroe,3 Bartahatchie 3f3,63,
Thomas L. Carey,U.S. Senate,,Republican,Monroe,3 Greenwood Springs,0,
