candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Covington,Collins,69,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Collins,18,
Bill Marcy,U.S. Senate,,Democrat,Covington,Collins,3,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Collins,7,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Collins,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Collins,71,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Collins,17,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Dry Creek,34,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Dry Creek,3,
Bill Marcy,U.S. Senate,,Democrat,Covington,Dry Creek,4,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Dry Creek,4,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Dry Creek,2,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Dry Creek,35,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Dry Creek,7,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Killmer,45,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Killmer,10,
Bill Marcy,U.S. Senate,,Democrat,Covington,Killmer,6,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Killmer,2,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Killmer,7,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Killmer,39,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Killmer,12,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Lone Star/Black Jack,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Lone Star/Black Jack,4,
Bill Marcy,U.S. Senate,,Democrat,Covington,Lone Star/Black Jack,0,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Lone Star/Black Jack,2,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Lone Star/Black Jack,3,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Lone Star/Black Jack,8,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Lone Star/Black Jack,1,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Mitchell,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Mitchell,0,
Bill Marcy,U.S. Senate,,Democrat,Covington,Mitchell,0,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Mitchell,0,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Mitchell,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Mitchell,0,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Mitchell,0,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Mt. Olive,64,
William Bond Compton Jr.,U.S. Senate,,Democrat,Covington,Mt. Olive,23,
Bill Marcy,U.S. Senate,,Democrat,Covington,Mt. Olive,11,
Jonathan Rawl,U.S. Senate,,Democrat,Covington,Mt. Olive,5,
Jim Lilijeberg,U.S. House,3,Democrat,Covington,Mt. Olive,5,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Covington,Mt. Olive,58,
Dennis C. Quinn,U.S. House,3,Democrat,Covington,Mt. Olive,32,
Travis W. Childers,U.S. Senate,,Democrat,Covington,Okahay,55,
