candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Perry,Arlington 4100,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Arlington 4100,1,
Bill Marcy,U.S. Senate,,Democrat,Perry,Arlington 4100,0,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Arlington 4100,2,
Trish Causey,U.S. House,4,Democrat,Perry,Arlington 4100,2,
Matt Moore,U.S. House,4,Democrat,Perry,Arlington 4100,6,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Beaumont District 1 1030,28,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Beaumont District 1 1030,8,
Bill Marcy,U.S. Senate,,Democrat,Perry,Beaumont District 1 1030,6,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Beaumont District 1 1030,4,
Trish Causey,U.S. House,4,Democrat,Perry,Beaumont District 1 1030,23,
Matt Moore,U.S. House,4,Democrat,Perry,Beaumont District 1 1030,19,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Beaumont Senior Citizens 5120,5,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Beaumont Senior Citizens 5120,1,
Bill Marcy,U.S. Senate,,Democrat,Perry,Beaumont Senior Citizens 5120,3,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Beaumont Senior Citizens 5120,0,
Trish Causey,U.S. House,4,Democrat,Perry,Beaumont Senior Citizens 5120,3,
Matt Moore,U.S. House,4,Democrat,Perry,Beaumont Senior Citizens 5120,5,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Courthouse 5110,3,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Courthouse 5110,2,
Bill Marcy,U.S. Senate,,Democrat,Perry,Courthouse 5110,2,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Courthouse 5110,0,
Trish Causey,U.S. House,4,Democrat,Perry,Courthouse 5110,2,
Matt Moore,U.S. House,4,Democrat,Perry,Courthouse 5110,5,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Deep Creek 5150,0,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Deep Creek 5150,1,
Bill Marcy,U.S. Senate,,Democrat,Perry,Deep Creek 5150,0,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Deep Creek 5150,0,
Trish Causey,U.S. House,4,Democrat,Perry,Deep Creek 5150,1,
Matt Moore,U.S. House,4,Democrat,Perry,Deep Creek 5150,0,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Hintonville 4090,15,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Hintonville 4090,9,
Bill Marcy,U.S. Senate,,Democrat,Perry,Hintonville 4090,4,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Hintonville 4090,0,
Trish Causey,U.S. House,4,Democrat,Perry,Hintonville 4090,7,
Matt Moore,U.S. House,4,Democrat,Perry,Hintonville 4090,22,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Indian Springs 1010,33,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Indian Springs 1010,2,
Bill Marcy,U.S. Senate,,Democrat,Perry,Indian Springs 1010,3,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Indian Springs 1010,1,
Trish Causey,U.S. House,4,Democrat,Perry,Indian Springs 1010,23,
Matt Moore,U.S. House,4,Democrat,Perry,Indian Springs 1010,15,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Janice 5140,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Janice 5140,5,
Bill Marcy,U.S. Senate,,Democrat,Perry,Janice 5140,3,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Janice 5140,3,
Trish Causey,U.S. House,4,Democrat,Perry,Janice 5140,4,
Matt Moore,U.S. House,4,Democrat,Perry,Janice 5140,16,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Miracle Temple COGIC 1040,21,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Miracle Temple COGIC 1040,4,
Bill Marcy,U.S. Senate,,Democrat,Perry,Miracle Temple COGIC 1040,1,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Miracle Temple COGIC 1040,1,
Trish Causey,U.S. House,4,Democrat,Perry,Miracle Temple COGIC 1040,11,
Matt Moore,U.S. House,4,Democrat,Perry,Miracle Temple COGIC 1040,13,
Travis W. Childers,U.S. Senate,,Democrat,Perry,New Augusta Community Center,11,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,New Augusta Community Center,9,
Bill Marcy,U.S. Senate,,Democrat,Perry,New Augusta Community Center,1,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,New Augusta Community Center,4,
Trish Causey,U.S. House,4,Democrat,Perry,New Augusta Community Center,12,
Matt Moore,U.S. House,4,Democrat,Perry,New Augusta Community Center,11,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Prospect 2050,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Prospect 2050,1,
Bill Marcy,U.S. Senate,,Democrat,Perry,Prospect 2050,0,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Prospect 2050,0,
Trish Causey,U.S. House,4,Democrat,Perry,Prospect 2050,0,
Matt Moore,U.S. House,4,Democrat,Perry,Prospect 2050,3,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Richton City Hall 3070,7,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Richton City Hall 3070,2,
Bill Marcy,U.S. Senate,,Democrat,Perry,Richton City Hall 3070,2,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Richton City Hall 3070,1,
Trish Causey,U.S. House,4,Democrat,Perry,Richton City Hall 3070,2,
Matt Moore,U.S. House,4,Democrat,Perry,Richton City Hall 3070,9,
Travis W. Childers,U.S. Senate,,Democrat,Perry,Richton Holly Street 3060,4,
William Bond Compton Jr.,U.S. Senate,,Democrat,Perry,Richton Holly Street 3060,0,
Bill Marcy,U.S. Senate,,Democrat,Perry,Richton Holly Street 3060,1,
Jonathan Rawl,U.S. Senate,,Democrat,Perry,Richton Holly Street 3060,1,
Trish Causey,U.S. House,4,Democrat,Perry,Richton Holly Street 3060,3,
Matt Moore,U.S. House,4,Democrat,Perry,Richton Holly Street 3060,3,
