candidate,office,district,party,county,precinct,votes,winner
Travis W. Childers,U.S. Senate,,Democrat,Walthall,3rd District Tylertown,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,3rd District Tylertown,0,
Bill Marcy,U.S. Senate,,Democrat,Walthall,3rd District Tylertown,0,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,3rd District Tylertown,0,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,3rd District Tylertown,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,3rd District Tylertown,1,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,3rd District Tylertown,0,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,4th District Tylertown,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,4th District Tylertown,1,
Bill Marcy,U.S. Senate,,Democrat,Walthall,4th District Tylertown,0,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,4th District Tylertown,0,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,4th District Tylertown,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,4th District Tylertown,4,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,4th District Tylertown,2,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,4th District West,8,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,4th District West,0,
Bill Marcy,U.S. Senate,,Democrat,Walthall,4th District West,2,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,4th District West,0,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,4th District West,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,4th District West,3,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,4th District West,6,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Darbun,1,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,Darbun,0,
Bill Marcy,U.S. Senate,,Democrat,Walthall,Darbun,0,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,Darbun,0,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,Darbun,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,Darbun,1,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,Darbun,0,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Dexter,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,Dexter,3,
Bill Marcy,U.S. Senate,,Democrat,Walthall,Dexter,2,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,Dexter,0,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,Dexter,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,Dexter,6,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,Dexter,4,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Dinan,54,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,Dinan,9,
Bill Marcy,U.S. Senate,,Democrat,Walthall,Dinan,5,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,Dinan,3,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,Dinan,1,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,Dinan,36,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,Dinan,31,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,East Tylertown,2,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,East Tylertown,1,
Bill Marcy,U.S. Senate,,Democrat,Walthall,East Tylertown,0,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,East Tylertown,2,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,East Tylertown,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,East Tylertown,1,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,East Tylertown,3,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Enon,6,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,Enon,1,
Bill Marcy,U.S. Senate,,Democrat,Walthall,Enon,1,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,Enon,1,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,Enon,0,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,Enon,2,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,Enon,7,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Hope,39,
William Bond Compton Jr.,U.S. Senate,,Democrat,Walthall,Hope,6,
Bill Marcy,U.S. Senate,,Democrat,Walthall,Hope,4,
Jonathan Rawl,U.S. Senate,,Democrat,Walthall,Hope,3,
Jim Lilijeberg,U.S. House,3,Democrat,Walthall,Hope,11,
Douglas MacArthur (Doug) Magee,U.S. House,3,Democrat,Walthall,Hope,9,
Dennis C. Quinn,U.S. House,3,Democrat,Walthall,Hope,28,
Travis W. Childers,U.S. Senate,,Democrat,Walthall,Improve,21,
