county,precinct,office,district,candidate,party,votes
Marion,Balls Mill,President,,Kamala D. Harris,DEM,108
Marion,Balls Mill,President,,Chase Oliver,LIB,0
Marion,Balls Mill,President,,Jill Stein,GRN,1
Marion,Balls Mill,President,,Randall Terry,CON,1
Marion,Balls Mill,President,,Donald J. Trump,REP,422
Marion,Balls Mill,President,,Shiva Ayyadurai,IND,0
Marion,Balls Mill,President,,Claudia De la Cruz,IND,0
Marion,Balls Mill,President,,Robert F. Kennedy Jr.,IND,4
Marion,Balls Mill,President,,Peter Sonski,IND,0
Marion,Balls Mill,U.S. Senate,,Ty Pinkins,DEM,116
Marion,Balls Mill,U.S. Senate,,Roger F. Wicker,REP,417
Marion,Carley,President,,Kamala D. Harris,DEM,47
Marion,Carley,President,,Chase Oliver,LIB,3
Marion,Carley,President,,Jill Stein,GRN,0
Marion,Carley,President,,Randall Terry,CON,0
Marion,Carley,President,,Donald J. Trump,REP,668
Marion,Carley,President,,Shiva Ayyadurai,IND,0
Marion,Carley,President,,Claudia De la Cruz,IND,0
Marion,Carley,President,,Robert F. Kennedy Jr.,IND,0
Marion,Carley,President,,Peter Sonski,IND,0
Marion,Carley,U.S. Senate,,Ty Pinkins,DEM,54
Marion,Carley,U.S. Senate,,Roger F. Wicker,REP,654
Marion,Cedar Grove,President,,Kamala D. Harris,DEM,180
Marion,Cedar Grove,President,,Chase Oliver,LIB,2
Marion,Cedar Grove,President,,Jill Stein,GRN,0
Marion,Cedar Grove,President,,Randall Terry,CON,0
Marion,Cedar Grove,President,,Donald J. Trump,REP,235
Marion,Cedar Grove,President,,Shiva Ayyadurai,IND,0
Marion,Cedar Grove,President,,Claudia De la Cruz,IND,1
Marion,Cedar Grove,President,,Robert F. Kennedy Jr.,IND,1
Marion,Cedar Grove,President,,Peter Sonski,IND,0
Marion,Cedar Grove,U.S. Senate,,Ty Pinkins,DEM,183
Marion,Cedar Grove,U.S. Senate,,Roger F. Wicker,REP,238
Marion,City Hall,President,,Kamala D. Harris,DEM,100
Marion,City Hall,President,,Chase Oliver,LIB,0
Marion,City Hall,President,,Jill Stein,GRN,1
Marion,City Hall,President,,Randall Terry,CON,0
Marion,City Hall,President,,Donald J. Trump,REP,117
Marion,City Hall,President,,Shiva Ayyadurai,IND,0
Marion,City Hall,President,,Claudia De la Cruz,IND,0
Marion,City Hall,President,,Robert F. Kennedy Jr.,IND,1
Marion,City Hall,President,,Peter Sonski,IND,0
Marion,City Hall,U.S. Senate,,Ty Pinkins,DEM,95
Marion,City Hall,U.S. Senate,,Roger F. Wicker,REP,127
Marion,Civil Defense,President,,Kamala D. Harris,DEM,124
Marion,Civil Defense,President,,Chase Oliver,LIB,3
Marion,Civil Defense,President,,Jill Stein,GRN,0
Marion,Civil Defense,President,,Randall Terry,CON,0
Marion,Civil Defense,President,,Donald J. Trump,REP,294
Marion,Civil Defense,President,,Shiva Ayyadurai,IND,1
Marion,Civil Defense,President,,Claudia De la Cruz,IND,0
Marion,Civil Defense,President,,Robert F. Kennedy Jr.,IND,3
Marion,Civil Defense,President,,Peter Sonski,IND,2
Marion,Civil Defense,U.S. Senate,,Ty Pinkins,DEM,120
Marion,Civil Defense,U.S. Senate,,Roger F. Wicker,REP,300
Marion,Darbun,President,,Kamala D. Harris,DEM,30
Marion,Darbun,President,,Chase Oliver,LIB,1
Marion,Darbun,President,,Jill Stein,GRN,0
Marion,Darbun,President,,Randall Terry,CON,0
