county,precinct,office,district,candidate,party,votes
Washington,Arcola Technology Center,President,,Kamala D. Harris,DEM,211
Washington,Arcola Technology Center,President,,Chase Oliver,LIB,0
Washington,Arcola Technology Center,President,,Jill Stein,GRN,0
Washington,Arcola Technology Center,President,,Randall Terry,CON,0
Washington,Arcola Technology Center,President,,Donald J. Trump,REP,165
Washington,Arcola Technology Center,President,,Shiva Ayyadurai,IND,0
Washington,Arcola Technology Center,President,,Claudia De la Cruz,IND,0
Washington,Arcola Technology Center,President,,Robert F. Kennedy Jr.,IND,2
Washington,Arcola Technology Center,President,,Peter Sonski,IND,0
Washington,Arcola Technology Center,U.S. Senate,,Ty Pinkins,DEM,210
Washington,Arcola Technology Center,U.S. Senate,,Roger F. Wicker,REP,171
Washington,Arms of Mercy,President,,Kamala D. Harris,DEM,66
Washington,Arms of Mercy,President,,Chase Oliver,LIB,0
Washington,Arms of Mercy,President,,Jill Stein,GRN,1
Washington,Arms of Mercy,President,,Randall Terry,CON,2
Washington,Arms of Mercy,President,,Donald J. Trump,REP,555
Washington,Arms of Mercy,President,,Shiva Ayyadurai,IND,0
Washington,Arms of Mercy,President,,Claudia De la Cruz,IND,0
Washington,Arms of Mercy,President,,Robert F. Kennedy Jr.,IND,0
Washington,Arms of Mercy,President,,Peter Sonski,IND,0
Washington,Arms of Mercy,U.S. Senate,,Ty Pinkins,DEM,69
Washington,Arms of Mercy,U.S. Senate,,Roger F. Wicker,REP,548
Washington,Buster Brown Community Center,President,,Kamala D. Harris,DEM,1254
Washington,Buster Brown Community Center,President,,Chase Oliver,LIB,5
Washington,Buster Brown Community Center,President,,Jill Stein,GRN,0
Washington,Buster Brown Community Center,President,,Randall Terry,CON,0
Washington,Buster Brown Community Center,President,,Donald J. Trump,REP,285
Washington,Buster Brown Community Center,President,,Shiva Ayyadurai,IND,0
Washington,Buster Brown Community Center,President,,Claudia De la Cruz,IND,2
Washington,Buster Brown Community Center,President,,Robert F. Kennedy Jr.,IND,9
Washington,Buster Brown Community Center,President,,Peter Sonski,IND,1
Washington,Buster Brown Community Center,U.S. Senate,,Ty Pinkins,DEM,1214
Washington,Buster Brown Community Center,U.S. Senate,,Roger F. Wicker,REP,322
Washington,Covenant Presbyterian Church,President,,Kamala D. Harris,DEM,370
Washington,Covenant Presbyterian Church,President,,Chase Oliver,LIB,0
Washington,Covenant Presbyterian Church,President,,Jill Stein,GRN,2
Washington,Covenant Presbyterian Church,President,,Randall Terry,CON,1
Washington,Covenant Presbyterian Church,President,,Donald J. Trump,REP,693
Washington,Covenant Presbyterian Church,President,,Shiva Ayyadurai,IND,0
Washington,Covenant Presbyterian Church,President,,Claudia De la Cruz,IND,0
Washington,Covenant Presbyterian Church,President,,Robert F. Kennedy Jr.,IND,6
Washington,Covenant Presbyterian Church,President,,Peter Sonski,IND,2
Washington,Covenant Presbyterian Church,U.S. Senate,,Ty Pinkins,DEM,354
Washington,Covenant Presbyterian Church,U.S. Senate,,Roger F. Wicker,REP,713
Washington,Darlove,President,,Kamala D. Harris,DEM,22
Washington,Darlove,President,,Chase Oliver,LIB,0
Washington,Darlove,President,,Jill Stein,GRN,0
Washington,Darlove,President,,Randall Terry,CON,0
Washington,Darlove,President,,Donald J. Trump,REP,46
Washington,Darlove,President,,Shiva Ayyadurai,IND,0
Washington,Darlove,President,,Claudia De la Cruz,IND,0
Washington,Darlove,President,,Robert F. Kennedy Jr.,IND,0
Washington,Darlove,President,,Peter Sonski,IND,0
Washington,Darlove,U.S. Senate,,Ty Pinkins,DEM,22
Washington,Darlove,U.S. Senate,,Roger F. Wicker,REP,45
Washington,Elks Lodge,President,,Kamala D. Harris,DEM,923
Washington,Elks Lodge,President,,Chase Oliver,LIB,2
Washington,Elks Lodge,President,,Jill Stein,GRN,2
Washington,Elks Lodge,President,,Randall Terry,CON,2
Washington,Elks Lodge,President,,Donald J. Trump,REP,88
Washington,Elks Lodge,President,,Shiva Ayyadurai,IND,1
Washington,Elks Lodge,President,,Claudia De la Cruz,IND,0
Washington,Elks Lodge,President,,Robert F. Kennedy Jr.,IND,5
Washington,Elks Lodge,President,,Peter Sonski,IND,0
Washington,Elks Lodge,U.S. Senate,,Ty Pinkins,DEM,883
Washington,Elks Lodge,U.S. Senate,,Roger F. Wicker,REP,111
Washington,Extension Building,President,,Kamala D. Harris,DEM,303
Washington,Extension Building,President,,Chase Oliver,LIB,0
Washington,Extension Building,President,,Jill Stein,GRN,0
Washington,Extension Building,President,,Randall Terry,CON,0
Washington,Extension Building,President,,Donald J. Trump,REP,25
Washington,Extension Building,President,,Shiva Ayyadurai,IND,1
Washington,Extension Building,President,,Claudia De la Cruz,IND,0
Washington,Extension Building,President,,Robert F. Kennedy Jr.,IND,3
Washington,Extension Building,President,,Peter Sonski,IND,0
Washington,Extension Building,U.S. Senate,,Ty Pinkins,DEM,277
Washington,Extension Building,U.S. Senate,,Roger F. Wicker,REP,32
Washington,Glen Allan Library,President,,Kamala D. Harris,DEM,144
Washington,Glen Allan Library,President,,Chase Oliver,LIB,0
Washington,Glen Allan Library,President,,Jill Stein,GRN,0
Washington,Glen Allan Library,President,,Randall Terry,CON,0
Washington,Glen Allan Library,President,,Donald J. Trump,REP,225
Washington,Glen Allan Library,President,,Shiva Ayyadurai,IND,0
Washington,Glen Allan Library,President,,Claudia De la Cruz,IND,0
Washington,Glen Allan Library,President,,Robert F. Kennedy Jr.,IND,0
Washington,Glen Allan Library,President,,Peter Sonski,IND,0
Washington,Glen Allan Library,U.S. Senate,,Ty Pinkins,DEM,139
Washington,Glen Allan Library,U.S. Senate,,Roger F. Wicker,REP,229
Washington,Jake's Chapel MB Church,President,,Kamala D. Harris,DEM,694
Washington,Jake's Chapel MB Church,President,,Chase Oliver,LIB,2
Washington,Jake's Chapel MB Church,President,,Jill Stein,GRN,0
Washington,Jake's Chapel MB Church,President,,Randall Terry,CON,0
Washington,Jake's Chapel MB Church,President,,Donald J. Trump,REP,24
Washington,Jake's Chapel MB Church,President,,Shiva Ayyadurai,IND,1
Washington,Jake's Chapel MB Church,President,,Claudia De la Cruz,IND,0
Washington,Jake's Chapel MB Church,President,,Robert F. Kennedy Jr.,IND,6
Washington,Jake's Chapel MB Church,President,,Peter Sonski,IND,1
Washington,Jake's Chapel MB Church,U.S. Senate,,Ty Pinkins,DEM,660
Washington,Jake's Chapel MB Church,U.S. Senate,,Roger F. Wicker,REP,56
Washington,Lake Vista Masonic Lodge,President,,Kamala D. Harris,DEM,573
Washington,Lake Vista Masonic Lodge,President,,Chase Oliver,LIB,2
Washington,Lake Vista Masonic Lodge,President,,Jill Stein,GRN,3
Washington,Lake Vista Masonic Lodge,President,,Randall Terry,CON,1
Washington,Lake Vista Masonic Lodge,President,,Donald J. Trump,REP,231
Washington,Lake Vista Masonic Lodge,President,,Shiva Ayyadurai,IND,1
Washington,Lake Vista Masonic Lodge,President,,Claudia De la Cruz,IND,0
Washington,Lake Vista Masonic Lodge,President,,Robert F. Kennedy Jr.,IND,1
Washington,Lake Vista Masonic Lodge,President,,Peter Sonski,IND,0
Washington,Lake Vista Masonic Lodge,U.S. Senate,,Ty Pinkins,DEM,554
Washington,Lake Vista Masonic Lodge,U.S. Senate,,Roger F. Wicker,REP,249
Washington,Leland Health Department,President,,Kamala D. Harris,DEM,730
Washington,Leland Health Department,President,,Chase Oliver,LIB,1
Washington,Leland Health Department,President,,Jill Stein,GRN,2
Washington,Leland Health Department,President,,Randall Terry,CON,3
Washington,Leland Health Department,President,,Donald J. Trump,REP,457
Washington,Leland Health Department,President,,Shiva Ayyadurai,IND,0
Washington,Leland Health Department,President,,Claudia De la Cruz,IND,0
Washington,Leland Health Department,President,,Robert F. Kennedy Jr.,IND,4
Washington,Leland Health Department,President,,Peter Sonski,IND,0
Washington,Leland Health Department,U.S. Senate,,Ty Pinkins,DEM,714
Washington,Leland Health Department,U.S. Senate,,Roger F. Wicker,REP,471
Washington,Leland Rotary Club,President,,Kamala D. Harris,DEM,489
Washington,Leland Rotary Club,President,,Chase Oliver,LIB,1
Washington,Leland Rotary Club,President,,Jill Stein,GRN,0
Washington,Leland Rotary Club,President,,Randall Terry,CON,0
Washington,Leland Rotary Club,President,,Donald J. Trump,REP,394
Washington,Leland Rotary Club,President,,Shiva Ayyadurai,IND,1
Washington,Leland Rotary Club,President,,Claudia De la Cruz,IND,0
Washington,Leland Rotary Club,President,,Robert F. Kennedy Jr.,IND,3
Washington,Leland Rotary Club,President,,Peter Sonski,IND,0
Washington,Leland Rotary Club,U.S. Senate,,Ty Pinkins,DEM,460
Washington,Leland Rotary Club,U.S. Senate,,Roger F. Wicker,REP,419
Washington,Metcalfe Municipal Building,President,,Kamala D. Harris,DEM,308
Washington,Metcalfe Municipal Building,President,,Chase Oliver,LIB,0
Washington,Metcalfe Municipal Building,President,,Jill Stein,GRN,0
Washington,Metcalfe Municipal Building,President,,Randall Terry,CON,0
Washington,Metcalfe Municipal Building,President,,Donald J. Trump,REP,23
Washington,Metcalfe Municipal Building,President,,Shiva Ayyadurai,IND,2
Washington,Metcalfe Municipal Building,President,,Claudia De la Cruz,IND,0
Washington,Metcalfe Municipal Building,President,,Robert F. Kennedy Jr.,IND,2
Washington,Metcalfe Municipal Building,President,,Peter Sonski,IND,0
Washington,Metcalfe Municipal Building,U.S. Senate,,Ty Pinkins,DEM,301
Washington,Metcalfe Municipal Building,U.S. Senate,,Roger F. Wicker,REP,28
Washington,Mount Bethel Baptist Church,President,,Kamala D. Harris,DEM,342
Washington,Mount Bethel Baptist Church,President,,Chase Oliver,LIB,3
Washington,Mount Bethel Baptist Church,President,,Jill Stein,GRN,0
Washington,Mount Bethel Baptist Church,President,,Randall Terry,CON,1
Washington,Mount Bethel Baptist Church,President,,Donald J. Trump,REP,12
Washington,Mount Bethel Baptist Church,President,,Shiva Ayyadurai,IND,0
