county,precinct,office,district,candidate,party,votes
Walthall,3rd District Tylertown,President,,Kamala D. Harris,DEM,114
Walthall,3rd District Tylertown,President,,Chase Oliver,LIB,0
Walthall,3rd District Tylertown,President,,Jill Stein,GRN,0
Walthall,3rd District Tylertown,President,,Randall Terry,CON,0
Walthall,3rd District Tylertown,President,,Donald J. Trump,REP,288
Walthall,3rd District Tylertown,President,,Shiva Ayyadurai,IND,0
Walthall,3rd District Tylertown,President,,Claudia De la Cruz,IND,0
Walthall,3rd District Tylertown,President,,Robert F. Kennedy Jr.,IND,1
Walthall,3rd District Tylertown,President,,Peter Sonski,IND,0
Walthall,3rd District Tylertown,U.S. Senate,,Ty Pinkins,DEM,107
Walthall,3rd District Tylertown,U.S. Senate,,Roger F. Wicker,REP,292
Walthall,4th District West Tylertown,President,,Kamala D. Harris,DEM,69
Walthall,4th District West Tylertown,President,,Chase Oliver,LIB,3
Walthall,4th District West Tylertown,President,,Jill Stein,GRN,1
Walthall,4th District West Tylertown,President,,Randall Terry,CON,1
Walthall,4th District West Tylertown,President,,Donald J. Trump,REP,343
Walthall,4th District West Tylertown,President,,Shiva Ayyadurai,IND,0
Walthall,4th District West Tylertown,President,,Claudia De la Cruz,IND,0
Walthall,4th District West Tylertown,President,,Robert F. Kennedy Jr.,IND,1
Walthall,4th District West Tylertown,President,,Peter Sonski,IND,0
Walthall,4th District West Tylertown,U.S. Senate,,Ty Pinkins,DEM,69
Walthall,4th District West Tylertown,U.S. Senate,,Roger F. Wicker,REP,345
Walthall,4th District Tylertown,President,,Kamala D. Harris,DEM,23
Walthall,4th District Tylertown,President,,Chase Oliver,LIB,3
Walthall,4th District Tylertown,President,,Jill Stein,GRN,0
Walthall,4th District Tylertown,President,,Randall Terry,CON,0
Walthall,4th District Tylertown,President,,Donald J. Trump,REP,278
Walthall,4th District Tylertown,President,,Shiva Ayyadurai,IND,0
Walthall,4th District Tylertown,President,,Claudia De la Cruz,IND,0
Walthall,4th District Tylertown,President,,Robert F. Kennedy Jr.,IND,2
Walthall,4th District Tylertown,President,,Peter Sonski,IND,0
Walthall,4th District Tylertown,U.S. Senate,,Ty Pinkins,DEM,24
Walthall,4th District Tylertown,U.S. Senate,,Roger F. Wicker,REP,281
Walthall,Darbun,President,,Kamala D. Harris,DEM,13
Walthall,Darbun,President,,Chase Oliver,LIB,0
Walthall,Darbun,President,,Jill Stein,GRN,1
Walthall,Darbun,President,,Randall Terry,CON,0
Walthall,Darbun,President,,Donald J. Trump,REP,91
Walthall,Darbun,President,,Shiva Ayyadurai,IND,0
Walthall,Darbun,President,,Claudia De la Cruz,IND,0
Walthall,Darbun,President,,Robert F. Kennedy Jr.,IND,0
Walthall,Darbun,President,,Peter Sonski,IND,0
