county,precinct,office,district,candidate,party,votes
Benton,Ashland Precinct District 3,President,,Kamala D. Harris,DEM,283
Benton,Ashland Precinct District 3,President,,Chase Oliver,LIB,1
Benton,Ashland Precinct District 3,President,,Jill Stein,GRN,2
Benton,Ashland Precinct District 3,President,,Randall Terry,CON,0
Benton,Ashland Precinct District 3,President,,Donald J. Trump,REP,490
Benton,Ashland Precinct District 3,President,,Shiva Ayyadurai,IND,1
Benton,Ashland Precinct District 3,President,,Claudia De la Cruz,IND,0
Benton,Ashland Precinct District 3,President,,Robert F. Kennedy Jr.,IND,3
Benton,Ashland Precinct District 3,President,,Peter Sonski,IND,0
Benton,Ashland Precinct District 3,U.S. Senate,,Ty Pinkins,DEM,264
Benton,Ashland Precinct District 3,U.S. Senate,,Roger F. Wicker,REP,495
Benton,Canaan Precinct District 1,President,,Kamala D. Harris,DEM,354
Benton,Canaan Precinct District 1,President,,Chase Oliver,LIB,1
Benton,Canaan Precinct District 1,President,,Jill Stein,GRN,0
Benton,Canaan Precinct District 1,President,,Randall Terry,CON,0
Benton,Canaan Precinct District 1,President,,Donald J. Trump,REP,385
Benton,Canaan Precinct District 1,President,,Shiva Ayyadurai,IND,1
Benton,Canaan Precinct District 1,President,,Claudia De la Cruz,IND,0
Benton,Canaan Precinct District 1,President,,Robert F. Kennedy Jr.,IND,1
Benton,Canaan Precinct District 1,President,,Peter Sonski,IND,0
Benton,Canaan Precinct District 1,U.S. Senate,,Ty Pinkins,DEM,331
Benton,Canaan Precinct District 1,U.S. Senate,,Roger F. Wicker,REP,398
Benton,Floyd Precinct Dist 4,President,,Kamala D. Harris,DEM,143
Benton,Floyd Precinct Dist 4,President,,Chase Oliver,LIB,0
Benton,Floyd Precinct Dist 4,President,,Jill Stein,GRN,1
Benton,Floyd Precinct Dist 4,President,,Randall Terry,CON,0
Benton,Floyd Precinct Dist 4,President,,Donald J. Trump,REP,622
Benton,Floyd Precinct Dist 4,President,,Shiva Ayyadurai,IND,1
Benton,Floyd Precinct Dist 4,President,,Claudia De la Cruz,IND,1
Benton,Floyd Precinct Dist 4,President,,Robert F. Kennedy Jr.,IND,3
Benton,Floyd Precinct Dist 4,President,,Peter Sonski,IND,0
Benton,Floyd Precinct Dist 4,U.S. Senate,,Ty Pinkins,DEM,145
Benton,Floyd Precinct Dist 4,U.S. Senate,,Roger F. Wicker,REP,611
Benton,Hickory Flat Prec Dist 5,President,,Kamala D. Harris,DEM,90
Benton,Hickory Flat Prec Dist 5,President,,Chase Oliver,LIB,2
Benton,Hickory Flat Prec Dist 5,President,,Jill Stein,GRN,0
