county,precinct,office,district,candidate,party,votes
Grenada,Box 1 Southside Church of Christ,President,,Kamala D. Harris,DEM,539
Grenada,Box 1 Southside Church of Christ,President,,Chase Oliver,LIB,0
Grenada,Box 1 Southside Church of Christ,President,,Jill Stein,GRN,2
Grenada,Box 1 Southside Church of Christ,President,,Randall Terry,CON,0
Grenada,Box 1 Southside Church of Christ,President,,Donald J. Trump,REP,1052
Grenada,Box 1 Southside Church of Christ,President,,Shiva Ayyadurai,IND,0
Grenada,Box 1 Southside Church of Christ,President,,Claudia De la Cruz,IND,0
Grenada,Box 1 Southside Church of Christ,President,,Robert F. Kennedy Jr.,IND,4
Grenada,Box 1 Southside Church of Christ,President,,Peter Sonski,IND,0
Grenada,Box 1 Southside Church of Christ,U.S. Senate,,Ty Pinkins,DEM,519
Grenada,Box 1 Southside Church of Christ,U.S. Senate,,Roger F. Wicker,REP,1060
Grenada,Elliott Vol Fire Station,President,,Kamala D. Harris,DEM,85
Grenada,Elliott Vol Fire Station,President,,Chase Oliver,LIB,0
Grenada,Elliott Vol Fire Station,President,,Jill Stein,GRN,1
Grenada,Elliott Vol Fire Station,President,,Randall Terry,CON,1
Grenada,Elliott Vol Fire Station,President,,Donald J. Trump,REP,432
Grenada,Elliott Vol Fire Station,President,,Shiva Ayyadurai,IND,0
Grenada,Elliott Vol Fire Station,President,,Claudia De la Cruz,IND,0
Grenada,Elliott Vol Fire Station,President,,Robert F. Kennedy Jr.,IND,0
Grenada,Elliott Vol Fire Station,President,,Peter Sonski,IND,0
Grenada,Elliott Vol Fire Station,U.S. Senate,,Ty Pinkins,DEM,89
Grenada,Elliott Vol Fire Station,U.S. Senate,,Roger F. Wicker,REP,424
Grenada,Sweethome Hol # 2 Fire Stat,President,,Kamala D. Harris,DEM,78
Grenada,Sweethome Hol # 2 Fire Stat,President,,Chase Oliver,LIB,0
Grenada,Sweethome Hol # 2 Fire Stat,President,,Jill Stein,GRN,1
Grenada,Sweethome Hol # 2 Fire Stat,President,,Randall Terry,CON,0
Grenada,Sweethome Hol # 2 Fire Stat,President,,Donald J. Trump,REP,259
Grenada,Sweethome Hol # 2 Fire Stat,President,,Shiva Ayyadurai,IND,0
Grenada,Sweethome Hol # 2 Fire Stat,President,,Claudia De la Cruz,IND,0
Grenada,Sweethome Hol # 2 Fire Stat,President,,Robert F. Kennedy Jr.,IND,0
Grenada,Sweethome Hol # 2 Fire Stat,President,,Peter Sonski,IND,0
Grenada,Sweethome Hol # 2 Fire Stat,U.S. Senate,,Ty Pinkins,DEM,80
Grenada,Sweethome Hol # 2 Fire Stat,U.S. Senate,,Roger F. Wicker,REP,257
Grenada,Box 2 Grenada Co Office,President,,Kamala D. Harris,DEM,227
Grenada,Box 2 Grenada Co Office,President,,Chase Oliver,LIB,1
Grenada,Box 2 Grenada Co Office,President,,Jill Stein,GRN,1
Grenada,Box 2 Grenada Co Office,President,,Randall Terry,CON,0
Grenada,Box 2 Grenada Co Office,President,,Donald J. Trump,REP,237
Grenada,Box 2 Grenada Co Office,President,,Shiva Ayyadurai,IND,0
Grenada,Box 2 Grenada Co Office,President,,Claudia De la Cruz,IND,1
Grenada,Box 2 Grenada Co Office,President,,Robert F. Kennedy Jr.,IND,3
Grenada,Box 2 Grenada Co Office,President,,Peter Sonski,IND,0
Grenada,Box 2 Grenada Co Office,U.S. Senate,,Ty Pinkins,DEM,238
Grenada,Box 2 Grenada Co Office,U.S. Senate,,Roger F. Wicker,REP,234
Grenada,Gore Springs Comm Center,President,,Kamala D. Harris,DEM,71
Grenada,Gore Springs Comm Center,President,,Chase Oliver,LIB,1
Grenada,Gore Springs Comm Center,President,,Jill Stein,GRN,1
Grenada,Gore Springs Comm Center,President,,Randall Terry,CON,0
Grenada,Gore Springs Comm Center,President,,Donald J. Trump,REP,461
Grenada,Gore Springs Comm Center,President,,Shiva Ayyadurai,IND,0
Grenada,Gore Springs Comm Center,President,,Claudia De la Cruz,IND,0
Grenada,Gore Springs Comm Center,President,,Robert F. Kennedy Jr.,IND,2
Grenada,Gore Springs Comm Center,President,,Peter Sonski,IND,0
Grenada,Gore Springs Comm Center,U.S. Senate,,Ty Pinkins,DEM,71
Grenada,Gore Springs Comm Center,U.S. Senate,,Roger F. Wicker,REP,458
Grenada,Futheyville 1st Pentecost,President,,Kamala D. Harris,DEM,153
Grenada,Futheyville 1st Pentecost,President,,Chase Oliver,LIB,1
Grenada,Futheyville 1st Pentecost,President,,Jill Stein,GRN,0
Grenada,Futheyville 1st Pentecost,President,,Randall Terry,CON,0
