county,precinct,office,district,candidate,party,votes
Leake,Conway,President,,Kamala D. Harris,DEM,249
Leake,Conway,President,,Chase Oliver,LIB,0
Leake,Conway,President,,Jill Stein,GRN,0
Leake,Conway,President,,Randall Terry,CON,0
Leake,Conway,President,,Donald J. Trump,REP,132
Leake,Conway,President,,Shiva Ayyadurai,IND,0
Leake,Conway,President,,Claudia De la Cruz,IND,2
Leake,Conway,President,,Robert F. Kennedy Jr.,IND,1
Leake,Conway,President,,Peter Sonski,IND,2
Leake,Conway,U.S. Senate,,Ty Pinkins,DEM,252
Leake,Conway,U.S. Senate,,Roger F. Wicker,REP,137
Leake,East Carthage,President,,Kamala D. Harris,DEM,160
Leake,East Carthage,President,,Chase Oliver,LIB,1
Leake,East Carthage,President,,Jill Stein,GRN,2
Leake,East Carthage,President,,Randall Terry,CON,1
Leake,East Carthage,President,,Donald J. Trump,REP,482
Leake,East Carthage,President,,Shiva Ayyadurai,IND,0
Leake,East Carthage,President,,Claudia De la Cruz,IND,0
Leake,East Carthage,President,,Robert F. Kennedy Jr.,IND,2
Leake,East Carthage,President,,Peter Sonski,IND,0
Leake,East Carthage,U.S. Senate,,Ty Pinkins,DEM,153
Leake,East Carthage,U.S. Senate,,Roger F. Wicker,REP,492
Leake,Edinburg,President,,Kamala D. Harris,DEM,8
Leake,Edinburg,President,,Chase Oliver,LIB,0
Leake,Edinburg,President,,Jill Stein,GRN,1
Leake,Edinburg,President,,Randall Terry,CON,0
Leake,Edinburg,President,,Donald J. Trump,REP,383
Leake,Edinburg,President,,Shiva Ayyadurai,IND,0
Leake,Edinburg,President,,Claudia De la Cruz,IND,0
Leake,Edinburg,President,,Robert F. Kennedy Jr.,IND,0
Leake,Edinburg,President,,Peter Sonski,IND,0
Leake,Edinburg,U.S. Senate,,Ty Pinkins,DEM,10
Leake,Edinburg,U.S. Senate,,Roger F. Wicker,REP,377
Leake,Freeny,President,,Kamala D. Harris,DEM,66
Leake,Freeny,President,,Chase Oliver,LIB,0
Leake,Freeny,President,,Jill Stein,GRN,0
Leake,Freeny,President,,Randall Terry,CON,2
Leake,Freeny,President,,Donald J. Trump,REP,373
Leake,Freeny,President,,Shiva Ayyadurai,IND,0
Leake,Freeny,President,,Claudia De la Cruz,IND,0
Leake,Freeny,President,,Robert F. Kennedy Jr.,IND,1
Leake,Freeny,President,,Peter Sonski,IND,0
Leake,Freeny,U.S. Senate,,Ty Pinkins,DEM,66
Leake,Freeny,U.S. Senate,,Roger F. Wicker,REP,374
Leake,Good Hope,President,,Kamala D. Harris,DEM,88
Leake,Good Hope,President,,Chase Oliver,LIB,1
Leake,Good Hope,President,,Jill Stein,GRN,0
Leake,Good Hope,President,,Randall Terry,CON,0
Leake,Good Hope,President,,Donald J. Trump,REP,425
Leake,Good Hope,President,,Shiva Ayyadurai,IND,1
Leake,Good Hope,President,,Claudia De la Cruz,IND,1
Leake,Good Hope,President,,Robert F. Kennedy Jr.,IND,2
Leake,Good Hope,President,,Peter Sonski,IND,0
Leake,Good Hope,U.S. Senate,,Ty Pinkins,DEM,94
Leake,Good Hope,U.S. Senate,,Roger F. Wicker,REP,420
Leake,Harmony,President,,Kamala D. Harris,DEM,182
