county,precinct,office,district,candidate,party,votes,winner
Covington,Rock Hill,State Auditor,,Stacey E. Pickering,R,93,
Covington,Rock Hill,State Auditor,,Ashley Norwood,Reform,21,
Covington,Gilliner,State Auditor,,Stacey E. Pickering,R,148,
Covington,Gilliner,State Auditor,,Ashley Norwood,Reform,98,
Covington,Mitchell,State Auditor,,Stacey E. Pickering,R,138,
Covington,Mitchell,State Auditor,,Ashley Norwood,Reform,6,
Covington,Okahay,State Auditor,,Stacey E. Pickering,R,266,
Covington,Okahay,State Auditor,,Ashley Norwood,Reform,175,
Covington,Station Creek,State Auditor,,Stacey E. Pickering,R,154,
Covington,Station Creek,State Auditor,,Ashley Norwood,Reform,84,
Covington,Yawn,State Auditor,,Stacey E. Pickering,R,172,
Covington,Yawn,State Auditor,,Ashley Norwood,Reform,43,
Covington,Seminary,State Treasurer,,Connie Moran,D,179,
Covington,Seminary,State Treasurer,,Lynn Fitch,R,945,
Covington,Seminary,State Treasurer,,Shawn O'Hara,Reform,45,
Covington,Strahan,State Treasurer,,Connie Moran,D,36,
Covington,Strahan,State Treasurer,,Lynn Fitch,R,78,
Covington,Strahan,State Treasurer,,Shawn O'Hara,Reform,5,
Covington,West Collins,State Treasurer,,Connie Moran,D,46,
Covington,West Collins,State Treasurer,,Lynn Fitch,R,175,
Covington,West Collins,State Treasurer,,Shawn O'Hara,Reform,8,
Covington,Richmond,State Treasurer,,Connie Moran,D,48,
Covington,Richmond,State Treasurer,,Lynn Fitch,R,441,
Covington,Richmond,State Treasurer,,Shawn O'Hara,Reform,19,
Covington,Banford,State Treasurer,,Connie Moran,D,90,
Covington,Banford,State Treasurer,,Lynn Fitch,R,578,
Covington,Banford,State Treasurer,,Shawn O'Hara,Reform,19,
Covington,South Collins,State Treasurer,,Connie Moran,D,52,
Covington,South Collins,State Treasurer,,Lynn Fitch,R,219,
Covington,South Collins,State Treasurer,,Shawn O'Hara,Reform,13,
Covington,Collins,State Treasurer,,Connie Moran,D,633,
Covington,Collins,State Treasurer,,Lynn Fitch,R,535,
Covington,Collins,State Treasurer,,Shawn O'Hara,Reform,54,
Covington,Williamsburg,State Treasurer,,Connie Moran,D,52,
Covington,Williamsburg,State Treasurer,,Lynn Fitch,R,202,
Covington,Williamsburg,State Treasurer,,Shawn O'Hara,Reform,11,
Covington,Dry Creek,State Treasurer,,Connie Moran,D,202,
Covington,Dry Creek,State Treasurer,,Lynn Fitch,R,74,
Covington,Dry Creek,State Treasurer,,Shawn O'Hara,Reform,15,
Covington,Lone Star/Black Dark,State Treasurer,,Connie Moran,D,54,
Covington,Lone Star/Black Dark,State Treasurer,,Lynn Fitch,R,139,
Covington,Lone Star/Black Dark,State Treasurer,,Shawn O'Hara,Reform,2,
Covington,Mt Olive,State Treasurer,,Connie Moran,D,474,
Covington,Mt Olive,State Treasurer,,Lynn Fitch,R,386,
Covington,Mt Olive,State Treasurer,,Shawn O'Hara,Reform,35,
Covington,Rock Hill,State Treasurer,,Connie Moran,D,24,
Covington,Rock Hill,State Treasurer,,Lynn Fitch,R,86,
Covington,Rock Hill,State Treasurer,,Shawn O'Hara,Reform,6,
Covington,Gilliner,State Treasurer,,Connie Moran,D,247,
Covington,Gilliner,State Treasurer,,Lynn Fitch,R,61,
Covington,Gilliner,State Treasurer,,Shawn O'Hara,Reform,13,
Covington,Mitchell,State Treasurer,,Connie Moran,D,11,
Covington,Mitchell,State Treasurer,,Lynn Fitch,R,125,
Covington,Mitchell,State Treasurer,,Shawn O'Hara,Reform,7,
Covington,Okahay,State Treasurer,,Connie Moran,D,460,
Covington,Okahay,State Treasurer,,Lynn Fitch,R,113,
Covington,Okahay,State Treasurer,,Shawn O'Hara,Reform,15,
Covington,Station Creek,State Treasurer,,Connie Moran,D,186,
Covington,Station Creek,State Treasurer,,Lynn Fitch,R,97,
Covington,Station Creek,State Treasurer,,Shawn O'Hara,Reform,9,
Covington,Yawn,State Treasurer,,Connie Moran,D,76,
Covington,Yawn,State Treasurer,,Lynn Fitch,R,136,
Covington,Yawn,State Treasurer,,Shawn O'Hara,Reform,12,
Covington,Seminary,Commissioner of Agriculture & Commerce,,Joel Gill,D,260,
Covington,Seminary,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,890,
Covington,Seminary,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,18,
Covington,Strahan,Commissioner of Agriculture & Commerce,,Joel Gill,D,47,
Covington,Strahan,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,69,
Covington,Strahan,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Covington,West Collins,Commissioner of Agriculture & Commerce,,Joel Gill,D,46,
Covington,West Collins,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,180,
Covington,West Collins,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Covington,Richmond,Commissioner of Agriculture & Commerce,,Joel Gill,D,77,
Covington,Richmond,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,419,
Covington,Richmond,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Covington,Banford,Commissioner of Agriculture & Commerce,,Joel Gill,D,102,
Covington,Banford,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,567,
Covington,Banford,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
Covington,South Collins,Commissioner of Agriculture & Commerce,,Joel Gill,D,58,
Covington,South Collins,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,222,
Covington,South Collins,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Covington,Collins,Commissioner of Agriculture & Commerce,,Joel Gill,D,676,
Covington,Collins,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,518,
Covington,Collins,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,26,
Covington,Williamsburg,Commissioner of Agriculture & Commerce,,Joel Gill,D,63,
Covington,Williamsburg,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,198,
Covington,Williamsburg,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Covington,Dry Creek,Commissioner of Agriculture & Commerce,,Joel Gill,D,208,
Covington,Dry Creek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,76,
Covington,Dry Creek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Covington,Lone Star/Black Dark,Commissioner of Agriculture & Commerce,,Joel Gill,D,55,
Covington,Lone Star/Black Dark,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,138,
Covington,Lone Star/Black Dark,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Covington,Mt Olive,Commissioner of Agriculture & Commerce,,Joel Gill,D,527,
Covington,Mt Olive,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,350,
Covington,Mt Olive,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Covington,Rock Hill,Commissioner of Agriculture & Commerce,,Joel Gill,D,37,
Covington,Rock Hill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,76,
Covington,Rock Hill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Covington,Gilliner,Commissioner of Agriculture & Commerce,,Joel Gill,D,255,
Covington,Gilliner,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,56,
Covington,Gilliner,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Covington,Mitchell,Commissioner of Agriculture & Commerce,,Joel Gill,D,26,
Covington,Mitchell,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,116,
Covington,Mitchell,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Covington,Okahay,Commissioner of Agriculture & Commerce,,Joel Gill,D,488,
Covington,Okahay,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,89,
Covington,Okahay,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Covington,Station Creek,Commissioner of Agriculture & Commerce,,Joel Gill,D,193,
Covington,Station Creek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,98,
Covington,Station Creek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Covington,Yawn,Commissioner of Agriculture & Commerce,,Joel Gill,D,107,
Covington,Yawn,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,111,
Covington,Yawn,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Covington,Seminary,Commissioner of Insurance,,Louis Fondren,D,142,
Covington,Seminary,Commissioner of Insurance,,Mike Chaney,R,988,
Covington,Seminary,Commissioner of Insurance,,Barbara Dale Washer,Reform,39,
Covington,Strahan,Commissioner of Insurance,,Louis Fondren,D,31,
Covington,Strahan,Commissioner of Insurance,,Mike Chaney,R,81,
Covington,Strahan,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Covington,West Collins,Commissioner of Insurance,,Louis Fondren,D,37,
Covington,West Collins,Commissioner of Insurance,,Mike Chaney,R,182,
Covington,West Collins,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Covington,Richmond,Commissioner of Insurance,,Louis Fondren,D,37,
Covington,Richmond,Commissioner of Insurance,,Mike Chaney,R,457,
Covington,Richmond,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Covington,Banford,Commissioner of Insurance,,Louis Fondren,D,62,
Covington,Banford,Commissioner of Insurance,,Mike Chaney,R,583,
Covington,Banford,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
Covington,South Collins,Commissioner of Insurance,,Louis Fondren,D,29,
Covington,South Collins,Commissioner of Insurance,,Mike Chaney,R,241,
Covington,South Collins,Commissioner of Insurance,,Barbara Dale Washer,Reform,15,
Covington,Collins,Commissioner of Insurance,,Louis Fondren,D,595,
Covington,Collins,Commissioner of Insurance,,Mike Chaney,R,566,
Covington,Collins,Commissioner of Insurance,,Barbara Dale Washer,Reform,53,
Covington,Williamsburg,Commissioner of Insurance,,Louis Fondren,D,43,
Covington,Williamsburg,Commissioner of Insurance,,Mike Chaney,R,213,
Covington,Williamsburg,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Covington,Dry Creek,Commissioner of Insurance,,Louis Fondren,D,179,
Covington,Dry Creek,Commissioner of Insurance,,Mike Chaney,R,86,
Covington,Dry Creek,Commissioner of Insurance,,Barbara Dale Washer,Reform,19,
Covington,Lone Star/Black Dark,Commissioner of Insurance,,Louis Fondren,D,45,
Covington,Lone Star/Black Dark,Commissioner of Insurance,,Mike Chaney,R,141,
Covington,Lone Star/Black Dark,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Covington,Mt Olive,Commissioner of Insurance,,Louis Fondren,D,470,
Covington,Mt Olive,Commissioner of Insurance,,Mike Chaney,R,392,
Covington,Mt Olive,Commissioner of Insurance,,Barbara Dale Washer,Reform,25,
Covington,Rock Hill,Commissioner of Insurance,,Louis Fondren,D,21,
Covington,Rock Hill,Commissioner of Insurance,,Mike Chaney,R,86,
Covington,Rock Hill,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Covington,Gilliner,Commissioner of Insurance,,Louis Fondren,D,244,
Covington,Gilliner,Commissioner of Insurance,,Mike Chaney,R,62,
Covington,Gilliner,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Covington,Mitchell,Commissioner of Insurance,,Louis Fondren,D,10,
Covington,Mitchell,Commissioner of Insurance,,Mike Chaney,R,131,
Covington,Mitchell,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Covington,Okahay,Commissioner of Insurance,,Louis Fondren,D,461,
Covington,Okahay,Commissioner of Insurance,,Mike Chaney,R,108,
Covington,Okahay,Commissioner of Insurance,,Barbara Dale Washer,Reform,19,
Covington,Station Creek,Commissioner of Insurance,,Louis Fondren,D,186,
Covington,Station Creek,Commissioner of Insurance,,Mike Chaney,R,96,
Covington,Station Creek,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Covington,Yawn,Commissioner of Insurance,,Louis Fondren,D,71,
Covington,Yawn,Commissioner of Insurance,,Mike Chaney,R,149,
Covington,Yawn,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Covington,Collins,State Senate,35,Perry E. Lee,R,640,
Covington,Dry Creek,State Senate,35,Perry E. Lee,R,184,
Covington,Lone Star/Black Dark,State Senate,35,Perry E. Lee,R,71,
Covington,Mt Olive,State Senate,35,Perry E. Lee,R,637,
Covington,Rock Hill,State Senate,35,Perry E. Lee,R,107,
Covington,Gilliner,State Senate,35,Perry E. Lee,R,199,
Covington,Okahay,State Senate,35,Perry E. Lee,R,326,
Covington,Station Creek,State Senate,35,Perry E. Lee,R,177,
Covington,Yawn,State Senate,35,Perry E. Lee,R,186,
Covington,Seminary,State Senate,41,Joey Fillingane,R,1119,
Covington,Strahan,State Senate,41,Joey Fillingane,R,100,
Covington,West Collins,State Senate,41,Joey Fillingane,R,220,
Covington,Richmond,State Senate,41,Joey Fillingane,R,495,
Covington,Banford,State Senate,41,Joey Fillingane,R,660,
Covington,South Collins,State Senate,41,Joey Fillingane,R,269,
Covington,Collins,State Senate,41,Joey Fillingane,R,296,
Covington,Williamsburg,State Senate,41,Joey Fillingane,R,246,
Covington,Lone Star/Black Dark,State Senate,41,Joey Fillingane,R,93,
Covington,Mitchell,State Senate,41,Joey Fillingane,R,138,
Covington,Gilliner,State House,79,Blaine 'Bo' Eaton,D,292,
Covington,Gilliner,State House,79,Ron Swindall,R,28,
Covington,Okahay,State House,79,Blaine 'Bo' Eaton,D,545,
Covington,Okahay,State House,79,Ron Swindall,R,55,
Covington,Station Creek,State House,79,Blaine 'Bo' Eaton,D,231,
Covington,Station Creek,State House,79,Ron Swindall,R,62,
Covington,Yawn,State House,79,Blaine 'Bo' Eaton,D,29,
Covington,Yawn,State House,79,Ron Swindall,R,40,
Covington,Seminary,State House,90,Joe 'J. L.' Warren,D,1035,
Covington,Strahan,State House,90,Joe 'J. L.' Warren,D,108,
Covington,West Collins,State House,90,Joe 'J. L.' Warren,D,207,
Covington,Richmond,State House,90,Joe 'J. L.' Warren,D,437,
Covington,Banford,State House,90,Joe 'J. L.' Warren,D,581,
Covington,South Collins,State House,90,Joe 'J. L.' Warren,D,246,
Covington,Collins,State House,90,Joe 'J. L.' Warren,D,1128,
Covington,Williamsburg,State House,90,Joe 'J. L.' Warren,D,238,
Covington,Dry Creek,State House,90,Joe 'J. L.' Warren,D,104,
Covington,Lone Star/Black Dark,State House,90,Joe 'J. L.' Warren,D,152,
Covington,Mt Olive,State House,90,Joe 'J. L.' Warren,D,841,
Covington,Rock Hill,State House,90,Joe 'J. L.' Warren,D,113,
Covington,Mitchell,State House,90,Joe 'J. L.' Warren,D,131,
Covington,Yawn,State House,90,Joe 'J. L.' Warren,D,145,
Covington,Dry Creek,State House,91,Bob Evans,D,149,
Covington,Dry Creek,State House,91,Cindy Shivers Bryan,R,29,
Covington,Lone Star/Black Dark,State House,91,Bob Evans,D,4,
Covington,Lone Star/Black Dark,State House,91,Cindy Shivers Bryan,R,5,
Covington,Seminary,Measure No. 26 - Definition of a person,,Yes,,673,
Covington,Strahan,Measure No. 26 - Definition of a person,,Yes,,50,
Covington,West Collins,Measure No. 26 - Definition of a person,,Yes,,119,
Covington,Richmond,Measure No. 26 - Definition of a person,,Yes,,310,
Covington,Banford,Measure No. 26 - Definition of a person,,Yes,,356,
Covington,South Collins,Measure No. 26 - Definition of a person,,Yes,,154,
Covington,Collins,Measure No. 26 - Definition of a person,,Yes,,455,
Covington,Williamsburg,Measure No. 26 - Definition of a person,,Yes,,130,
Covington,Dry Creek,Measure No. 26 - Definition of a person,,Yes,,69,
Covington,Lone Star/Black Dark,Measure No. 26 - Definition of a person,,Yes,,124,
Covington,Mt Olive,Measure No. 26 - Definition of a person,,Yes,,331,
Covington,Rock Hill,Measure No. 26 - Definition of a person,,Yes,,63,
Covington,Gilliner,Measure No. 26 - Definition of a person,,Yes,,73,
Covington,Mitchell,Measure No. 26 - Definition of a person,,Yes,,83,
Covington,Okahay,Measure No. 26 - Definition of a person,,Yes,,112,
Covington,Station Creek,Measure No. 26 - Definition of a person,,Yes,,110,
Covington,Yawn,Measure No. 26 - Definition of a person,,Yes,,134,
Covington,Seminary,Measure No. 26 - Definition of a person,,No,,488,
Covington,Strahan,Measure No. 26 - Definition of a person,,No,,69,
Covington,West Collins,Measure No. 26 - Definition of a person,,No,,102,
Covington,Richmond,Measure No. 26 - Definition of a person,,No,,202,
Covington,Banford,Measure No. 26 - Definition of a person,,No,,320,
Covington,South Collins,Measure No. 26 - Definition of a person,,No,,128,
Covington,Collins,Measure No. 26 - Definition of a person,,No,,756,
Covington,Williamsburg,Measure No. 26 - Definition of a person,,No,,131,
Covington,Dry Creek,Measure No. 26 - Definition of a person,,No,,214,
Covington,Lone Star/Black Dark,Measure No. 26 - Definition of a person,,No,,73,
Covington,Mt Olive,Measure No. 26 - Definition of a person,,No,,548,
Covington,Rock Hill,Measure No. 26 - Definition of a person,,No,,52,
Covington,Gilliner,Measure No. 26 - Definition of a person,,No,,245,
Covington,Mitchell,Measure No. 26 - Definition of a person,,No,,56,
Covington,Okahay,Measure No. 26 - Definition of a person,,No,,474,
Covington,Station Creek,Measure No. 26 - Definition of a person,,No,,179,
Covington,Yawn,Measure No. 26 - Definition of a person,,No,,89,
Covington,Seminary,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Strahan,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,West Collins,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Richmond,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Banford,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,South Collins,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Collins,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Williamsburg,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Dry Creek,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Lone Star/Black Dark,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Mt Olive,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Rock Hill,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Gilliner,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Mitchell,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Okahay,Measure No. 26 - Definition of a person,,Over Votes,,0,
Covington,Station Creek,Measure No. 26 - Definition of a person,,Over Votes,,0,
