page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Pratts,2,
2,Johnny L. DuPree,Governor,,D,Lee,Pratts,5,
2,Bill Luckett,Governor,,D,Lee,Pratts,9,
2,Guy Dale Shaw,Governor,,D,Lee,Pratts,0,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Baldwyn,22,
2,Johnny L. DuPree,Governor,,D,Lee,Baldwyn,80,
2,Bill Luckett,Governor,,D,Lee,Baldwyn,62,
2,Guy Dale Shaw,Governor,,D,Lee,Baldwyn,9,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Guntown,4,
2,Johnny L. DuPree,Governor,,D,Lee,Guntown,45,
2,Bill Luckett,Governor,,D,Lee,Guntown,30,
2,Guy Dale Shaw,Governor,,D,Lee,Guntown,6,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Friendship,1,
2,Johnny L. DuPree,Governor,,D,Lee,Friendship,3,
2,Bill Luckett,Governor,,D,Lee,Friendship,9,
2,Guy Dale Shaw,Governor,,D,Lee,Friendship,2,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Unity,4,
2,Johnny L. DuPree,Governor,,D,Lee,Unity,6,
2,Bill Luckett,Governor,,D,Lee,Unity,20,
2,Guy Dale Shaw,Governor,,D,Lee,Unity,3,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Hebron,4,
2,Johnny L. DuPree,Governor,,D,Lee,Hebron,9,
2,Bill Luckett,Governor,,D,Lee,Hebron,22,
2,Guy Dale Shaw,Governor,,D,Lee,Hebron,3,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Fellowship,2,
2,Johnny L. DuPree,Governor,,D,Lee,Fellowship,4,
2,Bill Luckett,Governor,,D,Lee,Fellowship,14,
2,Guy Dale Shaw,Governor,,D,Lee,Fellowship,1,
2,"William Bond Compton, Jr. ",Governor,,D,Lee,Oak Hill,4,
2,Johnny L. DuPree,Governor,,D,Lee,Oak Hill,24,
