page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Alexander Jr High,27,
2,Johnny L. DuPree,Governor,,D,Lincoln,Alexander Jr High,195,
2,Bill Luckett,Governor,,D,Lincoln,Alexander Jr High,45,
2,Guy Dale Shaw,Governor,,D,Lincoln,Alexander Jr High,9,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,East Lincoln,12,
2,Johnny L. DuPree,Governor,,D,Lincoln,East Lincoln,37,
2,Bill Luckett,Governor,,D,Lincoln,East Lincoln,106,
2,Guy Dale Shaw,Governor,,D,Lincoln,East Lincoln,14,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Fair River,1,
2,Johnny L. DuPree,Governor,,D,Lincoln,Fair River,8,
2,Bill Luckett,Governor,,D,Lincoln,Fair River,40,
2,Guy Dale Shaw,Governor,,D,Lincoln,Fair River,5,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Forrestry,14,
2,Johnny L. DuPree,Governor,,D,Lincoln,Forrestry,82,
2,Bill Luckett,Governor,,D,Lincoln,Forrestry,77,
2,Guy Dale Shaw,Governor,,D,Lincoln,Forrestry,15,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Governmental Complex,18,
2,Johnny L. DuPree,Governor,,D,Lincoln,Governmental Complex,167,
2,Bill Luckett,Governor,,D,Lincoln,Governmental Complex,23,
2,Guy Dale Shaw,Governor,,D,Lincoln,Governmental Complex,6,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,High School,12,
2,Johnny L. DuPree,Governor,,D,Lincoln,High School,201,
2,Bill Luckett,Governor,,D,Lincoln,High School,18,
2,Guy Dale Shaw,Governor,,D,Lincoln,High School,2,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Big Springs,7,
2,Johnny L. DuPree,Governor,,D,Lincoln,Big Springs,24,
2,Bill Luckett,Governor,,D,Lincoln,Big Springs,44,
2,Guy Dale Shaw,Governor,,D,Lincoln,Big Springs,7,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Brignal,24,
2,Johnny L. DuPree,Governor,,D,Lincoln,Brignal,123,
2,Bill Luckett,Governor,,D,Lincoln,Brignal,36,
2,Guy Dale Shaw,Governor,,D,Lincoln,Brignal,9,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Heucks Retreat,8,
2,Johnny L. DuPree,Governor,,D,Lincoln,Heucks Retreat,46,
2,Bill Luckett,Governor,,D,Lincoln,Heucks Retreat,84,
2,Guy Dale Shaw,Governor,,D,Lincoln,Heucks Retreat,27,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Little Bahala,14,
2,Johnny L. DuPree,Governor,,D,Lincoln,Little Bahala,57,
2,Bill Luckett,Governor,,D,Lincoln,Little Bahala,45,
2,Guy Dale Shaw,Governor,,D,Lincoln,Little Bahala,7,
2,"William Bond Compton, Jr.",Governor,,D,Lincoln,Montgomery,11,
2,Johnny L. DuPree,Governor,,D,Lincoln,Montgomery,45,
2,Bill Luckett,Governor,,D,Lincoln,Montgomery,57,
2,Guy Dale Shaw,Governor,,D,Lincoln,Montgomery,19,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,New Sight,15,
3,Johnny L. DuPree,Governor,,D,Lincoln,New Sight,107,
3,Bill Luckett,Governor,,D,Lincoln,New Sight,162,
3,Guy Dale Shaw,Governor,,D,Lincoln,New Sight,29,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Pearlhaven,14,
3,Johnny L. DuPree,Governor,,D,Lincoln,Pearlhaven,67,
3,Bill Luckett,Governor,,D,Lincoln,Pearlhaven,48,
3,Guy Dale Shaw,Governor,,D,Lincoln,Pearlhaven,6,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Rogers Circle,13,
3,Johnny L. DuPree,Governor,,D,Lincoln,Rogers Circle,97,
3,Bill Luckett,Governor,,D,Lincoln,Rogers Circle,38,
3,Guy Dale Shaw,Governor,,D,Lincoln,Rogers Circle,11,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Bogue Chitto,23,
3,Johnny L. DuPree,Governor,,D,Lincoln,Bogue Chitto,108,
3,Bill Luckett,Governor,,D,Lincoln,Bogue Chitto,109,
3,Guy Dale Shaw,Governor,,D,Lincoln,Bogue Chitto,9,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,City Hall,10,
3,Johnny L. DuPree,Governor,,D,Lincoln,City Hall,27,
3,Bill Luckett,Governor,,D,Lincoln,City Hall,49,
3,Guy Dale Shaw,Governor,,D,Lincoln,City Hall,4,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Enterprise,58,
3,Johnny L. DuPree,Governor,,D,Lincoln,Enterprise,81,
3,Bill Luckett,Governor,,D,Lincoln,Enterprise,258,
3,Guy Dale Shaw,Governor,,D,Lincoln,Enterprise,71,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Norfield,3,
3,Johnny L. DuPree,Governor,,D,Lincoln,Norfield,44,
3,Bill Luckett,Governor,,D,Lincoln,Norfield,45,
3,Guy Dale Shaw,Governor,,D,Lincoln,Norfield,17,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Old Brook,16,
3,Johnny L. DuPree,Governor,,D,Lincoln,Old Brook,66,
3,Bill Luckett,Governor,,D,Lincoln,Old Brook,110,
3,Guy Dale Shaw,Governor,,D,Lincoln,Old Brook,22,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Ruth,19,
3,Johnny L. DuPree,Governor,,D,Lincoln,Ruth,19,
3,Bill Luckett,Governor,,D,Lincoln,Ruth,83,
3,Guy Dale Shaw,Governor,,D,Lincoln,Ruth,17,
3,"William Bond Compton, Jr.",Governor,,D,Lincoln,Arlington,29,
3,Johnny L. DuPree,Governor,,D,Lincoln,Arlington,90,
3,Bill Luckett,Governor,,D,Lincoln,Arlington,162,
