candidate,office,district,party,county,precinct,votes
Phil Bryant,Governor,,R,Jackson,Hwy 57,217
Johnny L. DuPree,Governor,,D,Jackson,Hwy 57,20
Phil Bryant,Governor,,R,Jackson,North Vancleave,802
Johnny L. DuPree,Governor,,D,Jackson,North Vancleave,184
Phil Bryant,Governor,,R,Jackson,East Central,2397
Johnny L. DuPree,Governor,,D,Jackson,East Central,254
Phil Bryant,Governor,,R,Jackson,Big Point,973
Johnny L. DuPree,Governor,,D,Jackson,Big Point,87
Phil Bryant,Governor,,R,Jackson,Escatawpa,1209
Johnny L. DuPree,Governor,,D,Jackson,Escatawpa,319
Phil Bryant,Governor,,R,Jackson,Orange Grove,520
Johnny L. DuPree,Governor,,D,Jackson,Orange Grove,114
Phil Bryant,Governor,,R,Jackson,Rec Center,210
Johnny L. DuPree,Governor,,D,Jackson,Rec Center,1803
Phil Bryant,Governor,,R,Jackson,YMBC - Dantzler,399
Johnny L. DuPree,Governor,,D,Jackson,YMBC - Dantzler,551
Phil Bryant,Governor,,R,Jackson,Jefferson Street,323
Johnny L. DuPree,Governor,,D,Jackson,Jefferson Street,851
Phil Bryant,Governor,,R,Jackson,Fair,678
Johnny L. DuPree,Governor,,D,Jackson,Fair,826
Phil Bryant,Governor,,R,Jackson,Pinecrest,595
Johnny L. DuPree,Governor,,D,Jackson,Pinecrest,96
Phil Bryant,Governor,,R,Jackson,Nazarene,280
Johnny L. DuPree,Governor,,D,Jackson,Nazarene,114
Phil Bryant,Governor,,R,Jackson,Sacred Heart,627
Johnny L. DuPree,Governor,,D,Jackson,Sacred Heart,123
Phil Bryant,Governor,,R,Jackson,Eastlawn,681
Johnny L. DuPree,Governor,,D,Jackson,Eastlawn,106
Phil Bryant,Governor,,R,Jackson,American Legion,211
Johnny L. DuPree,Governor,,D,Jackson,American Legion,51
Phil Bryant,Governor,,R,Jackson,Presbyterian,421
Johnny L. DuPree,Governor,,D,Jackson,Presbyterian,95
Phil Bryant,Governor,,R,Jackson,North Pascagoula,253
Johnny L. DuPree,Governor,,D,Jackson,North Pascagoula,65
Phil Bryant,Governor,,R,Jackson,Gautler,1793
Johnny L. DuPree,Governor,,D,Jackson,Gautler,1109
Phil Bryant,Governor,,R,Jackson,Villa Maria,225
Johnny L. DuPree,Governor,,D,Jackson,Villa Maria,99
Phil Bryant,Governor,,R,Jackson,OS Community Ctr,110
Johnny L. DuPree,Governor,,D,Jackson,OS Community Ctr,64
Phil Bryant,Governor,,R,Jackson,OS Armory,1156
Johnny L. DuPree,Governor,,D,Jackson,OS Armory,520
Phil Bryant,Governor,,R,Jackson,St Martin,1965
Johnny L. DuPree,Governor,,D,Jackson,St Martin,816
Phil Bryant,Governor,,R,Jackson,Latimer,997
Johnny L. DuPree,Governor,,D,Jackson,Latimer,262
Phil Bryant,Governor,,R,Jackson,Larue,112
Johnny L. DuPree,Governor,,D,Jackson,Larue,16
Phil Bryant,Governor,,R,Jackson,Hickory Hills,776
Johnny L. DuPree,Governor,,D,Jackson,Hickory Hills,302
Phil Bryant,Governor,,R,Jackson,Fontainebleau,1129
Johnny L. DuPree,Governor,,D,Jackson,Fontainebleau,338
Phil Bryant,Governor,,R,Jackson,Gulf Park Estates,915
Johnny L. DuPree,Governor,,D,Jackson,Gulf Park Estates,309
Phil Bryant,Governor,,R,Jackson,OS Civic Ctr,2033
Johnny L. DuPree,Governor,,D,Jackson,OS Civic Ctr,763
Phil Bryant,Governor,,R,Jackson,South Vancleave,1213
Johnny L. DuPree,Governor,,D,Jackson,South Vancleave,201
Phil Bryant,Governor,,R,Jackson,Red Hill,164
Johnny L. DuPree,Governor,,D,Jackson,Red Hill,9
Phil Bryant,Governor,,R,Jackson,Carterville,60
Johnny L. DuPree,Governor,,D,Jackson,Carterville,9
Phil Bryant,Governor,,R,Jackson,TOTAL,23444
Johnny L. DuPree,Governor,,D,Jackson,TOTAL,10476
Tate Reeves,Lieutenant Governor,,R,Jackson,Hwy 57,229
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Hwy 57,8
Tate Reeves,Lieutenant Governor,,R,Jackson,North Vancleave,867
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,North Vancleave,87
Tate Reeves,Lieutenant Governor,,R,Jackson,East Central,2449
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,East Central,128
Tate Reeves,Lieutenant Governor,,R,Jackson,Big Point,992
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Big Point,51
Tate Reeves,Lieutenant Governor,,R,Jackson,Escatawpa,1282
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Escatawpa,167
Tate Reeves,Lieutenant Governor,,R,Jackson,Orange Grove,561
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Orange Grove,51
Tate Reeves,Lieutenant Governor,,R,Jackson,Rec Center,540
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Rec Center,718
Tate Reeves,Lieutenant Governor,,R,Jackson,YMBC - Dantzler,542
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,YMBC - Dantzler,216
Tate Reeves,Lieutenant Governor,,R,Jackson,Jefferson Street,498
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Jefferson Street,361
Tate Reeves,Lieutenant Governor,,R,Jackson,Fair,836
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Fair,329
Tate Reeves,Lieutenant Governor,,R,Jackson,Pinecrest,607
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Pinecrest,60
Tate Reeves,Lieutenant Governor,,R,Jackson,Nazarene,306
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Nazarene,49
Tate Reeves,Lieutenant Governor,,R,Jackson,Sacred Heart,651
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Sacred Heart,72
Tate Reeves,Lieutenant Governor,,R,Jackson,Eastlawn,706
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Eastlawn,58
Tate Reeves,Lieutenant Governor,,R,Jackson,American Legion,232
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,American Legion,20
Tate Reeves,Lieutenant Governor,,R,Jackson,Presbyterian,473
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Presbyterian,32
Tate Reeves,Lieutenant Governor,,R,Jackson,North Pascagoula,276
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,North Pascagoula,29
Tate Reeves,Lieutenant Governor,,R,Jackson,Gautler,2094
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Gautler,524
Tate Reeves,Lieutenant Governor,,R,Jackson,Villa Maria,239
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Villa Maria,67
Tate Reeves,Lieutenant Governor,,R,Jackson,OS Community Ctr,131
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,OS Community Ctr,28
Tate Reeves,Lieutenant Governor,,R,Jackson,OS Armory,1314
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,OS Armory,229
Tate Reeves,Lieutenant Governor,,R,Jackson,St Martin,2220
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,St Martin,404
Tate Reeves,Lieutenant Governor,,R,Jackson,Latimer,1092
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Latimer,139
Tate Reeves,Lieutenant Governor,,R,Jackson,Larue,121
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Larue,6
Tate Reeves,Lieutenant Governor,,R,Jackson,Hickory Hills,875
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Hickory Hills,128
Tate Reeves,Lieutenant Governor,,R,Jackson,Fontainebleau,1207
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Fontainebleau,186
Tate Reeves,Lieutenant Governor,,R,Jackson,Gulf Park Estates,1029
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Gulf Park Estates,163
Tate Reeves,Lieutenant Governor,,R,Jackson,OS Civic Ctr,2300
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,OS Civic Ctr,357
Tate Reeves,Lieutenant Governor,,R,Jackson,South Vancleave,1284
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,South Vancleave,109
Tate Reeves,Lieutenant Governor,,R,Jackson,Red Hill,160
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Red Hill,9
Tate Reeves,Lieutenant Governor,,R,Jackson,Carterville,61
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,Carterville,5
Tate Reeves,Lieutenant Governor,,R,Jackson,TOTAL,26174
Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Jackson,TOTAL,4790
Delbert Hosemann,Secretary of State,,R,Jackson,Hwy 57,233
Delbert Hosemann,Secretary of State,,R,Jackson,North Vancleave,902
Delbert Hosemann,Secretary of State,,R,Jackson,East Central,2460
Delbert Hosemann,Secretary of State,,R,Jackson,Big Point,999
Delbert Hosemann,Secretary of State,,R,Jackson,Escatawpa,1379
Delbert Hosemann,Secretary of State,,R,Jackson,Orange Grove,586
Delbert Hosemann,Secretary of State,,R,Jackson,Rec Center,920
Delbert Hosemann,Secretary of State,,R,Jackson,YMBC - Dantzler,650
Delbert Hosemann,Secretary of State,,R,Jackson,Jefferson Street,693
Delbert Hosemann,Secretary of State,,R,Jackson,Fair,992
Delbert Hosemann,Secretary of State,,R,Jackson,Pinecrest,637
Delbert Hosemann,Secretary of State,,R,Jackson,Nazarene,331
Delbert Hosemann,Secretary of State,,R,Jackson,Sacred Heart,689
Delbert Hosemann,Secretary of State,,R,Jackson,Eastlawn,739
Delbert Hosemann,Secretary of State,,R,Jackson,American Legion,243
Delbert Hosemann,Secretary of State,,R,Jackson,Presbyterian,484
Delbert Hosemann,Secretary of State,,R,Jackson,North Pascagoula,284
Delbert Hosemann,Secretary of State,,R,Jackson,Gautler,2349
Delbert Hosemann,Secretary of State,,R,Jackson,Villa Maria,277
Delbert Hosemann,Secretary of State,,R,Jackson,OS Community Ctr,149
Delbert Hosemann,Secretary of State,,R,Jackson,OS Armory,1418
Delbert Hosemann,Secretary of State,,R,Jackson,St Martin,2444
