county,precinct,office,district,candidate,party,votes,winner
Claiborne,County Precinct 2,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,273,
Claiborne,County Precinct 3-A,Lieutenant Governor,,Tate Reeves,R,401,
Claiborne,County Precinct 3-A,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,139,
Claiborne,County Precinct 3-B,Lieutenant Governor,,Tate Reeves,R,89,
Claiborne,County Precinct 3-B,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,19,
Claiborne,County Precinct 4-A,Lieutenant Governor,,Tate Reeves,R,140,
Claiborne,County Precinct 4-A,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,129,
Claiborne,County Precinct 4-B,Lieutenant Governor,,Tate Reeves,R,228,
Claiborne,County Precinct 4-B,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,123,
Claiborne,County Precinct 4-C,Lieutenant Governor,,Tate Reeves,R,25,
Claiborne,County Precinct 4-C,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,23,
Claiborne,County Precinct 5-A,Lieutenant Governor,,Tate Reeves,R,163,
Claiborne,County Precinct 5-A,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,165,
Claiborne,County Precinct 5-B,Lieutenant Governor,,Tate Reeves,R,91,
Claiborne,County Precinct 5-B,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,68,
Claiborne,County Precinct 1-A,Secretary of State,,Delbert Hosemann,R,114,
Claiborne,County Precinct 1-B,Secretary of State,,Delbert Hosemann,R,283,
Claiborne,County Precinct 1-C,Secretary of State,,Delbert Hosemann,R,194,
Claiborne,County Precinct 2,Secretary of State,,Delbert Hosemann,R,481,
Claiborne,County Precinct 3-A,Secretary of State,,Delbert Hosemann,R,476,
Claiborne,County Precinct 3-B,Secretary of State,,Delbert Hosemann,R,103,
Claiborne,County Precinct 4-A,Secretary of State,,Delbert Hosemann,R,204,
Claiborne,County Precinct 4-B,Secretary of State,,Delbert Hosemann,R,295,
Claiborne,County Precinct 4-C,Secretary of State,,Delbert Hosemann,R,37,
Claiborne,County Precinct 5-A,Secretary of State,,Delbert Hosemann,R,266,
Claiborne,County Precinct 5-B,Secretary of State,,Delbert Hosemann,R,132,
Claiborne,County Precinct 1-A,Attorney General,,Jim Hood,D,111,
Claiborne,County Precinct 1-A,Attorney General,,Steve Simpson,R,41,
Claiborne,County Precinct 1-B,Attorney General,,Jim Hood,D,396,
Claiborne,County Precinct 1-B,Attorney General,,Steve Simpson,R,29,
Claiborne,County Precinct 1-C,Attorney General,,Jim Hood,D,271,
Claiborne,County Precinct 1-C,Attorney General,,Steve Simpson,R,10,
Claiborne,County Precinct 2,Attorney General,,Jim Hood,D,652,
Claiborne,County Precinct 2,Attorney General,,Steve Simpson,R,83,
Claiborne,County Precinct 3-A,Attorney General,,Jim Hood,D,453,
Claiborne,County Precinct 3-A,Attorney General,,Steve Simpson,R,160,
Claiborne,County Precinct 3-B,Attorney General,,Jim Hood,D,55,
Claiborne,County Precinct 3-B,Attorney General,,Steve Simpson,R,60,
Claiborne,County Precinct 4-A,Attorney General,,Jim Hood,D,303,
Claiborne,County Precinct 4-A,Attorney General,,Steve Simpson,R,24,
Claiborne,County Precinct 4-B,Attorney General,,Jim Hood,D,352,
Claiborne,County Precinct 4-B,Attorney General,,Steve Simpson,R,45,
Claiborne,County Precinct 4-C,Attorney General,,Jim Hood,D,62,
Claiborne,County Precinct 4-C,Attorney General,,Steve Simpson,R,2,
Claiborne,County Precinct 5-A,Attorney General,,Jim Hood,D,368,
Claiborne,County Precinct 5-A,Attorney General,,Steve Simpson,R,26,
Claiborne,County Precinct 5-B,Attorney General,,Jim Hood,D,166,
Claiborne,County Precinct 5-B,Attorney General,,Steve Simpson,R,18,
Claiborne,County Precinct 1-A,State Auditor,,Stacey E. Pickering,R,80,
Claiborne,County Precinct 1-A,State Auditor,,Ashley Norwood,Reform,49,
Claiborne,County Precinct 1-B,State Auditor,,Stacey E. Pickering,R,140,
Claiborne,County Precinct 1-B,State Auditor,,Ashley Norwood,Reform,211,
Claiborne,County Precinct 1-C,State Auditor,,Stacey E. Pickering,R,77,
Claiborne,County Precinct 1-C,State Auditor,,Ashley Norwood,Reform,159,
Claiborne,County Precinct 2,State Auditor,,Stacey E. Pickering,R,241,
Claiborne,County Precinct 2,State Auditor,,Ashley Norwood,Reform,356,
Claiborne,County Precinct 3-A,State Auditor,,Stacey E. Pickering,R,352,
Claiborne,County Precinct 3-A,State Auditor,,Ashley Norwood,Reform,180,
Claiborne,County Precinct 3-B,State Auditor,,Stacey E. Pickering,R,92,
Claiborne,County Precinct 3-B,State Auditor,,Ashley Norwood,Reform,15,
Claiborne,County Precinct 4-A,State Auditor,,Stacey E. Pickering,R,108,
Claiborne,County Precinct 4-A,State Auditor,,Ashley Norwood,Reform,155,
Claiborne,County Precinct 4-B,State Auditor,,Stacey E. Pickering,R,168,
Claiborne,County Precinct 4-B,State Auditor,,Ashley Norwood,Reform,176,
Claiborne,County Precinct 4-C,State Auditor,,Stacey E. Pickering,R,14,
Claiborne,County Precinct 4-C,State Auditor,,Ashley Norwood,Reform,33,
Claiborne,County Precinct 5-A,State Auditor,,Stacey E. Pickering,R,118,
Claiborne,County Precinct 5-A,State Auditor,,Ashley Norwood,Reform,208,
Claiborne,County Precinct 5-B,State Auditor,,Stacey E. Pickering,R,65,
Claiborne,County Precinct 5-B,State Auditor,,Ashley Norwood,Reform,88,
Claiborne,County Precinct 1-A,State Treasurer,,Lynn Fitch,R,64,
Claiborne,County Precinct 1-A,State Treasurer,,Connie Moran,D,77,
Claiborne,County Precinct 1-A,State Treasurer,,Shawn O'Hara,Reform,3,
Claiborne,County Precinct 1-B,State Treasurer,,Lynn Fitch,R,77,
Claiborne,County Precinct 1-B,State Treasurer,,Connie Moran,D,331,
Claiborne,County Precinct 1-B,State Treasurer,,Shawn O'Hara,Reform,11,
Claiborne,County Precinct 1-C,State Treasurer,,Lynn Fitch,R,22,
Claiborne,County Precinct 1-C,State Treasurer,,Connie Moran,D,250,
Claiborne,County Precinct 1-C,State Treasurer,,Shawn O'Hara,Reform,8,
Claiborne,County Precinct 2,State Treasurer,,Lynn Fitch,R,126,
Claiborne,County Precinct 2,State Treasurer,,Connie Moran,D,557,
Claiborne,County Precinct 2,State Treasurer,,Shawn O'Hara,Reform,35,
Claiborne,County Precinct 3-A,State Treasurer,,Lynn Fitch,R,277,
Claiborne,County Precinct 3-A,State Treasurer,,Connie Moran,D,325,
Claiborne,County Precinct 3-A,State Treasurer,,Shawn O'Hara,Reform,12,
Claiborne,County Precinct 3-B,State Treasurer,,Lynn Fitch,R,76,
Claiborne,County Precinct 3-B,State Treasurer,,Connie Moran,D,35,
Claiborne,County Precinct 3-B,State Treasurer,,Shawn O'Hara,Reform,2,
Claiborne,County Precinct 4-A,State Treasurer,,Lynn Fitch,R,47,
Claiborne,County Precinct 4-A,State Treasurer,,Connie Moran,D,254,
Claiborne,County Precinct 4-A,State Treasurer,,Shawn O'Hara,Reform,25,
Claiborne,County Precinct 4-B,State Treasurer,,Lynn Fitch,R,95,
Claiborne,County Precinct 4-B,State Treasurer,,Connie Moran,D,273,
Claiborne,County Precinct 4-B,State Treasurer,,Shawn O'Hara,Reform,28,
Claiborne,County Precinct 4-C,State Treasurer,,Lynn Fitch,R,9,
Claiborne,County Precinct 4-C,State Treasurer,,Connie Moran,D,52,
Claiborne,County Precinct 4-C,State Treasurer,,Shawn O'Hara,Reform,4,
Claiborne,County Precinct 5-A,State Treasurer,,Lynn Fitch,R,59,
Claiborne,County Precinct 5-A,State Treasurer,,Connie Moran,D,316,
Claiborne,County Precinct 5-A,State Treasurer,,Shawn O'Hara,Reform,15,
Claiborne,County Precinct 5-B,State Treasurer,,Lynn Fitch,R,34,
Claiborne,County Precinct 5-B,State Treasurer,,Connie Moran,D,137,
Claiborne,County Precinct 5-B,State Treasurer,,Shawn O'Hara,Reform,10,
Claiborne,County Precinct 1-A,Commissioner of Agriculture & Commerce,,Joel Gill,D,81,
Claiborne,County Precinct 1-A,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,61,
Claiborne,County Precinct 1-A,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Claiborne,County Precinct 1-B,Commissioner of Agriculture & Commerce,,Joel Gill,D,346,
Claiborne,County Precinct 1-B,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,61,
Claiborne,County Precinct 1-B,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Claiborne,County Precinct 1-C,Commissioner of Agriculture & Commerce,,Joel Gill,D,256,
Claiborne,County Precinct 1-C,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,16,
Claiborne,County Precinct 1-C,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Claiborne,County Precinct 2,Commissioner of Agriculture & Commerce,,Joel Gill,D,572,
Claiborne,County Precinct 2,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,110,
Claiborne,County Precinct 2,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,25,
Claiborne,County Precinct 3-A,Commissioner of Agriculture & Commerce,,Joel Gill,D,341,
Claiborne,County Precinct 3-A,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,251,
Claiborne,County Precinct 3-A,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Claiborne,County Precinct 3-B,Commissioner of Agriculture & Commerce,,Joel Gill,D,37,
Claiborne,County Precinct 3-B,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,74,
Claiborne,County Precinct 3-B,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Claiborne,County Precinct 4-A,Commissioner of Agriculture & Commerce,,Joel Gill,D,256,
Claiborne,County Precinct 4-A,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,60,
Claiborne,County Precinct 4-A,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Claiborne,County Precinct 4-B,Commissioner of Agriculture & Commerce,,Joel Gill,D,314,
Claiborne,County Precinct 4-B,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,61,
Claiborne,County Precinct 4-B,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
Claiborne,County Precinct 4-C,Commissioner of Agriculture & Commerce,,Joel Gill,D,55,
Claiborne,County Precinct 4-C,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,7,
Claiborne,County Precinct 4-C,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Claiborne,County Precinct 5-A,Commissioner of Agriculture & Commerce,,Joel Gill,D,325,
Claiborne,County Precinct 5-A,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,54,
Claiborne,County Precinct 5-A,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Claiborne,County Precinct 5-B,Commissioner of Agriculture & Commerce,,Joel Gill,D,143,
Claiborne,County Precinct 5-B,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,27,
Claiborne,County Precinct 5-B,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Claiborne,County Precinct 1-A,Commissioner of Insurance,,Mike Chaney,R,67,
Claiborne,County Precinct 1-A,Commissioner of Insurance,,Louis Fondren,D,72,
Claiborne,County Precinct 1-A,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Claiborne,County Precinct 1-B,Commissioner of Insurance,,Mike Chaney,R,79,
Claiborne,County Precinct 1-B,Commissioner of Insurance,,Louis Fondren,D,330,
Claiborne,County Precinct 1-B,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Claiborne,County Precinct 1-C,Commissioner of Insurance,,Mike Chaney,R,19,
Claiborne,County Precinct 1-C,Commissioner of Insurance,,Louis Fondren,D,253,
Claiborne,County Precinct 1-C,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Claiborne,County Precinct 2,Commissioner of Insurance,,Mike Chaney,R,131,
Claiborne,County Precinct 2,Commissioner of Insurance,,Louis Fondren,D,535,
Claiborne,County Precinct 2,Commissioner of Insurance,,Barbara Dale Washer,Reform,48,
Claiborne,County Precinct 3-A,Commissioner of Insurance,,Mike Chaney,R,288,
Claiborne,County Precinct 3-A,Commissioner of Insurance,,Louis Fondren,D,305,
Claiborne,County Precinct 3-A,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Claiborne,County Precinct 3-B,Commissioner of Insurance,,Mike Chaney,R,81,
Claiborne,County Precinct 3-B,Commissioner of Insurance,,Louis Fondren,D,32,
Claiborne,County Precinct 3-B,Commissioner of Insurance,,Barbara Dale Washer,Reform,2,
Claiborne,County Precinct 4-A,Commissioner of Insurance,,Mike Chaney,R,60,
Claiborne,County Precinct 4-A,Commissioner of Insurance,,Louis Fondren,D,251,
Claiborne,County Precinct 4-A,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Claiborne,County Precinct 4-B,Commissioner of Insurance,,Mike Chaney,R,94,
Claiborne,County Precinct 4-B,Commissioner of Insurance,,Louis Fondren,D,284,
Claiborne,County Precinct 4-B,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Claiborne,County Precinct 4-C,Commissioner of Insurance,,Mike Chaney,R,10,
Claiborne,County Precinct 4-C,Commissioner of Insurance,,Louis Fondren,D,50,
Claiborne,County Precinct 4-C,Commissioner of Insurance,,Barbara Dale Washer,Reform,2,
Claiborne,County Precinct 5-A,Commissioner of Insurance,,Mike Chaney,R,63,
Claiborne,County Precinct 5-A,Commissioner of Insurance,,Louis Fondren,D,305,
Claiborne,County Precinct 5-A,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Claiborne,County Precinct 5-B,Commissioner of Insurance,,Mike Chaney,R,37,
Claiborne,County Precinct 5-B,Commissioner of Insurance,,Louis Fondren,D,132,
Claiborne,County Precinct 5-B,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Claiborne,County Precinct 1-A,State Senate,36,Albert Butler,D,141,
Claiborne,County Precinct 1-B,State Senate,36,Albert Butler,D,391,
Claiborne,County Precinct 1-C,State Senate,36,Albert Butler,D,276,
Claiborne,County Precinct 2,State Senate,36,Albert Butler,D,701,
Claiborne,County Precinct 3-A,State Senate,36,Albert Butler,D,568,
Claiborne,County Precinct 3-B,State Senate,36,Albert Butler,D,98,
Claiborne,County Precinct 4-A,State Senate,36,Albert Butler,D,317,
Claiborne,County Precinct 4-B,State Senate,36,Albert Butler,D,382,
Claiborne,County Precinct 4-C,State Senate,36,Albert Butler,D,64,
Claiborne,County Precinct 5-A,State Senate,36,Albert Butler,D,381,
Claiborne,County Precinct 5-B,State Senate,36,Albert Butler,D,181,
Claiborne,County Precinct 1-B,State House,76,Greg Holloway,D,27,
Claiborne,County Precinct 5-A,State House,76,Greg Holloway,D,371,
Claiborne,County Precinct 5-B,State House,76,Greg Holloway,D,170,
Claiborne,County Precinct 1-A,State House,85,America 'Chuck' Middleton,D,140,
Claiborne,County Precinct 1-B,State House,85,America 'Chuck' Middleton,D,366,
Claiborne,County Precinct 1-C,State House,85,America 'Chuck' Middleton,D,225,
Claiborne,County Precinct 2,State House,85,America 'Chuck' Middleton,D,706,
Claiborne,County Precinct 3-A,State House,85,America 'Chuck' Middleton,D,560,
Claiborne,County Precinct 3-B,State House,85,America 'Chuck' Middleton,D,94,
Claiborne,County Precinct 4-A,State House,85,America 'Chuck' Middleton,D,316,
Claiborne,County Precinct 4-B,State House,85,America 'Chuck' Middleton,D,373,
Claiborne,County Precinct 4-C,State House,85,America 'Chuck' Middleton,D,64,
Claiborne,County Precinct 1-C,State House,94,"Robert L. Johnson, III",D,52,
Claiborne,County Precinct 1-A,Measure No. 26 - Definition of a person,,Yes,,35,
Claiborne,County Precinct 1-B,Measure No. 26 - Definition of a person,,Yes,,77,
Claiborne,County Precinct 1-C,Measure No. 26 - Definition of a person,,Yes,,45,
Claiborne,County Precinct 2,Measure No. 26 - Definition of a person,,Yes,,180,
Claiborne,County Precinct 3-A,Measure No. 26 - Definition of a person,,Yes,,185,
Claiborne,County Precinct 3-B,Measure No. 26 - Definition of a person,,Yes,,59,
Claiborne,County Precinct 4-A,Measure No. 26 - Definition of a person,,Yes,,76,
Claiborne,County Precinct 4-B,Measure No. 26 - Definition of a person,,Yes,,112,
Claiborne,County Precinct 4-C,Measure No. 26 - Definition of a person,,Yes,,14,
Claiborne,County Precinct 5-A,Measure No. 26 - Definition of a person,,Yes,,94,
Claiborne,County Precinct 5-B,Measure No. 26 - Definition of a person,,Yes,,51,
Claiborne,County Precinct 1-A,Measure No. 26 - Definition of a person,,No,,99,
Claiborne,County Precinct 1-B,Measure No. 26 - Definition of a person,,No,,338,
Claiborne,County Precinct 1-C,Measure No. 26 - Definition of a person,,No,,234,
Claiborne,County Precinct 2,Measure No. 26 - Definition of a person,,No,,504,
Claiborne,County Precinct 3-A,Measure No. 26 - Definition of a person,,No,,412,
Claiborne,County Precinct 3-B,Measure No. 26 - Definition of a person,,No,,58,
Claiborne,County Precinct 4-A,Measure No. 26 - Definition of a person,,No,,252,
Claiborne,County Precinct 4-B,Measure No. 26 - Definition of a person,,No,,275,
Claiborne,County Precinct 4-C,Measure No. 26 - Definition of a person,,No,,51,
Claiborne,County Precinct 5-A,Measure No. 26 - Definition of a person,,No,,299,
Claiborne,County Precinct 5-B,Measure No. 26 - Definition of a person,,No,,130,
Claiborne,County Precinct 1-A,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 1-B,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 1-C,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 2,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 3-A,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 3-B,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 4-A,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 4-B,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 4-C,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 5-A,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 5-B,Measure No. 26 - Definition of a person,,Over Votes,,0,
Claiborne,County Precinct 1-A,Measure No. 26 - Definition of a person,,Under Votes,,19,
Claiborne,County Precinct 1-B,Measure No. 26 - Definition of a person,,Under Votes,,2,
Claiborne,County Precinct 1-C,Measure No. 26 - Definition of a person,,Under Votes,,0,
Claiborne,County Precinct 2,Measure No. 26 - Definition of a person,,Under Votes,,75,
Claiborne,County Precinct 3-A,Measure No. 26 - Definition of a person,,Under Votes,,31,
Claiborne,County Precinct 3-B,Measure No. 26 - Definition of a person,,Under Votes,,2,
Claiborne,County Precinct 4-A,Measure No. 26 - Definition of a person,,Under Votes,,10,
Claiborne,County Precinct 4-B,Measure No. 26 - Definition of a person,,Under Votes,,30,
Claiborne,County Precinct 4-C,Measure No. 26 - Definition of a person,,Under Votes,,1,
Claiborne,County Precinct 5-A,Measure No. 26 - Definition of a person,,Under Votes,,12,
Claiborne,County Precinct 5-B,Measure No. 26 - Definition of a person,,Under Votes,,8,
Claiborne,County Precinct 1-A,Measure No. 27 - Voter ID,,Yes,,70,
Claiborne,County Precinct 1-B,Measure No. 27 - Voter ID,,Yes,,116,
Claiborne,County Precinct 1-C,Measure No. 27 - Voter ID,,Yes,,59,
Claiborne,County Precinct 2,Measure No. 27 - Voter ID,,Yes,,222,
Claiborne,County Precinct 3-A,Measure No. 27 - Voter ID,,Yes,,331,
Claiborne,County Precinct 3-B,Measure No. 27 - Voter ID,,Yes,,79,
Claiborne,County Precinct 4-A,Measure No. 27 - Voter ID,,Yes,,94,
Claiborne,County Precinct 4-B,Measure No. 27 - Voter ID,,Yes,,140,
Claiborne,County Precinct 4-C,Measure No. 27 - Voter ID,,Yes,,20,
Claiborne,County Precinct 5-A,Measure No. 27 - Voter ID,,Yes,,120,
Claiborne,County Precinct 5-B,Measure No. 27 - Voter ID,,Yes,,51,
Claiborne,County Precinct 1-A,Measure No. 27 - Voter ID,,No,,71,
Claiborne,County Precinct 1-B,Measure No. 27 - Voter ID,,No,,306,
Claiborne,County Precinct 1-C,Measure No. 27 - Voter ID,,No,,224,
Claiborne,County Precinct 2,Measure No. 27 - Voter ID,,No,,487,
Claiborne,County Precinct 3-A,Measure No. 27 - Voter ID,,No,,283,
Claiborne,County Precinct 3-B,Measure No. 27 - Voter ID,,No,,38,
Claiborne,County Precinct 4-A,Measure No. 27 - Voter ID,,No,,220,
Claiborne,County Precinct 4-B,Measure No. 27 - Voter ID,,No,,242,
Claiborne,County Precinct 4-C,Measure No. 27 - Voter ID,,No,,45,
Claiborne,County Precinct 5-A,Measure No. 27 - Voter ID,,No,,273,
Claiborne,County Precinct 5-B,Measure No. 27 - Voter ID,,No,,130,
Claiborne,County Precinct 1-A,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 1-B,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 1-C,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 2,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 3-A,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 3-B,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 4-A,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 4-B,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 4-C,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 5-A,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 5-B,Measure No. 27 - Voter ID,,Over Votes,,0,
Claiborne,County Precinct 1-A,Measure No. 27 - Voter ID,,Under Votes,,12,
Claiborne,County Precinct 1-B,Measure No. 27 - Voter ID,,Under Votes,,1,
Claiborne,County Precinct 1-C,Measure No. 27 - Voter ID,,Under Votes,,1,
Claiborne,County Precinct 2,Measure No. 27 - Voter ID,,Under Votes,,50,
Claiborne,County Precinct 3-A,Measure No. 27 - Voter ID,,Under Votes,,14,
Claiborne,County Precinct 3-B,Measure No. 27 - Voter ID,,Under Votes,,2,
Claiborne,County Precinct 4-A,Measure No. 27 - Voter ID,,Under Votes,,24,
Claiborne,County Precinct 4-B,Measure No. 27 - Voter ID,,Under Votes,,35,
Claiborne,County Precinct 4-C,Measure No. 27 - Voter ID,,Under Votes,,1,
Claiborne,County Precinct 5-A,Measure No. 27 - Voter ID,,Under Votes,,12,
Claiborne,County Precinct 5-B,Measure No. 27 - Voter ID,,Under Votes,,8,
Claiborne,County Precinct 1-A,Measure No. 31 - Eminent Domain,,Yes,,95,
Claiborne,County Precinct 1-B,Measure No. 31 - Eminent Domain,,Yes,,225,
Claiborne,County Precinct 1-C,Measure No. 31 - Eminent Domain,,Yes,,162,
Claiborne,County Precinct 2,Measure No. 31 - Eminent Domain,,Yes,,362,
Claiborne,County Precinct 3-A,Measure No. 31 - Eminent Domain,,Yes,,362,
Claiborne,County Precinct 3-B,Measure No. 31 - Eminent Domain,,Yes,,88,
Claiborne,County Precinct 4-A,Measure No. 31 - Eminent Domain,,Yes,,141,
Claiborne,County Precinct 4-B,Measure No. 31 - Eminent Domain,,Yes,,180,
Claiborne,County Precinct 4-C,Measure No. 31 - Eminent Domain,,Yes,,26,
Claiborne,County Precinct 5-A,Measure No. 31 - Eminent Domain,,Yes,,200,
Claiborne,County Precinct 5-B,Measure No. 31 - Eminent Domain,,Yes,,96,
Claiborne,County Precinct 1-A,Measure No. 31 - Eminent Domain,,No,,48,
Claiborne,County Precinct 1-B,Measure No. 31 - Eminent Domain,,No,,194,
Claiborne,County Precinct 1-C,Measure No. 31 - Eminent Domain,,No,,118,
Claiborne,County Precinct 2,Measure No. 31 - Eminent Domain,,No,,351,
Claiborne,County Precinct 3-A,Measure No. 31 - Eminent Domain,,No,,249,
Claiborne,County Precinct 3-B,Measure No. 31 - Eminent Domain,,No,,30,
Claiborne,County Precinct 4-A,Measure No. 31 - Eminent Domain,,No,,176,
Claiborne,County Precinct 4-B,Measure No. 31 - Eminent Domain,,No,,207,
Claiborne,County Precinct 4-C,Measure No. 31 - Eminent Domain,,No,,39,
Claiborne,County Precinct 5-A,Measure No. 31 - Eminent Domain,,No,,194,
Claiborne,County Precinct 5-B,Measure No. 31 - Eminent Domain,,No,,83,
Claiborne,County Precinct 1-A,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 1-B,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 1-C,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 2,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 3-A,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 3-B,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 4-A,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 4-B,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 4-C,Measure No. 31 - Eminent Domain,,Over Votes,,0,
Claiborne,County Precinct 5-A,Measure No. 31 - Eminent Domain,,Over Votes,,0,
