county,precinct,office,district,candidate,party,votes,winner
Kemper,Farmers Market,State Auditor,,Stacey E. Pickering,R,17,
Kemper,Band Building,State Auditor,,Ashley Norwood,Reform,158,
Kemper,Band Building,State Auditor,,Stacey E. Pickering,R,173,
Kemper,Porterville,State Auditor,,Ashley Norwood,Reform,136,
Kemper,Porterville,State Auditor,,Stacey E. Pickering,R,216,
Kemper,Kemper Springs,State Auditor,,Ashley Norwood,Reform,40,
Kemper,Kemper Springs,State Auditor,,Stacey E. Pickering,R,31,
Kemper,Fort Stevens,State Auditor,,Ashley Norwood,Reform,25,
Kemper,Fort Stevens,State Auditor,,Stacey E. Pickering,R,107,
Kemper,Lynwood,State Auditor,,Ashley Norwood,Reform,64,
Kemper,Lynwood,State Auditor,,Stacey E. Pickering,R,195,
Kemper,Lynville,State Auditor,,Ashley Norwood,Reform,82,
Kemper,Lynville,State Auditor,,Stacey E. Pickering,R,207,
Kemper,Preston,State Auditor,,Ashley Norwood,Reform,125,
Kemper,Preston,State Auditor,,Stacey E. Pickering,R,223,
Kemper,Kellis Store,State Auditor,,Ashley Norwood,Reform,98,
Kemper,Kellis Store,State Auditor,,Stacey E. Pickering,R,64,
Kemper,Courthouse,State Auditor,,Ashley Norwood,Reform,237,
Kemper,Courthouse,State Auditor,,Stacey E. Pickering,R,283,
Kemper,Mount Nebo,State Auditor,,Ashley Norwood,Reform,114,
Kemper,Mount Nebo,State Auditor,,Stacey E. Pickering,R,131,
Kemper,Satellite,State Auditor,,Ashley Norwood,Reform,169,
Kemper,Satellite,State Auditor,,Stacey E. Pickering,R,221,
Kemper,Scooba A-L,State Treasurer,,Lynn Fitch,R,135,
Kemper,Scooba A-L,State Treasurer,,Connie Moran,D,196,
Kemper,Scooba A-L,State Treasurer,,Shawn O'Hara,Reform,14,
Kemper,Scooba M-Z,State Treasurer,,Lynn Fitch,R,137,
Kemper,Scooba M-Z,State Treasurer,,Connie Moran,D,163,
Kemper,Scooba M-Z,State Treasurer,,Shawn O'Hara,Reform,15,
Kemper,Farmers Market,State Treasurer,,Lynn Fitch,R,15,
Kemper,Farmers Market,State Treasurer,,Connie Moran,D,12,
Kemper,Farmers Market,State Treasurer,,Shawn O'Hara,Reform,0,
Kemper,Band Building,State Treasurer,,Lynn Fitch,R,146,
Kemper,Band Building,State Treasurer,,Connie Moran,D,208,
Kemper,Band Building,State Treasurer,,Shawn O'Hara,Reform,16,
Kemper,Porterville,State Treasurer,,Lynn Fitch,R,115,
Kemper,Porterville,State Treasurer,,Connie Moran,D,338,
Kemper,Porterville,State Treasurer,,Shawn O'Hara,Reform,12,
Kemper,Kemper Springs,State Treasurer,,Lynn Fitch,R,18,
Kemper,Kemper Springs,State Treasurer,,Connie Moran,D,95,
Kemper,Kemper Springs,State Treasurer,,Shawn O'Hara,Reform,2,
Kemper,Fort Stevens,State Treasurer,,Lynn Fitch,R,109,
Kemper,Fort Stevens,State Treasurer,,Connie Moran,D,27,
Kemper,Fort Stevens,State Treasurer,,Shawn O'Hara,Reform,3,
Kemper,Lynwood,State Treasurer,,Lynn Fitch,R,198,
Kemper,Lynwood,State Treasurer,,Connie Moran,D,77,
Kemper,Lynwood,State Treasurer,,Shawn O'Hara,Reform,5,
Kemper,Lynville,State Treasurer,,Lynn Fitch,R,198,
Kemper,Lynville,State Treasurer,,Connie Moran,D,103,
Kemper,Lynville,State Treasurer,,Shawn O'Hara,Reform,11,
Kemper,Preston,State Treasurer,,Lynn Fitch,R,190,
Kemper,Preston,State Treasurer,,Connie Moran,D,175,
Kemper,Preston,State Treasurer,,Shawn O'Hara,Reform,18,
Kemper,Kellis Store,State Treasurer,,Lynn Fitch,R,54,
Kemper,Kellis Store,State Treasurer,,Connie Moran,D,142,
Kemper,Kellis Store,State Treasurer,,Shawn O'Hara,Reform,8,
Kemper,Courthouse,State Treasurer,,Lynn Fitch,R,249,
Kemper,Courthouse,State Treasurer,,Connie Moran,D,350,
Kemper,Courthouse,State Treasurer,,Shawn O'Hara,Reform,15,
Kemper,Mount Nebo,State Treasurer,,Lynn Fitch,R,115,
Kemper,Mount Nebo,State Treasurer,,Connie Moran,D,182,
Kemper,Mount Nebo,State Treasurer,,Shawn O'Hara,Reform,16,
Kemper,Satellite,State Treasurer,,Lynn Fitch,R,201,
Kemper,Satellite,State Treasurer,,Connie Moran,D,250,
Kemper,Satellite,State Treasurer,,Shawn O'Hara,Reform,21,
Kemper,Scooba A-L,Commissioner of Agriculture & Commerce,,Joel Gill,D,218,
Kemper,Scooba A-L,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,117,
Kemper,Scooba A-L,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Kemper,Scooba M-Z,Commissioner of Agriculture & Commerce,,Joel Gill,D,177,
Kemper,Scooba M-Z,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,123,
Kemper,Scooba M-Z,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
Kemper,Farmers Market,Commissioner of Agriculture & Commerce,,Joel Gill,D,12,
Kemper,Farmers Market,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,14,
Kemper,Farmers Market,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Kemper,Band Building,Commissioner of Agriculture & Commerce,,Joel Gill,D,234,
Kemper,Band Building,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,126,
Kemper,Band Building,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Kemper,Porterville,Commissioner of Agriculture & Commerce,,Joel Gill,D,354,
Kemper,Porterville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,100,
Kemper,Porterville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
Kemper,Kemper Springs,Commissioner of Agriculture & Commerce,,Joel Gill,D,91,
Kemper,Kemper Springs,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,17,
Kemper,Kemper Springs,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Kemper,Fort Stevens,Commissioner of Agriculture & Commerce,,Joel Gill,D,36,
Kemper,Fort Stevens,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,95,
Kemper,Fort Stevens,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Kemper,Lynwood,Commissioner of Agriculture & Commerce,,Joel Gill,D,108,
Kemper,Lynwood,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,162,
Kemper,Lynwood,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Kemper,Lynville,Commissioner of Agriculture & Commerce,,Joel Gill,D,134,
Kemper,Lynville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,165,
Kemper,Lynville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
Kemper,Preston,Commissioner of Agriculture & Commerce,,Joel Gill,D,203,
Kemper,Preston,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,166,
Kemper,Preston,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,16,
Kemper,Kellis Store,Commissioner of Agriculture & Commerce,,Joel Gill,D,155,
Kemper,Kellis Store,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,47,
Kemper,Kellis Store,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Kemper,Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,377,
Kemper,Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,199,
Kemper,Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,24,
Kemper,Mount Nebo,Commissioner of Agriculture & Commerce,,Joel Gill,D,177,
Kemper,Mount Nebo,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,90,
Kemper,Mount Nebo,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,16,
Kemper,Satellite,Commissioner of Agriculture & Commerce,,Joel Gill,D,269,
Kemper,Satellite,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,188,
Kemper,Satellite,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Kemper,Scooba A-L,Commissioner of Insurance,,Mike Chaney,R,135,
Kemper,Scooba A-L,Commissioner of Insurance,,Louis Fondren,D,194,
Kemper,Scooba A-L,Commissioner of Insurance,,Barbara Dale Washer,Reform,15,
Kemper,Scooba M-Z,Commissioner of Insurance,,Mike Chaney,R,133,
Kemper,Scooba M-Z,Commissioner of Insurance,,Louis Fondren,D,161,
Kemper,Scooba M-Z,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Kemper,Farmers Market,Commissioner of Insurance,,Mike Chaney,R,15,
Kemper,Farmers Market,Commissioner of Insurance,,Louis Fondren,D,11,
Kemper,Farmers Market,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Kemper,Band Building,Commissioner of Insurance,,Mike Chaney,R,153,
Kemper,Band Building,Commissioner of Insurance,,Louis Fondren,D,206,
Kemper,Band Building,Commissioner of Insurance,,Barbara Dale Washer,Reform,13,
Kemper,Porterville,Commissioner of Insurance,,Mike Chaney,R,124,
Kemper,Porterville,Commissioner of Insurance,,Louis Fondren,D,300,
Kemper,Porterville,Commissioner of Insurance,,Barbara Dale Washer,Reform,20,
Kemper,Kemper Springs,Commissioner of Insurance,,Mike Chaney,R,20,
Kemper,Kemper Springs,Commissioner of Insurance,,Louis Fondren,D,90,
Kemper,Kemper Springs,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Kemper,Fort Stevens,Commissioner of Insurance,,Mike Chaney,R,99,
Kemper,Fort Stevens,Commissioner of Insurance,,Louis Fondren,D,22,
Kemper,Fort Stevens,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Kemper,Lynwood,Commissioner of Insurance,,Mike Chaney,R,186,
Kemper,Lynwood,Commissioner of Insurance,,Louis Fondren,D,78,
Kemper,Lynwood,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Kemper,Lynville,Commissioner of Insurance,,Mike Chaney,R,202,
Kemper,Lynville,Commissioner of Insurance,,Louis Fondren,D,97,
Kemper,Lynville,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Kemper,Preston,Commissioner of Insurance,,Mike Chaney,R,204,
Kemper,Preston,Commissioner of Insurance,,Louis Fondren,D,159,
Kemper,Preston,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Kemper,Kellis Store,Commissioner of Insurance,,Mike Chaney,R,45,
Kemper,Kellis Store,Commissioner of Insurance,,Louis Fondren,D,143,
Kemper,Kellis Store,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Kemper,Courthouse,Commissioner of Insurance,,Mike Chaney,R,231,
Kemper,Courthouse,Commissioner of Insurance,,Louis Fondren,D,344,
Kemper,Courthouse,Commissioner of Insurance,,Barbara Dale Washer,Reform,23,
Kemper,Mount Nebo,Commissioner of Insurance,,Mike Chaney,R,120,
Kemper,Mount Nebo,Commissioner of Insurance,,Louis Fondren,D,185,
Kemper,Mount Nebo,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Kemper,Satellite,Commissioner of Insurance,,Mike Chaney,R,212,
Kemper,Satellite,Commissioner of Insurance,,Louis Fondren,D,239,
Kemper,Satellite,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Kemper,Scooba A-L,State Senate,32,"Sampson Jackson, II",D,315,
Kemper,Scooba M-Z,State Senate,32,"Sampson Jackson, II",D,286,
Kemper,Farmers Market,State Senate,32,"Sampson Jackson, II",D,27,
Kemper,Band Building,State Senate,32,"Sampson Jackson, II",D,346,
Kemper,Porterville,State Senate,32,"Sampson Jackson, II",D,429,
Kemper,Kemper Springs,State Senate,32,"Sampson Jackson, II",D,119,
Kemper,Fort Stevens,State Senate,32,"Sampson Jackson, II",D,106,
Kemper,Lynwood,State Senate,32,"Sampson Jackson, II",D,251,
Kemper,Lynville,State Senate,32,"Sampson Jackson, II",D,277,
Kemper,Preston,State Senate,32,"Sampson Jackson, II",D,357,
Kemper,Kellis Store,State Senate,32,"Sampson Jackson, II",D,201,
Kemper,Courthouse,State Senate,32,"Sampson Jackson, II",D,535,
Kemper,Mount Nebo,State Senate,32,"Sampson Jackson, II",D,259,
Kemper,Satellite,State Senate,32,"Sampson Jackson, II",D,415,
Kemper,Scooba A-L,State House,42,Reecy L. Dickson,D,211,
Kemper,Scooba A-L,State House,42,Roy O. VanDevender,I,144,
Kemper,Scooba M-Z,State House,42,Reecy L. Dickson,D,174,
Kemper,Scooba M-Z,State House,42,Roy O. VanDevender,I,145,
Kemper,Farmers Market,State House,42,Reecy L. Dickson,D,8,
Kemper,Farmers Market,State House,42,Roy O. VanDevender,I,19,
Kemper,Band Building,State House,42,Reecy L. Dickson,D,180,
Kemper,Band Building,State House,42,Roy O. VanDevender,I,197,
Kemper,Porterville,State House,42,Reecy L. Dickson,D,319,
Kemper,Porterville,State House,42,Roy O. VanDevender,I,140,
Kemper,Kemper Springs,State House,42,Reecy L. Dickson,D,93,
Kemper,Kemper Springs,State House,42,Roy O. VanDevender,I,27,
Kemper,Lynville,State House,42,Reecy L. Dickson,D,80,
Kemper,Lynville,State House,42,Roy O. VanDevender,I,157,
Kemper,Preston,State House,42,Reecy L. Dickson,D,119,
Kemper,Preston,State House,42,Roy O. VanDevender,I,94,
Kemper,Kellis Store,State House,42,Reecy L. Dickson,D,142,
Kemper,Kellis Store,State House,42,Roy O. VanDevender,I,63,
Kemper,Courthouse,State House,42,Reecy L. Dickson,D,290,
Kemper,Courthouse,State House,42,Roy O. VanDevender,I,320,
Kemper,Mount Nebo,State House,42,Reecy L. Dickson,D,176,
Kemper,Mount Nebo,State House,42,Roy O. VanDevender,I,143,
Kemper,Satellite,State House,42,Reecy L. Dickson,D,239,
Kemper,Satellite,State House,42,Roy O. VanDevender,I,225,
Kemper,Fort Stevens,State House,43,Michael T. Evans,D,45,
Kemper,Fort Stevens,State House,43,Russ C. Nowell,R,93,
Kemper,Lynwood,State House,43,Michael T. Evans,D,159,
Kemper,Lynwood,State House,43,Russ C. Nowell,R,117,
Kemper,Lynville,State House,43,Michael T. Evans,D,45,
Kemper,Lynville,State House,43,Russ C. Nowell,R,28,
Kemper,Preston,State House,43,Michael T. Evans,D,145,
Kemper,Preston,State House,43,Russ C. Nowell,R,26,
Kemper,Mount Nebo,State House,43,Michael T. Evans,D,1,
Kemper,Mount Nebo,State House,43,Russ C. Nowell,R,0,
Kemper,Satellite,State House,43,Michael T. Evans,D,5,
Kemper,Satellite,State House,43,Russ C. Nowell,R,1,
Kemper,Scooba A-L,Measure No. 26 - Definition of a person,,Yes,,120,
Kemper,Scooba M-Z,Measure No. 26 - Definition of a person,,Yes,,110,
Kemper,Farmers Market,Measure No. 26 - Definition of a person,,Yes,,17,
Kemper,Band Building,Measure No. 26 - Definition of a person,,Yes,,145,
Kemper,Porterville,Measure No. 26 - Definition of a person,,Yes,,125,
Kemper,Kemper Springs,Measure No. 26 - Definition of a person,,Yes,,27,
Kemper,Fort Stevens,Measure No. 26 - Definition of a person,,Yes,,87,
Kemper,Lynwood,Measure No. 26 - Definition of a person,,Yes,,120,
Kemper,Lynville,Measure No. 26 - Definition of a person,,Yes,,134,
Kemper,Preston,Measure No. 26 - Definition of a person,,Yes,,149,
Kemper,Kellis Store,Measure No. 26 - Definition of a person,,Yes,,68,
Kemper,Courthouse,Measure No. 26 - Definition of a person,,Yes,,215,
Kemper,Mount Nebo,Measure No. 26 - Definition of a person,,Yes,,120,
Kemper,Satellite,Measure No. 26 - Definition of a person,,Yes,,187,
Kemper,Scooba A-L,Measure No. 26 - Definition of a person,,No,,221,
Kemper,Scooba M-Z,Measure No. 26 - Definition of a person,,No,,197,
Kemper,Farmers Market,Measure No. 26 - Definition of a person,,No,,10,
Kemper,Band Building,Measure No. 26 - Definition of a person,,No,,201,
Kemper,Porterville,Measure No. 26 - Definition of a person,,No,,235,
Kemper,Kemper Springs,Measure No. 26 - Definition of a person,,No,,85,
Kemper,Fort Stevens,Measure No. 26 - Definition of a person,,No,,54,
Kemper,Lynwood,Measure No. 26 - Definition of a person,,No,,159,
Kemper,Lynville,Measure No. 26 - Definition of a person,,No,,172,
Kemper,Preston,Measure No. 26 - Definition of a person,,No,,223,
Kemper,Kellis Store,Measure No. 26 - Definition of a person,,No,,130,
Kemper,Courthouse,Measure No. 26 - Definition of a person,,No,,376,
Kemper,Mount Nebo,Measure No. 26 - Definition of a person,,No,,193,
Kemper,Satellite,Measure No. 26 - Definition of a person,,No,,273,
Kemper,Scooba A-L,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Scooba M-Z,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Farmers Market,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Band Building,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Porterville,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Kemper Springs,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Fort Stevens,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Lynwood,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Lynville,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Preston,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Kellis Store,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Courthouse,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Mount Nebo,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Satellite,Measure No. 26 - Definition of a person,,Over Votes,,0,
Kemper,Scooba A-L,Measure No. 26 - Definition of a person,,Under Votes,,24,
Kemper,Scooba M-Z,Measure No. 26 - Definition of a person,,Under Votes,,26,
Kemper,Farmers Market,Measure No. 26 - Definition of a person,,Under Votes,,0,
Kemper,Band Building,Measure No. 26 - Definition of a person,,Under Votes,,34,
Kemper,Porterville,Measure No. 26 - Definition of a person,,Under Votes,,39,
Kemper,Kemper Springs,Measure No. 26 - Definition of a person,,Under Votes,,8,
Kemper,Fort Stevens,Measure No. 26 - Definition of a person,,Under Votes,,3,
Kemper,Lynwood,Measure No. 26 - Definition of a person,,Under Votes,,4,
Kemper,Lynville,Measure No. 26 - Definition of a person,,Under Votes,,0,
Kemper,Preston,Measure No. 26 - Definition of a person,,Under Votes,,16,
Kemper,Kellis Store,Measure No. 26 - Definition of a person,,Under Votes,,12,
Kemper,Courthouse,Measure No. 26 - Definition of a person,,Under Votes,,22,
Kemper,Mount Nebo,Measure No. 26 - Definition of a person,,Under Votes,,0,
Kemper,Satellite,Measure No. 26 - Definition of a person,,Under Votes,,0,
Kemper,Scooba A-L,Measure No. 27 - Voter ID,,Yes,,178,
Kemper,Scooba M-Z,Measure No. 27 - Voter ID,,Yes,,165,
Kemper,Farmers Market,Measure No. 27 - Voter ID,,Yes,,21,
Kemper,Band Building,Measure No. 27 - Voter ID,,Yes,,189,
Kemper,Porterville,Measure No. 27 - Voter ID,,Yes,,202,
Kemper,Kemper Springs,Measure No. 27 - Voter ID,,Yes,,37,
Kemper,Fort Stevens,Measure No. 27 - Voter ID,,Yes,,110,
Kemper,Lynwood,Measure No. 27 - Voter ID,,Yes,,196,
Kemper,Lynville,Measure No. 27 - Voter ID,,Yes,,205,
Kemper,Preston,Measure No. 27 - Voter ID,,Yes,,213,
Kemper,Kellis Store,Measure No. 27 - Voter ID,,Yes,,76,
Kemper,Courthouse,Measure No. 27 - Voter ID,,Yes,,309,
Kemper,Mount Nebo,Measure No. 27 - Voter ID,,Yes,,158,
Kemper,Satellite,Measure No. 27 - Voter ID,,Yes,,242,
Kemper,Scooba A-L,Measure No. 27 - Voter ID,,No,,154,
Kemper,Scooba M-Z,Measure No. 27 - Voter ID,,No,,137,
Kemper,Farmers Market,Measure No. 27 - Voter ID,,No,,6,
Kemper,Band Building,Measure No. 27 - Voter ID,,No,,168,
Kemper,Porterville,Measure No. 27 - Voter ID,,No,,232,
Kemper,Kemper Springs,Measure No. 27 - Voter ID,,No,,80,
Kemper,Fort Stevens,Measure No. 27 - Voter ID,,No,,31,
Kemper,Lynwood,Measure No. 27 - Voter ID,,No,,85,
Kemper,Lynville,Measure No. 27 - Voter ID,,No,,106,
Kemper,Preston,Measure No. 27 - Voter ID,,No,,169,
Kemper,Kellis Store,Measure No. 27 - Voter ID,,No,,128,
Kemper,Courthouse,Measure No. 27 - Voter ID,,No,,299,
Kemper,Mount Nebo,Measure No. 27 - Voter ID,,No,,153,
Kemper,Satellite,Measure No. 27 - Voter ID,,No,,219,
