county,precinct,office,district,candidate,party,votes,winner
Alcorn,Kossuth,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,64,
Alcorn,North Corinth,Lieutenant Governor,,Tate Reeves,R,647,
Alcorn,North Corinth,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,57,
Alcorn,Rienzi,Lieutenant Governor,,Tate Reeves,R,548,
Alcorn,Rienzi,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,67,
Alcorn,South Corinth,Lieutenant Governor,,Tate Reeves,R,351,
Alcorn,South Corinth,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,171,
Alcorn,Union Center,Lieutenant Governor,,Tate Reeves,R,629,
Alcorn,Union Center,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,68,
Alcorn,West Corinth,Lieutenant Governor,,Tate Reeves,R,321,
Alcorn,West Corinth,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,48,
Alcorn,Wenasoga,Lieutenant Governor,,Tate Reeves,R,496,
Alcorn,Wenasoga,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,81,
Alcorn,Bethel,Secretary of State,,Delbert Hosemann,R,61,
Alcorn,Biggersville,Secretary of State,,Delbert Hosemann,R,430,
Alcorn,2nd District Central Precinct,Secretary of State,,Delbert Hosemann,R,908,
Alcorn,College Hill,Secretary of State,,Delbert Hosemann,R,904,
Alcorn,East Third Street,Secretary of State,,Delbert Hosemann,R,261,
Alcorn,East Corinth,Secretary of State,,Delbert Hosemann,R,765,
Alcorn,Five Points 1st Dist,Secretary of State,,Delbert Hosemann,R,873,
Alcorn,Glen,Secretary of State,,Delbert Hosemann,R,666,
Alcorn,Jacinto,Secretary of State,,Delbert Hosemann,R,205,
Alcorn,Kossuth,Secretary of State,,Delbert Hosemann,R,1015,
Alcorn,North Corinth,Secretary of State,,Delbert Hosemann,R,641,
Alcorn,Rienzi,Secretary of State,,Delbert Hosemann,R,551,
Alcorn,South Corinth,Secretary of State,,Delbert Hosemann,R,430,
Alcorn,Union Center,Secretary of State,,Delbert Hosemann,R,595,
Alcorn,West Corinth,Secretary of State,,Delbert Hosemann,R,338,
Alcorn,Wenasoga,Secretary of State,,Delbert Hosemann,R,498,
Alcorn,Bethel,Attorney General,,Jim Hood,D,54,
Alcorn,Bethel,Attorney General,,Steve Simpson,R,22,
Alcorn,Biggersville,Attorney General,,Jim Hood,D,326,
Alcorn,Biggersville,Attorney General,,Steve Simpson,R,210,
Alcorn,2nd District Central Precinct,Attorney General,,Jim Hood,D,558,
Alcorn,2nd District Central Precinct,Attorney General,,Steve Simpson,R,497,
Alcorn,College Hill,Attorney General,,Jim Hood,D,641,
Alcorn,College Hill,Attorney General,,Steve Simpson,R,461,
Alcorn,East Third Street,Attorney General,,Jim Hood,D,170,
Alcorn,East Third Street,Attorney General,,Steve Simpson,R,139,
Alcorn,East Corinth,Attorney General,,Jim Hood,D,473,
Alcorn,East Corinth,Attorney General,,Steve Simpson,R,435,
Alcorn,Five Points 1st Dist,Attorney General,,Jim Hood,D,505,
Alcorn,Five Points 1st Dist,Attorney General,,Steve Simpson,R,508,
Alcorn,Glen,Attorney General,,Jim Hood,D,456,
Alcorn,Glen,Attorney General,,Steve Simpson,R,315,
Alcorn,Jacinto,Attorney General,,Jim Hood,D,142,
Alcorn,Jacinto,Attorney General,,Steve Simpson,R,106,
Alcorn,Kossuth,Attorney General,,Jim Hood,D,637,
Alcorn,Kossuth,Attorney General,,Steve Simpson,R,518,
Alcorn,North Corinth,Attorney General,,Jim Hood,D,319,
Alcorn,North Corinth,Attorney General,,Steve Simpson,R,420,
Alcorn,Rienzi,Attorney General,,Jim Hood,D,412,
Alcorn,Rienzi,Attorney General,,Steve Simpson,R,263,
Alcorn,South Corinth,Attorney General,,Jim Hood,D,510,
Alcorn,South Corinth,Attorney General,,Steve Simpson,R,182,
Alcorn,Union Center,Attorney General,,Jim Hood,D,467,
Alcorn,Union Center,Attorney General,,Steve Simpson,R,263,
Alcorn,West Corinth,Attorney General,,Jim Hood,D,212,
Alcorn,West Corinth,Attorney General,,Steve Simpson,R,173,
Alcorn,Wenasoga,Attorney General,,Jim Hood,D,384,
Alcorn,Wenasoga,Attorney General,,Steve Simpson,R,234,
Alcorn,Bethel,State Auditor,,Stacey E. Pickering,R,57,
Alcorn,Bethel,State Auditor,,Ashley Norwood,Reform,13,
Alcorn,Biggersville,State Auditor,,Stacey E. Pickering,R,374,
Alcorn,Biggersville,State Auditor,,Ashley Norwood,Reform,91,
Alcorn,2nd District Central Precinct,State Auditor,,Stacey E. Pickering,R,789,
Alcorn,2nd District Central Precinct,State Auditor,,Ashley Norwood,Reform,208,
Alcorn,College Hill,State Auditor,,Stacey E. Pickering,R,758,
Alcorn,College Hill,State Auditor,,Ashley Norwood,Reform,232,
Alcorn,East Third Street,State Auditor,,Stacey E. Pickering,R,236,
Alcorn,East Third Street,State Auditor,,Ashley Norwood,Reform,48,
Alcorn,East Corinth,State Auditor,,Stacey E. Pickering,R,653,
Alcorn,East Corinth,State Auditor,,Ashley Norwood,Reform,153,
Alcorn,Five Points 1st Dist,State Auditor,,Stacey E. Pickering,R,756,
Alcorn,Five Points 1st Dist,State Auditor,,Ashley Norwood,Reform,204,
Alcorn,Glen,State Auditor,,Stacey E. Pickering,R,556,
Alcorn,Glen,State Auditor,,Ashley Norwood,Reform,165,
Alcorn,Jacinto,State Auditor,,Stacey E. Pickering,R,181,
Alcorn,Jacinto,State Auditor,,Ashley Norwood,Reform,54,
Alcorn,Kossuth,State Auditor,,Stacey E. Pickering,R,913,
Alcorn,Kossuth,State Auditor,,Ashley Norwood,Reform,188,
Alcorn,North Corinth,State Auditor,,Stacey E. Pickering,R,612,
Alcorn,North Corinth,State Auditor,,Ashley Norwood,Reform,80,
Alcorn,Rienzi,State Auditor,,Stacey E. Pickering,R,478,
Alcorn,Rienzi,State Auditor,,Ashley Norwood,Reform,121,
Alcorn,South Corinth,State Auditor,,Stacey E. Pickering,R,295,
Alcorn,South Corinth,State Auditor,,Ashley Norwood,Reform,199,
Alcorn,Union Center,State Auditor,,Stacey E. Pickering,R,514,
Alcorn,Union Center,State Auditor,,Ashley Norwood,Reform,160,
Alcorn,West Corinth,State Auditor,,Stacey E. Pickering,R,287,
Alcorn,West Corinth,State Auditor,,Ashley Norwood,Reform,78,
Alcorn,Wenasoga,State Auditor,,Stacey E. Pickering,R,412,
Alcorn,Wenasoga,State Auditor,,Ashley Norwood,Reform,130,
Alcorn,Bethel,State Treasurer,,Lynn Fitch,R,54,
Alcorn,Bethel,State Treasurer,,Connie Moran,D,18,
Alcorn,Bethel,State Treasurer,,Shawn O'Hara,Reform,3,
Alcorn,Biggersville,State Treasurer,,Lynn Fitch,R,329,
Alcorn,Biggersville,State Treasurer,,Connie Moran,D,148,
Alcorn,Biggersville,State Treasurer,,Shawn O'Hara,Reform,28,
Alcorn,2nd District Central Precinct,State Treasurer,,Lynn Fitch,R,693,
Alcorn,2nd District Central Precinct,State Treasurer,,Connie Moran,D,272,
Alcorn,2nd District Central Precinct,State Treasurer,,Shawn O'Hara,Reform,61,
Alcorn,College Hill,State Treasurer,,Lynn Fitch,R,706,
Alcorn,College Hill,State Treasurer,,Connie Moran,D,315,
Alcorn,College Hill,State Treasurer,,Shawn O'Hara,Reform,42,
Alcorn,East Third Street,State Treasurer,,Lynn Fitch,R,211,
Alcorn,East Third Street,State Treasurer,,Connie Moran,D,78,
Alcorn,East Third Street,State Treasurer,,Shawn O'Hara,Reform,9,
Alcorn,East Corinth,State Treasurer,,Lynn Fitch,R,602,
Alcorn,East Corinth,State Treasurer,,Connie Moran,D,246,
Alcorn,East Corinth,State Treasurer,,Shawn O'Hara,Reform,35,
Alcorn,Five Points 1st Dist,State Treasurer,,Lynn Fitch,R,721,
Alcorn,Five Points 1st Dist,State Treasurer,,Connie Moran,D,219,
Alcorn,Five Points 1st Dist,State Treasurer,,Shawn O'Hara,Reform,46,
Alcorn,Glen,State Treasurer,,Lynn Fitch,R,488,
Alcorn,Glen,State Treasurer,,Connie Moran,D,206,
Alcorn,Glen,State Treasurer,,Shawn O'Hara,Reform,55,
Alcorn,Jacinto,State Treasurer,,Lynn Fitch,R,157,
Alcorn,Jacinto,State Treasurer,,Connie Moran,D,77,
Alcorn,Jacinto,State Treasurer,,Shawn O'Hara,Reform,9,
Alcorn,Kossuth,State Treasurer,,Lynn Fitch,R,819,
Alcorn,Kossuth,State Treasurer,,Connie Moran,D,258,
Alcorn,Kossuth,State Treasurer,,Shawn O'Hara,Reform,44,
Alcorn,North Corinth,State Treasurer,,Lynn Fitch,R,563,
Alcorn,North Corinth,State Treasurer,,Connie Moran,D,149,
Alcorn,North Corinth,State Treasurer,,Shawn O'Hara,Reform,17,
Alcorn,Rienzi,State Treasurer,,Lynn Fitch,R,420,
Alcorn,Rienzi,State Treasurer,,Connie Moran,D,202,
Alcorn,Rienzi,State Treasurer,,Shawn O'Hara,Reform,27,
Alcorn,South Corinth,State Treasurer,,Lynn Fitch,R,271,
Alcorn,South Corinth,State Treasurer,,Connie Moran,D,372,
Alcorn,South Corinth,State Treasurer,,Shawn O'Hara,Reform,27,
Alcorn,Union Center,State Treasurer,,Lynn Fitch,R,422,
Alcorn,Union Center,State Treasurer,,Connie Moran,D,245,
Alcorn,Union Center,State Treasurer,,Shawn O'Hara,Reform,36,
Alcorn,West Corinth,State Treasurer,,Lynn Fitch,R,257,
Alcorn,West Corinth,State Treasurer,,Connie Moran,D,101,
Alcorn,West Corinth,State Treasurer,,Shawn O'Hara,Reform,15,
Alcorn,Wenasoga,State Treasurer,,Lynn Fitch,R,384,
Alcorn,Wenasoga,State Treasurer,,Connie Moran,D,181,
Alcorn,Wenasoga,State Treasurer,,Shawn O'Hara,Reform,29,
Alcorn,Bethel,Commissioner of Agriculture & Commerce,,Joel Gill,D,31,
Alcorn,Bethel,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,38,
Alcorn,Bethel,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Alcorn,Biggersville,Commissioner of Agriculture & Commerce,,Joel Gill,D,219,
Alcorn,Biggersville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,256,
Alcorn,Biggersville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,25,
Alcorn,2nd District Central Precinct,Commissioner of Agriculture & Commerce,,Joel Gill,D,368,
Alcorn,2nd District Central Precinct,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,585,
Alcorn,2nd District Central Precinct,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,43,
Alcorn,College Hill,Commissioner of Agriculture & Commerce,,Joel Gill,D,400,
Alcorn,College Hill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,612,
Alcorn,College Hill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,43,
Alcorn,East Third Street,Commissioner of Agriculture & Commerce,,Joel Gill,D,112,
Alcorn,East Third Street,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,169,
Alcorn,East Third Street,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Alcorn,East Corinth,Commissioner of Agriculture & Commerce,,Joel Gill,D,311,
Alcorn,East Corinth,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,515,
Alcorn,East Corinth,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,35,
Alcorn,Five Points 1st Dist,Commissioner of Agriculture & Commerce,,Joel Gill,D,346,
Alcorn,Five Points 1st Dist,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,580,
Alcorn,Five Points 1st Dist,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,54,
Alcorn,Glen,Commissioner of Agriculture & Commerce,,Joel Gill,D,293,
Alcorn,Glen,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,401,
Alcorn,Glen,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,50,
Alcorn,Jacinto,Commissioner of Agriculture & Commerce,,Joel Gill,D,100,
Alcorn,Jacinto,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,136,
Alcorn,Jacinto,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Alcorn,Kossuth,Commissioner of Agriculture & Commerce,,Joel Gill,D,412,
Alcorn,Kossuth,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,668,
Alcorn,Kossuth,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,37,
Alcorn,North Corinth,Commissioner of Agriculture & Commerce,,Joel Gill,D,189,
Alcorn,North Corinth,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,508,
Alcorn,North Corinth,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,20,
Alcorn,Rienzi,Commissioner of Agriculture & Commerce,,Joel Gill,D,263,
Alcorn,Rienzi,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,376,
Alcorn,Rienzi,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Alcorn,South Corinth,Commissioner of Agriculture & Commerce,,Joel Gill,D,416,
Alcorn,South Corinth,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,226,
Alcorn,South Corinth,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,22,
Alcorn,Union Center,Commissioner of Agriculture & Commerce,,Joel Gill,D,338,
Alcorn,Union Center,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,334,
Alcorn,Union Center,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,31,
Alcorn,West Corinth,Commissioner of Agriculture & Commerce,,Joel Gill,D,127,
Alcorn,West Corinth,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,229,
Alcorn,West Corinth,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,18,
Alcorn,Wenasoga,Commissioner of Agriculture & Commerce,,Joel Gill,D,272,
Alcorn,Wenasoga,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,288,
Alcorn,Wenasoga,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,24,
Alcorn,Bethel,Commissioner of Insurance,,Mike Chaney,R,55,
Alcorn,Bethel,Commissioner of Insurance,,Louis Fondren,D,13,
Alcorn,Bethel,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Alcorn,Biggersville,Commissioner of Insurance,,Mike Chaney,R,354,
Alcorn,Biggersville,Commissioner of Insurance,,Louis Fondren,D,120,
Alcorn,Biggersville,Commissioner of Insurance,,Barbara Dale Washer,Reform,28,
Alcorn,2nd District Central Precinct,Commissioner of Insurance,,Mike Chaney,R,734,
Alcorn,2nd District Central Precinct,Commissioner of Insurance,,Louis Fondren,D,232,
Alcorn,2nd District Central Precinct,Commissioner of Insurance,,Barbara Dale Washer,Reform,54,
Alcorn,College Hill,Commissioner of Insurance,,Mike Chaney,R,693,
Alcorn,College Hill,Commissioner of Insurance,,Louis Fondren,D,289,
Alcorn,College Hill,Commissioner of Insurance,,Barbara Dale Washer,Reform,77,
Alcorn,East Third Street,Commissioner of Insurance,,Mike Chaney,R,210,
Alcorn,East Third Street,Commissioner of Insurance,,Louis Fondren,D,75,
Alcorn,East Third Street,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Alcorn,East Corinth,Commissioner of Insurance,,Mike Chaney,R,615,
Alcorn,East Corinth,Commissioner of Insurance,,Louis Fondren,D,213,
Alcorn,East Corinth,Commissioner of Insurance,,Barbara Dale Washer,Reform,40,
Alcorn,Five Points 1st Dist,Commissioner of Insurance,,Mike Chaney,R,726,
Alcorn,Five Points 1st Dist,Commissioner of Insurance,,Louis Fondren,D,197,
Alcorn,Five Points 1st Dist,Commissioner of Insurance,,Barbara Dale Washer,Reform,63,
Alcorn,Glen,Commissioner of Insurance,,Mike Chaney,R,507,
Alcorn,Glen,Commissioner of Insurance,,Louis Fondren,D,187,
Alcorn,Glen,Commissioner of Insurance,,Barbara Dale Washer,Reform,50,
Alcorn,Jacinto,Commissioner of Insurance,,Mike Chaney,R,166,
Alcorn,Jacinto,Commissioner of Insurance,,Louis Fondren,D,60,
Alcorn,Jacinto,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Alcorn,Kossuth,Commissioner of Insurance,,Mike Chaney,R,888,
Alcorn,Kossuth,Commissioner of Insurance,,Louis Fondren,D,195,
Alcorn,Kossuth,Commissioner of Insurance,,Barbara Dale Washer,Reform,39,
Alcorn,North Corinth,Commissioner of Insurance,,Mike Chaney,R,579,
Alcorn,North Corinth,Commissioner of Insurance,,Louis Fondren,D,126,
Alcorn,North Corinth,Commissioner of Insurance,,Barbara Dale Washer,Reform,23,
Alcorn,Rienzi,Commissioner of Insurance,,Mike Chaney,R,433,
Alcorn,Rienzi,Commissioner of Insurance,,Louis Fondren,D,167,
Alcorn,Rienzi,Commissioner of Insurance,,Barbara Dale Washer,Reform,44,
Alcorn,South Corinth,Commissioner of Insurance,,Mike Chaney,R,269,
Alcorn,South Corinth,Commissioner of Insurance,,Louis Fondren,D,373,
Alcorn,South Corinth,Commissioner of Insurance,,Barbara Dale Washer,Reform,25,
Alcorn,Union Center,Commissioner of Insurance,,Mike Chaney,R,453,
Alcorn,Union Center,Commissioner of Insurance,,Louis Fondren,D,211,
Alcorn,Union Center,Commissioner of Insurance,,Barbara Dale Washer,Reform,33,
Alcorn,West Corinth,Commissioner of Insurance,,Mike Chaney,R,268,
Alcorn,West Corinth,Commissioner of Insurance,,Louis Fondren,D,88,
Alcorn,West Corinth,Commissioner of Insurance,,Barbara Dale Washer,Reform,25,
Alcorn,Wenasoga,Commissioner of Insurance,,Mike Chaney,R,386,
Alcorn,Wenasoga,Commissioner of Insurance,,Louis Fondren,D,160,
Alcorn,Wenasoga,Commissioner of Insurance,,Barbara Dale Washer,Reform,36,
Alcorn,Bethel,State Senate,4,Rita Potts Parks,R,37,
Alcorn,Bethel,State Senate,4,Eric Powell,D,41,
Alcorn,Biggersville,State Senate,4,Rita Potts Parks,R,253,
Alcorn,Biggersville,State Senate,4,Eric Powell,D,298,
Alcorn,2nd District Central Precinct,State Senate,4,Rita Potts Parks,R,645,
Alcorn,2nd District Central Precinct,State Senate,4,Eric Powell,D,451,
Alcorn,College Hill,State Senate,4,Rita Potts Parks,R,537,
Alcorn,College Hill,State Senate,4,Eric Powell,D,583,
Alcorn,East Third Street,State Senate,4,Rita Potts Parks,R,148,
Alcorn,East Third Street,State Senate,4,Eric Powell,D,177,
Alcorn,East Corinth,State Senate,4,Rita Potts Parks,R,443,
Alcorn,East Corinth,State Senate,4,Eric Powell,D,511,
Alcorn,Five Points 1st Dist,State Senate,4,Rita Potts Parks,R,625,
Alcorn,Five Points 1st Dist,State Senate,4,Eric Powell,D,419,
Alcorn,Glen,State Senate,4,Rita Potts Parks,R,404,
Alcorn,Glen,State Senate,4,Eric Powell,D,392,
Alcorn,Jacinto,State Senate,4,Rita Potts Parks,R,152,
Alcorn,Jacinto,State Senate,4,Eric Powell,D,98,
Alcorn,Kossuth,State Senate,4,Rita Potts Parks,R,725,
Alcorn,Kossuth,State Senate,4,Eric Powell,D,489,
Alcorn,North Corinth,State Senate,4,Rita Potts Parks,R,438,
Alcorn,North Corinth,State Senate,4,Eric Powell,D,329,
Alcorn,Rienzi,State Senate,4,Rita Potts Parks,R,353,
Alcorn,Rienzi,State Senate,4,Eric Powell,D,343,
Alcorn,South Corinth,State Senate,4,Rita Potts Parks,R,229,
Alcorn,South Corinth,State Senate,4,Eric Powell,D,498,
Alcorn,Union Center,State Senate,4,Rita Potts Parks,R,369,
Alcorn,Union Center,State Senate,4,Eric Powell,D,387,
Alcorn,West Corinth,State Senate,4,Rita Potts Parks,R,220,
Alcorn,West Corinth,State Senate,4,Eric Powell,D,175,
Alcorn,Wenasoga,State Senate,4,Rita Potts Parks,R,300,
Alcorn,Wenasoga,State Senate,4,Eric Powell,D,349,
Alcorn,2nd District Central Precinct,State House,1,Lester E. 'Bubba' Carpenter,R,637,
Alcorn,2nd District Central Precinct,State House,1,Thomas K. McCarley,D,269,
Alcorn,Five Points 1st Dist,State House,1,Lester E. 'Bubba' Carpenter,R,720,
Alcorn,Five Points 1st Dist,State House,1,Thomas K. McCarley,D,305,
Alcorn,Glen,State House,1,Lester E. 'Bubba' Carpenter,R,460,
Alcorn,Glen,State House,1,Thomas K. McCarley,D,210,
Alcorn,Jacinto,State House,1,Lester E. 'Bubba' Carpenter,R,10,
Alcorn,Jacinto,State House,1,Thomas K. McCarley,D,4,
Alcorn,North Corinth,State House,1,Lester E. 'Bubba' Carpenter,R,239,
Alcorn,North Corinth,State House,1,Thomas K. McCarley,D,48,
Alcorn,Biggersville,State House,2,Nick Bain,D,300,
Alcorn,Biggersville,State House,2,"A. L. 'Chip' Wood, III",R,246,
Alcorn,2nd District Central Precinct,State House,2,Nick Bain,D,84,
Alcorn,2nd District Central Precinct,State House,2,"A. L. 'Chip' Wood, III",R,76,
Alcorn,College Hill,State House,2,Nick Bain,D,607,
Alcorn,College Hill,State House,2,"A. L. 'Chip' Wood, III",R,523,
Alcorn,East Third Street,State House,2,Nick Bain,D,132,
Alcorn,East Third Street,State House,2,"A. L. 'Chip' Wood, III",R,190,
Alcorn,East Corinth,State House,2,Nick Bain,D,358,
Alcorn,East Corinth,State House,2,"A. L. 'Chip' Wood, III",R,592,
Alcorn,Glen,State House,2,Nick Bain,D,16,
Alcorn,Glen,State House,2,"A. L. 'Chip' Wood, III",R,1,
Alcorn,Kossuth,State House,2,Nick Bain,D,576,
Alcorn,Kossuth,State House,2,"A. L. 'Chip' Wood, III",R,632,
Alcorn,North Corinth,State House,2,Nick Bain,D,206,
Alcorn,North Corinth,State House,2,"A. L. 'Chip' Wood, III",R,268,
Alcorn,South Corinth,State House,2,Nick Bain,D,499,
Alcorn,South Corinth,State House,2,"A. L. 'Chip' Wood, III",R,214,
Alcorn,Union Center,State House,2,Nick Bain,D,452,
Alcorn,Union Center,State House,2,"A. L. 'Chip' Wood, III",R,304,
Alcorn,West Corinth,State House,2,Nick Bain,D,185,
Alcorn,West Corinth,State House,2,"A. L. 'Chip' Wood, III",R,211,
Alcorn,Wenasoga,State House,2,Nick Bain,D,357,
Alcorn,Wenasoga,State House,2,"A. L. 'Chip' Wood, III",R,293,
Alcorn,Bethel,State House,3,William Tracey Arnold,R,27,
Alcorn,Bethel,State House,3,Tommy Dexter Cadle,D,43,
Alcorn,Glen,State House,3,William Tracey Arnold,R,48,
Alcorn,Glen,State House,3,Tommy Dexter Cadle,D,36,
Alcorn,Jacinto,State House,3,William Tracey Arnold,R,144,
Alcorn,Jacinto,State House,3,Tommy Dexter Cadle,D,91,
Alcorn,Rienzi,State House,3,William Tracey Arnold,R,384,
Alcorn,Rienzi,State House,3,Tommy Dexter Cadle,D,292,
Alcorn,Bethel,Measure No. 26 - Definition of a person,,Yes,,54,
Alcorn,Biggersville,Measure No. 26 - Definition of a person,,Yes,,336,
Alcorn,2nd District Central Precinct,Measure No. 26 - Definition of a person,,Yes,,634,
Alcorn,College Hill,Measure No. 26 - Definition of a person,,Yes,,620,
Alcorn,East Third Street,Measure No. 26 - Definition of a person,,Yes,,179,
Alcorn,East Corinth,Measure No. 26 - Definition of a person,,Yes,,485,
Alcorn,Five Points 1st Dist,Measure No. 26 - Definition of a person,,Yes,,596,
Alcorn,Glen,Measure No. 26 - Definition of a person,,Yes,,459,
Alcorn,Jacinto,Measure No. 26 - Definition of a person,,Yes,,159,
Alcorn,Kossuth,Measure No. 26 - Definition of a person,,Yes,,859,
Alcorn,North Corinth,Measure No. 26 - Definition of a person,,Yes,,458,
Alcorn,Rienzi,Measure No. 26 - Definition of a person,,Yes,,415,
Alcorn,South Corinth,Measure No. 26 - Definition of a person,,Yes,,308,
Alcorn,Union Center,Measure No. 26 - Definition of a person,,Yes,,509,
Alcorn,West Corinth,Measure No. 26 - Definition of a person,,Yes,,227,
Alcorn,Wenasoga,Measure No. 26 - Definition of a person,,Yes,,383,
