county,precinct,office,district,candidate,party,votes,winner
Benton,Ashland Precinct District 3,Attorney General,,Jim Hood,D,395,
Benton,Ashland Precinct District 3,Attorney General,,Steve Simpson,R,250,
Benton,Canaan Precinct District 1,Attorney General,,Jim Hood,D,465,
Benton,Canaan Precinct District 1,Attorney General,,Steve Simpson,R,262,
Benton,Floyd Precinct Dist 4,Attorney General,,Jim Hood,D,331,
Benton,Floyd Precinct Dist 4,Attorney General,,Steve Simpson,R,253,
Benton,Hickory Flat Prec Dist 5,Attorney General,,Jim Hood,D,405,
Benton,Hickory Flat Prec Dist 5,Attorney General,,Steve Simpson,R,334,
Benton,Lamar Precinct District 2,Attorney General,,Jim Hood,D,474,
Benton,Lamar Precinct District 2,Attorney General,,Steve Simpson,R,123,
Benton,Ashland Precinct District 3,State Auditor,,Stacey E. Pickering,R,373,
Benton,Ashland Precinct District 3,State Auditor,,Ashley Norwood,Reform,206,
Benton,Canaan Precinct District 1,State Auditor,,Stacey E. Pickering,R,339,
Benton,Canaan Precinct District 1,State Auditor,,Ashley Norwood,Reform,297,
Benton,Floyd Precinct Dist 4,State Auditor,,Stacey E. Pickering,R,382,
Benton,Floyd Precinct Dist 4,State Auditor,,Ashley Norwood,Reform,130,
Benton,Hickory Flat Prec Dist 5,State Auditor,,Stacey E. Pickering,R,525,
Benton,Hickory Flat Prec Dist 5,State Auditor,,Ashley Norwood,Reform,159,
Benton,Lamar Precinct District 2,State Auditor,,Stacey E. Pickering,R,185,
Benton,Lamar Precinct District 2,State Auditor,,Ashley Norwood,Reform,278,
Benton,Ashland Precinct District 3,State Treasurer,,Connie Moran,D,252,
Benton,Ashland Precinct District 3,State Treasurer,,Lynn Fitch,R,340,
Benton,Ashland Precinct District 3,State Treasurer,,Shawn O'Hara,Reform,45,
Benton,Canaan Precinct District 1,State Treasurer,,Connie Moran,D,387,
Benton,Canaan Precinct District 1,State Treasurer,,Lynn Fitch,R,287,
Benton,Canaan Precinct District 1,State Treasurer,,Shawn O'Hara,Reform,41,
Benton,Floyd Precinct Dist 4,State Treasurer,,Connie Moran,D,185,
Benton,Floyd Precinct Dist 4,State Treasurer,,Lynn Fitch,R,350,
Benton,Floyd Precinct Dist 4,State Treasurer,,Shawn O'Hara,Reform,28,
Benton,Hickory Flat Prec Dist 5,State Treasurer,,Connie Moran,D,182,
Benton,Hickory Flat Prec Dist 5,State Treasurer,,Lynn Fitch,R,476,
Benton,Hickory Flat Prec Dist 5,State Treasurer,,Shawn O'Hara,Reform,44,
Benton,Lamar Precinct District 2,State Treasurer,,Connie Moran,D,425,
Benton,Lamar Precinct District 2,State Treasurer,,Lynn Fitch,R,149,
Benton,Lamar Precinct District 2,State Treasurer,,Shawn O'Hara,Reform,22,
Benton,Ashland Precinct District 3,Commissioner of Agriculture & Commerce,,Joel Gill,D,325,
Benton,Ashland Precinct District 3,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,265,
Benton,Ashland Precinct District 3,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,39,
Benton,Canaan Precinct District 1,Commissioner of Agriculture & Commerce,,Joel Gill,D,444,
Benton,Canaan Precinct District 1,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,223,
Benton,Canaan Precinct District 1,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,43,
Benton,Floyd Precinct Dist 4,Commissioner of Agriculture & Commerce,,Joel Gill,D,239,
Benton,Floyd Precinct Dist 4,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,278,
Benton,Floyd Precinct Dist 4,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,29,
Benton,Hickory Flat Prec Dist 5,Commissioner of Agriculture & Commerce,,Joel Gill,D,287,
Benton,Hickory Flat Prec Dist 5,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,379,
Benton,Hickory Flat Prec Dist 5,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,33,
Benton,Lamar Precinct District 2,Commissioner of Agriculture & Commerce,,Joel Gill,D,431,
Benton,Lamar Precinct District 2,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,139,
Benton,Lamar Precinct District 2,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
Benton,Ashland Precinct District 3,Commissioner of Insurance,,Louis Fondren,D,240,
Benton,Ashland Precinct District 3,Commissioner of Insurance,,Mike Chaney,R,344,
Benton,Ashland Precinct District 3,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
Benton,Canaan Precinct District 1,Commissioner of Insurance,,Louis Fondren,D,373,
Benton,Canaan Precinct District 1,Commissioner of Insurance,,Mike Chaney,R,293,
Benton,Canaan Precinct District 1,Commissioner of Insurance,,Barbara Dale Washer,Reform,47,
Benton,Floyd Precinct Dist 4,Commissioner of Insurance,,Louis Fondren,D,174,
Benton,Floyd Precinct Dist 4,Commissioner of Insurance,,Mike Chaney,R,349,
Benton,Floyd Precinct Dist 4,Commissioner of Insurance,,Barbara Dale Washer,Reform,29,
Benton,Hickory Flat Prec Dist 5,Commissioner of Insurance,,Louis Fondren,D,170,
Benton,Hickory Flat Prec Dist 5,Commissioner of Insurance,,Mike Chaney,R,491,
Benton,Hickory Flat Prec Dist 5,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
Benton,Lamar Precinct District 2,Commissioner of Insurance,,Louis Fondren,D,408,
Benton,Lamar Precinct District 2,Commissioner of Insurance,,Mike Chaney,R,154,
Benton,Lamar Precinct District 2,Commissioner of Insurance,,Barbara Dale Washer,Reform,28,
Benton,Ashland Precinct District 3,State Senate,2,Bill Stone,D,533,
Benton,Ashland Precinct District 3,State Senate,2,Michael Cobb,R,136,
Benton,Canaan Precinct District 1,State Senate,2,Bill Stone,D,621,
Benton,Canaan Precinct District 1,State Senate,2,Michael Cobb,R,145,
Benton,Floyd Precinct Dist 4,State Senate,2,Bill Stone,D,480,
Benton,Floyd Precinct Dist 4,State Senate,2,Michael Cobb,R,120,
Benton,Hickory Flat Prec Dist 5,State Senate,2,Bill Stone,D,603,
Benton,Hickory Flat Prec Dist 5,State Senate,2,Michael Cobb,R,155,
Benton,Lamar Precinct District 2,State Senate,2,Bill Stone,D,581,
Benton,Lamar Precinct District 2,State Senate,2,Michael Cobb,R,49,
Benton,Ashland Precinct District 3,State House,4,Joseph F. 'Jody' Steverson,D,12,
Benton,Ashland Precinct District 3,State House,4,James E. 'Jimmy' Benefield,R,28,
Benton,Canaan Precinct District 1,State House,4,Joseph F. 'Jody' Steverson,D,6,
Benton,Canaan Precinct District 1,State House,4,James E. 'Jimmy' Benefield,R,4,
Benton,Ashland Precinct District 3,State House,5,Kelvin O. Buck,D,162,
Benton,Floyd Precinct Dist 4,State House,5,Kelvin O. Buck,D,4,
Benton,Lamar Precinct District 2,State House,5,Kelvin O. Buck,D,276,
Benton,Ashland Precinct District 3,State House,13,Billy B. Gray,D,211,
Benton,Ashland Precinct District 3,State House,13,Steve E. Massengill,R,234,
Benton,Canaan Precinct District 1,State House,13,Billy B. Gray,D,472,
Benton,Canaan Precinct District 1,State House,13,Steve E. Massengill,R,265,
Benton,Floyd Precinct Dist 4,State House,13,Billy B. Gray,D,265,
Benton,Floyd Precinct Dist 4,State House,13,Steve E. Massengill,R,325,
Benton,Hickory Flat Prec Dist 5,State House,13,Billy B. Gray,D,341,
Benton,Hickory Flat Prec Dist 5,State House,13,Steve E. Massengill,R,427,
Benton,Lamar Precinct District 2,State House,13,Billy B. Gray,D,228,
Benton,Lamar Precinct District 2,State House,13,Steve E. Massengill,R,66,
Benton,Ashland Precinct District 3,Measure No. 26 - Definition of a person,,Yes,,316,
Benton,Canaan Precinct District 1,Measure No. 26 - Definition of a person,,Yes,,383,
Benton,Floyd Precinct Dist 4,Measure No. 26 - Definition of a person,,Yes,,330,
Benton,Hickory Flat Prec Dist 5,Measure No. 26 - Definition of a person,,Yes,,470,
Benton,Lamar Precinct District 2,Measure No. 26 - Definition of a person,,Yes,,205,
Benton,Ashland Precinct District 3,Measure No. 26 - Definition of a person,,No,,315,
Benton,Canaan Precinct District 1,Measure No. 26 - Definition of a person,,No,,351,
Benton,Floyd Precinct Dist 4,Measure No. 26 - Definition of a person,,No,,244,
Benton,Hickory Flat Prec Dist 5,Measure No. 26 - Definition of a person,,No,,255,
Benton,Lamar Precinct District 2,Measure No. 26 - Definition of a person,,No,,388,
Benton,Ashland Precinct District 3,Measure No. 27 - Voter ID,,Yes,,403,
Benton,Canaan Precinct District 1,Measure No. 27 - Voter ID,,Yes,,373,
Benton,Floyd Precinct Dist 4,Measure No. 27 - Voter ID,,Yes,,378,
Benton,Hickory Flat Prec Dist 5,Measure No. 27 - Voter ID,,Yes,,492,
Benton,Lamar Precinct District 2,Measure No. 27 - Voter ID,,Yes,,237,
Benton,Ashland Precinct District 3,Measure No. 27 - Voter ID,,No,,238,
Benton,Canaan Precinct District 1,Measure No. 27 - Voter ID,,No,,352,
Benton,Floyd Precinct Dist 4,Measure No. 27 - Voter ID,,No,,203,
Benton,Hickory Flat Prec Dist 5,Measure No. 27 - Voter ID,,No,,235,
Benton,Lamar Precinct District 2,Measure No. 27 - Voter ID,,No,,356,
Benton,Ashland Precinct District 3,Measure No. 31 - Eminent Domain,,Yes,,476,
Benton,Canaan Precinct District 1,Measure No. 31 - Eminent Domain,,Yes,,533,
Benton,Floyd Precinct Dist 4,Measure No. 31 - Eminent Domain,,Yes,,463,
Benton,Hickory Flat Prec Dist 5,Measure No. 31 - Eminent Domain,,Yes,,585,
Benton,Lamar Precinct District 2,Measure No. 31 - Eminent Domain,,Yes,,435,
Benton,Ashland Precinct District 3,Measure No. 31 - Eminent Domain,,No,,174,
Benton,Canaan Precinct District 1,Measure No. 31 - Eminent Domain,,No,,204,
Benton,Floyd Precinct Dist 4,Measure No. 31 - Eminent Domain,,No,,123,
Benton,Hickory Flat Prec Dist 5,Measure No. 31 - Eminent Domain,,No,,148,
Benton,Lamar Precinct District 2,Measure No. 31 - Eminent Domain,,No,,179,
