county,precinct,office,district,candidate,party,votes,winner
DeSoto,Hernando Central,Governor,,Phil Bryant,R,1107,
DeSoto,Hernando Central,Governor,,Johnny L. DuPree,D,233,
DeSoto,Horn Lake Central,Governor,,Phil Bryant,R,435,
DeSoto,Horn Lake Central,Governor,,Johnny L. DuPree,D,204,
DeSoto,Hacks Cross Road,Governor,,Phil Bryant,R,618,
DeSoto,Hacks Cross Road,Governor,,Johnny L. DuPree,D,286,
DeSoto,Olive Branch West,Governor,,Phil Bryant,R,270,
DeSoto,Olive Branch West,Governor,,Johnny L. DuPree,D,109,
DeSoto,Horn Lake Intermediate,Governor,,Phil Bryant,R,447,
DeSoto,Horn Lake Intermediate,Governor,,Johnny L. DuPree,D,266,
DeSoto,Cumberland,Governor,,Phil Bryant,R,435,
DeSoto,Cumberland,Governor,,Johnny L. DuPree,D,262,
DeSoto,Civic Center,Governor,,Phil Bryant,R,1492,
DeSoto,Civic Center,Governor,,Johnny L. DuPree,D,510,
DeSoto,Ingrams Mill,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,63,
DeSoto,Ingrams Mill,Lieutenant Governor,,Tate Reeves,R,399,
DeSoto,Lewisburg East,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,18,
DeSoto,Lewisburg East,Lieutenant Governor,,Tate Reeves,R,223,
DeSoto,Miller,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,175,
DeSoto,Miller,Lieutenant Governor,,Tate Reeves,R,1072,
DeSoto,Fairhaven,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,132,
DeSoto,Fairhaven,Lieutenant Governor,,Tate Reeves,R,601,
DeSoto,Olive Branch South,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,142,
DeSoto,Olive Branch South,Lieutenant Governor,,Tate Reeves,R,1225,
DeSoto,Olive Branch North,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,108,
DeSoto,Olive Branch North,Lieutenant Governor,,Tate Reeves,R,773,
DeSoto,Mineral Wells,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,118,
DeSoto,Mineral Wells,Lieutenant Governor,,Tate Reeves,R,1078,
DeSoto,Greenbrook North,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,184,
DeSoto,Greenbrook North,Lieutenant Governor,,Tate Reeves,R,806,
DeSoto,Southaven North,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,116,
DeSoto,Southaven North,Lieutenant Governor,,Tate Reeves,R,910,
DeSoto,Greenbrook South,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,172,
DeSoto,Greenbrook South,Lieutenant Governor,,Tate Reeves,R,1442,
DeSoto,Summershill,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,92,
DeSoto,Summershill,Lieutenant Governor,,Tate Reeves,R,995,
DeSoto,Pleasant Hill North,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,77,
DeSoto,Pleasant Hill North,Lieutenant Governor,,Tate Reeves,R,1017,
DeSoto,Elmore,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,45,
DeSoto,Elmore,Lieutenant Governor,,Tate Reeves,R,428,
DeSoto,Cherry Valley,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,49,
DeSoto,Cherry Valley,Lieutenant Governor,,Tate Reeves,R,436,
DeSoto,Southaven West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,127,
DeSoto,Southaven West,Lieutenant Governor,,Tate Reeves,R,642,
DeSoto,Horn Lake North,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,125,
DeSoto,Horn Lake North,Lieutenant Governor,,Tate Reeves,R,427,
DeSoto,Horn Lake West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,119,
DeSoto,Horn Lake West,Lieutenant Governor,,Tate Reeves,R,471,
DeSoto,Walls,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,205,
DeSoto,Walls,Lieutenant Governor,,Tate Reeves,R,761,
DeSoto,Lake Cormorant,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,47,
DeSoto,Lake Cormorant,Lieutenant Governor,,Tate Reeves,R,187,
DeSoto,Southaven South,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,81,
DeSoto,Southaven South,Lieutenant Governor,,Tate Reeves,R,185,
DeSoto,Horn Lake East,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,140,
DeSoto,Horn Lake East,Lieutenant Governor,,Tate Reeves,R,355,
DeSoto,Nesbit West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,83,
DeSoto,Nesbit West,Lieutenant Governor,,Tate Reeves,R,673,
DeSoto,Eudora,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,113,
DeSoto,Eudora,Lieutenant Governor,,Tate Reeves,R,766,
DeSoto,Desoto Central,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,159,
DeSoto,Desoto Central,Lieutenant Governor,,Tate Reeves,R,1270,
DeSoto,Nesbit East,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,103,
DeSoto,Nesbit East,Lieutenant Governor,,Tate Reeves,R,586,
DeSoto,Bridgetown,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,85,
DeSoto,Bridgetown,Lieutenant Governor,,Tate Reeves,R,980,
DeSoto,Lewisburg,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,103,
DeSoto,Lewisburg,Lieutenant Governor,,Tate Reeves,R,1092,
DeSoto,Hernando East,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,148,
DeSoto,Hernando East,Lieutenant Governor,,Tate Reeves,R,2264,
DeSoto,Hernando West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,192,
DeSoto,Hernando West,Lieutenant Governor,,Tate Reeves,R,1332,
DeSoto,Love,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,60,
DeSoto,Love,Lieutenant Governor,,Tate Reeves,R,678,
DeSoto,Alphaba-Cockrum,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,39,
DeSoto,Alphaba-Cockrum,Lieutenant Governor,,Tate Reeves,R,429,
DeSoto,Hernando Central,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,101,
DeSoto,Hernando Central,Lieutenant Governor,,Tate Reeves,R,1176,
DeSoto,Horn Lake Central,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,101,
DeSoto,Horn Lake Central,Lieutenant Governor,,Tate Reeves,R,471,
DeSoto,Hacks Cross Road,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,136,
DeSoto,Hacks Cross Road,Lieutenant Governor,,Tate Reeves,R,675,
DeSoto,Olive Branch West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,52,
DeSoto,Olive Branch West,Lieutenant Governor,,Tate Reeves,R,290,
DeSoto,Horn Lake Intermediate,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,142,
DeSoto,Horn Lake Intermediate,Lieutenant Governor,,Tate Reeves,R,488,
DeSoto,Cumberland,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,103,
DeSoto,Cumberland,Lieutenant Governor,,Tate Reeves,R,497,
DeSoto,Civic Center,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,255,
DeSoto,Civic Center,Lieutenant Governor,,Tate Reeves,R,1580,
DeSoto,Ingrams Mill,Secretary of State,,Delbert Hosemann,R,420,
DeSoto,Lewisburg East,Secretary of State,,Delbert Hosemann,R,224,
DeSoto,Miller,Secretary of State,,Delbert Hosemann,R,1099,
DeSoto,Fairhaven,Secretary of State,,Delbert Hosemann,R,635,
DeSoto,Olive Branch South,Secretary of State,,Delbert Hosemann,R,1266,
DeSoto,Olive Branch North,Secretary of State,,Delbert Hosemann,R,786,
DeSoto,Mineral Wells,Secretary of State,,Delbert Hosemann,R,1089,
DeSoto,Greenbrook North,Secretary of State,,Delbert Hosemann,R,847,
DeSoto,Southaven North,Secretary of State,,Delbert Hosemann,R,917,
DeSoto,Greenbrook South,Secretary of State,,Delbert Hosemann,R,1447,
DeSoto,Summershill,Secretary of State,,Delbert Hosemann,R,989,
DeSoto,Pleasant Hill North,Secretary of State,,Delbert Hosemann,R,1009,
DeSoto,Elmore,Secretary of State,,Delbert Hosemann,R,429,
DeSoto,Cherry Valley,Secretary of State,,Delbert Hosemann,R,441,
DeSoto,Southaven West,Secretary of State,,Delbert Hosemann,R,677,
DeSoto,Horn Lake North,Secretary of State,,Delbert Hosemann,R,474,
DeSoto,Horn Lake West,Secretary of State,,Delbert Hosemann,R,519,
DeSoto,Walls,Secretary of State,,Delbert Hosemann,R,858,
DeSoto,Lake Cormorant,Secretary of State,,Delbert Hosemann,R,210,
DeSoto,Southaven South,Secretary of State,,Delbert Hosemann,R,218,
DeSoto,Horn Lake East,Secretary of State,,Delbert Hosemann,R,429,
DeSoto,Nesbit West,Secretary of State,,Delbert Hosemann,R,670,
DeSoto,Eudora,Secretary of State,,Delbert Hosemann,R,795,
DeSoto,Desoto Central,Secretary of State,,Delbert Hosemann,R,1282,
DeSoto,Nesbit East,Secretary of State,,Delbert Hosemann,R,611,
DeSoto,Bridgetown,Secretary of State,,Delbert Hosemann,R,963,
DeSoto,Lewisburg,Secretary of State,,Delbert Hosemann,R,1080,
DeSoto,Hernando East,Secretary of State,,Delbert Hosemann,R,2232,
DeSoto,Hernando West,Secretary of State,,Delbert Hosemann,R,1360,
DeSoto,Love,Secretary of State,,Delbert Hosemann,R,678,
DeSoto,Alphaba-Cockrum,Secretary of State,,Delbert Hosemann,R,415,
DeSoto,Hernando Central,Secretary of State,,Delbert Hosemann,R,1175,
DeSoto,Horn Lake Central,Secretary of State,,Delbert Hosemann,R,516,
DeSoto,Hacks Cross Road,Secretary of State,,Delbert Hosemann,R,709,
DeSoto,Olive Branch West,Secretary of State,,Delbert Hosemann,R,309,
DeSoto,Horn Lake Intermediate,Secretary of State,,Delbert Hosemann,R,531,
DeSoto,Cumberland,Secretary of State,,Delbert Hosemann,R,515,
DeSoto,Civic Center,Secretary of State,,Delbert Hosemann,R,1649,
DeSoto,Ingrams Mill,Attorney General,,Jim Hood,D,199,
DeSoto,Ingrams Mill,Attorney General,,Steve Simpson,R,298,
DeSoto,Lewisburg East,Attorney General,,Jim Hood,D,58,
DeSoto,Lewisburg East,Attorney General,,Steve Simpson,R,187,
DeSoto,Miller,Attorney General,,Jim Hood,D,468,
DeSoto,Miller,Attorney General,,Steve Simpson,R,862,
DeSoto,Fairhaven,Attorney General,,Jim Hood,D,340,
DeSoto,Fairhaven,Attorney General,,Steve Simpson,R,461,
DeSoto,Olive Branch South,Attorney General,,Jim Hood,D,410,
DeSoto,Olive Branch South,Attorney General,,Steve Simpson,R,991,
DeSoto,Olive Branch North,Attorney General,,Jim Hood,D,331,
DeSoto,Olive Branch North,Attorney General,,Steve Simpson,R,626,
DeSoto,Mineral Wells,Attorney General,,Jim Hood,D,369,
DeSoto,Mineral Wells,Attorney General,,Steve Simpson,R,894,
DeSoto,Greenbrook North,Attorney General,,Jim Hood,D,483,
DeSoto,Greenbrook North,Attorney General,,Steve Simpson,R,606,
DeSoto,Southaven North,Attorney General,,Jim Hood,D,381,
DeSoto,Southaven North,Attorney General,,Steve Simpson,R,674,
DeSoto,Greenbrook South,Attorney General,,Jim Hood,D,539,
DeSoto,Greenbrook South,Attorney General,,Steve Simpson,R,1154,
DeSoto,Summershill,Attorney General,,Jim Hood,D,333,
DeSoto,Summershill,Attorney General,,Steve Simpson,R,817,
DeSoto,Pleasant Hill North,Attorney General,,Jim Hood,D,281,
DeSoto,Pleasant Hill North,Attorney General,,Steve Simpson,R,839,
DeSoto,Elmore,Attorney General,,Jim Hood,D,138,
DeSoto,Elmore,Attorney General,,Steve Simpson,R,351,
DeSoto,Cherry Valley,Attorney General,,Jim Hood,D,157,
DeSoto,Cherry Valley,Attorney General,,Steve Simpson,R,336,
DeSoto,Southaven West,Attorney General,,Jim Hood,D,388,
DeSoto,Southaven West,Attorney General,,Steve Simpson,R,461,
DeSoto,Horn Lake North,Attorney General,,Jim Hood,D,318,
DeSoto,Horn Lake North,Attorney General,,Steve Simpson,R,306,
DeSoto,Horn Lake West,Attorney General,,Jim Hood,D,325,
DeSoto,Horn Lake West,Attorney General,,Steve Simpson,R,323,
DeSoto,Walls,Attorney General,,Jim Hood,D,443,
DeSoto,Walls,Attorney General,,Steve Simpson,R,594,
DeSoto,Lake Cormorant,Attorney General,,Jim Hood,D,113,
DeSoto,Lake Cormorant,Attorney General,,Steve Simpson,R,138,
DeSoto,Southaven South,Attorney General,,Jim Hood,D,194,
DeSoto,Southaven South,Attorney General,,Steve Simpson,R,106,
DeSoto,Horn Lake East,Attorney General,,Jim Hood,D,317,
DeSoto,Horn Lake East,Attorney General,,Steve Simpson,R,227,
DeSoto,Nesbit West,Attorney General,,Jim Hood,D,318,
DeSoto,Nesbit West,Attorney General,,Steve Simpson,R,508,
DeSoto,Eudora,Attorney General,,Jim Hood,D,342,
DeSoto,Eudora,Attorney General,,Steve Simpson,R,574,
DeSoto,Desoto Central,Attorney General,,Jim Hood,D,473,
DeSoto,Desoto Central,Attorney General,,Steve Simpson,R,1038,
DeSoto,Nesbit East,Attorney General,,Jim Hood,D,282,
DeSoto,Nesbit East,Attorney General,,Steve Simpson,R,461,
DeSoto,Bridgetown,Attorney General,,Jim Hood,D,310,
DeSoto,Bridgetown,Attorney General,,Steve Simpson,R,780,
DeSoto,Lewisburg,Attorney General,,Jim Hood,D,355,
DeSoto,Lewisburg,Attorney General,,Steve Simpson,R,870,
DeSoto,Hernando East,Attorney General,,Jim Hood,D,682,
DeSoto,Hernando East,Attorney General,,Steve Simpson,R,1786,
DeSoto,Hernando West,Attorney General,,Jim Hood,D,650,
DeSoto,Hernando West,Attorney General,,Steve Simpson,R,956,
DeSoto,Love,Attorney General,,Jim Hood,D,257,
DeSoto,Love,Attorney General,,Steve Simpson,R,514,
DeSoto,Alphaba-Cockrum,Attorney General,,Jim Hood,D,118,
DeSoto,Alphaba-Cockrum,Attorney General,,Steve Simpson,R,352,
DeSoto,Hernando Central,Attorney General,,Jim Hood,D,387,
DeSoto,Hernando Central,Attorney General,,Steve Simpson,R,926,
DeSoto,Horn Lake Central,Attorney General,,Jim Hood,D,273,
DeSoto,Horn Lake Central,Attorney General,,Steve Simpson,R,347,
DeSoto,Hacks Cross Road,Attorney General,,Jim Hood,D,358,
DeSoto,Hacks Cross Road,Attorney General,,Steve Simpson,R,520,
DeSoto,Olive Branch West,Attorney General,,Jim Hood,D,147,
DeSoto,Olive Branch West,Attorney General,,Steve Simpson,R,217,
DeSoto,Horn Lake Intermediate,Attorney General,,Jim Hood,D,344,
DeSoto,Horn Lake Intermediate,Attorney General,,Steve Simpson,R,356,
DeSoto,Cumberland,Attorney General,,Jim Hood,D,305,
DeSoto,Cumberland,Attorney General,,Steve Simpson,R,371,
DeSoto,Civic Center,Attorney General,,Jim Hood,D,772,
DeSoto,Civic Center,Attorney General,,Steve Simpson,R,1185,
DeSoto,Ingrams Mill,State Auditor,,Ashley Norwood,Reform,85,
DeSoto,Ingrams Mill,State Auditor,,Stacey E. Pickering,R,373,
DeSoto,Lewisburg East,State Auditor,,Ashley Norwood,Reform,25,
DeSoto,Lewisburg East,State Auditor,,Stacey E. Pickering,R,210,
DeSoto,Miller,State Auditor,,Ashley Norwood,Reform,218,
DeSoto,Miller,State Auditor,,Stacey E. Pickering,R,987,
DeSoto,Fairhaven,State Auditor,,Ashley Norwood,Reform,146,
DeSoto,Fairhaven,State Auditor,,Stacey E. Pickering,R,563,
DeSoto,Olive Branch South,State Auditor,,Ashley Norwood,Reform,185,
DeSoto,Olive Branch South,State Auditor,,Stacey E. Pickering,R,1157,
DeSoto,Olive Branch North,State Auditor,,Ashley Norwood,Reform,133,
DeSoto,Olive Branch North,State Auditor,,Stacey E. Pickering,R,734,
DeSoto,Mineral Wells,State Auditor,,Ashley Norwood,Reform,182,
DeSoto,Mineral Wells,State Auditor,,Stacey E. Pickering,R,989,
DeSoto,Greenbrook North,State Auditor,,Ashley Norwood,Reform,232,
DeSoto,Greenbrook North,State Auditor,,Stacey E. Pickering,R,731,
DeSoto,Southaven North,State Auditor,,Ashley Norwood,Reform,182,
DeSoto,Southaven North,State Auditor,,Stacey E. Pickering,R,828,
DeSoto,Greenbrook South,State Auditor,,Ashley Norwood,Reform,253,
DeSoto,Greenbrook South,State Auditor,,Stacey E. Pickering,R,1347,
DeSoto,Summershill,State Auditor,,Ashley Norwood,Reform,142,
DeSoto,Summershill,State Auditor,,Stacey E. Pickering,R,931,
DeSoto,Pleasant Hill North,State Auditor,,Ashley Norwood,Reform,110,
DeSoto,Pleasant Hill North,State Auditor,,Stacey E. Pickering,R,962,
DeSoto,Elmore,State Auditor,,Ashley Norwood,Reform,65,
DeSoto,Elmore,State Auditor,,Stacey E. Pickering,R,401,
DeSoto,Cherry Valley,State Auditor,,Ashley Norwood,Reform,80,
DeSoto,Cherry Valley,State Auditor,,Stacey E. Pickering,R,391,
DeSoto,Southaven West,State Auditor,,Ashley Norwood,Reform,171,
DeSoto,Southaven West,State Auditor,,Stacey E. Pickering,R,590,
DeSoto,Horn Lake North,State Auditor,,Ashley Norwood,Reform,184,
DeSoto,Horn Lake North,State Auditor,,Stacey E. Pickering,R,361,
DeSoto,Horn Lake West,State Auditor,,Ashley Norwood,Reform,187,
DeSoto,Horn Lake West,State Auditor,,Stacey E. Pickering,R,399,
DeSoto,Walls,State Auditor,,Ashley Norwood,Reform,246,
DeSoto,Walls,State Auditor,,Stacey E. Pickering,R,710,
DeSoto,Lake Cormorant,State Auditor,,Ashley Norwood,Reform,63,
DeSoto,Lake Cormorant,State Auditor,,Stacey E. Pickering,R,158,
DeSoto,Southaven South,State Auditor,,Ashley Norwood,Reform,104,
DeSoto,Southaven South,State Auditor,,Stacey E. Pickering,R,158,
DeSoto,Horn Lake East,State Auditor,,Ashley Norwood,Reform,168,
DeSoto,Horn Lake East,State Auditor,,Stacey E. Pickering,R,312,
DeSoto,Nesbit West,State Auditor,,Ashley Norwood,Reform,129,
DeSoto,Nesbit West,State Auditor,,Stacey E. Pickering,R,606,
DeSoto,Eudora,State Auditor,,Ashley Norwood,Reform,193,
DeSoto,Eudora,State Auditor,,Stacey E. Pickering,R,671,
DeSoto,Desoto Central,State Auditor,,Ashley Norwood,Reform,209,
DeSoto,Desoto Central,State Auditor,,Stacey E. Pickering,R,1197,
DeSoto,Nesbit East,State Auditor,,Ashley Norwood,Reform,131,
DeSoto,Nesbit East,State Auditor,,Stacey E. Pickering,R,544,
DeSoto,Bridgetown,State Auditor,,Ashley Norwood,Reform,127,
DeSoto,Bridgetown,State Auditor,,Stacey E. Pickering,R,911,
DeSoto,Lewisburg,State Auditor,,Ashley Norwood,Reform,144,
DeSoto,Lewisburg,State Auditor,,Stacey E. Pickering,R,1022,
DeSoto,Hernando East,State Auditor,,Ashley Norwood,Reform,248,
DeSoto,Hernando East,State Auditor,,Stacey E. Pickering,R,2114,
DeSoto,Hernando West,State Auditor,,Ashley Norwood,Reform,273,
DeSoto,Hernando West,State Auditor,,Stacey E. Pickering,R,1217,
DeSoto,Love,State Auditor,,Ashley Norwood,Reform,103,
DeSoto,Love,State Auditor,,Stacey E. Pickering,R,632,
DeSoto,Alphaba-Cockrum,State Auditor,,Ashley Norwood,Reform,61,
DeSoto,Alphaba-Cockrum,State Auditor,,Stacey E. Pickering,R,392,
DeSoto,Hernando Central,State Auditor,,Ashley Norwood,Reform,161,
DeSoto,Hernando Central,State Auditor,,Stacey E. Pickering,R,1087,
DeSoto,Horn Lake Central,State Auditor,,Ashley Norwood,Reform,128,
DeSoto,Horn Lake Central,State Auditor,,Stacey E. Pickering,R,437,
DeSoto,Hacks Cross Road,State Auditor,,Ashley Norwood,Reform,181,
DeSoto,Hacks Cross Road,State Auditor,,Stacey E. Pickering,R,602,
DeSoto,Olive Branch West,State Auditor,,Ashley Norwood,Reform,60,
DeSoto,Olive Branch West,State Auditor,,Stacey E. Pickering,R,273,
DeSoto,Horn Lake Intermediate,State Auditor,,Ashley Norwood,Reform,182,
DeSoto,Horn Lake Intermediate,State Auditor,,Stacey E. Pickering,R,436,
DeSoto,Cumberland,State Auditor,,Ashley Norwood,Reform,137,
DeSoto,Cumberland,State Auditor,,Stacey E. Pickering,R,453,
DeSoto,Civic Center,State Auditor,,Ashley Norwood,Reform,336,
DeSoto,Civic Center,State Auditor,,Stacey E. Pickering,R,1460,
DeSoto,Ingrams Mill,State Treasurer,,Lynn Fitch,R,350,
DeSoto,Ingrams Mill,State Treasurer,,Connie Moran,D,143,
DeSoto,Ingrams Mill,State Treasurer,,Shawn O'Hara,Reform,14,
DeSoto,Lewisburg East,State Treasurer,,Lynn Fitch,R,203,
DeSoto,Lewisburg East,State Treasurer,,Connie Moran,D,24,
DeSoto,Lewisburg East,State Treasurer,,Shawn O'Hara,Reform,11,
DeSoto,Miller,State Treasurer,,Lynn Fitch,R,921,
DeSoto,Miller,State Treasurer,,Connie Moran,D,359,
DeSoto,Miller,State Treasurer,,Shawn O'Hara,Reform,51,
DeSoto,Fairhaven,State Treasurer,,Lynn Fitch,R,509,
DeSoto,Fairhaven,State Treasurer,,Connie Moran,D,266,
DeSoto,Fairhaven,State Treasurer,,Shawn O'Hara,Reform,22,
DeSoto,Olive Branch South,State Treasurer,,Lynn Fitch,R,1114,
DeSoto,Olive Branch South,State Treasurer,,Connie Moran,D,222,
DeSoto,Olive Branch South,State Treasurer,,Shawn O'Hara,Reform,57,
DeSoto,Olive Branch North,State Treasurer,,Lynn Fitch,R,697,
DeSoto,Olive Branch North,State Treasurer,,Connie Moran,D,233,
DeSoto,Olive Branch North,State Treasurer,,Shawn O'Hara,Reform,25,
DeSoto,Mineral Wells,State Treasurer,,Lynn Fitch,R,962,
DeSoto,Mineral Wells,State Treasurer,,Connie Moran,D,252,
DeSoto,Mineral Wells,State Treasurer,,Shawn O'Hara,Reform,37,
DeSoto,Greenbrook North,State Treasurer,,Lynn Fitch,R,675,
DeSoto,Greenbrook North,State Treasurer,,Connie Moran,D,377,
DeSoto,Greenbrook North,State Treasurer,,Shawn O'Hara,Reform,33,
DeSoto,Southaven North,State Treasurer,,Lynn Fitch,R,781,
DeSoto,Southaven North,State Treasurer,,Connie Moran,D,224,
DeSoto,Southaven North,State Treasurer,,Shawn O'Hara,Reform,47,
DeSoto,Greenbrook South,State Treasurer,,Lynn Fitch,R,1305,
DeSoto,Greenbrook South,State Treasurer,,Connie Moran,D,323,
DeSoto,Greenbrook South,State Treasurer,,Shawn O'Hara,Reform,66,
DeSoto,Summershill,State Treasurer,,Lynn Fitch,R,899,
DeSoto,Summershill,State Treasurer,,Connie Moran,D,222,
DeSoto,Summershill,State Treasurer,,Shawn O'Hara,Reform,24,
DeSoto,Pleasant Hill North,State Treasurer,,Lynn Fitch,R,931,
DeSoto,Pleasant Hill North,State Treasurer,,Connie Moran,D,157,
DeSoto,Pleasant Hill North,State Treasurer,,Shawn O'Hara,Reform,29,
DeSoto,Elmore,State Treasurer,,Lynn Fitch,R,378,
DeSoto,Elmore,State Treasurer,,Connie Moran,D,82,
DeSoto,Elmore,State Treasurer,,Shawn O'Hara,Reform,28,
DeSoto,Cherry Valley,State Treasurer,,Lynn Fitch,R,375,
DeSoto,Cherry Valley,State Treasurer,,Connie Moran,D,90,
DeSoto,Cherry Valley,State Treasurer,,Shawn O'Hara,Reform,28,
DeSoto,Southaven West,State Treasurer,,Lynn Fitch,R,549,
DeSoto,Southaven West,State Treasurer,,Connie Moran,D,276,
