county,precinct,office,district,candidate,party,votes,winner
Humphreys,Midnight South - 5ms 5020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,18,
Humphreys,Louise South - 5ls 5030,Lieutenant Governor,,Tate Reeves,R,185,
Humphreys,Louise South - 5ls 5030,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,102,
Humphreys,Fourmile North - 1fn 1010,Secretary of State,,Delbert Hosemann,R,29,
Humphreys,Belzoni North - 1bnh51 1020,Secretary of State,,Delbert Hosemann,R,344,
Humphreys,Belzoni North - 1bnh34 1021,Secretary of State,,Delbert Hosemann,R,53,
Humphreys,Isola North - 2ln 2010,Secretary of State,,Delbert Hosemann,R,429,
Humphreys,Belzoni North - 2bn 2020,Secretary of State,,Delbert Hosemann,R,136,
Humphreys,Gooden Lake North - 2gn 2030,Secretary of State,,Delbert Hosemann,R,47,
Humphreys,Belzoni South - 3bs 3010,Secretary of State,,Delbert Hosemann,R,162,
Humphreys,Silver City South - 3ss 3020,Secretary of State,,Delbert Hosemann,R,189,
Humphreys,Lale City South - 3ls 3030,Secretary of State,,Delbert Hosemann,R,66,
Humphreys,Belzoni North - 4bn 4010,Secretary of State,,Delbert Hosemann,R,362,
Humphreys,Belzoni South - 4bs 4020,Secretary of State,,Delbert Hosemann,R,250,
Humphreys,Putnam South - 4ps 4030,Secretary of State,,Delbert Hosemann,R,160,
Humphreys,Belzoni South - 5bs 5010,Secretary of State,,Delbert Hosemann,R,137,
Humphreys,Midnight South - 5ms 5020,Secretary of State,,Delbert Hosemann,R,77,
Humphreys,Louise South - 5ls 5030,Secretary of State,,Delbert Hosemann,R,235,
Humphreys,Fourmile North - 1fn 1010,Attorney General,,Jim Hood,D,14,
Humphreys,Fourmile North - 1fn 1010,Attorney General,,Steve Simpson,R,16,
Humphreys,Belzoni North - 1bnh51 1020,Attorney General,,Jim Hood,D,472,
Humphreys,Belzoni North - 1bnh51 1020,Attorney General,,Steve Simpson,R,62,
Humphreys,Belzoni North - 1bnh34 1021,Attorney General,,Jim Hood,D,27,
Humphreys,Belzoni North - 1bnh34 1021,Attorney General,,Steve Simpson,R,32,
Humphreys,Isola North - 2ln 2010,Attorney General,,Jim Hood,D,520,
Humphreys,Isola North - 2ln 2010,Attorney General,,Steve Simpson,R,114,
Humphreys,Belzoni North - 2bn 2020,Attorney General,,Jim Hood,D,200,
Humphreys,Belzoni North - 2bn 2020,Attorney General,,Steve Simpson,R,18,
Humphreys,Gooden Lake North - 2gn 2030,Attorney General,,Jim Hood,D,23,
Humphreys,Gooden Lake North - 2gn 2030,Attorney General,,Steve Simpson,R,28,
Humphreys,Belzoni South - 3bs 3010,Attorney General,,Jim Hood,D,217,
Humphreys,Belzoni South - 3bs 3010,Attorney General,,Steve Simpson,R,29,
Humphreys,Silver City South - 3ss 3020,Attorney General,,Jim Hood,D,210,
Humphreys,Silver City South - 3ss 3020,Attorney General,,Steve Simpson,R,57,
Humphreys,Lale City South - 3ls 3030,Attorney General,,Jim Hood,D,39,
Humphreys,Lale City South - 3ls 3030,Attorney General,,Steve Simpson,R,36,
Humphreys,Belzoni North - 4bn 4010,Attorney General,,Jim Hood,D,337,
Humphreys,Belzoni North - 4bn 4010,Attorney General,,Steve Simpson,R,123,
Humphreys,Belzoni South - 4bs 4020,Attorney General,,Jim Hood,D,245,
Humphreys,Belzoni South - 4bs 4020,Attorney General,,Steve Simpson,R,89,
Humphreys,Putnam South - 4ps 4030,Attorney General,,Jim Hood,D,99,
Humphreys,Putnam South - 4ps 4030,Attorney General,,Steve Simpson,R,83,
Humphreys,Belzoni South - 5bs 5010,Attorney General,,Jim Hood,D,204,
Humphreys,Belzoni South - 5bs 5010,Attorney General,,Steve Simpson,R,13,
Humphreys,Midnight South - 5ms 5020,Attorney General,,Jim Hood,D,82,
Humphreys,Midnight South - 5ms 5020,Attorney General,,Steve Simpson,R,27,
Humphreys,Louise South - 5ls 5030,Attorney General,,Jim Hood,D,270,
Humphreys,Louise South - 5ls 5030,Attorney General,,Steve Simpson,R,69,
Humphreys,Fourmile North - 1fn 1010,State Auditor,,Stacey E. Pickering,R,26,
Humphreys,Fourmile North - 1fn 1010,State Auditor,,Ashley Norwood,Reform,4,
Humphreys,Belzoni North - 1bnh51 1020,State Auditor,,Stacey E. Pickering,R,174,
Humphreys,Belzoni North - 1bnh51 1020,State Auditor,,Ashley Norwood,Reform,257,
Humphreys,Belzoni North - 1bnh34 1021,State Auditor,,Stacey E. Pickering,R,53,
Humphreys,Belzoni North - 1bnh34 1021,State Auditor,,Ashley Norwood,Reform,6,
Humphreys,Isola North - 2ln 2010,State Auditor,,Stacey E. Pickering,R,252,
Humphreys,Isola North - 2ln 2010,State Auditor,,Ashley Norwood,Reform,270,
Humphreys,Belzoni North - 2bn 2020,State Auditor,,Stacey E. Pickering,R,52,
Humphreys,Belzoni North - 2bn 2020,State Auditor,,Ashley Norwood,Reform,121,
Humphreys,Gooden Lake North - 2gn 2030,State Auditor,,Stacey E. Pickering,R,44,
Humphreys,Gooden Lake North - 2gn 2030,State Auditor,,Ashley Norwood,Reform,3,
Humphreys,Belzoni South - 3bs 3010,State Auditor,,Stacey E. Pickering,R,65,
Humphreys,Belzoni South - 3bs 3010,State Auditor,,Ashley Norwood,Reform,151,
Humphreys,Silver City South - 3ss 3020,State Auditor,,Stacey E. Pickering,R,121,
Humphreys,Silver City South - 3ss 3020,State Auditor,,Ashley Norwood,Reform,111,
Humphreys,Lale City South - 3ls 3030,State Auditor,,Stacey E. Pickering,R,65,
Humphreys,Lale City South - 3ls 3030,State Auditor,,Ashley Norwood,Reform,6,
Humphreys,Belzoni North - 4bn 4010,State Auditor,,Stacey E. Pickering,R,273,
Humphreys,Belzoni North - 4bn 4010,State Auditor,,Ashley Norwood,Reform,124,
Humphreys,Belzoni South - 4bs 4020,State Auditor,,Stacey E. Pickering,R,177,
Humphreys,Belzoni South - 4bs 4020,State Auditor,,Ashley Norwood,Reform,115,
Humphreys,Putnam South - 4ps 4030,State Auditor,,Stacey E. Pickering,R,149,
Humphreys,Putnam South - 4ps 4030,State Auditor,,Ashley Norwood,Reform,24,
Humphreys,Belzoni South - 5bs 5010,State Auditor,,Stacey E. Pickering,R,44,
Humphreys,Belzoni South - 5bs 5010,State Auditor,,Ashley Norwood,Reform,142,
Humphreys,Midnight South - 5ms 5020,State Auditor,,Stacey E. Pickering,R,59,
Humphreys,Midnight South - 5ms 5020,State Auditor,,Ashley Norwood,Reform,38,
Humphreys,Louise South - 5ls 5030,State Auditor,,Stacey E. Pickering,R,146,
Humphreys,Louise South - 5ls 5030,State Auditor,,Ashley Norwood,Reform,141,
Humphreys,Fourmile North - 1fn 1010,State Treasurer,,Lynn Fitch,R,25,
Humphreys,Fourmile North - 1fn 1010,State Treasurer,,Connie Moran,D,2,
Humphreys,Fourmile North - 1fn 1010,State Treasurer,,Shawn O'Hara,Reform,1,
Humphreys,Belzoni North - 1bnh51 1020,State Treasurer,,Lynn Fitch,R,117,
Humphreys,Belzoni North - 1bnh51 1020,State Treasurer,,Connie Moran,D,362,
Humphreys,Belzoni North - 1bnh51 1020,State Treasurer,,Shawn O'Hara,Reform,33,
Humphreys,Belzoni North - 1bnh34 1021,State Treasurer,,Lynn Fitch,R,52,
Humphreys,Belzoni North - 1bnh34 1021,State Treasurer,,Connie Moran,D,6,
Humphreys,Belzoni North - 1bnh34 1021,State Treasurer,,Shawn O'Hara,Reform,0,
Humphreys,Isola North - 2ln 2010,State Treasurer,,Lynn Fitch,R,196,
Humphreys,Isola North - 2ln 2010,State Treasurer,,Connie Moran,D,377,
Humphreys,Isola North - 2ln 2010,State Treasurer,,Shawn O'Hara,Reform,0,
Humphreys,Belzoni North - 2bn 2020,State Treasurer,,Lynn Fitch,R,17,
Humphreys,Belzoni North - 2bn 2020,State Treasurer,,Connie Moran,D,180,
Humphreys,Belzoni North - 2bn 2020,State Treasurer,,Shawn O'Hara,Reform,0,
Humphreys,Gooden Lake North - 2gn 2030,State Treasurer,,Lynn Fitch,R,44,
Humphreys,Gooden Lake North - 2gn 2030,State Treasurer,,Connie Moran,D,5,
Humphreys,Gooden Lake North - 2gn 2030,State Treasurer,,Shawn O'Hara,Reform,1,
Humphreys,Belzoni South - 3bs 3010,State Treasurer,,Lynn Fitch,R,36,
Humphreys,Belzoni South - 3bs 3010,State Treasurer,,Connie Moran,D,186,
Humphreys,Belzoni South - 3bs 3010,State Treasurer,,Shawn O'Hara,Reform,23,
Humphreys,Silver City South - 3ss 3020,State Treasurer,,Lynn Fitch,R,106,
Humphreys,Silver City South - 3ss 3020,State Treasurer,,Connie Moran,D,150,
Humphreys,Silver City South - 3ss 3020,State Treasurer,,Shawn O'Hara,Reform,11,
Humphreys,Lale City South - 3ls 3030,State Treasurer,,Lynn Fitch,R,59,
Humphreys,Lale City South - 3ls 3030,State Treasurer,,Connie Moran,D,13,
Humphreys,Lale City South - 3ls 3030,State Treasurer,,Shawn O'Hara,Reform,1,
Humphreys,Belzoni North - 4bn 4010,State Treasurer,,Lynn Fitch,R,228,
Humphreys,Belzoni North - 4bn 4010,State Treasurer,,Connie Moran,D,207,
Humphreys,Belzoni North - 4bn 4010,State Treasurer,,Shawn O'Hara,Reform,19,
Humphreys,Belzoni South - 4bs 4020,State Treasurer,,Lynn Fitch,R,169,
Humphreys,Belzoni South - 4bs 4020,State Treasurer,,Connie Moran,D,150,
Humphreys,Belzoni South - 4bs 4020,State Treasurer,,Shawn O'Hara,Reform,9,
Humphreys,Putnam South - 4ps 4030,State Treasurer,,Lynn Fitch,R,140,
Humphreys,Putnam South - 4ps 4030,State Treasurer,,Connie Moran,D,38,
Humphreys,Putnam South - 4ps 4030,State Treasurer,,Shawn O'Hara,Reform,3,
Humphreys,Belzoni South - 5bs 5010,State Treasurer,,Lynn Fitch,R,23,
Humphreys,Belzoni South - 5bs 5010,State Treasurer,,Connie Moran,D,185,
Humphreys,Belzoni South - 5bs 5010,State Treasurer,,Shawn O'Hara,Reform,12,
Humphreys,Midnight South - 5ms 5020,State Treasurer,,Lynn Fitch,R,53,
Humphreys,Midnight South - 5ms 5020,State Treasurer,,Connie Moran,D,49,
Humphreys,Midnight South - 5ms 5020,State Treasurer,,Shawn O'Hara,Reform,5,
Humphreys,Louise South - 5ls 5030,State Treasurer,,Lynn Fitch,R,112,
Humphreys,Louise South - 5ls 5030,State Treasurer,,Connie Moran,D,194,
Humphreys,Louise South - 5ls 5030,State Treasurer,,Shawn O'Hara,Reform,20,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Agriculture & Commerce,,Joel Gill,D,8,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,22,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Agriculture & Commerce,,Joel Gill,D,372,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,119,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,20,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Agriculture & Commerce,,Joel Gill,D,12,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,47,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Humphreys,Isola North - 2ln 2010,Commissioner of Agriculture & Commerce,,Joel Gill,D,381,
Humphreys,Isola North - 2ln 2010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,206,
Humphreys,Isola North - 2ln 2010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Agriculture & Commerce,,Joel Gill,D,169,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,33,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Agriculture & Commerce,,Joel Gill,D,13,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,36,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Agriculture & Commerce,,Joel Gill,D,190,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,41,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
Humphreys,Silver City South - 3ss 3020,Commissioner of Agriculture & Commerce,,Joel Gill,D,161,
Humphreys,Silver City South - 3ss 3020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,93,
Humphreys,Silver City South - 3ss 3020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Humphreys,Lale City South - 3ls 3030,Commissioner of Agriculture & Commerce,,Joel Gill,D,20,
Humphreys,Lale City South - 3ls 3030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,54,
Humphreys,Lale City South - 3ls 3030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Agriculture & Commerce,,Joel Gill,D,230,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,213,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Agriculture & Commerce,,Joel Gill,D,152,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,162,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Humphreys,Putnam South - 4ps 4030,Commissioner of Agriculture & Commerce,,Joel Gill,D,54,
Humphreys,Putnam South - 4ps 4030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,125,
Humphreys,Putnam South - 4ps 4030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Agriculture & Commerce,,Joel Gill,D,183,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,25,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Humphreys,Midnight South - 5ms 5020,Commissioner of Agriculture & Commerce,,Joel Gill,D,53,
Humphreys,Midnight South - 5ms 5020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,52,
Humphreys,Midnight South - 5ms 5020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Humphreys,Louise South - 5ls 5030,Commissioner of Agriculture & Commerce,,Joel Gill,D,208,
Humphreys,Louise South - 5ls 5030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,110,
Humphreys,Louise South - 5ls 5030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Insurance,,Mike Chaney,R,26,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Insurance,,Louis Fondren,D,3,
Humphreys,Fourmile North - 1fn 1010,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Insurance,,Mike Chaney,R,127,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Insurance,,Louis Fondren,D,351,
Humphreys,Belzoni North - 1bnh51 1020,Commissioner of Insurance,,Barbara Dale Washer,Reform,38,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Insurance,,Mike Chaney,R,52,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Insurance,,Louis Fondren,D,6,
Humphreys,Belzoni North - 1bnh34 1021,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Humphreys,Isola North - 2ln 2010,Commissioner of Insurance,,Mike Chaney,R,227,
Humphreys,Isola North - 2ln 2010,Commissioner of Insurance,,Louis Fondren,D,350,
Humphreys,Isola North - 2ln 2010,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Insurance,,Mike Chaney,R,22,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Insurance,,Louis Fondren,D,168,
Humphreys,Belzoni North - 2bn 2020,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Insurance,,Mike Chaney,R,45,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Insurance,,Louis Fondren,D,6,
Humphreys,Gooden Lake North - 2gn 2030,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Insurance,,Mike Chaney,R,44,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Insurance,,Louis Fondren,D,180,
Humphreys,Belzoni South - 3bs 3010,Commissioner of Insurance,,Barbara Dale Washer,Reform,24,
Humphreys,Silver City South - 3ss 3020,Commissioner of Insurance,,Mike Chaney,R,99,
Humphreys,Silver City South - 3ss 3020,Commissioner of Insurance,,Louis Fondren,D,153,
Humphreys,Silver City South - 3ss 3020,Commissioner of Insurance,,Barbara Dale Washer,Reform,13,
Humphreys,Lale City South - 3ls 3030,Commissioner of Insurance,,Mike Chaney,R,63,
Humphreys,Lale City South - 3ls 3030,Commissioner of Insurance,,Louis Fondren,D,11,
Humphreys,Lale City South - 3ls 3030,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Insurance,,Mike Chaney,R,243,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Insurance,,Louis Fondren,D,194,
Humphreys,Belzoni North - 4bn 4010,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Insurance,,Mike Chaney,R,161,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Insurance,,Louis Fondren,D,147,
Humphreys,Belzoni South - 4bs 4020,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Humphreys,Putnam South - 4ps 4030,Commissioner of Insurance,,Mike Chaney,R,143,
Humphreys,Putnam South - 4ps 4030,Commissioner of Insurance,,Louis Fondren,D,26,
Humphreys,Putnam South - 4ps 4030,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Insurance,,Mike Chaney,R,25,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Insurance,,Louis Fondren,D,176,
Humphreys,Belzoni South - 5bs 5010,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Humphreys,Midnight South - 5ms 5020,Commissioner of Insurance,,Mike Chaney,R,52,
Humphreys,Midnight South - 5ms 5020,Commissioner of Insurance,,Louis Fondren,D,50,
Humphreys,Midnight South - 5ms 5020,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Humphreys,Louise South - 5ls 5030,Commissioner of Insurance,,Mike Chaney,R,122,
Humphreys,Louise South - 5ls 5030,Commissioner of Insurance,,Louis Fondren,D,190,
Humphreys,Louise South - 5ls 5030,Commissioner of Insurance,,Barbara Dale Washer,Reform,20,
Humphreys,Fourmile North - 1fn 1010,State Senate,13,Willie L. Simmons,D,8,
Humphreys,Fourmile North - 1fn 1010,State Senate,13,Clayton Barksdale,I,17,
Humphreys,Belzoni North - 1bnh51 1020,State Senate,13,Willie L. Simmons,D,451,
Humphreys,Belzoni North - 1bnh51 1020,State Senate,13,Clayton Barksdale,I,76,
Humphreys,Belzoni North - 1bnh34 1021,State Senate,13,Willie L. Simmons,D,21,
Humphreys,Belzoni North - 1bnh34 1021,State Senate,13,Clayton Barksdale,I,28,
Humphreys,Isola North - 2ln 2010,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Isola North - 2ln 2010,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Belzoni North - 2bn 2020,State Senate,13,Willie L. Simmons,D,201,
Humphreys,Belzoni North - 2bn 2020,State Senate,13,Clayton Barksdale,I,14,
Humphreys,Gooden Lake North - 2gn 2030,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Gooden Lake North - 2gn 2030,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Belzoni South - 3bs 3010,State Senate,13,Willie L. Simmons,D,218,
Humphreys,Belzoni South - 3bs 3010,State Senate,13,Clayton Barksdale,I,25,
Humphreys,Silver City South - 3ss 3020,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Silver City South - 3ss 3020,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Belzoni North - 4bn 4010,State Senate,13,Willie L. Simmons,D,290,
Humphreys,Belzoni North - 4bn 4010,State Senate,13,Clayton Barksdale,I,146,
Humphreys,Belzoni South - 4bs 4020,State Senate,13,Willie L. Simmons,D,209,
Humphreys,Belzoni South - 4bs 4020,State Senate,13,Clayton Barksdale,I,103,
Humphreys,Putnam South - 4ps 4030,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Putnam South - 4ps 4030,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Belzoni South - 5bs 5010,State Senate,13,Willie L. Simmons,D,203,
Humphreys,Belzoni South - 5bs 5010,State Senate,13,Clayton Barksdale,I,17,
Humphreys,Midnight South - 5ms 5020,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Midnight South - 5ms 5020,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Louise South - 5ls 5030,State Senate,13,Willie L. Simmons,D,0,
Humphreys,Louise South - 5ls 5030,State Senate,13,Clayton Barksdale,I,0,
Humphreys,Fourmile North - 1fn 1010,State Senate,22,Eugene S. 'Buck' Clarke,R,0,
Humphreys,Fourmile North - 1fn 1010,State Senate,22,George 'Boo' Hollowell,D,0,
Humphreys,Belzoni North - 1bnh51 1020,State Senate,22,Eugene S. 'Buck' Clarke,R,0,
Humphreys,Belzoni North - 1bnh51 1020,State Senate,22,George 'Boo' Hollowell,D,0,
Humphreys,Belzoni North - 1bnh34 1021,State Senate,22,Eugene S. 'Buck' Clarke,R,0,
Humphreys,Belzoni North - 1bnh34 1021,State Senate,22,George 'Boo' Hollowell,D,0,
