county,precinct,office,district,candidate,party,votes,winner
Adams,"Dist. 2, Kingston Precinct",Lieutenant Governor,,Tate Reeves,R,442,
Adams,"Dist. 2, Kingston Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,56,
Adams,"Dist. 2, Liberty Park Precinct",Lieutenant Governor,,Tate Reeves,R,533,
Adams,"Dist. 2, Liberty Park Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,32,
Adams,"Dist. 4, Morgantown Precinct",Lieutenant Governor,,Tate Reeves,R,148,
Adams,"Dist. 4, Morgantown Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,113,
Adams,"Dist. 3, Maryland Hgts. Precinct",Lieutenant Governor,,Tate Reeves,R,71,
Adams,"Dist. 3, Maryland Hgts. Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,139,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Lieutenant Governor,,Tate Reeves,R,155,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,74,
Adams,"Dist. 4, Northside Precinct",Lieutenant Governor,,Tate Reeves,R,98,
Adams,"Dist. 4, Northside Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,188,
Adams,"Dist. 5, Oakland Precinct",Lieutenant Governor,,Tate Reeves,R,542,
Adams,"Dist. 5, Oakland Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,150,
Adams,"Dist. 3, Palestine Precinct",Lieutenant Governor,,Tate Reeves,R,303,
Adams,"Dist. 3, Palestine Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,143,
Adams,"Dist. 4, Pine Ridge Precinct",Lieutenant Governor,,Tate Reeves,R,118,
Adams,"Dist. 4, Pine Ridge Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,120,
Adams,"Dist. 4, Thompson Precinct",Lieutenant Governor,,Tate Reeves,R,97,
Adams,"Dist. 4, Thompson Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,130,
Adams,"Dist. 5, Washington Precinct",Lieutenant Governor,,Tate Reeves,R,300,
Adams,"Dist. 5, Washington Precinct",Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,72,
Adams,"Dist. 5, Airport Precinct",Secretary of State,,Delbert Hosemann,R,249,
Adams,"Dist. 1, By-Pass Fire Precinct",Secretary of State,,Delbert Hosemann,R,300,
Adams,"Dist. 1, Bellemont Precinct",Secretary of State,,Delbert Hosemann,R,1088,
Adams,"Dist. 2, Beau Pre Precinct",Secretary of State,,Delbert Hosemann,R,418,
Adams,"Dist. 3, Concord Precinct",Secretary of State,,Delbert Hosemann,R,143,
Adams,"Dist. 1, Courthouse Precinct",Secretary of State,,Delbert Hosemann,R,480,
Adams,"Dist. 4, Carpenter Precinct",Secretary of State,,Delbert Hosemann,R,183,
Adams,"Dist. 2, Duncan Park Precinct",Secretary of State,,Delbert Hosemann,R,555,
Adams,"Dist. 5, Foster Mound Precinct",Secretary of State,,Delbert Hosemann,R,249,
Adams,"Dist. 2, Kingston Precinct",Secretary of State,,Delbert Hosemann,R,448,
Adams,"Dist. 2, Liberty Park Precinct",Secretary of State,,Delbert Hosemann,R,532,
Adams,"Dist. 4, Morgantown Precinct",Secretary of State,,Delbert Hosemann,R,190,
Adams,"Dist. 3, Maryland Hgts. Precinct",Secretary of State,,Delbert Hosemann,R,140,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Secretary of State,,Delbert Hosemann,R,181,
Adams,"Dist. 4, Northside Precinct",Secretary of State,,Delbert Hosemann,R,163,
Adams,"Dist. 5, Oakland Precinct",Secretary of State,,Delbert Hosemann,R,593,
Adams,"Dist. 3, Palestine Precinct",Secretary of State,,Delbert Hosemann,R,351,
Adams,"Dist. 4, Pine Ridge Precinct",Secretary of State,,Delbert Hosemann,R,158,
Adams,"Dist. 4, Thompson Precinct",Secretary of State,,Delbert Hosemann,R,149,
Adams,"Dist. 5, Washington Precinct",Secretary of State,,Delbert Hosemann,R,324,
Adams,"Dist. 5, Airport Precinct",Attorney General,,Jim Hood,D,367,
Adams,"Dist. 5, Airport Precinct",Attorney General,,Steve Simpson,R,98,
Adams,"Dist. 1, By-Pass Fire Precinct",Attorney General,,Jim Hood,D,418,
Adams,"Dist. 1, By-Pass Fire Precinct",Attorney General,,Steve Simpson,R,141,
Adams,"Dist. 1, Bellemont Precinct",Attorney General,,Jim Hood,D,641,
Adams,"Dist. 1, Bellemont Precinct",Attorney General,,Steve Simpson,R,643,
Adams,"Dist. 2, Beau Pre Precinct",Attorney General,,Jim Hood,D,274,
Adams,"Dist. 2, Beau Pre Precinct",Attorney General,,Steve Simpson,R,259,
Adams,"Dist. 3, Concord Precinct",Attorney General,,Jim Hood,D,327,
Adams,"Dist. 3, Concord Precinct",Attorney General,,Steve Simpson,R,19,
Adams,"Dist. 1, Courthouse Precinct",Attorney General,,Jim Hood,D,235,
Adams,"Dist. 1, Courthouse Precinct",Attorney General,,Steve Simpson,R,298,
Adams,"Dist. 4, Carpenter Precinct",Attorney General,,Jim Hood,D,242,
Adams,"Dist. 4, Carpenter Precinct",Attorney General,,Steve Simpson,R,64,
Adams,"Dist. 2, Duncan Park Precinct",Attorney General,,Jim Hood,D,371,
Adams,"Dist. 2, Duncan Park Precinct",Attorney General,,Steve Simpson,R,311,
Adams,"Dist. 5, Foster Mound Precinct",Attorney General,,Jim Hood,D,575,
Adams,"Dist. 5, Foster Mound Precinct",Attorney General,,Steve Simpson,R,39,
Adams,"Dist. 2, Kingston Precinct",Attorney General,,Jim Hood,D,235,
Adams,"Dist. 2, Kingston Precinct",Attorney General,,Steve Simpson,R,280,
Adams,"Dist. 2, Liberty Park Precinct",Attorney General,,Jim Hood,D,276,
Adams,"Dist. 2, Liberty Park Precinct",Attorney General,,Steve Simpson,R,313,
Adams,"Dist. 4, Morgantown Precinct",Attorney General,,Jim Hood,D,251,
Adams,"Dist. 4, Morgantown Precinct",Attorney General,,Steve Simpson,R,67,
Adams,"Dist. 3, Maryland Hgts. Precinct",Attorney General,,Jim Hood,D,314,
Adams,"Dist. 3, Maryland Hgts. Precinct",Attorney General,,Steve Simpson,R,18,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Attorney General,,Jim Hood,D,226,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Attorney General,,Steve Simpson,R,67,
Adams,"Dist. 4, Northside Precinct",Attorney General,,Jim Hood,D,454,
Adams,"Dist. 4, Northside Precinct",Attorney General,,Steve Simpson,R,11,
Adams,"Dist. 5, Oakland Precinct",Attorney General,,Jim Hood,D,471,
Adams,"Dist. 5, Oakland Precinct",Attorney General,,Steve Simpson,R,285,
Adams,"Dist. 3, Palestine Precinct",Attorney General,,Jim Hood,D,406,
Adams,"Dist. 3, Palestine Precinct",Attorney General,,Steve Simpson,R,147,
Adams,"Dist. 4, Pine Ridge Precinct",Attorney General,,Jim Hood,D,287,
Adams,"Dist. 4, Pine Ridge Precinct",Attorney General,,Steve Simpson,R,49,
Adams,"Dist. 4, Thompson Precinct",Attorney General,,Jim Hood,D,333,
Adams,"Dist. 4, Thompson Precinct",Attorney General,,Steve Simpson,R,23,
Adams,"Dist. 5, Washington Precinct",Attorney General,,Jim Hood,D,247,
Adams,"Dist. 5, Washington Precinct",Attorney General,,Steve Simpson,R,170,
Adams,"Dist. 5, Airport Precinct",State Auditor,,Stacey E. Pickering,R,204,
Adams,"Dist. 5, Airport Precinct",State Auditor,,Ashley Norwood,Reform,128,
Adams,"Dist. 1, By-Pass Fire Precinct",State Auditor,,Stacey E. Pickering,R,224,
Adams,"Dist. 1, By-Pass Fire Precinct",State Auditor,,Ashley Norwood,Reform,149,
Adams,"Dist. 1, Bellemont Precinct",State Auditor,,Stacey E. Pickering,R,1026,
Adams,"Dist. 1, Bellemont Precinct",State Auditor,,Ashley Norwood,Reform,146,
Adams,"Dist. 2, Beau Pre Precinct",State Auditor,,Stacey E. Pickering,R,381,
Adams,"Dist. 2, Beau Pre Precinct",State Auditor,,Ashley Norwood,Reform,97,
Adams,"Dist. 3, Concord Precinct",State Auditor,,Stacey E. Pickering,R,70,
Adams,"Dist. 3, Concord Precinct",State Auditor,,Ashley Norwood,Reform,137,
Adams,"Dist. 1, Courthouse Precinct",State Auditor,,Stacey E. Pickering,R,435,
Adams,"Dist. 1, Courthouse Precinct",State Auditor,,Ashley Norwood,Reform,64,
Adams,"Dist. 4, Carpenter Precinct",State Auditor,,Stacey E. Pickering,R,121,
Adams,"Dist. 4, Carpenter Precinct",State Auditor,,Ashley Norwood,Reform,106,
Adams,"Dist. 2, Duncan Park Precinct",State Auditor,,Stacey E. Pickering,R,498,
Adams,"Dist. 2, Duncan Park Precinct",State Auditor,,Ashley Norwood,Reform,110,
Adams,"Dist. 5, Foster Mound Precinct",State Auditor,,Stacey E. Pickering,R,127,
Adams,"Dist. 5, Foster Mound Precinct",State Auditor,,Ashley Norwood,Reform,242,
Adams,"Dist. 2, Kingston Precinct",State Auditor,,Stacey E. Pickering,R,442,
Adams,"Dist. 2, Kingston Precinct",State Auditor,,Ashley Norwood,Reform,54,
Adams,"Dist. 2, Liberty Park Precinct",State Auditor,,Stacey E. Pickering,R,515,
Adams,"Dist. 2, Liberty Park Precinct",State Auditor,,Ashley Norwood,Reform,42,
Adams,"Dist. 4, Morgantown Precinct",State Auditor,,Stacey E. Pickering,R,145,
Adams,"Dist. 4, Morgantown Precinct",State Auditor,,Ashley Norwood,Reform,105,
Adams,"Dist. 3, Maryland Hgts. Precinct",State Auditor,,Stacey E. Pickering,R,59,
Adams,"Dist. 3, Maryland Hgts. Precinct",State Auditor,,Ashley Norwood,Reform,139,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",State Auditor,,Stacey E. Pickering,R,139,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",State Auditor,,Ashley Norwood,Reform,78,
Adams,"Dist. 4, Northside Precinct",State Auditor,,Stacey E. Pickering,R,81,
Adams,"Dist. 4, Northside Precinct",State Auditor,,Ashley Norwood,Reform,174,
Adams,"Dist. 5, Oakland Precinct",State Auditor,,Stacey E. Pickering,R,524,
Adams,"Dist. 5, Oakland Precinct",State Auditor,,Ashley Norwood,Reform,148,
Adams,"Dist. 3, Palestine Precinct",State Auditor,,Stacey E. Pickering,R,273,
Adams,"Dist. 3, Palestine Precinct",State Auditor,,Ashley Norwood,Reform,145,
Adams,"Dist. 4, Pine Ridge Precinct",State Auditor,,Stacey E. Pickering,R,104,
Adams,"Dist. 4, Pine Ridge Precinct",State Auditor,,Ashley Norwood,Reform,120,
Adams,"Dist. 4, Thompson Precinct",State Auditor,,Stacey E. Pickering,R,88,
Adams,"Dist. 4, Thompson Precinct",State Auditor,,Ashley Norwood,Reform,123,
Adams,"Dist. 5, Washington Precinct",State Auditor,,Stacey E. Pickering,R,290,
Adams,"Dist. 5, Washington Precinct",State Auditor,,Ashley Norwood,Reform,70,
Adams,"Dist. 5, Airport Precinct",State Treasurer,,Lynn Fitch,R,160,
Adams,"Dist. 5, Airport Precinct",State Treasurer,,Connie Moran,D,294,
Adams,"Dist. 5, Airport Precinct",State Treasurer,,Shawn O'Hara,Reform,6,
Adams,"Dist. 1, By-Pass Fire Precinct",State Treasurer,,Lynn Fitch,R,185,
Adams,"Dist. 1, By-Pass Fire Precinct",State Treasurer,,Connie Moran,D,355,
Adams,"Dist. 1, By-Pass Fire Precinct",State Treasurer,,Shawn O'Hara,Reform,10,
Adams,"Dist. 1, Bellemont Precinct",State Treasurer,,Lynn Fitch,R,957,
Adams,"Dist. 1, Bellemont Precinct",State Treasurer,,Connie Moran,D,292,
Adams,"Dist. 1, Bellemont Precinct",State Treasurer,,Shawn O'Hara,Reform,24,
Adams,"Dist. 2, Beau Pre Precinct",State Treasurer,,Lynn Fitch,R,343,
Adams,"Dist. 2, Beau Pre Precinct",State Treasurer,,Connie Moran,D,179,
Adams,"Dist. 2, Beau Pre Precinct",State Treasurer,,Shawn O'Hara,Reform,9,
Adams,"Dist. 3, Concord Precinct",State Treasurer,,Lynn Fitch,R,29,
Adams,"Dist. 3, Concord Precinct",State Treasurer,,Connie Moran,D,305,
Adams,"Dist. 3, Concord Precinct",State Treasurer,,Shawn O'Hara,Reform,6,
Adams,"Dist. 1, Courthouse Precinct",State Treasurer,,Lynn Fitch,R,394,
Adams,"Dist. 1, Courthouse Precinct",State Treasurer,,Connie Moran,D,132,
Adams,"Dist. 1, Courthouse Precinct",State Treasurer,,Shawn O'Hara,Reform,6,
Adams,"Dist. 4, Carpenter Precinct",State Treasurer,,Lynn Fitch,R,108,
Adams,"Dist. 4, Carpenter Precinct",State Treasurer,,Connie Moran,D,190,
Adams,"Dist. 4, Carpenter Precinct",State Treasurer,,Shawn O'Hara,Reform,6,
Adams,"Dist. 2, Duncan Park Precinct",State Treasurer,,Lynn Fitch,R,474,
Adams,"Dist. 2, Duncan Park Precinct",State Treasurer,,Connie Moran,D,193,
Adams,"Dist. 2, Duncan Park Precinct",State Treasurer,,Shawn O'Hara,Reform,13,
Adams,"Dist. 5, Foster Mound Precinct",State Treasurer,,Lynn Fitch,R,59,
Adams,"Dist. 5, Foster Mound Precinct",State Treasurer,,Connie Moran,D,542,
Adams,"Dist. 5, Foster Mound Precinct",State Treasurer,,Shawn O'Hara,Reform,9,
Adams,"Dist. 2, Kingston Precinct",State Treasurer,,Lynn Fitch,R,420,
Adams,"Dist. 2, Kingston Precinct",State Treasurer,,Connie Moran,D,86,
Adams,"Dist. 2, Kingston Precinct",State Treasurer,,Shawn O'Hara,Reform,8,
Adams,"Dist. 2, Liberty Park Precinct",State Treasurer,,Lynn Fitch,R,491,
Adams,"Dist. 2, Liberty Park Precinct",State Treasurer,,Connie Moran,D,77,
Adams,"Dist. 2, Liberty Park Precinct",State Treasurer,,Shawn O'Hara,Reform,12,
Adams,"Dist. 4, Morgantown Precinct",State Treasurer,,Lynn Fitch,R,111,
Adams,"Dist. 4, Morgantown Precinct",State Treasurer,,Connie Moran,D,201,
Adams,"Dist. 4, Morgantown Precinct",State Treasurer,,Shawn O'Hara,Reform,6,
Adams,"Dist. 3, Maryland Hgts. Precinct",State Treasurer,,Lynn Fitch,R,28,
Adams,"Dist. 3, Maryland Hgts. Precinct",State Treasurer,,Connie Moran,D,297,
Adams,"Dist. 3, Maryland Hgts. Precinct",State Treasurer,,Shawn O'Hara,Reform,5,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",State Treasurer,,Lynn Fitch,R,127,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",State Treasurer,,Connie Moran,D,162,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",State Treasurer,,Shawn O'Hara,Reform,4,
Adams,"Dist. 4, Northside Precinct",State Treasurer,,Lynn Fitch,R,30,
Adams,"Dist. 4, Northside Precinct",State Treasurer,,Connie Moran,D,408,
Adams,"Dist. 4, Northside Precinct",State Treasurer,,Shawn O'Hara,Reform,10,
Adams,"Dist. 5, Oakland Precinct",State Treasurer,,Lynn Fitch,R,484,
Adams,"Dist. 5, Oakland Precinct",State Treasurer,,Connie Moran,D,252,
Adams,"Dist. 5, Oakland Precinct",State Treasurer,,Shawn O'Hara,Reform,22,
Adams,"Dist. 3, Palestine Precinct",State Treasurer,,Lynn Fitch,R,232,
Adams,"Dist. 3, Palestine Precinct",State Treasurer,,Connie Moran,D,305,
Adams,"Dist. 3, Palestine Precinct",State Treasurer,,Shawn O'Hara,Reform,12,
Adams,"Dist. 4, Pine Ridge Precinct",State Treasurer,,Lynn Fitch,R,77,
Adams,"Dist. 4, Pine Ridge Precinct",State Treasurer,,Connie Moran,D,242,
Adams,"Dist. 4, Pine Ridge Precinct",State Treasurer,,Shawn O'Hara,Reform,5,
Adams,"Dist. 4, Thompson Precinct",State Treasurer,,Lynn Fitch,R,46,
Adams,"Dist. 4, Thompson Precinct",State Treasurer,,Connie Moran,D,303,
Adams,"Dist. 4, Thompson Precinct",State Treasurer,,Shawn O'Hara,Reform,4,
Adams,"Dist. 5, Washington Precinct",State Treasurer,,Lynn Fitch,R,274,
Adams,"Dist. 5, Washington Precinct",State Treasurer,,Connie Moran,D,129,
Adams,"Dist. 5, Washington Precinct",State Treasurer,,Shawn O'Hara,Reform,7,
Adams,"Dist. 5, Airport Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,301,
Adams,"Dist. 5, Airport Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,157,
Adams,"Dist. 5, Airport Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Adams,"Dist. 1, By-Pass Fire Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,370,
Adams,"Dist. 1, By-Pass Fire Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,169,
Adams,"Dist. 1, By-Pass Fire Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Adams,"Dist. 1, Bellemont Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,338,
Adams,"Dist. 1, Bellemont Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,903,
Adams,"Dist. 1, Bellemont Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,18,
Adams,"Dist. 2, Beau Pre Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,196,
Adams,"Dist. 2, Beau Pre Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,324,
Adams,"Dist. 2, Beau Pre Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Adams,"Dist. 3, Concord Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,316,
Adams,"Dist. 3, Concord Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,23,
Adams,"Dist. 3, Concord Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Adams,"Dist. 1, Courthouse Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,139,
Adams,"Dist. 1, Courthouse Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,374,
Adams,"Dist. 1, Courthouse Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Adams,"Dist. 4, Carpenter Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,197,
Adams,"Dist. 4, Carpenter Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,98,
Adams,"Dist. 4, Carpenter Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Adams,"Dist. 2, Duncan Park Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,220,
Adams,"Dist. 2, Duncan Park Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,449,
Adams,"Dist. 2, Duncan Park Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Adams,"Dist. 5, Foster Mound Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,557,
Adams,"Dist. 5, Foster Mound Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,46,
Adams,"Dist. 5, Foster Mound Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Adams,"Dist. 2, Kingston Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,124,
Adams,"Dist. 2, Kingston Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,383,
Adams,"Dist. 2, Kingston Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Adams,"Dist. 2, Liberty Park Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,116,
Adams,"Dist. 2, Liberty Park Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,448,
Adams,"Dist. 2, Liberty Park Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Adams,"Dist. 4, Morgantown Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,210,
Adams,"Dist. 4, Morgantown Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,102,
Adams,"Dist. 4, Morgantown Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Adams,"Dist. 3, Maryland Hgts. Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,308,
Adams,"Dist. 3, Maryland Hgts. Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,21,
Adams,"Dist. 3, Maryland Hgts. Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Commissioner of Agriculture & Commerce,,Joel Gill,D,166,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,124,
Adams,"Dist. 3, Nps Multi Purpose Bldg.",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Adams,"Dist. 4, Northside Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,418,
Adams,"Dist. 4, Northside Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,21,
Adams,"Dist. 4, Northside Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Adams,"Dist. 5, Oakland Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,299,
Adams,"Dist. 5, Oakland Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,440,
Adams,"Dist. 5, Oakland Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Adams,"Dist. 3, Palestine Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,309,
Adams,"Dist. 3, Palestine Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,215,
Adams,"Dist. 3, Palestine Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Adams,"Dist. 4, Pine Ridge Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,252,
Adams,"Dist. 4, Pine Ridge Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,71,
Adams,"Dist. 4, Pine Ridge Precinct",Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Adams,"Dist. 4, Thompson Precinct",Commissioner of Agriculture & Commerce,,Joel Gill,D,312,
Adams,"Dist. 4, Thompson Precinct",Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,31,
