page,candidate,office,district,party,county,precinct,votes,winner
2,Phil Bryant,Governor,,R,Forrest,Sigler Center,244,
2,Johnny L. DuPree,Governor,,D,Forrest,Sigler Center,496,
2,Phil Bryant,Governor,,R,Forrest,Dantzler,293,
2,Johnny L. DuPree,Governor,,D,Forrest,Dantzler,34,
2,Phil Bryant,Governor,,R,Forrest,Dixie,1093,
2,Johnny L. DuPree,Governor,,D,Forrest,Dixie,184,
2,Phil Bryant,Governor,,R,Forrest,Kamper Park,427,
2,Johnny L. DuPree,Governor,,D,Forrest,Kamper Park,399,
2,Phil Bryant,Governor,,R,Forrest,Westside,342,
2,Johnny L. DuPree,Governor,,D,Forrest,Westside,379,
2,Phil Bryant,Governor,,R,Forrest,Rawls Springs,361,
2,Johnny L. DuPree,Governor,,D,Forrest,Rawls Springs,320,
2,Phil Bryant,Governor,,R,Forrest,Hattiesburg Cultural Center,38,
2,Johnny L. DuPree,Governor,,D,Forrest,Hattiesburg Cultural Center,485,
2,Phil Bryant,Governor,,R,Forrest,Train Depot,37,
2,Johnny L. DuPree,Governor,,D,Forrest,Train Depot,273,
2,Phil Bryant,Governor,,R,Forrest,Burger Center,8,
2,Johnny L. DuPree,Governor,,D,Forrest,Burger Center,396,
2,Phil Bryant,Governor,,R,Forrest,North Heights,72,
2,Johnny L. DuPree,Governor,,D,Forrest,North Heights,493,
2,Phil Bryant,Governor,,R,Forrest,Eatonville,500,
2,Johnny L. DuPree,Governor,,D,Forrest,Eatonville,156,
3,Phil Bryant,Governor,,R,Forrest,Glendale,245,
3,Johnny L. DuPree,Governor,,D,Forrest,Glendale,546,
3,Phil Bryant,Governor,,R,Forrest,Bar Mac,1183,
3,Johnny L. DuPree,Governor,,D,Forrest,Bar Mac,213,
3,Phil Bryant,Governor,,R,Forrest,Petal Civic Center,833,
3,Johnny L. DuPree,Governor,,D,Forrest,Petal Civic Center,135,
3,Phil Bryant,Governor,,R,Forrest,Leeville,641,
3,Johnny L. DuPree,Governor,,D,Forrest,Leeville,96,
3,Phil Bryant,Governor,,R,Forrest,Petal Masonic,764,
3,Johnny L. DuPree,Governor,,D,Forrest,Petal Masonic,114,
3,Phil Bryant,Governor,,R,Forrest,Sunrise,1539,
3,Johnny L. DuPree,Governor,,D,Forrest,Sunrise,324,
3,Phil Bryant,Governor,,R,Forrest,Dixie Pine Central,137,
3,Johnny L. DuPree,Governor,,D,Forrest,Dixie Pine Central,602,
3,Phil Bryant,Governor,,R,Forrest,Rowan,4,
3,Johnny L. DuPree,Governor,,D,Forrest,Rowan,530,
3,Phil Bryant,Governor,,R,Forrest,Salvation Army,31,
3,Johnny L. DuPree,Governor,,D,Forrest,Salvation Army,678,
3,Phil Bryant,Governor,,R,Forrest,Court Street,68,
3,Johnny L. DuPree,Governor,,D,Forrest,Court Street,332,
3,Phil Bryant,Governor,,R,Forrest,Camp,155,
3,Johnny L. DuPree,Governor,,D,Forrest,Camp,143,
4,Phil Bryant,Governor,,R,Forrest,West Petal,232,
4,Johnny L. DuPree,Governor,,D,Forrest,West Petal,89,
4,Phil Bryant,Governor,,R,Forrest,Mclaurin,207,
4,Johnny L. DuPree,Governor,,D,Forrest,Mclaurin,61,
4,Phil Bryant,Governor,,R,Forrest,Lillie Burney,3,
4,Johnny L. DuPree,Governor,,D,Forrest,Lillie Burney,318,
4,Phil Bryant,Governor,,R,Forrest,West Hills,269,
4,Johnny L. DuPree,Governor,,D,Forrest,West Hills,90,
4,Phil Bryant,Governor,,R,Forrest,Highland Park,206,
4,Johnny L. DuPree,Governor,,D,Forrest,Highland Park,310,
4,Phil Bryant,Governor,,R,Forrest,Brooklyn,292,
4,Johnny L. DuPree,Governor,,D,Forrest,Brooklyn,40,
4,Phil Bryant,Governor,,R,Forrest,Carnes,435,
4,Johnny L. DuPree,Governor,,D,Forrest,Carnes,23,
4,Phil Bryant,Governor,,R,Forrest,Maxie,84,
4,Johnny L. DuPree,Governor,,D,Forrest,Maxie,39,
4,Phil Bryant,Governor,,R,Forrest,Pinecrest,310,
4,Johnny L. DuPree,Governor,,D,Forrest,Pinecrest,373,
4,Phil Bryant,Governor,,R,Forrest,Thames,1178,
4,Johnny L. DuPree,Governor,,D,Forrest,Thames,476,
4,Phil Bryant,Governor,,R,Forrest,Timberton,343,
4,Johnny L. DuPree,Governor,,D,Forrest,Timberton,121,
5,Phil Bryant,Governor,,R,Forrest,TOTAL,12574,
5,Johnny L. DuPree,Governor,,D,Forrest,TOTAL,9268,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Sigler Center,263,
2,Tate Reeves,Lieutenant Governor,,R,Forrest,Sigler Center,369,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Dantzler,12,
2,Tate Reeves,Lieutenant Governor,,R,Forrest,Dantzler,312,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Dixie,90,
2,Tate Reeves,Lieutenant Governor,,R,Forrest,Dixie,1156,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Kamper Park,199,
2,Tate Reeves,Lieutenant Governor,,R,Forrest,Kamper Park,547,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Westside,189,
2,Tate Reeves,Lieutenant Governor,,R,Forrest,Westside,469,
2,Tracella Lou O'Hara Hill,Lieutenant Governor,,Reform,Forrest,Rawls Springs,154,
