county,precinct,office,district,candidate,party,votes,winner
Itawamba,Mt. Gilead,Secretary of State,,Delbert Hosemann,R,76,
Itawamba,Armory,Secretary of State,,Delbert Hosemann,R,289,
Itawamba,Bounds,Secretary of State,,Delbert Hosemann,R,38,
Itawamba,Courthouse,Attorney General,,Jim Hood,D,72,
Itawamba,Courthouse,Attorney General,,Steve Simpson,R,74,
Itawamba,Banner-Pineville,Attorney General,,Jim Hood,D,202,
Itawamba,Banner-Pineville,Attorney General,,Steve Simpson,R,152,
Itawamba,Ryan,Attorney General,,Jim Hood,D,143,
Itawamba,Ryan,Attorney General,,Steve Simpson,R,81,
Itawamba,Salem-Copeland,Attorney General,,Jim Hood,D,161,
Itawamba,Salem-Copeland,Attorney General,,Steve Simpson,R,128,
Itawamba,Fairview-Pleasanton,Attorney General,,Jim Hood,D,68,
Itawamba,Fairview-Pleasanton,Attorney General,,Steve Simpson,R,31,
Itawamba,Centerville,Attorney General,,Jim Hood,D,174,
Itawamba,Centerville,Attorney General,,Steve Simpson,R,105,
Itawamba,Ozark,Attorney General,,Jim Hood,D,54,
Itawamba,Ozark,Attorney General,,Steve Simpson,R,23,
Itawamba,Fawn Grove,Attorney General,,Jim Hood,D,195,
Itawamba,Fawn Grove,Attorney General,,Steve Simpson,R,97,
Itawamba,Ratliff,Attorney General,,Jim Hood,D,81,
Itawamba,Ratliff,Attorney General,,Steve Simpson,R,59,
Itawamba,Kirkville,Attorney General,,Jim Hood,D,264,
Itawamba,Kirkville,Attorney General,,Steve Simpson,R,145,
Itawamba,Mantachie,Attorney General,,Jim Hood,D,419,
Itawamba,Mantachie,Attorney General,,Steve Simpson,R,231,
Itawamba,Dorsey,Attorney General,,Jim Hood,D,225,
Itawamba,Dorsey,Attorney General,,Steve Simpson,R,213,
Itawamba,Friendship,Attorney General,,Jim Hood,D,201,
Itawamba,Friendship,Attorney General,,Steve Simpson,R,125,
Itawamba,Cardsville,Attorney General,,Jim Hood,D,72,
Itawamba,Cardsville,Attorney General,,Steve Simpson,R,61,
Itawamba,Greenwood,Attorney General,,Jim Hood,D,189,
Itawamba,Greenwood,Attorney General,,Steve Simpson,R,92,
Itawamba,Carolina,Attorney General,,Jim Hood,D,110,
Itawamba,Carolina,Attorney General,,Steve Simpson,R,73,
Itawamba,Evergreen,Attorney General,,Jim Hood,D,192,
Itawamba,Evergreen,Attorney General,,Steve Simpson,R,74,
Itawamba,American Legion,Attorney General,,Jim Hood,D,499,
Itawamba,American Legion,Attorney General,,Steve Simpson,R,364,
Itawamba,Tremont,Attorney General,,Jim Hood,D,169,
Itawamba,Tremont,Attorney General,,Steve Simpson,R,115,
Itawamba,James Creek,Attorney General,,Jim Hood,D,66,
Itawamba,James Creek,Attorney General,,Steve Simpson,R,57,
Itawamba,Tilden,Attorney General,,Jim Hood,D,159,
Itawamba,Tilden,Attorney General,,Steve Simpson,R,105,
Itawamba,Clay,Attorney General,,Jim Hood,D,302,
Itawamba,Clay,Attorney General,,Steve Simpson,R,214,
Itawamba,Icdc,Attorney General,,Jim Hood,D,303,
Itawamba,Icdc,Attorney General,,Steve Simpson,R,165,
Itawamba,Mt. Gilead,Attorney General,,Jim Hood,D,43,
Itawamba,Mt. Gilead,Attorney General,,Steve Simpson,R,41,
Itawamba,Armory,Attorney General,,Jim Hood,D,183,
Itawamba,Armory,Attorney General,,Steve Simpson,R,136,
Itawamba,Bounds,Attorney General,,Jim Hood,D,23,
Itawamba,Bounds,Attorney General,,Steve Simpson,R,16,
Itawamba,Courthouse,State Auditor,,Ashley Norwood,Reform,19,
Itawamba,Courthouse,State Auditor,,Stacey E. Pickering,R,126,
Itawamba,Banner-Pineville,State Auditor,,Ashley Norwood,Reform,76,
Itawamba,Banner-Pineville,State Auditor,,Stacey E. Pickering,R,260,
Itawamba,Ryan,State Auditor,,Ashley Norwood,Reform,47,
Itawamba,Ryan,State Auditor,,Stacey E. Pickering,R,154,
Itawamba,Salem-Copeland,State Auditor,,Ashley Norwood,Reform,51,
Itawamba,Salem-Copeland,State Auditor,,Stacey E. Pickering,R,228,
Itawamba,Fairview-Pleasanton,State Auditor,,Ashley Norwood,Reform,15,
Itawamba,Fairview-Pleasanton,State Auditor,,Stacey E. Pickering,R,82,
Itawamba,Centerville,State Auditor,,Ashley Norwood,Reform,49,
Itawamba,Centerville,State Auditor,,Stacey E. Pickering,R,220,
Itawamba,Ozark,State Auditor,,Ashley Norwood,Reform,14,
Itawamba,Ozark,State Auditor,,Stacey E. Pickering,R,58,
Itawamba,Fawn Grove,State Auditor,,Ashley Norwood,Reform,72,
Itawamba,Fawn Grove,State Auditor,,Stacey E. Pickering,R,207,
Itawamba,Ratliff,State Auditor,,Ashley Norwood,Reform,16,
Itawamba,Ratliff,State Auditor,,Stacey E. Pickering,R,117,
Itawamba,Kirkville,State Auditor,,Ashley Norwood,Reform,94,
Itawamba,Kirkville,State Auditor,,Stacey E. Pickering,R,296,
Itawamba,Mantachie,State Auditor,,Ashley Norwood,Reform,92,
Itawamba,Mantachie,State Auditor,,Stacey E. Pickering,R,545,
Itawamba,Dorsey,State Auditor,,Ashley Norwood,Reform,49,
Itawamba,Dorsey,State Auditor,,Stacey E. Pickering,R,375,
Itawamba,Friendship,State Auditor,,Ashley Norwood,Reform,62,
Itawamba,Friendship,State Auditor,,Stacey E. Pickering,R,256,
Itawamba,Cardsville,State Auditor,,Ashley Norwood,Reform,21,
Itawamba,Cardsville,State Auditor,,Stacey E. Pickering,R,109,
Itawamba,Greenwood,State Auditor,,Ashley Norwood,Reform,72,
Itawamba,Greenwood,State Auditor,,Stacey E. Pickering,R,174,
Itawamba,Carolina,State Auditor,,Ashley Norwood,Reform,37,
Itawamba,Carolina,State Auditor,,Stacey E. Pickering,R,141,
Itawamba,Evergreen,State Auditor,,Ashley Norwood,Reform,61,
Itawamba,Evergreen,State Auditor,,Stacey E. Pickering,R,169,
Itawamba,American Legion,State Auditor,,Ashley Norwood,Reform,112,
Itawamba,American Legion,State Auditor,,Stacey E. Pickering,R,727,
Itawamba,Tremont,State Auditor,,Ashley Norwood,Reform,52,
Itawamba,Tremont,State Auditor,,Stacey E. Pickering,R,215,
Itawamba,James Creek,State Auditor,,Ashley Norwood,Reform,15,
Itawamba,James Creek,State Auditor,,Stacey E. Pickering,R,104,
Itawamba,Tilden,State Auditor,,Ashley Norwood,Reform,48,
Itawamba,Tilden,State Auditor,,Stacey E. Pickering,R,209,
Itawamba,Clay,State Auditor,,Ashley Norwood,Reform,95,
Itawamba,Clay,State Auditor,,Stacey E. Pickering,R,401,
Itawamba,Icdc,State Auditor,,Ashley Norwood,Reform,130,
Itawamba,Icdc,State Auditor,,Stacey E. Pickering,R,308,
Itawamba,Mt. Gilead,State Auditor,,Ashley Norwood,Reform,13,
Itawamba,Mt. Gilead,State Auditor,,Stacey E. Pickering,R,67,
Itawamba,Armory,State Auditor,,Ashley Norwood,Reform,57,
Itawamba,Armory,State Auditor,,Stacey E. Pickering,R,255,
Itawamba,Bounds,State Auditor,,Ashley Norwood,Reform,8,
Itawamba,Bounds,State Auditor,,Stacey E. Pickering,R,31,
Itawamba,Courthouse,State Treasurer,,Lynn Fitch,R,110,
Itawamba,Courthouse,State Treasurer,,Connie Moran,D,31,
Itawamba,Courthouse,State Treasurer,,Shawn O'Hara,Reform,4,
Itawamba,Banner-Pineville,State Treasurer,,Lynn Fitch,R,249,
Itawamba,Banner-Pineville,State Treasurer,,Connie Moran,D,83,
Itawamba,Banner-Pineville,State Treasurer,,Shawn O'Hara,Reform,17,
Itawamba,Ryan,State Treasurer,,Lynn Fitch,R,156,
Itawamba,Ryan,State Treasurer,,Connie Moran,D,52,
Itawamba,Ryan,State Treasurer,,Shawn O'Hara,Reform,10,
Itawamba,Salem-Copeland,State Treasurer,,Lynn Fitch,R,208,
Itawamba,Salem-Copeland,State Treasurer,,Connie Moran,D,60,
Itawamba,Salem-Copeland,State Treasurer,,Shawn O'Hara,Reform,19,
Itawamba,Fairview-Pleasanton,State Treasurer,,Lynn Fitch,R,72,
Itawamba,Fairview-Pleasanton,State Treasurer,,Connie Moran,D,22,
Itawamba,Fairview-Pleasanton,State Treasurer,,Shawn O'Hara,Reform,3,
Itawamba,Centerville,State Treasurer,,Lynn Fitch,R,195,
Itawamba,Centerville,State Treasurer,,Connie Moran,D,77,
Itawamba,Centerville,State Treasurer,,Shawn O'Hara,Reform,10,
Itawamba,Ozark,State Treasurer,,Lynn Fitch,R,47,
Itawamba,Ozark,State Treasurer,,Connie Moran,D,20,
Itawamba,Ozark,State Treasurer,,Shawn O'Hara,Reform,6,
Itawamba,Fawn Grove,State Treasurer,,Lynn Fitch,R,189,
Itawamba,Fawn Grove,State Treasurer,,Connie Moran,D,83,
Itawamba,Fawn Grove,State Treasurer,,Shawn O'Hara,Reform,13,
Itawamba,Ratliff,State Treasurer,,Lynn Fitch,R,103,
Itawamba,Ratliff,State Treasurer,,Connie Moran,D,33,
Itawamba,Ratliff,State Treasurer,,Shawn O'Hara,Reform,3,
Itawamba,Kirkville,State Treasurer,,Lynn Fitch,R,259,
Itawamba,Kirkville,State Treasurer,,Connie Moran,D,124,
Itawamba,Kirkville,State Treasurer,,Shawn O'Hara,Reform,21,
Itawamba,Mantachie,State Treasurer,,Lynn Fitch,R,472,
Itawamba,Mantachie,State Treasurer,,Connie Moran,D,146,
Itawamba,Mantachie,State Treasurer,,Shawn O'Hara,Reform,30,
Itawamba,Dorsey,State Treasurer,,Lynn Fitch,R,337,
Itawamba,Dorsey,State Treasurer,,Connie Moran,D,80,
Itawamba,Dorsey,State Treasurer,,Shawn O'Hara,Reform,13,
Itawamba,Friendship,State Treasurer,,Lynn Fitch,R,211,
Itawamba,Friendship,State Treasurer,,Connie Moran,D,98,
Itawamba,Friendship,State Treasurer,,Shawn O'Hara,Reform,15,
Itawamba,Cardsville,State Treasurer,,Lynn Fitch,R,94,
Itawamba,Cardsville,State Treasurer,,Connie Moran,D,28,
Itawamba,Cardsville,State Treasurer,,Shawn O'Hara,Reform,8,
Itawamba,Greenwood,State Treasurer,,Lynn Fitch,R,146,
Itawamba,Greenwood,State Treasurer,,Connie Moran,D,116,
Itawamba,Greenwood,State Treasurer,,Shawn O'Hara,Reform,17,
Itawamba,Carolina,State Treasurer,,Lynn Fitch,R,121,
Itawamba,Carolina,State Treasurer,,Connie Moran,D,52,
Itawamba,Carolina,State Treasurer,,Shawn O'Hara,Reform,11,
Itawamba,Evergreen,State Treasurer,,Lynn Fitch,R,143,
Itawamba,Evergreen,State Treasurer,,Connie Moran,D,105,
Itawamba,Evergreen,State Treasurer,,Shawn O'Hara,Reform,10,
Itawamba,American Legion,State Treasurer,,Lynn Fitch,R,654,
Itawamba,American Legion,State Treasurer,,Connie Moran,D,175,
Itawamba,American Legion,State Treasurer,,Shawn O'Hara,Reform,26,
Itawamba,Tremont,State Treasurer,,Lynn Fitch,R,196,
Itawamba,Tremont,State Treasurer,,Connie Moran,D,68,
Itawamba,Tremont,State Treasurer,,Shawn O'Hara,Reform,15,
Itawamba,James Creek,State Treasurer,,Lynn Fitch,R,95,
Itawamba,James Creek,State Treasurer,,Connie Moran,D,22,
Itawamba,James Creek,State Treasurer,,Shawn O'Hara,Reform,6,
Itawamba,Tilden,State Treasurer,,Lynn Fitch,R,175,
Itawamba,Tilden,State Treasurer,,Connie Moran,D,70,
Itawamba,Tilden,State Treasurer,,Shawn O'Hara,Reform,19,
Itawamba,Clay,State Treasurer,,Lynn Fitch,R,374,
Itawamba,Clay,State Treasurer,,Connie Moran,D,107,
Itawamba,Clay,State Treasurer,,Shawn O'Hara,Reform,25,
Itawamba,Icdc,State Treasurer,,Lynn Fitch,R,289,
Itawamba,Icdc,State Treasurer,,Connie Moran,D,149,
Itawamba,Icdc,State Treasurer,,Shawn O'Hara,Reform,33,
Itawamba,Mt. Gilead,State Treasurer,,Lynn Fitch,R,62,
Itawamba,Mt. Gilead,State Treasurer,,Connie Moran,D,19,
Itawamba,Mt. Gilead,State Treasurer,,Shawn O'Hara,Reform,2,
Itawamba,Armory,State Treasurer,,Lynn Fitch,R,229,
Itawamba,Armory,State Treasurer,,Connie Moran,D,75,
Itawamba,Armory,State Treasurer,,Shawn O'Hara,Reform,14,
Itawamba,Bounds,State Treasurer,,Lynn Fitch,R,29,
Itawamba,Bounds,State Treasurer,,Connie Moran,D,5,
Itawamba,Bounds,State Treasurer,,Shawn O'Hara,Reform,5,
Itawamba,Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,34,
Itawamba,Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,106,
Itawamba,Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Itawamba,Banner-Pineville,Commissioner of Agriculture & Commerce,,Joel Gill,D,106,
Itawamba,Banner-Pineville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,232,
Itawamba,Banner-Pineville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Itawamba,Ryan,Commissioner of Agriculture & Commerce,,Joel Gill,D,81,
Itawamba,Ryan,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,129,
Itawamba,Ryan,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Itawamba,Salem-Copeland,Commissioner of Agriculture & Commerce,,Joel Gill,D,90,
Itawamba,Salem-Copeland,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,180,
Itawamba,Salem-Copeland,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Itawamba,Fairview-Pleasanton,Commissioner of Agriculture & Commerce,,Joel Gill,D,35,
Itawamba,Fairview-Pleasanton,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,60,
Itawamba,Fairview-Pleasanton,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Itawamba,Centerville,Commissioner of Agriculture & Commerce,,Joel Gill,D,85,
Itawamba,Centerville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,185,
Itawamba,Centerville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Itawamba,Ozark,Commissioner of Agriculture & Commerce,,Joel Gill,D,26,
Itawamba,Ozark,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,44,
Itawamba,Ozark,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Itawamba,Fawn Grove,Commissioner of Agriculture & Commerce,,Joel Gill,D,103,
Itawamba,Fawn Grove,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,171,
Itawamba,Fawn Grove,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Itawamba,Ratliff,Commissioner of Agriculture & Commerce,,Joel Gill,D,30,
Itawamba,Ratliff,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,103,
Itawamba,Ratliff,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Itawamba,Kirkville,Commissioner of Agriculture & Commerce,,Joel Gill,D,143,
Itawamba,Kirkville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,252,
Itawamba,Kirkville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Itawamba,Mantachie,Commissioner of Agriculture & Commerce,,Joel Gill,D,196,
Itawamba,Mantachie,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,427,
Itawamba,Mantachie,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,21,
Itawamba,Dorsey,Commissioner of Agriculture & Commerce,,Joel Gill,D,89,
Itawamba,Dorsey,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,319,
Itawamba,Dorsey,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Itawamba,Friendship,Commissioner of Agriculture & Commerce,,Joel Gill,D,120,
Itawamba,Friendship,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,193,
Itawamba,Friendship,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Itawamba,Cardsville,Commissioner of Agriculture & Commerce,,Joel Gill,D,45,
Itawamba,Cardsville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,84,
Itawamba,Cardsville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Itawamba,Greenwood,Commissioner of Agriculture & Commerce,,Joel Gill,D,133,
Itawamba,Greenwood,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,138,
Itawamba,Greenwood,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Itawamba,Carolina,Commissioner of Agriculture & Commerce,,Joel Gill,D,58,
Itawamba,Carolina,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,119,
Itawamba,Carolina,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Itawamba,Evergreen,Commissioner of Agriculture & Commerce,,Joel Gill,D,114,
Itawamba,Evergreen,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,135,
Itawamba,Evergreen,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Itawamba,American Legion,Commissioner of Agriculture & Commerce,,Joel Gill,D,224,
Itawamba,American Legion,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,614,
Itawamba,American Legion,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Itawamba,Tremont,Commissioner of Agriculture & Commerce,,Joel Gill,D,75,
Itawamba,Tremont,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,188,
Itawamba,Tremont,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Itawamba,James Creek,Commissioner of Agriculture & Commerce,,Joel Gill,D,32,
Itawamba,James Creek,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,85,
Itawamba,James Creek,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Itawamba,Tilden,Commissioner of Agriculture & Commerce,,Joel Gill,D,80,
Itawamba,Tilden,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,169,
Itawamba,Tilden,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
Itawamba,Clay,Commissioner of Agriculture & Commerce,,Joel Gill,D,127,
Itawamba,Clay,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,351,
Itawamba,Clay,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,24,
Itawamba,Icdc,Commissioner of Agriculture & Commerce,,Joel Gill,D,176,
Itawamba,Icdc,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,269,
