page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr.",Governor,,D,Stone,Bond,3,
2,Johnny L. DuPree,Governor,,D,Stone,Bond,3,
2,Bill Luckett,Governor,,D,Stone,Bond,3,
2,Guy Dale Shaw,Governor,,D,Stone,Bond,1,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Old Hospital,19,
2,Johnny L. DuPree,Governor,,D,Stone,Old Hospital,20,
2,Bill Luckett,Governor,,D,Stone,Old Hospital,34,
2,Guy Dale Shaw,Governor,,D,Stone,Old Hospital,12,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Courthouse,16,
2,Johnny L. DuPree,Governor,,D,Stone,Courthouse,26,
2,Bill Luckett,Governor,,D,Stone,Courthouse,34,
2,Guy Dale Shaw,Governor,,D,Stone,Courthouse,12,
2,"William Bond Compton, Jr.",Governor,,D,Stone,American Legion,30,
2,Johnny L. DuPree,Governor,,D,Stone,American Legion,228,
2,Bill Luckett,Governor,,D,Stone,American Legion,30,
2,Guy Dale Shaw,Governor,,D,Stone,American Legion,5,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Project Road,31,
2,Johnny L. DuPree,Governor,,D,Stone,Project Road,275,
2,Bill Luckett,Governor,,D,Stone,Project Road,31,
2,Guy Dale Shaw,Governor,,D,Stone,Project Road,11,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Perkinston,13,
2,Johnny L. DuPree,Governor,,D,Stone,Perkinston,20,
2,Bill Luckett,Governor,,D,Stone,Perkinston,27,
2,Guy Dale Shaw,Governor,,D,Stone,Perkinston,4,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Magnolia,26,
2,Johnny L. DuPree,Governor,,D,Stone,Magnolia,21,
2,Bill Luckett,Governor,,D,Stone,Magnolia,31,
2,Guy Dale Shaw,Governor,,D,Stone,Magnolia,15,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Mchenry Library,15,
2,Johnny L. DuPree,Governor,,D,Stone,Mchenry Library,11,
2,Bill Luckett,Governor,,D,Stone,Mchenry Library,37,
2,Guy Dale Shaw,Governor,,D,Stone,Mchenry Library,4,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Elarbee,26,
2,Johnny L. DuPree,Governor,,D,Stone,Elarbee,18,
2,Bill Luckett,Governor,,D,Stone,Elarbee,46,
2,Guy Dale Shaw,Governor,,D,Stone,Elarbee,17,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Tuxechana,27,
2,Johnny L. DuPree,Governor,,D,Stone,Tuxechana,23,
2,Bill Luckett,Governor,,D,Stone,Tuxechana,37,
2,Guy Dale Shaw,Governor,,D,Stone,Tuxechana,11,
2,"William Bond Compton, Jr.",Governor,,D,Stone,Ten Mile,5,
2,Johnny L. DuPree,Governor,,D,Stone,Ten Mile,8,
2,Bill Luckett,Governor,,D,Stone,Ten Mile,24,
2,Guy Dale Shaw,Governor,,D,Stone,Ten Mile,8,
3,"William Bond Compton, Jr.",Governor,,D,Stone,Mchenry Fire Station,14,
3,Johnny L. DuPree,Governor,,D,Stone,Mchenry Fire Station,32,
3,Bill Luckett,Governor,,D,Stone,Mchenry Fire Station,20,
3,Guy Dale Shaw,Governor,,D,Stone,Mchenry Fire Station,6,
3,"William Bond Compton, Jr.",Governor,,D,Stone,Flint Creek,33,
3,Johnny L. DuPree,Governor,,D,Stone,Flint Creek,61,
3,Bill Luckett,Governor,,D,Stone,Flint Creek,78,
3,Guy Dale Shaw,Governor,,D,Stone,Flint Creek,19,
3,"William Bond Compton, Jr.",Governor,,D,Stone,Big Level,31,
3,Johnny L. DuPree,Governor,,D,Stone,Big Level,37,
3,Bill Luckett,Governor,,D,Stone,Big Level,60,
3,Guy Dale Shaw,Governor,,D,Stone,Big Level,18,
3,"William Bond Compton, Jr.",Governor,,D,Stone,Pleasant Hill,9,
3,Johnny L. DuPree,Governor,,D,Stone,Pleasant Hill,5,
3,Bill Luckett,Governor,,D,Stone,Pleasant Hill,21,
3,Guy Dale Shaw,Governor,,D,Stone,Pleasant Hill,9,
3,"William Bond Compton, Jr.",Governor,,D,Stone,TOTAL,298,
3,Johnny L. DuPree,Governor,,D,Stone,TOTAL,788,
3,Bill Luckett,Governor,,D,Stone,TOTAL,513,
3,Guy Dale Shaw,Governor,,D,Stone,TOTAL,152,
2,Jim Hood,Attorney General,,D,Stone,Bond,11,
2,Jim Hood,Attorney General,,D,Stone,Old Hospital,88,
2,Jim Hood,Attorney General,,D,Stone,Courthouse,84,
2,Jim Hood,Attorney General,,D,Stone,American Legion,220,
2,Jim Hood,Attorney General,,D,Stone,Project Road,266,
2,Jim Hood,Attorney General,,D,Stone,Perkinston,64,
2,Jim Hood,Attorney General,,D,Stone,Magnolia,88,
2,Jim Hood,Attorney General,,D,Stone,Mchenry Library,67,
2,Jim Hood,Attorney General,,D,Stone,Elarbee,95,
2,Jim Hood,Attorney General,,D,Stone,Tuxechana,106,
2,Jim Hood,Attorney General,,D,Stone,Ten Mile,45,
