county,precinct,office,district,candidate,party,votes,winner
Amite,Riceville,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,54,
Amite,South Liberty,Lieutenant Governor,,Tate Reeves,R,275,
Amite,South Liberty,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,57,
Amite,Tickfaw,Lieutenant Governor,,Tate Reeves,R,89,
Amite,Tickfaw,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,17,
Amite,Walls,Lieutenant Governor,,Tate Reeves,R,332,
Amite,Walls,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,77,
Amite,East Gloster,Secretary of State,,Delbert Hosemann,R,220,
Amite,Liberty,Secretary of State,,Delbert Hosemann,R,381,
Amite,New Zion,Secretary of State,,Delbert Hosemann,R,273,
Amite,Zion Hill,Secretary of State,,Delbert Hosemann,R,216,
Amite,Amite River,Secretary of State,,Delbert Hosemann,R,166,
Amite,Ariel,Secretary of State,,Delbert Hosemann,R,95,
Amite,Berwick,Secretary of State,,Delbert Hosemann,R,171,
Amite,East Centreville,Secretary of State,,Delbert Hosemann,R,206,
Amite,Street,Secretary of State,,Delbert Hosemann,R,151,
Amite,Crosby,Secretary of State,,Delbert Hosemann,R,119,
Amite,Gloster,Secretary of State,,Delbert Hosemann,R,491,
Amite,Homochitto,Secretary of State,,Delbert Hosemann,R,59,
Amite,Oneil,Secretary of State,,Delbert Hosemann,R,178,
Amite,East Fork,Secretary of State,,Delbert Hosemann,R,359,
Amite,East Liberty,Secretary of State,,Delbert Hosemann,R,169,
Amite,Smithdale,Secretary of State,,Delbert Hosemann,R,296,
Amite,Tangipahoa,Secretary of State,,Delbert Hosemann,R,352,
Amite,Riceville,Secretary of State,,Delbert Hosemann,R,194,
Amite,South Liberty,Secretary of State,,Delbert Hosemann,R,303,
Amite,Tickfaw,Secretary of State,,Delbert Hosemann,R,97,
Amite,Walls,Secretary of State,,Delbert Hosemann,R,365,
Amite,East Gloster,Attorney General,,Jim Hood,D,130,
Amite,East Gloster,Attorney General,,Steve Simpson,R,119,
Amite,Liberty,Attorney General,,Jim Hood,D,214,
Amite,Liberty,Attorney General,,Steve Simpson,R,208,
Amite,New Zion,Attorney General,,Jim Hood,D,204,
Amite,New Zion,Attorney General,,Steve Simpson,R,136,
Amite,Zion Hill,Attorney General,,Jim Hood,D,102,
Amite,Zion Hill,Attorney General,,Steve Simpson,R,136,
Amite,Amite River,Attorney General,,Jim Hood,D,226,
Amite,Amite River,Attorney General,,Steve Simpson,R,40,
Amite,Ariel,Attorney General,,Jim Hood,D,106,
Amite,Ariel,Attorney General,,Steve Simpson,R,37,
Amite,Berwick,Attorney General,,Jim Hood,D,204,
Amite,Berwick,Attorney General,,Steve Simpson,R,42,
Amite,East Centreville,Attorney General,,Jim Hood,D,134,
Amite,East Centreville,Attorney General,,Steve Simpson,R,128,
Amite,Street,Attorney General,,Jim Hood,D,96,
Amite,Street,Attorney General,,Steve Simpson,R,97,
Amite,Crosby,Attorney General,,Jim Hood,D,117,
Amite,Crosby,Attorney General,,Steve Simpson,R,61,
Amite,Gloster,Attorney General,,Jim Hood,D,608,
Amite,Gloster,Attorney General,,Steve Simpson,R,143,
Amite,Homochitto,Attorney General,,Jim Hood,D,30,
Amite,Homochitto,Attorney General,,Steve Simpson,R,38,
Amite,Oneil,Attorney General,,Jim Hood,D,66,
Amite,Oneil,Attorney General,,Steve Simpson,R,127,
Amite,East Fork,Attorney General,,Jim Hood,D,230,
Amite,East Fork,Attorney General,,Steve Simpson,R,174,
Amite,East Liberty,Attorney General,,Jim Hood,D,147,
Amite,East Liberty,Attorney General,,Steve Simpson,R,74,
Amite,Smithdale,Attorney General,,Jim Hood,D,241,
Amite,Smithdale,Attorney General,,Steve Simpson,R,124,
Amite,Tangipahoa,Attorney General,,Jim Hood,D,181,
Amite,Tangipahoa,Attorney General,,Steve Simpson,R,192,
Amite,Riceville,Attorney General,,Jim Hood,D,150,
Amite,Riceville,Attorney General,,Steve Simpson,R,110,
Amite,South Liberty,Attorney General,,Jim Hood,D,193,
Amite,South Liberty,Attorney General,,Steve Simpson,R,170,
Amite,Tickfaw,Attorney General,,Jim Hood,D,85,
Amite,Tickfaw,Attorney General,,Steve Simpson,R,54,
Amite,Walls,Attorney General,,Jim Hood,D,256,
Amite,Walls,Attorney General,,Steve Simpson,R,211,
Amite,East Gloster,State Auditor,,Stacey E. Pickering,R,178,
Amite,East Gloster,State Auditor,,Ashley Norwood,Reform,55,
Amite,Liberty,State Auditor,,Stacey E. Pickering,R,332,
Amite,Liberty,State Auditor,,Ashley Norwood,Reform,79,
Amite,New Zion,State Auditor,,Stacey E. Pickering,R,238,
Amite,New Zion,State Auditor,,Ashley Norwood,Reform,76,
Amite,Zion Hill,State Auditor,,Stacey E. Pickering,R,213,
Amite,Zion Hill,State Auditor,,Ashley Norwood,Reform,20,
Amite,Amite River,State Auditor,,Stacey E. Pickering,R,84,
Amite,Amite River,State Auditor,,Ashley Norwood,Reform,118,
Amite,Ariel,State Auditor,,Stacey E. Pickering,R,54,
Amite,Ariel,State Auditor,,Ashley Norwood,Reform,67,
Amite,Berwick,State Auditor,,Stacey E. Pickering,R,77,
Amite,Berwick,State Auditor,,Ashley Norwood,Reform,131,
Amite,East Centreville,State Auditor,,Stacey E. Pickering,R,173,
Amite,East Centreville,State Auditor,,Ashley Norwood,Reform,63,
Amite,Street,State Auditor,,Stacey E. Pickering,R,129,
Amite,Street,State Auditor,,Ashley Norwood,Reform,41,
Amite,Crosby,State Auditor,,Stacey E. Pickering,R,81,
Amite,Crosby,State Auditor,,Ashley Norwood,Reform,56,
Amite,Gloster,State Auditor,,Stacey E. Pickering,R,237,
Amite,Gloster,State Auditor,,Ashley Norwood,Reform,410,
Amite,Homochitto,State Auditor,,Stacey E. Pickering,R,59,
Amite,Homochitto,State Auditor,,Ashley Norwood,Reform,8,
Amite,Oneil,State Auditor,,Stacey E. Pickering,R,178,
Amite,Oneil,State Auditor,,Ashley Norwood,Reform,18,
Amite,East Fork,State Auditor,,Stacey E. Pickering,R,316,
Amite,East Fork,State Auditor,,Ashley Norwood,Reform,74,
Amite,East Liberty,State Auditor,,Stacey E. Pickering,R,151,
Amite,East Liberty,State Auditor,,Ashley Norwood,Reform,56,
Amite,Smithdale,State Auditor,,Stacey E. Pickering,R,243,
Amite,Smithdale,State Auditor,,Ashley Norwood,Reform,106,
Amite,Tangipahoa,State Auditor,,Stacey E. Pickering,R,323,
Amite,Tangipahoa,State Auditor,,Ashley Norwood,Reform,42,
Amite,Riceville,State Auditor,,Stacey E. Pickering,R,164,
Amite,Riceville,State Auditor,,Ashley Norwood,Reform,59,
Amite,South Liberty,State Auditor,,Stacey E. Pickering,R,258,
Amite,South Liberty,State Auditor,,Ashley Norwood,Reform,76,
Amite,Tickfaw,State Auditor,,Stacey E. Pickering,R,83,
Amite,Tickfaw,State Auditor,,Ashley Norwood,Reform,21,
Amite,Walls,State Auditor,,Stacey E. Pickering,R,321,
Amite,Walls,State Auditor,,Ashley Norwood,Reform,75,
Amite,East Gloster,State Treasurer,,Lynn Fitch,R,167,
Amite,East Gloster,State Treasurer,,Connie Moran,D,70,
Amite,East Gloster,State Treasurer,,Shawn O'Hara,Reform,11,
Amite,Liberty,State Treasurer,,Lynn Fitch,R,291,
Amite,Liberty,State Treasurer,,Connie Moran,D,109,
Amite,Liberty,State Treasurer,,Shawn O'Hara,Reform,23,
Amite,New Zion,State Treasurer,,Lynn Fitch,R,215,
Amite,New Zion,State Treasurer,,Connie Moran,D,102,
Amite,New Zion,State Treasurer,,Shawn O'Hara,Reform,20,
Amite,Zion Hill,State Treasurer,,Lynn Fitch,R,195,
Amite,Zion Hill,State Treasurer,,Connie Moran,D,28,
Amite,Zion Hill,State Treasurer,,Shawn O'Hara,Reform,13,
Amite,Amite River,State Treasurer,,Lynn Fitch,R,58,
Amite,Amite River,State Treasurer,,Connie Moran,D,192,
Amite,Amite River,State Treasurer,,Shawn O'Hara,Reform,13,
Amite,Ariel,State Treasurer,,Lynn Fitch,R,43,
Amite,Ariel,State Treasurer,,Connie Moran,D,89,
Amite,Ariel,State Treasurer,,Shawn O'Hara,Reform,7,
Amite,Berwick,State Treasurer,,Lynn Fitch,R,51,
Amite,Berwick,State Treasurer,,Connie Moran,D,188,
Amite,Berwick,State Treasurer,,Shawn O'Hara,Reform,8,
Amite,East Centreville,State Treasurer,,Lynn Fitch,R,148,
Amite,East Centreville,State Treasurer,,Connie Moran,D,101,
Amite,East Centreville,State Treasurer,,Shawn O'Hara,Reform,9,
Amite,Street,State Treasurer,,Lynn Fitch,R,114,
Amite,Street,State Treasurer,,Connie Moran,D,71,
Amite,Street,State Treasurer,,Shawn O'Hara,Reform,11,
Amite,Crosby,State Treasurer,,Lynn Fitch,R,72,
Amite,Crosby,State Treasurer,,Connie Moran,D,96,
Amite,Crosby,State Treasurer,,Shawn O'Hara,Reform,8,
Amite,Gloster,State Treasurer,,Lynn Fitch,R,171,
Amite,Gloster,State Treasurer,,Connie Moran,D,537,
Amite,Gloster,State Treasurer,,Shawn O'Hara,Reform,47,
Amite,Homochitto,State Treasurer,,Lynn Fitch,R,51,
Amite,Homochitto,State Treasurer,,Connie Moran,D,16,
Amite,Homochitto,State Treasurer,,Shawn O'Hara,Reform,2,
Amite,Oneil,State Treasurer,,Lynn Fitch,R,156,
Amite,Oneil,State Treasurer,,Connie Moran,D,22,
Amite,Oneil,State Treasurer,,Shawn O'Hara,Reform,13,
Amite,East Fork,State Treasurer,,Lynn Fitch,R,274,
Amite,East Fork,State Treasurer,,Connie Moran,D,114,
Amite,East Fork,State Treasurer,,Shawn O'Hara,Reform,17,
Amite,East Liberty,State Treasurer,,Lynn Fitch,R,132,
Amite,East Liberty,State Treasurer,,Connie Moran,D,79,
Amite,East Liberty,State Treasurer,,Shawn O'Hara,Reform,8,
Amite,Smithdale,State Treasurer,,Lynn Fitch,R,220,
Amite,Smithdale,State Treasurer,,Connie Moran,D,129,
Amite,Smithdale,State Treasurer,,Shawn O'Hara,Reform,11,
Amite,Tangipahoa,State Treasurer,,Lynn Fitch,R,302,
Amite,Tangipahoa,State Treasurer,,Connie Moran,D,63,
Amite,Tangipahoa,State Treasurer,,Shawn O'Hara,Reform,8,
Amite,Riceville,State Treasurer,,Lynn Fitch,R,139,
Amite,Riceville,State Treasurer,,Connie Moran,D,111,
Amite,Riceville,State Treasurer,,Shawn O'Hara,Reform,8,
Amite,South Liberty,State Treasurer,,Lynn Fitch,R,225,
Amite,South Liberty,State Treasurer,,Connie Moran,D,114,
Amite,South Liberty,State Treasurer,,Shawn O'Hara,Reform,21,
Amite,Tickfaw,State Treasurer,,Lynn Fitch,R,78,
Amite,Tickfaw,State Treasurer,,Connie Moran,D,56,
Amite,Tickfaw,State Treasurer,,Shawn O'Hara,Reform,3,
Amite,Walls,State Treasurer,,Lynn Fitch,R,266,
Amite,Walls,State Treasurer,,Connie Moran,D,176,
Amite,Walls,State Treasurer,,Shawn O'Hara,Reform,19,
Amite,East Gloster,Commissioner of Agriculture & Commerce,,Joel Gill,D,96,
Amite,East Gloster,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,148,
Amite,East Gloster,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Amite,Liberty,Commissioner of Agriculture & Commerce,,Joel Gill,D,136,
Amite,Liberty,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,281,
Amite,Liberty,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Amite,New Zion,Commissioner of Agriculture & Commerce,,Joel Gill,D,135,
Amite,New Zion,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,195,
Amite,New Zion,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Amite,Zion Hill,Commissioner of Agriculture & Commerce,,Joel Gill,D,47,
Amite,Zion Hill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,185,
Amite,Zion Hill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Amite,Amite River,Commissioner of Agriculture & Commerce,,Joel Gill,D,201,
Amite,Amite River,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,57,
Amite,Amite River,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Amite,Ariel,Commissioner of Agriculture & Commerce,,Joel Gill,D,98,
Amite,Ariel,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,38,
Amite,Ariel,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Amite,Berwick,Commissioner of Agriculture & Commerce,,Joel Gill,D,191,
Amite,Berwick,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,43,
Amite,Berwick,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
Amite,East Centreville,Commissioner of Agriculture & Commerce,,Joel Gill,D,109,
Amite,East Centreville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,147,
Amite,East Centreville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Amite,Street,Commissioner of Agriculture & Commerce,,Joel Gill,D,90,
Amite,Street,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,99,
Amite,Street,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Amite,Crosby,Commissioner of Agriculture & Commerce,,Joel Gill,D,101,
Amite,Crosby,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,72,
Amite,Crosby,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Amite,Gloster,Commissioner of Agriculture & Commerce,,Joel Gill,D,547,
Amite,Gloster,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,171,
Amite,Gloster,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Amite,Homochitto,Commissioner of Agriculture & Commerce,,Joel Gill,D,18,
Amite,Homochitto,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,45,
Amite,Homochitto,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Amite,Oneil,Commissioner of Agriculture & Commerce,,Joel Gill,D,48,
Amite,Oneil,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,142,
Amite,Oneil,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Amite,East Fork,Commissioner of Agriculture & Commerce,,Joel Gill,D,119,
Amite,East Fork,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,286,
Amite,East Fork,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Amite,East Liberty,Commissioner of Agriculture & Commerce,,Joel Gill,D,85,
Amite,East Liberty,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,131,
Amite,East Liberty,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Amite,Smithdale,Commissioner of Agriculture & Commerce,,Joel Gill,D,149,
Amite,Smithdale,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,207,
Amite,Smithdale,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Amite,Tangipahoa,Commissioner of Agriculture & Commerce,,Joel Gill,D,65,
Amite,Tangipahoa,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,300,
Amite,Tangipahoa,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Amite,Riceville,Commissioner of Agriculture & Commerce,,Joel Gill,D,111,
Amite,Riceville,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,142,
Amite,Riceville,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Amite,South Liberty,Commissioner of Agriculture & Commerce,,Joel Gill,D,128,
Amite,South Liberty,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,223,
Amite,South Liberty,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Amite,Tickfaw,Commissioner of Agriculture & Commerce,,Joel Gill,D,66,
Amite,Tickfaw,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,69,
Amite,Tickfaw,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Amite,Walls,Commissioner of Agriculture & Commerce,,Joel Gill,D,177,
Amite,Walls,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,284,
Amite,Walls,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Amite,East Gloster,Commissioner of Insurance,,Mike Chaney,R,168,
Amite,East Gloster,Commissioner of Insurance,,Louis Fondren,D,70,
Amite,East Gloster,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Amite,Liberty,Commissioner of Insurance,,Mike Chaney,R,315,
Amite,Liberty,Commissioner of Insurance,,Louis Fondren,D,93,
Amite,Liberty,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Amite,New Zion,Commissioner of Insurance,,Mike Chaney,R,220,
Amite,New Zion,Commissioner of Insurance,,Louis Fondren,D,103,
Amite,New Zion,Commissioner of Insurance,,Barbara Dale Washer,Reform,15,
Amite,Zion Hill,Commissioner of Insurance,,Mike Chaney,R,203,
Amite,Zion Hill,Commissioner of Insurance,,Louis Fondren,D,22,
Amite,Zion Hill,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Amite,Amite River,Commissioner of Insurance,,Mike Chaney,R,70,
Amite,Amite River,Commissioner of Insurance,,Louis Fondren,D,178,
Amite,Amite River,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Amite,Ariel,Commissioner of Insurance,,Mike Chaney,R,46,
Amite,Ariel,Commissioner of Insurance,,Louis Fondren,D,91,
Amite,Ariel,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Amite,Berwick,Commissioner of Insurance,,Mike Chaney,R,54,
Amite,Berwick,Commissioner of Insurance,,Louis Fondren,D,175,
Amite,Berwick,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Amite,East Centreville,Commissioner of Insurance,,Mike Chaney,R,165,
Amite,East Centreville,Commissioner of Insurance,,Louis Fondren,D,88,
Amite,East Centreville,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Amite,Street,Commissioner of Insurance,,Mike Chaney,R,128,
Amite,Street,Commissioner of Insurance,,Louis Fondren,D,56,
Amite,Street,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Amite,Crosby,Commissioner of Insurance,,Mike Chaney,R,73,
Amite,Crosby,Commissioner of Insurance,,Louis Fondren,D,93,
Amite,Crosby,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Amite,Gloster,Commissioner of Insurance,,Mike Chaney,R,193,
Amite,Gloster,Commissioner of Insurance,,Louis Fondren,D,499,
Amite,Gloster,Commissioner of Insurance,,Barbara Dale Washer,Reform,49,
Amite,Homochitto,Commissioner of Insurance,,Mike Chaney,R,49,
Amite,Homochitto,Commissioner of Insurance,,Louis Fondren,D,12,
Amite,Homochitto,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Amite,Oneil,Commissioner of Insurance,,Mike Chaney,R,170,
Amite,Oneil,Commissioner of Insurance,,Louis Fondren,D,14,
Amite,Oneil,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Amite,East Fork,Commissioner of Insurance,,Mike Chaney,R,297,
Amite,East Fork,Commissioner of Insurance,,Louis Fondren,D,96,
Amite,East Fork,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Amite,East Liberty,Commissioner of Insurance,,Mike Chaney,R,138,
Amite,East Liberty,Commissioner of Insurance,,Louis Fondren,D,72,
Amite,East Liberty,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Amite,Smithdale,Commissioner of Insurance,,Mike Chaney,R,228,
Amite,Smithdale,Commissioner of Insurance,,Louis Fondren,D,126,
Amite,Smithdale,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Amite,Tangipahoa,Commissioner of Insurance,,Mike Chaney,R,314,
Amite,Tangipahoa,Commissioner of Insurance,,Louis Fondren,D,44,
Amite,Tangipahoa,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Amite,Riceville,Commissioner of Insurance,,Mike Chaney,R,142,
Amite,Riceville,Commissioner of Insurance,,Louis Fondren,D,104,
Amite,Riceville,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Amite,South Liberty,Commissioner of Insurance,,Mike Chaney,R,257,
Amite,South Liberty,Commissioner of Insurance,,Louis Fondren,D,96,
Amite,South Liberty,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Amite,Tickfaw,Commissioner of Insurance,,Mike Chaney,R,75,
Amite,Tickfaw,Commissioner of Insurance,,Louis Fondren,D,59,
Amite,Tickfaw,Commissioner of Insurance,,Barbara Dale Washer,Reform,2,
Amite,Walls,Commissioner of Insurance,,Mike Chaney,R,284,
Amite,Walls,Commissioner of Insurance,,Louis Fondren,D,158,
Amite,Walls,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Amite,East Gloster,State Senate,37,Bob M. Dearing,D,101,
Amite,East Gloster,State Senate,37,Melanie Sojourner,R,150,
Amite,Liberty,State Senate,37,Bob M. Dearing,D,151,
Amite,Liberty,State Senate,37,Melanie Sojourner,R,279,
Amite,New Zion,State Senate,37,Bob M. Dearing,D,141,
Amite,New Zion,State Senate,37,Melanie Sojourner,R,197,
Amite,Zion Hill,State Senate,37,Bob M. Dearing,D,54,
Amite,Zion Hill,State Senate,37,Melanie Sojourner,R,190,
Amite,Amite River,State Senate,37,Bob M. Dearing,D,7,
Amite,Amite River,State Senate,37,Melanie Sojourner,R,2,
Amite,Berwick,State Senate,37,Bob M. Dearing,D,13,
Amite,Berwick,State Senate,37,Melanie Sojourner,R,0,
Amite,Crosby,State Senate,37,Bob M. Dearing,D,98,
Amite,Crosby,State Senate,37,Melanie Sojourner,R,72,
Amite,Homochitto,State Senate,37,Bob M. Dearing,D,24,
Amite,Homochitto,State Senate,37,Melanie Sojourner,R,47,
Amite,Oneil,State Senate,37,Bob M. Dearing,D,37,
Amite,Oneil,State Senate,37,Melanie Sojourner,R,160,
Amite,East Fork,State Senate,37,Bob M. Dearing,D,147,
Amite,East Fork,State Senate,37,Melanie Sojourner,R,258,
Amite,East Liberty,State Senate,37,Bob M. Dearing,D,107,
Amite,East Liberty,State Senate,37,Melanie Sojourner,R,113,
Amite,Smithdale,State Senate,37,Bob M. Dearing,D,164,
Amite,Smithdale,State Senate,37,Melanie Sojourner,R,200,
Amite,Tangipahoa,State Senate,37,Bob M. Dearing,D,72,
Amite,Tangipahoa,State Senate,37,Melanie Sojourner,R,301,
Amite,South Liberty,State Senate,37,Bob M. Dearing,D,92,
