county,precinct,office,district,candidate,party,votes,winner
Choctaw,French Camp,State Auditor,,Ashley Norwood,Reform,28,
Choctaw,Fentress,State Auditor,,Stacey E. Pickering,R,178,
Choctaw,Fentress,State Auditor,,Ashley Norwood,Reform,33,
Choctaw,Hebron,State Auditor,,Stacey E. Pickering,R,117,
Choctaw,Hebron,State Auditor,,Ashley Norwood,Reform,15,
Choctaw,Kenego,State Auditor,,Stacey E. Pickering,R,152,
Choctaw,Kenego,State Auditor,,Ashley Norwood,Reform,10,
Choctaw,Panhandle,State Auditor,,Stacey E. Pickering,R,120,
Choctaw,Panhandle,State Auditor,,Ashley Norwood,Reform,31,
Choctaw,Reform,State Auditor,,Stacey E. Pickering,R,149,
Choctaw,Reform,State Auditor,,Ashley Norwood,Reform,48,
Choctaw,Sherwood,State Auditor,,Stacey E. Pickering,R,226,
Choctaw,Sherwood,State Auditor,,Ashley Norwood,Reform,17,
Choctaw,Southwest Ackerman,State Auditor,,Stacey E. Pickering,R,49,
Choctaw,Southwest Ackerman,State Auditor,,Ashley Norwood,Reform,76,
Choctaw,Bywy,State Auditor,,Stacey E. Pickering,R,108,
Choctaw,Bywy,State Auditor,,Ashley Norwood,Reform,26,
Choctaw,West Weir,State Auditor,,Stacey E. Pickering,R,131,
Choctaw,West Weir,State Auditor,,Ashley Norwood,Reform,32,
Choctaw,District 5,State Treasurer,,Lynn Fitch,R,604,
Choctaw,District 5,State Treasurer,,Connie Moran,D,119,
Choctaw,District 5,State Treasurer,,Shawn O'Hara,Reform,18,
Choctaw,Chester,State Treasurer,,Lynn Fitch,R,125,
Choctaw,Chester,State Treasurer,,Connie Moran,D,43,
Choctaw,Chester,State Treasurer,,Shawn O'Hara,Reform,7,
Choctaw,East Weir,State Treasurer,,Lynn Fitch,R,68,
Choctaw,East Weir,State Treasurer,,Connie Moran,D,144,
Choctaw,East Weir,State Treasurer,,Shawn O'Hara,Reform,5,
Choctaw,French Camp,State Treasurer,,Lynn Fitch,R,164,
Choctaw,French Camp,State Treasurer,,Connie Moran,D,41,
Choctaw,French Camp,State Treasurer,,Shawn O'Hara,Reform,5,
Choctaw,Fentress,State Treasurer,,Lynn Fitch,R,165,
Choctaw,Fentress,State Treasurer,,Connie Moran,D,50,
Choctaw,Fentress,State Treasurer,,Shawn O'Hara,Reform,6,
Choctaw,Hebron,State Treasurer,,Lynn Fitch,R,107,
Choctaw,Hebron,State Treasurer,,Connie Moran,D,27,
Choctaw,Hebron,State Treasurer,,Shawn O'Hara,Reform,3,
Choctaw,Kenego,State Treasurer,,Lynn Fitch,R,155,
Choctaw,Kenego,State Treasurer,,Connie Moran,D,12,
Choctaw,Kenego,State Treasurer,,Shawn O'Hara,Reform,4,
Choctaw,Panhandle,State Treasurer,,Lynn Fitch,R,116,
Choctaw,Panhandle,State Treasurer,,Connie Moran,D,53,
Choctaw,Panhandle,State Treasurer,,Shawn O'Hara,Reform,5,
Choctaw,Reform,State Treasurer,,Lynn Fitch,R,138,
Choctaw,Reform,State Treasurer,,Connie Moran,D,78,
Choctaw,Reform,State Treasurer,,Shawn O'Hara,Reform,5,
Choctaw,Sherwood,State Treasurer,,Lynn Fitch,R,222,
Choctaw,Sherwood,State Treasurer,,Connie Moran,D,19,
Choctaw,Sherwood,State Treasurer,,Shawn O'Hara,Reform,4,
Choctaw,Southwest Ackerman,State Treasurer,,Lynn Fitch,R,41,
Choctaw,Southwest Ackerman,State Treasurer,,Connie Moran,D,118,
Choctaw,Southwest Ackerman,State Treasurer,,Shawn O'Hara,Reform,5,
Choctaw,Bywy,State Treasurer,,Lynn Fitch,R,97,
Choctaw,Bywy,State Treasurer,,Connie Moran,D,50,
Choctaw,Bywy,State Treasurer,,Shawn O'Hara,Reform,4,
Choctaw,West Weir,State Treasurer,,Lynn Fitch,R,116,
Choctaw,West Weir,State Treasurer,,Connie Moran,D,61,
Choctaw,West Weir,State Treasurer,,Shawn O'Hara,Reform,6,
Choctaw,District 5,Commissioner of Agriculture & Commerce,,Joel Gill,D,180,
Choctaw,District 5,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,544,
Choctaw,District 5,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,17,
Choctaw,Chester,Commissioner of Agriculture & Commerce,,Joel Gill,D,66,
Choctaw,Chester,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,103,
Choctaw,Chester,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Choctaw,East Weir,Commissioner of Agriculture & Commerce,,Joel Gill,D,152,
Choctaw,East Weir,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,60,
Choctaw,East Weir,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Choctaw,French Camp,Commissioner of Agriculture & Commerce,,Joel Gill,D,64,
Choctaw,French Camp,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,142,
Choctaw,French Camp,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Choctaw,Fentress,Commissioner of Agriculture & Commerce,,Joel Gill,D,67,
Choctaw,Fentress,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,147,
Choctaw,Fentress,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Choctaw,Hebron,Commissioner of Agriculture & Commerce,,Joel Gill,D,23,
Choctaw,Hebron,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,109,
Choctaw,Hebron,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Choctaw,Kenego,Commissioner of Agriculture & Commerce,,Joel Gill,D,25,
Choctaw,Kenego,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,142,
Choctaw,Kenego,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Choctaw,Panhandle,Commissioner of Agriculture & Commerce,,Joel Gill,D,75,
Choctaw,Panhandle,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,95,
Choctaw,Panhandle,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Choctaw,Reform,Commissioner of Agriculture & Commerce,,Joel Gill,D,91,
Choctaw,Reform,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,124,
Choctaw,Reform,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Choctaw,Sherwood,Commissioner of Agriculture & Commerce,,Joel Gill,D,41,
Choctaw,Sherwood,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,200,
Choctaw,Sherwood,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Choctaw,Southwest Ackerman,Commissioner of Agriculture & Commerce,,Joel Gill,D,119,
Choctaw,Southwest Ackerman,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,38,
Choctaw,Southwest Ackerman,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Choctaw,Bywy,Commissioner of Agriculture & Commerce,,Joel Gill,D,57,
Choctaw,Bywy,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,86,
Choctaw,Bywy,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Choctaw,West Weir,Commissioner of Agriculture & Commerce,,Joel Gill,D,76,
Choctaw,West Weir,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,104,
Choctaw,West Weir,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Choctaw,District 5,Commissioner of Insurance,,Mike Chaney,R,632,
Choctaw,District 5,Commissioner of Insurance,,Louis Fondren,D,97,
Choctaw,District 5,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Choctaw,Chester,Commissioner of Insurance,,Mike Chaney,R,129,
Choctaw,Chester,Commissioner of Insurance,,Louis Fondren,D,40,
Choctaw,Chester,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Choctaw,East Weir,Commissioner of Insurance,,Mike Chaney,R,68,
Choctaw,East Weir,Commissioner of Insurance,,Louis Fondren,D,137,
Choctaw,East Weir,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
Choctaw,French Camp,Commissioner of Insurance,,Mike Chaney,R,168,
Choctaw,French Camp,Commissioner of Insurance,,Louis Fondren,D,37,
Choctaw,French Camp,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Choctaw,Fentress,Commissioner of Insurance,,Mike Chaney,R,172,
Choctaw,Fentress,Commissioner of Insurance,,Louis Fondren,D,46,
Choctaw,Fentress,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Choctaw,Hebron,Commissioner of Insurance,,Mike Chaney,R,116,
Choctaw,Hebron,Commissioner of Insurance,,Louis Fondren,D,19,
Choctaw,Hebron,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Choctaw,Kenego,Commissioner of Insurance,,Mike Chaney,R,153,
Choctaw,Kenego,Commissioner of Insurance,,Louis Fondren,D,11,
Choctaw,Kenego,Commissioner of Insurance,,Barbara Dale Washer,Reform,2,
Choctaw,Panhandle,Commissioner of Insurance,,Mike Chaney,R,113,
Choctaw,Panhandle,Commissioner of Insurance,,Louis Fondren,D,58,
Choctaw,Panhandle,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Choctaw,Reform,Commissioner of Insurance,,Mike Chaney,R,132,
Choctaw,Reform,Commissioner of Insurance,,Louis Fondren,D,81,
Choctaw,Reform,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Choctaw,Sherwood,Commissioner of Insurance,,Mike Chaney,R,217,
Choctaw,Sherwood,Commissioner of Insurance,,Louis Fondren,D,22,
Choctaw,Sherwood,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Choctaw,Southwest Ackerman,Commissioner of Insurance,,Mike Chaney,R,37,
Choctaw,Southwest Ackerman,Commissioner of Insurance,,Louis Fondren,D,126,
Choctaw,Southwest Ackerman,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Choctaw,Bywy,Commissioner of Insurance,,Mike Chaney,R,101,
Choctaw,Bywy,Commissioner of Insurance,,Louis Fondren,D,46,
Choctaw,Bywy,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Choctaw,West Weir,Commissioner of Insurance,,Mike Chaney,R,121,
Choctaw,West Weir,Commissioner of Insurance,,Louis Fondren,D,56,
Choctaw,West Weir,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Choctaw,District 5,State Senate,15,Gary Jackson,R,675,
Choctaw,Chester,State Senate,15,Gary Jackson,R,158,
Choctaw,East Weir,State Senate,15,Gary Jackson,R,131,
Choctaw,French Camp,State Senate,15,Gary Jackson,R,182,
Choctaw,Fentress,State Senate,15,Gary Jackson,R,183,
Choctaw,Hebron,State Senate,15,Gary Jackson,R,123,
Choctaw,Kenego,State Senate,15,Gary Jackson,R,161,
Choctaw,Panhandle,State Senate,15,Gary Jackson,R,129,
Choctaw,Reform,State Senate,15,Gary Jackson,R,173,
Choctaw,Sherwood,State Senate,15,Gary Jackson,R,236,
Choctaw,Southwest Ackerman,State Senate,15,Gary Jackson,R,88,
Choctaw,Bywy,State Senate,15,Gary Jackson,R,119,
Choctaw,West Weir,State Senate,15,Gary Jackson,R,157,
Choctaw,District 5,State House,35,Joey Hood,R,671,
Choctaw,District 5,State House,35,"Jan R. 'Jay' Butler, Jr.",L,60,
Choctaw,Chester,State House,35,Joey Hood,R,151,
Choctaw,Chester,State House,35,"Jan R. 'Jay' Butler, Jr.",L,25,
Choctaw,East Weir,State House,35,Joey Hood,R,39,
Choctaw,East Weir,State House,35,"Jan R. 'Jay' Butler, Jr.",L,11,
Choctaw,French Camp,State House,35,Joey Hood,R,197,
Choctaw,French Camp,State House,35,"Jan R. 'Jay' Butler, Jr.",L,10,
Choctaw,Fentress,State House,35,Joey Hood,R,190,
Choctaw,Fentress,State House,35,"Jan R. 'Jay' Butler, Jr.",L,27,
Choctaw,Hebron,State House,35,Joey Hood,R,117,
Choctaw,Hebron,State House,35,"Jan R. 'Jay' Butler, Jr.",L,18,
Choctaw,Kenego,State House,35,Joey Hood,R,159,
Choctaw,Kenego,State House,35,"Jan R. 'Jay' Butler, Jr.",L,10,
Choctaw,Reform,State House,35,Joey Hood,R,160,
Choctaw,Reform,State House,35,"Jan R. 'Jay' Butler, Jr.",L,32,
Choctaw,Sherwood,State House,35,Joey Hood,R,222,
Choctaw,Sherwood,State House,35,"Jan R. 'Jay' Butler, Jr.",L,24,
Choctaw,Bywy,State House,35,Joey Hood,R,114,
Choctaw,Bywy,State House,35,"Jan R. 'Jay' Butler, Jr.",L,25,
Choctaw,West Weir,State House,35,Joey Hood,R,144,
Choctaw,West Weir,State House,35,"Jan R. 'Jay' Butler, Jr.",L,24,
Choctaw,East Weir,State House,48,Jason M. White,D,151,
Choctaw,Panhandle,State House,48,Jason M. White,D,153,
Choctaw,Southwest Ackerman,State House,48,Jason M. White,D,151,
Choctaw,District 5,Measure No. 26 - Definition of a person,,Yes,,396,
Choctaw,Chester,Measure No. 26 - Definition of a person,,Yes,,97,
Choctaw,East Weir,Measure No. 26 - Definition of a person,,Yes,,66,
Choctaw,French Camp,Measure No. 26 - Definition of a person,,Yes,,166,
Choctaw,Fentress,Measure No. 26 - Definition of a person,,Yes,,114,
Choctaw,Hebron,Measure No. 26 - Definition of a person,,Yes,,91,
Choctaw,Kenego,Measure No. 26 - Definition of a person,,Yes,,105,
Choctaw,Panhandle,Measure No. 26 - Definition of a person,,Yes,,80,
Choctaw,Reform,Measure No. 26 - Definition of a person,,Yes,,101,
Choctaw,Sherwood,Measure No. 26 - Definition of a person,,Yes,,161,
Choctaw,Southwest Ackerman,Measure No. 26 - Definition of a person,,Yes,,55,
Choctaw,Bywy,Measure No. 26 - Definition of a person,,Yes,,79,
Choctaw,West Weir,Measure No. 26 - Definition of a person,,Yes,,81,
Choctaw,District 5,Measure No. 26 - Definition of a person,,No,,349,
Choctaw,Chester,Measure No. 26 - Definition of a person,,No,,79,
Choctaw,East Weir,Measure No. 26 - Definition of a person,,No,,146,
Choctaw,French Camp,Measure No. 26 - Definition of a person,,No,,39,
Choctaw,Fentress,Measure No. 26 - Definition of a person,,No,,99,
Choctaw,Hebron,Measure No. 26 - Definition of a person,,No,,42,
Choctaw,Kenego,Measure No. 26 - Definition of a person,,No,,66,
Choctaw,Panhandle,Measure No. 26 - Definition of a person,,No,,83,
Choctaw,Reform,Measure No. 26 - Definition of a person,,No,,113,
Choctaw,Sherwood,Measure No. 26 - Definition of a person,,No,,84,
Choctaw,Southwest Ackerman,Measure No. 26 - Definition of a person,,No,,103,
Choctaw,Bywy,Measure No. 26 - Definition of a person,,No,,71,
Choctaw,West Weir,Measure No. 26 - Definition of a person,,No,,99,
Choctaw,District 5,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Chester,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,East Weir,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,French Camp,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Fentress,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Hebron,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Kenego,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Panhandle,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Reform,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Sherwood,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Southwest Ackerman,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,Bywy,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,West Weir,Measure No. 26 - Definition of a person,,Over Votes,,0,
Choctaw,District 5,Measure No. 26 - Definition of a person,,Under Votes,,29,
Choctaw,Chester,Measure No. 26 - Definition of a person,,Under Votes,,12,
Choctaw,East Weir,Measure No. 26 - Definition of a person,,Under Votes,,14,
Choctaw,French Camp,Measure No. 26 - Definition of a person,,Under Votes,,20,
Choctaw,Fentress,Measure No. 26 - Definition of a person,,Under Votes,,19,
Choctaw,Hebron,Measure No. 26 - Definition of a person,,Under Votes,,8,
Choctaw,Kenego,Measure No. 26 - Definition of a person,,Under Votes,,7,
Choctaw,Panhandle,Measure No. 26 - Definition of a person,,Under Votes,,15,
Choctaw,Reform,Measure No. 26 - Definition of a person,,Under Votes,,10,
Choctaw,Sherwood,Measure No. 26 - Definition of a person,,Under Votes,,2,
Choctaw,Southwest Ackerman,Measure No. 26 - Definition of a person,,Under Votes,,20,
Choctaw,Bywy,Measure No. 26 - Definition of a person,,Under Votes,,7,
Choctaw,West Weir,Measure No. 26 - Definition of a person,,Under Votes,,16,
Choctaw,District 5,Measure No. 27 - Voter ID,,Yes,,526,
Choctaw,Chester,Measure No. 27 - Voter ID,,Yes,,123,
Choctaw,East Weir,Measure No. 27 - Voter ID,,Yes,,78,
Choctaw,French Camp,Measure No. 27 - Voter ID,,Yes,,156,
Choctaw,Fentress,Measure No. 27 - Voter ID,,Yes,,144,
Choctaw,Hebron,Measure No. 27 - Voter ID,,Yes,,101,
Choctaw,Kenego,Measure No. 27 - Voter ID,,Yes,,127,
Choctaw,Panhandle,Measure No. 27 - Voter ID,,Yes,,116,
Choctaw,Reform,Measure No. 27 - Voter ID,,Yes,,123,
Choctaw,Sherwood,Measure No. 27 - Voter ID,,Yes,,201,
Choctaw,Southwest Ackerman,Measure No. 27 - Voter ID,,Yes,,70,
Choctaw,Bywy,Measure No. 27 - Voter ID,,Yes,,87,
Choctaw,West Weir,Measure No. 27 - Voter ID,,Yes,,117,
Choctaw,District 5,Measure No. 27 - Voter ID,,No,,210,
Choctaw,Chester,Measure No. 27 - Voter ID,,No,,54,
Choctaw,East Weir,Measure No. 27 - Voter ID,,No,,133,
Choctaw,French Camp,Measure No. 27 - Voter ID,,No,,49,
Choctaw,Fentress,Measure No. 27 - Voter ID,,No,,66,
Choctaw,Hebron,Measure No. 27 - Voter ID,,No,,32,
Choctaw,Kenego,Measure No. 27 - Voter ID,,No,,42,
Choctaw,Panhandle,Measure No. 27 - Voter ID,,No,,52,
Choctaw,Reform,Measure No. 27 - Voter ID,,No,,85,
Choctaw,Sherwood,Measure No. 27 - Voter ID,,No,,43,
Choctaw,Southwest Ackerman,Measure No. 27 - Voter ID,,No,,94,
Choctaw,Bywy,Measure No. 27 - Voter ID,,No,,62,
Choctaw,West Weir,Measure No. 27 - Voter ID,,No,,69,
Choctaw,District 5,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Chester,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,East Weir,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,French Camp,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Fentress,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Hebron,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Kenego,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Panhandle,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Reform,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Sherwood,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Southwest Ackerman,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,Bywy,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,West Weir,Measure No. 27 - Voter ID,,Over Votes,,0,
Choctaw,District 5,Measure No. 27 - Voter ID,,Under Votes,,38,
Choctaw,Chester,Measure No. 27 - Voter ID,,Under Votes,,11,
Choctaw,East Weir,Measure No. 27 - Voter ID,,Under Votes,,14,
Choctaw,French Camp,Measure No. 27 - Voter ID,,Under Votes,,20,
Choctaw,Fentress,Measure No. 27 - Voter ID,,Under Votes,,22,
Choctaw,Hebron,Measure No. 27 - Voter ID,,Under Votes,,8,
Choctaw,Kenego,Measure No. 27 - Voter ID,,Under Votes,,9,
Choctaw,Panhandle,Measure No. 27 - Voter ID,,Under Votes,,10,
Choctaw,Reform,Measure No. 27 - Voter ID,,Under Votes,,16,
Choctaw,Sherwood,Measure No. 27 - Voter ID,,Under Votes,,3,
Choctaw,Southwest Ackerman,Measure No. 27 - Voter ID,,Under Votes,,14,
Choctaw,Bywy,Measure No. 27 - Voter ID,,Under Votes,,8,
Choctaw,West Weir,Measure No. 27 - Voter ID,,Under Votes,,10,
Choctaw,District 5,Measure No. 31 - Eminent Domain,,Yes,,578,
Choctaw,Chester,Measure No. 31 - Eminent Domain,,Yes,,148,
Choctaw,East Weir,Measure No. 31 - Eminent Domain,,Yes,,129,
Choctaw,French Camp,Measure No. 31 - Eminent Domain,,Yes,,180,
Choctaw,Fentress,Measure No. 31 - Eminent Domain,,Yes,,169,
Choctaw,Hebron,Measure No. 31 - Eminent Domain,,Yes,,112,
Choctaw,Kenego,Measure No. 31 - Eminent Domain,,Yes,,145,
Choctaw,Panhandle,Measure No. 31 - Eminent Domain,,Yes,,121,
Choctaw,Reform,Measure No. 31 - Eminent Domain,,Yes,,149,
Choctaw,Sherwood,Measure No. 31 - Eminent Domain,,Yes,,212,
