county,precinct,office,district,candidate,party,votes,winner
Harrison,East Lyman,Governor,,Johnny L. DuPree,D,211,
Harrison,E Orange Grove,Governor,,Phil Bryant,R,788,
Harrison,E Orange Grove,Governor,,Johnny L. DuPree,D,472,
Harrison,Gulfport # 4,Governor,,Phil Bryant,R,144,
Harrison,Gulfport # 4,Governor,,Johnny L. DuPree,D,59,
Harrison,Gulfport # 5,Governor,,Phil Bryant,R,299,
Harrison,Gulfport # 5,Governor,,Johnny L. DuPree,D,176,
Harrison,Gulfport # 7,Governor,,Phil Bryant,R,215,
Harrison,Gulfport # 7,Governor,,Johnny L. DuPree,D,89,
Harrison,Gulfport # 11,Governor,,Phil Bryant,R,306,
Harrison,Gulfport # 11,Governor,,Johnny L. DuPree,D,72,
Harrison,Gulfport # 12,Governor,,Phil Bryant,R,709,
Harrison,Gulfport # 12,Governor,,Johnny L. DuPree,D,145,
Harrison,West Lyman,Governor,,Phil Bryant,R,878,
Harrison,West Lyman,Governor,,Johnny L. DuPree,D,326,
Harrison,West Orange Grove,Governor,,Phil Bryant,R,1279,
Harrison,West Orange Grove,Governor,,Johnny L. DuPree,D,511,
Harrison,Riceville,Governor,,Phil Bryant,R,96,
Harrison,Riceville,Governor,,Johnny L. DuPree,D,15,
Harrison,Stonewall,Governor,,Phil Bryant,R,636,
Harrison,Stonewall,Governor,,Johnny L. DuPree,D,246,
Harrison,West Handsboro,Governor,,Phil Bryant,R,764,
Harrison,West Handsboro,Governor,,Johnny L. DuPree,D,212,
Harrison,West Miss City,Governor,,Phil Bryant,R,190,
Harrison,West Miss City,Governor,,Johnny L. DuPree,D,63,
Harrison,Delisle,Governor,,Phil Bryant,R,396,
Harrison,Delisle,Governor,,Johnny L. DuPree,D,318,
Harrison,E Pass Christian,Governor,,Phil Bryant,R,410,
Harrison,E Pass Christian,Governor,,Johnny L. DuPree,D,479,
Harrison,Westside,Governor,,Phil Bryant,R,199,
Harrison,Westside,Governor,,Johnny L. DuPree,D,148,
Harrison,W Pass Christian,Governor,,Phil Bryant,R,396,
Harrison,W Pass Christian,Governor,,Johnny L. DuPree,D,225,
Harrison,Ladner,Governor,,Phil Bryant,R,450,
Harrison,Ladner,Governor,,Johnny L. DuPree,D,106,
Harrison,West Lizana,Governor,,Phil Bryant,R,261,
Harrison,West Lizana,Governor,,Johnny L. DuPree,D,66,
Harrison,Long Beach # 1,Governor,,Phil Bryant,R,278,
Harrison,Long Beach # 1,Governor,,Johnny L. DuPree,D,134,
Harrison,Long Beach # 2,Governor,,Phil Bryant,R,434,
Harrison,Long Beach # 2,Governor,,Johnny L. DuPree,D,127,
Harrison,Long Beach # 3,Governor,,Phil Bryant,R,408,
Harrison,Long Beach # 3,Governor,,Johnny L. DuPree,D,134,
Harrison,Long Beach # 4,Governor,,Phil Bryant,R,542,
Harrison,Long Beach # 4,Governor,,Johnny L. DuPree,D,208,
Harrison,Long Beach # 5,Governor,,Phil Bryant,R,947,
Harrison,Long Beach # 5,Governor,,Johnny L. DuPree,D,250,
Harrison,Long Beach # 6,Governor,,Phil Bryant,R,505,
Harrison,Long Beach # 6,Governor,,Johnny L. DuPree,D,143,
Harrison,Outside Long Beach,Governor,,Phil Bryant,R,203,
Harrison,Outside Long Beach,Governor,,Johnny L. DuPree,D,40,
Harrison,Pineville,Governor,,Phil Bryant,R,684,
Harrison,Pineville,Governor,,Johnny L. DuPree,D,201,
Harrison,Vidalia,Governor,,Phil Bryant,R,212,
Harrison,Vidalia,Governor,,Johnny L. DuPree,D,43,
Harrison,Gulfport # 3,Governor,,Phil Bryant,R,52,
Harrison,Gulfport # 3,Governor,,Johnny L. DuPree,D,244,
Harrison,Gulfport # 8,Governor,,Phil Bryant,R,118,
Harrison,Gulfport # 8,Governor,,Johnny L. DuPree,D,274,
Harrison,Gulfport # 9,Governor,,Phil Bryant,R,31,
Harrison,Gulfport # 9,Governor,,Johnny L. DuPree,D,44,
Harrison,Gulfport # 13,Governor,,Phil Bryant,R,70,
Harrison,Gulfport # 13,Governor,,Johnny L. DuPree,D,363,
Harrison,Gulfport # 14,Governor,,Phil Bryant,R,56,
Harrison,Gulfport # 14,Governor,,Johnny L. DuPree,D,629,
Harrison,Gulfport # 16,Governor,,Phil Bryant,R,56,
Harrison,Gulfport # 16,Governor,,Johnny L. DuPree,D,415,
Harrison,East North Gulfport,Governor,,Phil Bryant,R,13,
Harrison,East North Gulfport,Governor,,Johnny L. DuPree,D,436,
Harrison,Gulfport # 15,Governor,,Phil Bryant,R,61,
Harrison,Gulfport # 15,Governor,,Johnny L. DuPree,D,110,
Harrison,North Bel-Aire,Governor,,Phil Bryant,R,649,
Harrison,North Bel-Aire,Governor,,Johnny L. DuPree,D,744,
Harrison,South Bel-Aire,Governor,,Phil Bryant,R,343,
Harrison,South Bel-Aire,Governor,,Johnny L. DuPree,D,416,
Harrison,West North Gpt,Governor,,Phil Bryant,R,9,
Harrison,West North Gpt,Governor,,Johnny L. DuPree,D,687,
Harrison,Magnolia Grove,Governor,,Phil Bryant,R,33,
Harrison,Magnolia Grove,Governor,,Johnny L. DuPree,D,197,
Harrison,New Hope,Governor,,Phil Bryant,R,200,
Harrison,New Hope,Governor,,Johnny L. DuPree,D,105,
Harrison,Biloxi # 10,Governor,,Phil Bryant,R,603,
Harrison,Biloxi # 10,Governor,,Johnny L. DuPree,D,311,
Harrison,Biloxi # 11,Governor,,Phil Bryant,R,1022,
Harrison,Biloxi # 11,Governor,,Johnny L. DuPree,D,488,
Harrison,East Handsboro,Governor,,Phil Bryant,R,503,
Harrison,East Handsboro,Governor,,Johnny L. DuPree,D,226,
Harrison,East Miss City,Governor,,Phil Bryant,R,763,
Harrison,East Miss City,Governor,,Johnny L. DuPree,D,385,
Harrison,Howard Creek,Governor,,Phil Bryant,R,865,
Harrison,Howard Creek,Governor,,Johnny L. DuPree,D,233,
Harrison,Saucier,Governor,,Phil Bryant,R,513,
Harrison,Saucier,Governor,,Johnny L. DuPree,D,124,
Harrison,Peace,Governor,,Phil Bryant,R,746,
Harrison,Peace,Governor,,Johnny L. DuPree,D,142,
Harrison,New Popps Ferry,Governor,,Phil Bryant,R,699,
Harrison,New Popps Ferry,Governor,,Johnny L. DuPree,D,289,
Harrison,Margaret Sherry,Governor,,Phil Bryant,R,952,
Harrison,Margaret Sherry,Governor,,Johnny L. DuPree,D,414,
Harrison,Invalid Addresses 9999,Governor,,Phil Bryant,R,0,
Harrison,Invalid Addresses 9999,Governor,,Johnny L. DuPree,D,0,
Harrison,Biloxi # 1,Lieutenant Governor,,Tate Reeves,R,55,
Harrison,Biloxi # 1,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,9,
Harrison,Biloxi # 2,Lieutenant Governor,,Tate Reeves,R,89,
Harrison,Biloxi # 2,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,26,
Harrison,Biloxi # 3,Lieutenant Governor,,Tate Reeves,R,82,
Harrison,Biloxi # 3,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,57,
Harrison,Biloxi # 4,Lieutenant Governor,,Tate Reeves,R,100,
Harrison,Biloxi # 4,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,131,
Harrison,Biloxi # 5,Lieutenant Governor,,Tate Reeves,R,113,
Harrison,Biloxi # 5,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,25,
Harrison,Biloxi # 6,Lieutenant Governor,,Tate Reeves,R,57,
Harrison,Biloxi # 6,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,37,
Harrison,Biloxi # 7,Lieutenant Governor,,Tate Reeves,R,173,
Harrison,Biloxi # 7,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,40,
Harrison,Biloxi # 8,Lieutenant Governor,,Tate Reeves,R,314,
Harrison,Biloxi # 8,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,65,
Harrison,Biloxi Central,Lieutenant Governor,,Tate Reeves,R,178,
Harrison,Biloxi Central,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,31,
Harrison,Biloxi Bay,Lieutenant Governor,,Tate Reeves,R,376,
Harrison,Biloxi Bay,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,92,
Harrison,North Bay,Lieutenant Governor,,Tate Reeves,R,1376,
Harrison,North Bay,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,283,
Harrison,White Plains,Lieutenant Governor,,Tate Reeves,R,346,
Harrison,White Plains,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,35,
Harrison,Poplar Head,Lieutenant Governor,,Tate Reeves,R,157,
Harrison,Poplar Head,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,12,
Harrison,D'Iberville,Lieutenant Governor,,Tate Reeves,R,186,
Harrison,D'Iberville,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,23,
Harrison,Advance,Lieutenant Governor,,Tate Reeves,R,472,
Harrison,Advance,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,54,
Harrison,East Lizana,Lieutenant Governor,,Tate Reeves,R,530,
Harrison,East Lizana,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,49,
Harrison,East Lyman,Lieutenant Governor,,Tate Reeves,R,512,
Harrison,East Lyman,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,81,
Harrison,E Orange Grove,Lieutenant Governor,,Tate Reeves,R,934,
Harrison,E Orange Grove,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,222,
Harrison,Gulfport # 4,Lieutenant Governor,,Tate Reeves,R,173,
Harrison,Gulfport # 4,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,24,
Harrison,Gulfport # 5,Lieutenant Governor,,Tate Reeves,R,352,
Harrison,Gulfport # 5,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,85,
Harrison,Gulfport # 7,Lieutenant Governor,,Tate Reeves,R,240,
Harrison,Gulfport # 7,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,55,
Harrison,Gulfport # 11,Lieutenant Governor,,Tate Reeves,R,334,
Harrison,Gulfport # 11,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,37,
Harrison,Gulfport # 12,Lieutenant Governor,,Tate Reeves,R,773,
Harrison,Gulfport # 12,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,61,
Harrison,West Lyman,Lieutenant Governor,,Tate Reeves,R,995,
Harrison,West Lyman,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,162,
Harrison,West Orange Grove,Lieutenant Governor,,Tate Reeves,R,1438,
Harrison,West Orange Grove,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,254,
Harrison,Riceville,Lieutenant Governor,,Tate Reeves,R,101,
Harrison,Riceville,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,8,
Harrison,Stonewall,Lieutenant Governor,,Tate Reeves,R,729,
Harrison,Stonewall,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,104,
Harrison,West Handsboro,Lieutenant Governor,,Tate Reeves,R,848,
Harrison,West Handsboro,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,92,
Harrison,West Miss City,Lieutenant Governor,,Tate Reeves,R,217,
Harrison,West Miss City,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,24,
Harrison,Delisle,Lieutenant Governor,,Tate Reeves,R,511,
Harrison,Delisle,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,113,
Harrison,E Pass Christian,Lieutenant Governor,,Tate Reeves,R,565,
Harrison,E Pass Christian,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,214,
Harrison,Westside,Lieutenant Governor,,Tate Reeves,R,245,
Harrison,Westside,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,81,
Harrison,W Pass Christian,Lieutenant Governor,,Tate Reeves,R,464,
Harrison,W Pass Christian,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,99,
Harrison,Ladner,Lieutenant Governor,,Tate Reeves,R,481,
Harrison,Ladner,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,56,
Harrison,West Lizana,Lieutenant Governor,,Tate Reeves,R,291,
Harrison,West Lizana,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,23,
Harrison,Long Beach # 1,Lieutenant Governor,,Tate Reeves,R,320,
Harrison,Long Beach # 1,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,70,
Harrison,Long Beach # 2,Lieutenant Governor,,Tate Reeves,R,469,
Harrison,Long Beach # 2,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,75,
Harrison,Long Beach # 3,Lieutenant Governor,,Tate Reeves,R,466,
Harrison,Long Beach # 3,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,57,
Harrison,Long Beach # 4,Lieutenant Governor,,Tate Reeves,R,620,
Harrison,Long Beach # 4,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,104,
Harrison,Long Beach # 5,Lieutenant Governor,,Tate Reeves,R,1054,
Harrison,Long Beach # 5,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,117,
Harrison,Long Beach # 6,Lieutenant Governor,,Tate Reeves,R,549,
Harrison,Long Beach # 6,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,72,
Harrison,Outside Long Beach,Lieutenant Governor,,Tate Reeves,R,223,
Harrison,Outside Long Beach,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,15,
Harrison,Pineville,Lieutenant Governor,,Tate Reeves,R,760,
Harrison,Pineville,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,83,
Harrison,Vidalia,Lieutenant Governor,,Tate Reeves,R,218,
Harrison,Vidalia,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,28,
Harrison,Gulfport # 3,Lieutenant Governor,,Tate Reeves,R,102,
Harrison,Gulfport # 3,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,117,
Harrison,Gulfport # 8,Lieutenant Governor,,Tate Reeves,R,181,
Harrison,Gulfport # 8,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,138,
Harrison,Gulfport # 9,Lieutenant Governor,,Tate Reeves,R,42,
Harrison,Gulfport # 9,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,23,
Harrison,Gulfport # 13,Lieutenant Governor,,Tate Reeves,R,152,
Harrison,Gulfport # 13,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,182,
Harrison,Gulfport # 14,Lieutenant Governor,,Tate Reeves,R,165,
Harrison,Gulfport # 14,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,312,
Harrison,Gulfport # 16,Lieutenant Governor,,Tate Reeves,R,142,
Harrison,Gulfport # 16,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,195,
Harrison,East North Gulfport,Lieutenant Governor,,Tate Reeves,R,100,
Harrison,East North Gulfport,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,237,
Harrison,Gulfport # 15,Lieutenant Governor,,Tate Reeves,R,81,
Harrison,Gulfport # 15,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,59,
Harrison,North Bel-Aire,Lieutenant Governor,,Tate Reeves,R,828,
Harrison,North Bel-Aire,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,352,
Harrison,South Bel-Aire,Lieutenant Governor,,Tate Reeves,R,444,
Harrison,South Bel-Aire,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,214,
Harrison,West North Gpt,Lieutenant Governor,,Tate Reeves,R,143,
Harrison,West North Gpt,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,312,
Harrison,Magnolia Grove,Lieutenant Governor,,Tate Reeves,R,81,
Harrison,Magnolia Grove,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,86,
Harrison,New Hope,Lieutenant Governor,,Tate Reeves,R,224,
Harrison,New Hope,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,58,
Harrison,Biloxi # 10,Lieutenant Governor,,Tate Reeves,R,705,
Harrison,Biloxi # 10,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,156,
Harrison,Biloxi # 11,Lieutenant Governor,,Tate Reeves,R,1193,
Harrison,Biloxi # 11,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,214,
Harrison,East Handsboro,Lieutenant Governor,,Tate Reeves,R,580,
Harrison,East Handsboro,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,110,
Harrison,East Miss City,Lieutenant Governor,,Tate Reeves,R,919,
Harrison,East Miss City,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,164,
Harrison,Howard Creek,Lieutenant Governor,,Tate Reeves,R,961,
Harrison,Howard Creek,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,108,
Harrison,Saucier,Lieutenant Governor,,Tate Reeves,R,559,
Harrison,Saucier,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,59,
Harrison,Peace,Lieutenant Governor,,Tate Reeves,R,802,
Harrison,Peace,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,59,
Harrison,New Popps Ferry,Lieutenant Governor,,Tate Reeves,R,786,
Harrison,New Popps Ferry,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,138,
Harrison,Margaret Sherry,Lieutenant Governor,,Tate Reeves,R,1098,
Harrison,Margaret Sherry,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,194,
Harrison,Invalid Addresses 9999,Lieutenant Governor,,Tate Reeves,R,0,
Harrison,Invalid Addresses 9999,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,0,
Harrison,Biloxi # 1,Secretary of State,,Delbert Hosemann,R,56,
Harrison,Biloxi # 2,Secretary of State,,Delbert Hosemann,R,98,
Harrison,Biloxi # 3,Secretary of State,,Delbert Hosemann,R,95,
Harrison,Biloxi # 4,Secretary of State,,Delbert Hosemann,R,140,
Harrison,Biloxi # 5,Secretary of State,,Delbert Hosemann,R,114,
Harrison,Biloxi # 6,Secretary of State,,Delbert Hosemann,R,77,
Harrison,Biloxi # 7,Secretary of State,,Delbert Hosemann,R,197,
Harrison,Biloxi # 8,Secretary of State,,Delbert Hosemann,R,338,
Harrison,Biloxi Central,Secretary of State,,Delbert Hosemann,R,183,
Harrison,Biloxi Bay,Secretary of State,,Delbert Hosemann,R,410,
Harrison,North Bay,Secretary of State,,Delbert Hosemann,R,1497,
Harrison,White Plains,Secretary of State,,Delbert Hosemann,R,352,
Harrison,Poplar Head,Secretary of State,,Delbert Hosemann,R,163,
Harrison,D'Iberville,Secretary of State,,Delbert Hosemann,R,189,
Harrison,Advance,Secretary of State,,Delbert Hosemann,R,492,
Harrison,East Lizana,Secretary of State,,Delbert Hosemann,R,538,
Harrison,East Lyman,Secretary of State,,Delbert Hosemann,R,532,
Harrison,E Orange Grove,Secretary of State,,Delbert Hosemann,R,1031,
Harrison,Gulfport # 4,Secretary of State,,Delbert Hosemann,R,180,
Harrison,Gulfport # 5,Secretary of State,,Delbert Hosemann,R,381,
Harrison,Gulfport # 7,Secretary of State,,Delbert Hosemann,R,258,
Harrison,Gulfport # 11,Secretary of State,,Delbert Hosemann,R,332,
Harrison,Gulfport # 12,Secretary of State,,Delbert Hosemann,R,780,
Harrison,West Lyman,Secretary of State,,Delbert Hosemann,R,1055,
Harrison,West Orange Grove,Secretary of State,,Delbert Hosemann,R,1541,
Harrison,Riceville,Secretary of State,,Delbert Hosemann,R,97,
Harrison,Stonewall,Secretary of State,,Delbert Hosemann,R,762,
Harrison,West Handsboro,Secretary of State,,Delbert Hosemann,R,874,
Harrison,West Miss City,Secretary of State,,Delbert Hosemann,R,219,
Harrison,Delisle,Secretary of State,,Delbert Hosemann,R,541,
Harrison,E Pass Christian,Secretary of State,,Delbert Hosemann,R,665,
Harrison,Westside,Secretary of State,,Delbert Hosemann,R,274,
Harrison,W Pass Christian,Secretary of State,,Delbert Hosemann,R,506,
Harrison,Ladner,Secretary of State,,Delbert Hosemann,R,485,
Harrison,West Lizana,Secretary of State,,Delbert Hosemann,R,294,
Harrison,Long Beach # 1,Secretary of State,,Delbert Hosemann,R,355,
Harrison,Long Beach # 2,Secretary of State,,Delbert Hosemann,R,502,
Harrison,Long Beach # 3,Secretary of State,,Delbert Hosemann,R,488,
Harrison,Long Beach # 4,Secretary of State,,Delbert Hosemann,R,675,
Harrison,Long Beach # 5,Secretary of State,,Delbert Hosemann,R,1098,
Harrison,Long Beach # 6,Secretary of State,,Delbert Hosemann,R,573,
Harrison,Outside Long Beach,Secretary of State,,Delbert Hosemann,R,215,
Harrison,Pineville,Secretary of State,,Delbert Hosemann,R,787,
Harrison,Vidalia,Secretary of State,,Delbert Hosemann,R,228,
Harrison,Gulfport # 3,Secretary of State,,Delbert Hosemann,R,181,
Harrison,Gulfport # 8,Secretary of State,,Delbert Hosemann,R,256,
Harrison,Gulfport # 9,Secretary of State,,Delbert Hosemann,R,54,
Harrison,Gulfport # 13,Secretary of State,,Delbert Hosemann,R,255,
Harrison,Gulfport # 14,Secretary of State,,Delbert Hosemann,R,357,
Harrison,Gulfport # 16,Secretary of State,,Delbert Hosemann,R,232,
Harrison,East North Gulfport,Secretary of State,,Delbert Hosemann,R,220,
Harrison,Gulfport # 15,Secretary of State,,Delbert Hosemann,R,107,
Harrison,North Bel-Aire,Secretary of State,,Delbert Hosemann,R,991,
Harrison,South Bel-Aire,Secretary of State,,Delbert Hosemann,R,543,
Harrison,West North Gpt,Secretary of State,,Delbert Hosemann,R,308,
Harrison,Magnolia Grove,Secretary of State,,Delbert Hosemann,R,128,
Harrison,New Hope,Secretary of State,,Delbert Hosemann,R,254,
Harrison,Biloxi # 10,Secretary of State,,Delbert Hosemann,R,764,
Harrison,Biloxi # 11,Secretary of State,,Delbert Hosemann,R,1281,
Harrison,East Handsboro,Secretary of State,,Delbert Hosemann,R,607,
Harrison,East Miss City,Secretary of State,,Delbert Hosemann,R,973,
Harrison,Howard Creek,Secretary of State,,Delbert Hosemann,R,988,
Harrison,Saucier,Secretary of State,,Delbert Hosemann,R,573,
Harrison,Peace,Secretary of State,,Delbert Hosemann,R,807,
Harrison,New Popps Ferry,Secretary of State,,Delbert Hosemann,R,832,
Harrison,Margaret Sherry,Secretary of State,,Delbert Hosemann,R,1162,
Harrison,Invalid Addresses 9999,Secretary of State,,Delbert Hosemann,R,0,
Harrison,Biloxi # 1,Attorney General,,Jim Hood,D,38,
Harrison,Biloxi # 1,Attorney General,,Steve Simpson,R,28,
Harrison,Biloxi # 2,Attorney General,,Jim Hood,D,101,
Harrison,Biloxi # 2,Attorney General,,Steve Simpson,R,46,
Harrison,Biloxi # 3,Attorney General,,Jim Hood,D,178,
Harrison,Biloxi # 3,Attorney General,,Steve Simpson,R,36,
Harrison,Biloxi # 4,Attorney General,,Jim Hood,D,343,
Harrison,Biloxi # 4,Attorney General,,Steve Simpson,R,18,
Harrison,Biloxi # 5,Attorney General,,Jim Hood,D,89,
Harrison,Biloxi # 5,Attorney General,,Steve Simpson,R,64,
Harrison,Biloxi # 6,Attorney General,,Jim Hood,D,103,
Harrison,Biloxi # 6,Attorney General,,Steve Simpson,R,19,
Harrison,Biloxi # 7,Attorney General,,Jim Hood,D,124,
Harrison,Biloxi # 7,Attorney General,,Steve Simpson,R,108,
Harrison,Biloxi # 8,Attorney General,,Jim Hood,D,190,
Harrison,Biloxi # 8,Attorney General,,Steve Simpson,R,206,
Harrison,Biloxi Central,Attorney General,,Jim Hood,D,122,
Harrison,Biloxi Central,Attorney General,,Steve Simpson,R,103,
Harrison,Biloxi Bay,Attorney General,,Jim Hood,D,272,
Harrison,Biloxi Bay,Attorney General,,Steve Simpson,R,222,
Harrison,North Bay,Attorney General,,Jim Hood,D,902,
Harrison,North Bay,Attorney General,,Steve Simpson,R,840,
Harrison,White Plains,Attorney General,,Jim Hood,D,178,
Harrison,White Plains,Attorney General,,Steve Simpson,R,208,
Harrison,Poplar Head,Attorney General,,Jim Hood,D,79,
Harrison,Poplar Head,Attorney General,,Steve Simpson,R,95,
Harrison,D'Iberville,Attorney General,,Jim Hood,D,115,
Harrison,D'Iberville,Attorney General,,Steve Simpson,R,105,
Harrison,Advance,Attorney General,,Jim Hood,D,247,
Harrison,Advance,Attorney General,,Steve Simpson,R,290,
Harrison,East Lizana,Attorney General,,Jim Hood,D,267,
Harrison,East Lizana,Attorney General,,Steve Simpson,R,325,
Harrison,East Lyman,Attorney General,,Jim Hood,D,321,
Harrison,East Lyman,Attorney General,,Steve Simpson,R,314,
Harrison,E Orange Grove,Attorney General,,Jim Hood,D,720,
Harrison,E Orange Grove,Attorney General,,Steve Simpson,R,527,
Harrison,Gulfport # 4,Attorney General,,Jim Hood,D,78,
Harrison,Gulfport # 4,Attorney General,,Steve Simpson,R,127,
Harrison,Gulfport # 5,Attorney General,,Jim Hood,D,259,
Harrison,Gulfport # 5,Attorney General,,Steve Simpson,R,218,
Harrison,Gulfport # 7,Attorney General,,Jim Hood,D,135,
Harrison,Gulfport # 7,Attorney General,,Steve Simpson,R,163,
Harrison,Gulfport # 11,Attorney General,,Jim Hood,D,157,
Harrison,Gulfport # 11,Attorney General,,Steve Simpson,R,215,
Harrison,Gulfport # 12,Attorney General,,Jim Hood,D,284,
Harrison,Gulfport # 12,Attorney General,,Steve Simpson,R,566,
Harrison,West Lyman,Attorney General,,Jim Hood,D,550,
Harrison,West Lyman,Attorney General,,Steve Simpson,R,635,
Harrison,West Orange Grove,Attorney General,,Jim Hood,D,804,
Harrison,West Orange Grove,Attorney General,,Steve Simpson,R,963,
