county,precinct,office,district,candidate,party,votes,winner
Coahoma,Clarksdale Courthouse,Attorney General,,Steve Simpson,R,131,
Coahoma,Friars Point,Attorney General,,Jim Hood,D,197,
Coahoma,Friars Point,Attorney General,,Steve Simpson,R,25,
Coahoma,Farrell,Attorney General,,Jim Hood,D,60,
Coahoma,Farrell,Attorney General,,Steve Simpson,R,15,
Coahoma,Sherard,Attorney General,,Jim Hood,D,14,
Coahoma,Sherard,Attorney General,,Steve Simpson,R,5,
Coahoma,Clarksdale # 2,Attorney General,,Jim Hood,D,513,
Coahoma,Clarksdale # 2,Attorney General,,Steve Simpson,R,315,
Coahoma,Jonestown,Attorney General,,Jim Hood,D,234,
Coahoma,Jonestown,Attorney General,,Steve Simpson,R,22,
Coahoma,Dublin,Attorney General,,Jim Hood,D,62,
Coahoma,Dublin,Attorney General,,Steve Simpson,R,49,
Coahoma,Clarksdale # 3,Attorney General,,Jim Hood,D,212,
Coahoma,Clarksdale # 3,Attorney General,,Steve Simpson,R,30,
Coahoma,Sasse Street Fire Station,Attorney General,,Jim Hood,D,250,
Coahoma,Sasse Street Fire Station,Attorney General,,Steve Simpson,R,25,
Coahoma,Cagle Crossing,Attorney General,,Jim Hood,D,20,
Coahoma,Cagle Crossing,Attorney General,,Steve Simpson,R,22,
Coahoma,Clarksdale # 4,Attorney General,,Jim Hood,D,448,
Coahoma,Clarksdale # 4,Attorney General,,Steve Simpson,R,66,
Coahoma,Clarksdale # 4 North,Attorney General,,Jim Hood,D,83,
Coahoma,Clarksdale # 4 North,Attorney General,,Steve Simpson,R,48,
Coahoma,Rena Lara,Attorney General,,Jim Hood,D,75,
Coahoma,Rena Lara,Attorney General,,Steve Simpson,R,58,
Coahoma,Bobo,Attorney General,,Jim Hood,D,33,
Coahoma,Bobo,Attorney General,,Steve Simpson,R,17,
Coahoma,Roundaway,Attorney General,,Jim Hood,D,30,
Coahoma,Roundaway,Attorney General,,Steve Simpson,R,9,
Coahoma,Clarksdale # 5,Attorney General,,Jim Hood,D,472,
Coahoma,Clarksdale # 5,Attorney General,,Steve Simpson,R,150,
Coahoma,Lula,State Auditor,,Stacey E. Pickering,R,94,
Coahoma,Lula,State Auditor,,Ashley Norwood,Reform,39,
Coahoma,Coahoma,State Auditor,,Stacey E. Pickering,R,20,
Coahoma,Coahoma,State Auditor,,Ashley Norwood,Reform,43,
Coahoma,Lyon,State Auditor,,Stacey E. Pickering,R,490,
Coahoma,Lyon,State Auditor,,Ashley Norwood,Reform,76,
Coahoma,Clarksdale Courthouse,State Auditor,,Stacey E. Pickering,R,242,
Coahoma,Clarksdale Courthouse,State Auditor,,Ashley Norwood,Reform,115,
Coahoma,Friars Point,State Auditor,,Stacey E. Pickering,R,52,
Coahoma,Friars Point,State Auditor,,Ashley Norwood,Reform,92,
Coahoma,Farrell,State Auditor,,Stacey E. Pickering,R,20,
Coahoma,Farrell,State Auditor,,Ashley Norwood,Reform,40,
Coahoma,Sherard,State Auditor,,Stacey E. Pickering,R,7,
Coahoma,Sherard,State Auditor,,Ashley Norwood,Reform,9,
Coahoma,Clarksdale # 2,State Auditor,,Stacey E. Pickering,R,566,
Coahoma,Clarksdale # 2,State Auditor,,Ashley Norwood,Reform,182,
Coahoma,Jonestown,State Auditor,,Stacey E. Pickering,R,35,
Coahoma,Jonestown,State Auditor,,Ashley Norwood,Reform,121,
Coahoma,Dublin,State Auditor,,Stacey E. Pickering,R,73,
Coahoma,Dublin,State Auditor,,Ashley Norwood,Reform,20,
Coahoma,Clarksdale # 3,State Auditor,,Stacey E. Pickering,R,65,
Coahoma,Clarksdale # 3,State Auditor,,Ashley Norwood,Reform,115,
Coahoma,Sasse Street Fire Station,State Auditor,,Stacey E. Pickering,R,43,
Coahoma,Sasse Street Fire Station,State Auditor,,Ashley Norwood,Reform,146,
Coahoma,Cagle Crossing,State Auditor,,Stacey E. Pickering,R,30,
Coahoma,Cagle Crossing,State Auditor,,Ashley Norwood,Reform,9,
Coahoma,Clarksdale # 4,State Auditor,,Stacey E. Pickering,R,101,
Coahoma,Clarksdale # 4,State Auditor,,Ashley Norwood,Reform,275,
Coahoma,Clarksdale # 4 North,State Auditor,,Stacey E. Pickering,R,76,
Coahoma,Clarksdale # 4 North,State Auditor,,Ashley Norwood,Reform,36,
Coahoma,Rena Lara,State Auditor,,Stacey E. Pickering,R,110,
Coahoma,Rena Lara,State Auditor,,Ashley Norwood,Reform,13,
Coahoma,Bobo,State Auditor,,Stacey E. Pickering,R,23,
Coahoma,Bobo,State Auditor,,Ashley Norwood,Reform,17,
Coahoma,Roundaway,State Auditor,,Stacey E. Pickering,R,19,
Coahoma,Roundaway,State Auditor,,Ashley Norwood,Reform,14,
Coahoma,Clarksdale # 5,State Auditor,,Stacey E. Pickering,R,242,
Coahoma,Clarksdale # 5,State Auditor,,Ashley Norwood,Reform,278,
Coahoma,Lula,Secretary of State,,Delbert Hosemann,R,115,
Coahoma,Coahoma,Secretary of State,,Delbert Hosemann,R,42,
Coahoma,Lyon,Secretary of State,,Delbert Hosemann,R,518,
Coahoma,Clarksdale Courthouse,Secretary of State,,Delbert Hosemann,R,298,
Coahoma,Friars Point,Secretary of State,,Delbert Hosemann,R,101,
Coahoma,Farrell,Secretary of State,,Delbert Hosemann,R,31,
Coahoma,Sherard,Secretary of State,,Delbert Hosemann,R,10,
Coahoma,Clarksdale # 2,Secretary of State,,Delbert Hosemann,R,657,
Coahoma,Jonestown,Secretary of State,,Delbert Hosemann,R,108,
Coahoma,Dublin,Secretary of State,,Delbert Hosemann,R,81,
Coahoma,Clarksdale # 3,Secretary of State,,Delbert Hosemann,R,116,
Coahoma,Sasse Street Fire Station,Secretary of State,,Delbert Hosemann,R,118,
Coahoma,Cagle Crossing,Secretary of State,,Delbert Hosemann,R,35,
Coahoma,Clarksdale # 4,Secretary of State,,Delbert Hosemann,R,260,
Coahoma,Clarksdale # 4 North,Secretary of State,,Delbert Hosemann,R,96,
Coahoma,Rena Lara,Secretary of State,,Delbert Hosemann,R,111,
Coahoma,Bobo,Secretary of State,,Delbert Hosemann,R,34,
Coahoma,Roundaway,Secretary of State,,Delbert Hosemann,R,26,
Coahoma,Clarksdale # 5,Secretary of State,,Delbert Hosemann,R,405,
Coahoma,Lula,Commissioner of Insurance,,Mike Chaney,R,87,
Coahoma,Lula,Commissioner of Insurance,,Louis Fondren,D,59,
Coahoma,Lula,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Coahoma,Coahoma,Commissioner of Insurance,,Mike Chaney,R,19,
Coahoma,Coahoma,Commissioner of Insurance,,Louis Fondren,D,82,
Coahoma,Coahoma,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Coahoma,Lyon,Commissioner of Insurance,,Mike Chaney,R,465,
Coahoma,Lyon,Commissioner of Insurance,,Louis Fondren,D,121,
Coahoma,Lyon,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Coahoma,Clarksdale Courthouse,Commissioner of Insurance,,Mike Chaney,R,218,
Coahoma,Clarksdale Courthouse,Commissioner of Insurance,,Louis Fondren,D,154,
Coahoma,Clarksdale Courthouse,Commissioner of Insurance,,Barbara Dale Washer,Reform,21,
Coahoma,Friars Point,Commissioner of Insurance,,Mike Chaney,R,44,
Coahoma,Friars Point,Commissioner of Insurance,,Louis Fondren,D,167,
Coahoma,Friars Point,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Coahoma,Farrell,Commissioner of Insurance,,Mike Chaney,R,18,
Coahoma,Farrell,Commissioner of Insurance,,Louis Fondren,D,55,
Coahoma,Farrell,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Coahoma,Sherard,Commissioner of Insurance,,Mike Chaney,R,8,
Coahoma,Sherard,Commissioner of Insurance,,Louis Fondren,D,11,
Coahoma,Sherard,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Coahoma,Clarksdale # 2,Commissioner of Insurance,,Mike Chaney,R,541,
Coahoma,Clarksdale # 2,Commissioner of Insurance,,Louis Fondren,D,257,
Coahoma,Clarksdale # 2,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Coahoma,Jonestown,Commissioner of Insurance,,Mike Chaney,R,31,
Coahoma,Jonestown,Commissioner of Insurance,,Louis Fondren,D,218,
Coahoma,Jonestown,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Coahoma,Dublin,Commissioner of Insurance,,Mike Chaney,R,74,
Coahoma,Dublin,Commissioner of Insurance,,Louis Fondren,D,29,
Coahoma,Dublin,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Coahoma,Clarksdale # 3,Commissioner of Insurance,,Mike Chaney,R,48,
Coahoma,Clarksdale # 3,Commissioner of Insurance,,Louis Fondren,D,181,
Coahoma,Clarksdale # 3,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
Coahoma,Sasse Street Fire Station,Commissioner of Insurance,,Mike Chaney,R,19,
Coahoma,Sasse Street Fire Station,Commissioner of Insurance,,Louis Fondren,D,243,
Coahoma,Sasse Street Fire Station,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Coahoma,Cagle Crossing,Commissioner of Insurance,,Mike Chaney,R,33,
Coahoma,Cagle Crossing,Commissioner of Insurance,,Louis Fondren,D,9,
Coahoma,Cagle Crossing,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Coahoma,Clarksdale # 4,Commissioner of Insurance,,Mike Chaney,R,70,
Coahoma,Clarksdale # 4,Commissioner of Insurance,,Louis Fondren,D,398,
Coahoma,Clarksdale # 4,Commissioner of Insurance,,Barbara Dale Washer,Reform,32,
Coahoma,Clarksdale # 4 North,Commissioner of Insurance,,Mike Chaney,R,71,
Coahoma,Clarksdale # 4 North,Commissioner of Insurance,,Louis Fondren,D,48,
Coahoma,Clarksdale # 4 North,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Coahoma,Rena Lara,Commissioner of Insurance,,Mike Chaney,R,108,
Coahoma,Rena Lara,Commissioner of Insurance,,Louis Fondren,D,18,
Coahoma,Rena Lara,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Coahoma,Bobo,Commissioner of Insurance,,Mike Chaney,R,25,
Coahoma,Bobo,Commissioner of Insurance,,Louis Fondren,D,24,
Coahoma,Bobo,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Coahoma,Roundaway,Commissioner of Insurance,,Mike Chaney,R,19,
Coahoma,Roundaway,Commissioner of Insurance,,Louis Fondren,D,17,
Coahoma,Roundaway,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Coahoma,Clarksdale # 5,Commissioner of Insurance,,Mike Chaney,R,217,
Coahoma,Clarksdale # 5,Commissioner of Insurance,,Louis Fondren,D,362,
Coahoma,Clarksdale # 5,Commissioner of Insurance,,Barbara Dale Washer,Reform,32,
Coahoma,Lula,Commissioner of Agriculture & Commerce,,Joel Gill,D,71,
Coahoma,Lula,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,76,
Coahoma,Lula,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Coahoma,Coahoma,Commissioner of Agriculture & Commerce,,Joel Gill,D,87,
Coahoma,Coahoma,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,15,
Coahoma,Coahoma,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Coahoma,Lyon,Commissioner of Agriculture & Commerce,,Joel Gill,D,200,
Coahoma,Lyon,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,370,
Coahoma,Lyon,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,17,
Coahoma,Clarksdale Courthouse,Commissioner of Agriculture & Commerce,,Joel Gill,D,198,
Coahoma,Clarksdale Courthouse,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,170,
Coahoma,Clarksdale Courthouse,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,25,
Coahoma,Friars Point,Commissioner of Agriculture & Commerce,,Joel Gill,D,179,
Coahoma,Friars Point,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,34,
Coahoma,Friars Point,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Coahoma,Farrell,Commissioner of Agriculture & Commerce,,Joel Gill,D,53,
Coahoma,Farrell,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,18,
Coahoma,Farrell,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Coahoma,Sherard,Commissioner of Agriculture & Commerce,,Joel Gill,D,14,
Coahoma,Sherard,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,5,
Coahoma,Sherard,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Coahoma,Clarksdale # 2,Commissioner of Agriculture & Commerce,,Joel Gill,D,366,
Coahoma,Clarksdale # 2,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,430,
Coahoma,Clarksdale # 2,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,14,
Coahoma,Jonestown,Commissioner of Agriculture & Commerce,,Joel Gill,D,228,
Coahoma,Jonestown,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,18,
Coahoma,Jonestown,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,11,
Coahoma,Dublin,Commissioner of Agriculture & Commerce,,Joel Gill,D,42,
Coahoma,Dublin,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,57,
Coahoma,Dublin,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Coahoma,Clarksdale # 3,Commissioner of Agriculture & Commerce,,Joel Gill,D,202,
Coahoma,Clarksdale # 3,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,29,
Coahoma,Clarksdale # 3,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Coahoma,Sasse Street Fire Station,Commissioner of Agriculture & Commerce,,Joel Gill,D,237,
Coahoma,Sasse Street Fire Station,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,22,
Coahoma,Sasse Street Fire Station,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Coahoma,Cagle Crossing,Commissioner of Agriculture & Commerce,,Joel Gill,D,16,
Coahoma,Cagle Crossing,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,22,
Coahoma,Cagle Crossing,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Coahoma,Clarksdale # 4,Commissioner of Agriculture & Commerce,,Joel Gill,D,417,
Coahoma,Clarksdale # 4,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,57,
Coahoma,Clarksdale # 4,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Coahoma,Clarksdale # 4 North,Commissioner of Agriculture & Commerce,,Joel Gill,D,62,
Coahoma,Clarksdale # 4 North,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,54,
Coahoma,Clarksdale # 4 North,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Coahoma,Rena Lara,Commissioner of Agriculture & Commerce,,Joel Gill,D,35,
Coahoma,Rena Lara,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,87,
Coahoma,Rena Lara,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Coahoma,Bobo,Commissioner of Agriculture & Commerce,,Joel Gill,D,26,
Coahoma,Bobo,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,22,
Coahoma,Bobo,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Coahoma,Roundaway,Commissioner of Agriculture & Commerce,,Joel Gill,D,24,
Coahoma,Roundaway,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,11,
Coahoma,Roundaway,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Coahoma,Clarksdale # 5,Commissioner of Agriculture & Commerce,,Joel Gill,D,405,
Coahoma,Clarksdale # 5,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,182,
Coahoma,Clarksdale # 5,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,22,
Coahoma,Lula,State Treasurer,,Lynn Fitch,R,89,
Coahoma,Lula,State Treasurer,,Connie Moran,D,63,
Coahoma,Lula,State Treasurer,,Shawn O'Hara,Reform,3,
Coahoma,Coahoma,State Treasurer,,Lynn Fitch,R,21,
Coahoma,Coahoma,State Treasurer,,Connie Moran,D,84,
Coahoma,Coahoma,State Treasurer,,Shawn O'Hara,Reform,1,
Coahoma,Lyon,State Treasurer,,Lynn Fitch,R,445,
Coahoma,Lyon,State Treasurer,,Connie Moran,D,129,
Coahoma,Lyon,State Treasurer,,Shawn O'Hara,Reform,17,
Coahoma,Clarksdale Courthouse,State Treasurer,,Lynn Fitch,R,207,
Coahoma,Clarksdale Courthouse,State Treasurer,,Connie Moran,D,165,
Coahoma,Clarksdale Courthouse,State Treasurer,,Shawn O'Hara,Reform,21,
Coahoma,Friars Point,State Treasurer,,Lynn Fitch,R,35,
Coahoma,Friars Point,State Treasurer,,Connie Moran,D,176,
Coahoma,Friars Point,State Treasurer,,Shawn O'Hara,Reform,9,
Coahoma,Farrell,State Treasurer,,Lynn Fitch,R,20,
Coahoma,Farrell,State Treasurer,,Connie Moran,D,54,
Coahoma,Farrell,State Treasurer,,Shawn O'Hara,Reform,0,
Coahoma,Sherard,State Treasurer,,Lynn Fitch,R,6,
Coahoma,Sherard,State Treasurer,,Connie Moran,D,13,
Coahoma,Sherard,State Treasurer,,Shawn O'Hara,Reform,0,
Coahoma,Clarksdale # 2,State Treasurer,,Lynn Fitch,R,521,
Coahoma,Clarksdale # 2,State Treasurer,,Connie Moran,D,279,
Coahoma,Clarksdale # 2,State Treasurer,,Shawn O'Hara,Reform,23,
Coahoma,Jonestown,State Treasurer,,Lynn Fitch,R,17,
Coahoma,Jonestown,State Treasurer,,Connie Moran,D,221,
Coahoma,Jonestown,State Treasurer,,Shawn O'Hara,Reform,20,
Coahoma,Dublin,State Treasurer,,Lynn Fitch,R,69,
Coahoma,Dublin,State Treasurer,,Connie Moran,D,27,
Coahoma,Dublin,State Treasurer,,Shawn O'Hara,Reform,4,
Coahoma,Clarksdale # 3,State Treasurer,,Lynn Fitch,R,43,
Coahoma,Clarksdale # 3,State Treasurer,,Connie Moran,D,184,
Coahoma,Clarksdale # 3,State Treasurer,,Shawn O'Hara,Reform,13,
Coahoma,Sasse Street Fire Station,State Treasurer,,Lynn Fitch,R,28,
Coahoma,Sasse Street Fire Station,State Treasurer,,Connie Moran,D,235,
Coahoma,Sasse Street Fire Station,State Treasurer,,Shawn O'Hara,Reform,13,
Coahoma,Cagle Crossing,State Treasurer,,Lynn Fitch,R,26,
Coahoma,Cagle Crossing,State Treasurer,,Connie Moran,D,12,
Coahoma,Cagle Crossing,State Treasurer,,Shawn O'Hara,Reform,3,
Coahoma,Clarksdale # 4,State Treasurer,,Lynn Fitch,R,59,
Coahoma,Clarksdale # 4,State Treasurer,,Connie Moran,D,409,
Coahoma,Clarksdale # 4,State Treasurer,,Shawn O'Hara,Reform,30,
Coahoma,Clarksdale # 4 North,State Treasurer,,Lynn Fitch,R,69,
Coahoma,Clarksdale # 4 North,State Treasurer,,Connie Moran,D,50,
Coahoma,Clarksdale # 4 North,State Treasurer,,Shawn O'Hara,Reform,4,
Coahoma,Rena Lara,State Treasurer,,Lynn Fitch,R,101,
Coahoma,Rena Lara,State Treasurer,,Connie Moran,D,22,
Coahoma,Rena Lara,State Treasurer,,Shawn O'Hara,Reform,6,
Coahoma,Bobo,State Treasurer,,Lynn Fitch,R,23,
Coahoma,Bobo,State Treasurer,,Connie Moran,D,24,
Coahoma,Bobo,State Treasurer,,Shawn O'Hara,Reform,2,
Coahoma,Roundaway,State Treasurer,,Lynn Fitch,R,17,
Coahoma,Roundaway,State Treasurer,,Connie Moran,D,18,
Coahoma,Roundaway,State Treasurer,,Shawn O'Hara,Reform,4,
Coahoma,Clarksdale # 5,State Treasurer,,Lynn Fitch,R,204,
Coahoma,Clarksdale # 5,State Treasurer,,Connie Moran,D,386,
Coahoma,Clarksdale # 5,State Treasurer,,Shawn O'Hara,Reform,25,
Coahoma,Lula,State Senate,11,Robert L. Jackson,D,110,
Coahoma,Coahoma,State Senate,11,Robert L. Jackson,D,94,
Coahoma,Lyon,State Senate,11,Robert L. Jackson,D,448,
Coahoma,Clarksdale Courthouse,State Senate,11,Robert L. Jackson,D,329,
Coahoma,Friars Point,State Senate,11,Robert L. Jackson,D,199,
Coahoma,Farrell,State Senate,11,Robert L. Jackson,D,58,
Coahoma,Sherard,State Senate,11,Robert L. Jackson,D,15,
Coahoma,Clarksdale # 2,State Senate,11,Robert L. Jackson,D,638,
Coahoma,Jonestown,State Senate,11,Robert L. Jackson,D,238,
Coahoma,Dublin,State Senate,11,Robert L. Jackson,D,74,
Coahoma,Clarksdale # 3,State Senate,11,Robert L. Jackson,D,223,
Coahoma,Sasse Street Fire Station,State Senate,11,Robert L. Jackson,D,266,
Coahoma,Cagle Crossing,State Senate,11,Robert L. Jackson,D,31,
Coahoma,Clarksdale # 4,State Senate,11,Robert L. Jackson,D,483,
Coahoma,Clarksdale # 4 North,State Senate,11,Robert L. Jackson,D,101,
Coahoma,Rena Lara,State Senate,11,Robert L. Jackson,D,91,
Coahoma,Bobo,State Senate,11,Robert L. Jackson,D,40,
Coahoma,Roundaway,State Senate,11,Robert L. Jackson,D,30,
Coahoma,Clarksdale # 5,State Senate,11,Robert L. Jackson,D,553,
