county,precinct,office,district,candidate,party,votes,winner
Carroll,Jefferson,Secretary of State,,Delbert Hosemann,R,119,
Carroll,430 School,Attorney General,,Jim Hood,D,203,
Carroll,430 School,Attorney General,,Steve Simpson,R,57,
Carroll,Black Hawk,Attorney General,,Jim Hood,D,109,
Carroll,Black Hawk,Attorney General,,Steve Simpson,R,111,
Carroll,Calvary,Attorney General,,Jim Hood,D,37,
Carroll,Calvary,Attorney General,,Steve Simpson,R,39,
Carroll,Carrollton,Attorney General,,Jim Hood,D,99,
Carroll,Carrollton,Attorney General,,Steve Simpson,R,132,
Carroll,East Valden,Attorney General,,Jim Hood,D,283,
Carroll,East Valden,Attorney General,,Steve Simpson,R,165,
Carroll,Fire Tower,Attorney General,,Jim Hood,D,293,
Carroll,Fire Tower,Attorney General,,Steve Simpson,R,138,
Carroll,Gravel Hill,Attorney General,,Jim Hood,D,220,
Carroll,Gravel Hill,Attorney General,,Steve Simpson,R,213,
Carroll,Rays Shop,Attorney General,,Jim Hood,D,334,
Carroll,Rays Shop,Attorney General,,Steve Simpson,R,399,
Carroll,Salem,Attorney General,,Jim Hood,D,115,
Carroll,Salem,Attorney General,,Steve Simpson,R,41,
Carroll,West Carroll,Attorney General,,Jim Hood,D,183,
Carroll,West Carroll,Attorney General,,Steve Simpson,R,239,
Carroll,West Valden,Attorney General,,Jim Hood,D,196,
Carroll,West Valden,Attorney General,,Steve Simpson,R,90,
Carroll,McCarley,Attorney General,,Jim Hood,D,171,
Carroll,McCarley,Attorney General,,Steve Simpson,R,119,
Carroll,North Carrollton,Attorney General,,Jim Hood,D,310,
Carroll,North Carrollton,Attorney General,,Steve Simpson,R,190,
Carroll,Jefferson,Attorney General,,Jim Hood,D,73,
Carroll,Jefferson,Attorney General,,Steve Simpson,R,58,
Carroll,430 School,State Auditor,,Stacey E. Pickering,R,120,
Carroll,430 School,State Auditor,,Ashley Norwood,Reform,83,
Carroll,Black Hawk,State Auditor,,Stacey E. Pickering,R,184,
Carroll,Black Hawk,State Auditor,,Ashley Norwood,Reform,22,
Carroll,Calvary,State Auditor,,Stacey E. Pickering,R,70,
Carroll,Calvary,State Auditor,,Ashley Norwood,Reform,7,
Carroll,Carrollton,State Auditor,,Stacey E. Pickering,R,212,
Carroll,Carrollton,State Auditor,,Ashley Norwood,Reform,12,
Carroll,East Valden,State Auditor,,Stacey E. Pickering,R,302,
Carroll,East Valden,State Auditor,,Ashley Norwood,Reform,101,
Carroll,Fire Tower,State Auditor,,Stacey E. Pickering,R,239,
Carroll,Fire Tower,State Auditor,,Ashley Norwood,Reform,138,
Carroll,Gravel Hill,State Auditor,,Stacey E. Pickering,R,386,
Carroll,Gravel Hill,State Auditor,,Ashley Norwood,Reform,40,
Carroll,Rays Shop,State Auditor,,Stacey E. Pickering,R,644,
Carroll,Rays Shop,State Auditor,,Ashley Norwood,Reform,76,
Carroll,Salem,State Auditor,,Stacey E. Pickering,R,83,
Carroll,Salem,State Auditor,,Ashley Norwood,Reform,56,
Carroll,West Carroll,State Auditor,,Stacey E. Pickering,R,385,
Carroll,West Carroll,State Auditor,,Ashley Norwood,Reform,25,
Carroll,West Valden,State Auditor,,Stacey E. Pickering,R,178,
Carroll,West Valden,State Auditor,,Ashley Norwood,Reform,74,
Carroll,McCarley,State Auditor,,Stacey E. Pickering,R,206,
Carroll,McCarley,State Auditor,,Ashley Norwood,Reform,52,
Carroll,North Carrollton,State Auditor,,Stacey E. Pickering,R,341,
Carroll,North Carrollton,State Auditor,,Ashley Norwood,Reform,112,
Carroll,Jefferson,State Auditor,,Stacey E. Pickering,R,113,
Carroll,Jefferson,State Auditor,,Ashley Norwood,Reform,15,
Carroll,430 School,State Treasurer,,Lynn Fitch,R,91,
Carroll,430 School,State Treasurer,,Connie Moran,D,159,
Carroll,430 School,State Treasurer,,Shawn O'Hara,Reform,8,
Carroll,Black Hawk,State Treasurer,,Lynn Fitch,R,175,
Carroll,Black Hawk,State Treasurer,,Connie Moran,D,37,
Carroll,Black Hawk,State Treasurer,,Shawn O'Hara,Reform,3,
Carroll,Calvary,State Treasurer,,Lynn Fitch,R,64,
Carroll,Calvary,State Treasurer,,Connie Moran,D,7,
Carroll,Calvary,State Treasurer,,Shawn O'Hara,Reform,3,
Carroll,Carrollton,State Treasurer,,Lynn Fitch,R,191,
Carroll,Carrollton,State Treasurer,,Connie Moran,D,32,
Carroll,Carrollton,State Treasurer,,Shawn O'Hara,Reform,6,
Carroll,East Valden,State Treasurer,,Lynn Fitch,R,264,
Carroll,East Valden,State Treasurer,,Connie Moran,D,162,
Carroll,East Valden,State Treasurer,,Shawn O'Hara,Reform,10,
Carroll,Fire Tower,State Treasurer,,Lynn Fitch,R,181,
Carroll,Fire Tower,State Treasurer,,Connie Moran,D,235,
Carroll,Fire Tower,State Treasurer,,Shawn O'Hara,Reform,11,
Carroll,Gravel Hill,State Treasurer,,Lynn Fitch,R,356,
Carroll,Gravel Hill,State Treasurer,,Connie Moran,D,70,
Carroll,Gravel Hill,State Treasurer,,Shawn O'Hara,Reform,5,
Carroll,Rays Shop,State Treasurer,,Lynn Fitch,R,608,
Carroll,Rays Shop,State Treasurer,,Connie Moran,D,99,
Carroll,Rays Shop,State Treasurer,,Shawn O'Hara,Reform,21,
Carroll,Salem,State Treasurer,,Lynn Fitch,R,58,
Carroll,Salem,State Treasurer,,Connie Moran,D,93,
Carroll,Salem,State Treasurer,,Shawn O'Hara,Reform,6,
Carroll,West Carroll,State Treasurer,,Lynn Fitch,R,364,
Carroll,West Carroll,State Treasurer,,Connie Moran,D,42,
Carroll,West Carroll,State Treasurer,,Shawn O'Hara,Reform,10,
Carroll,West Valden,State Treasurer,,Lynn Fitch,R,147,
Carroll,West Valden,State Treasurer,,Connie Moran,D,126,
Carroll,West Valden,State Treasurer,,Shawn O'Hara,Reform,12,
Carroll,McCarley,State Treasurer,,Lynn Fitch,R,174,
Carroll,McCarley,State Treasurer,,Connie Moran,D,93,
Carroll,McCarley,State Treasurer,,Shawn O'Hara,Reform,15,
Carroll,North Carrollton,State Treasurer,,Lynn Fitch,R,305,
Carroll,North Carrollton,State Treasurer,,Connie Moran,D,163,
Carroll,North Carrollton,State Treasurer,,Shawn O'Hara,Reform,21,
Carroll,Jefferson,State Treasurer,,Lynn Fitch,R,106,
Carroll,Jefferson,State Treasurer,,Connie Moran,D,22,
Carroll,Jefferson,State Treasurer,,Shawn O'Hara,Reform,4,
Carroll,430 School,Commissioner of Agriculture & Commerce,,Joel Gill,D,179,
Carroll,430 School,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,67,
Carroll,430 School,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Carroll,Black Hawk,Commissioner of Agriculture & Commerce,,Joel Gill,D,70,
Carroll,Black Hawk,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,139,
Carroll,Black Hawk,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Carroll,Calvary,Commissioner of Agriculture & Commerce,,Joel Gill,D,32,
Carroll,Calvary,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,45,
Carroll,Calvary,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Carroll,Carrollton,Commissioner of Agriculture & Commerce,,Joel Gill,D,31,
Carroll,Carrollton,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,186,
Carroll,Carrollton,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Carroll,East Valden,Commissioner of Agriculture & Commerce,,Joel Gill,D,198,
Carroll,East Valden,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,229,
Carroll,East Valden,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Carroll,Fire Tower,Commissioner of Agriculture & Commerce,,Joel Gill,D,241,
Carroll,Fire Tower,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,174,
Carroll,Fire Tower,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,12,
Carroll,Gravel Hill,Commissioner of Agriculture & Commerce,,Joel Gill,D,86,
Carroll,Gravel Hill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,331,
Carroll,Gravel Hill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Carroll,Rays Shop,Commissioner of Agriculture & Commerce,,Joel Gill,D,162,
Carroll,Rays Shop,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,541,
Carroll,Rays Shop,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,20,
Carroll,Salem,Commissioner of Agriculture & Commerce,,Joel Gill,D,96,
Carroll,Salem,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,53,
Carroll,Salem,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Carroll,West Carroll,Commissioner of Agriculture & Commerce,,Joel Gill,D,70,
Carroll,West Carroll,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,340,
Carroll,West Carroll,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Carroll,West Valden,Commissioner of Agriculture & Commerce,,Joel Gill,D,153,
Carroll,West Valden,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,122,
Carroll,West Valden,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Carroll,McCarley,Commissioner of Agriculture & Commerce,,Joel Gill,D,115,
Carroll,McCarley,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,158,
Carroll,McCarley,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,8,
Carroll,North Carrollton,Commissioner of Agriculture & Commerce,,Joel Gill,D,207,
Carroll,North Carrollton,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,269,
Carroll,North Carrollton,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Carroll,Jefferson,Commissioner of Agriculture & Commerce,,Joel Gill,D,45,
Carroll,Jefferson,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,82,
Carroll,Jefferson,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Carroll,430 School,Commissioner of Insurance,,Mike Chaney,R,92,
Carroll,430 School,Commissioner of Insurance,,Louis Fondren,D,157,
Carroll,430 School,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Carroll,Black Hawk,Commissioner of Insurance,,Mike Chaney,R,179,
Carroll,Black Hawk,Commissioner of Insurance,,Louis Fondren,D,32,
Carroll,Black Hawk,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Carroll,Calvary,Commissioner of Insurance,,Mike Chaney,R,72,
Carroll,Calvary,Commissioner of Insurance,,Louis Fondren,D,5,
Carroll,Calvary,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Carroll,Carrollton,Commissioner of Insurance,,Mike Chaney,R,204,
Carroll,Carrollton,Commissioner of Insurance,,Louis Fondren,D,13,
Carroll,Carrollton,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Carroll,East Valden,Commissioner of Insurance,,Mike Chaney,R,277,
Carroll,East Valden,Commissioner of Insurance,,Louis Fondren,D,152,
Carroll,East Valden,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Carroll,Fire Tower,Commissioner of Insurance,,Mike Chaney,R,193,
Carroll,Fire Tower,Commissioner of Insurance,,Louis Fondren,D,224,
Carroll,Fire Tower,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Carroll,Gravel Hill,Commissioner of Insurance,,Mike Chaney,R,375,
Carroll,Gravel Hill,Commissioner of Insurance,,Louis Fondren,D,45,
Carroll,Gravel Hill,Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Carroll,Rays Shop,Commissioner of Insurance,,Mike Chaney,R,645,
Carroll,Rays Shop,Commissioner of Insurance,,Louis Fondren,D,62,
Carroll,Rays Shop,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Carroll,Salem,Commissioner of Insurance,,Mike Chaney,R,67,
Carroll,Salem,Commissioner of Insurance,,Louis Fondren,D,88,
Carroll,Salem,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Carroll,West Carroll,Commissioner of Insurance,,Mike Chaney,R,379,
Carroll,West Carroll,Commissioner of Insurance,,Louis Fondren,D,34,
Carroll,West Carroll,Commissioner of Insurance,,Barbara Dale Washer,Reform,7,
Carroll,West Valden,Commissioner of Insurance,,Mike Chaney,R,156,
Carroll,West Valden,Commissioner of Insurance,,Louis Fondren,D,123,
Carroll,West Valden,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Carroll,McCarley,Commissioner of Insurance,,Mike Chaney,R,193,
Carroll,McCarley,Commissioner of Insurance,,Louis Fondren,D,84,
Carroll,McCarley,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Carroll,North Carrollton,Commissioner of Insurance,,Mike Chaney,R,328,
Carroll,North Carrollton,Commissioner of Insurance,,Louis Fondren,D,145,
Carroll,North Carrollton,Commissioner of Insurance,,Barbara Dale Washer,Reform,16,
Carroll,Jefferson,Commissioner of Insurance,,Mike Chaney,R,108,
Carroll,Jefferson,Commissioner of Insurance,,Louis Fondren,D,20,
Carroll,Jefferson,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Carroll,430 School,State Senate,14,Lydia Graves Chassaniol,R,97,
Carroll,430 School,State Senate,14,Carlos E. Moore,D,161,
Carroll,Black Hawk,State Senate,14,Lydia Graves Chassaniol,R,176,
Carroll,Black Hawk,State Senate,14,Carlos E. Moore,D,41,
Carroll,Calvary,State Senate,14,Lydia Graves Chassaniol,R,70,
Carroll,Calvary,State Senate,14,Carlos E. Moore,D,8,
Carroll,Carrollton,State Senate,14,Lydia Graves Chassaniol,R,215,
Carroll,Carrollton,State Senate,14,Carlos E. Moore,D,13,
Carroll,East Valden,State Senate,14,Lydia Graves Chassaniol,R,270,
Carroll,East Valden,State Senate,14,Carlos E. Moore,D,176,
Carroll,Fire Tower,State Senate,14,Lydia Graves Chassaniol,R,200,
Carroll,Fire Tower,State Senate,14,Carlos E. Moore,D,230,
Carroll,Gravel Hill,State Senate,14,Lydia Graves Chassaniol,R,394,
Carroll,Gravel Hill,State Senate,14,Carlos E. Moore,D,35,
Carroll,Rays Shop,State Senate,14,Lydia Graves Chassaniol,R,681,
Carroll,Rays Shop,State Senate,14,Carlos E. Moore,D,58,
Carroll,Salem,State Senate,14,Lydia Graves Chassaniol,R,60,
Carroll,Salem,State Senate,14,Carlos E. Moore,D,96,
Carroll,West Carroll,State Senate,14,Lydia Graves Chassaniol,R,387,
Carroll,West Carroll,State Senate,14,Carlos E. Moore,D,33,
Carroll,West Valden,State Senate,14,Lydia Graves Chassaniol,R,154,
Carroll,West Valden,State Senate,14,Carlos E. Moore,D,132,
Carroll,McCarley,State Senate,14,Lydia Graves Chassaniol,R,193,
Carroll,McCarley,State Senate,14,Carlos E. Moore,D,97,
Carroll,North Carrollton,State Senate,14,Lydia Graves Chassaniol,R,340,
Carroll,North Carrollton,State Senate,14,Carlos E. Moore,D,164,
Carroll,Jefferson,State Senate,14,Lydia Graves Chassaniol,R,107,
Carroll,Jefferson,State Senate,14,Carlos E. Moore,D,25,
Carroll,430 School,State House,34,Linda Whittington,D,165,
Carroll,Fire Tower,State House,34,Linda Whittington,D,385,
Carroll,Salem,State House,34,Linda Whittington,D,135,
Carroll,West Valden,State House,34,Linda Whittington,D,245,
Carroll,McCarley,State House,34,Linda Whittington,D,251,
Carroll,North Carrollton,State House,34,Linda Whittington,D,168,
Carroll,430 School,State House,46,Bobby B. Howell,R,49,
Carroll,Black Hawk,State House,46,Bobby B. Howell,R,196,
Carroll,Calvary,State House,46,Bobby B. Howell,R,71,
Carroll,Carrollton,State House,46,Bobby B. Howell,R,215,
Carroll,Gravel Hill,State House,46,Bobby B. Howell,R,400,
Carroll,Rays Shop,State House,46,Bobby B. Howell,R,682,
Carroll,West Carroll,State House,46,Bobby B. Howell,R,394,
Carroll,North Carrollton,State House,46,Bobby B. Howell,R,271,
Carroll,Jefferson,State House,46,Bobby B. Howell,R,120,
Carroll,East Valden,State House,48,Jason M. White,D,402,
Carroll,430 School,Measure No. 26 - Definition of a person,,Yes,,63,
Carroll,Black Hawk,Measure No. 26 - Definition of a person,,Yes,,110,
Carroll,Calvary,Measure No. 26 - Definition of a person,,Yes,,51,
Carroll,Carrollton,Measure No. 26 - Definition of a person,,Yes,,138,
Carroll,East Valden,Measure No. 26 - Definition of a person,,Yes,,218,
Carroll,Fire Tower,Measure No. 26 - Definition of a person,,Yes,,146,
Carroll,Gravel Hill,Measure No. 26 - Definition of a person,,Yes,,216,
Carroll,Rays Shop,Measure No. 26 - Definition of a person,,Yes,,438,
Carroll,Salem,Measure No. 26 - Definition of a person,,Yes,,42,
Carroll,West Carroll,Measure No. 26 - Definition of a person,,Yes,,202,
Carroll,West Valden,Measure No. 26 - Definition of a person,,Yes,,118,
Carroll,McCarley,Measure No. 26 - Definition of a person,,Yes,,135,
Carroll,North Carrollton,Measure No. 26 - Definition of a person,,Yes,,232,
Carroll,Jefferson,Measure No. 26 - Definition of a person,,Yes,,78,
Carroll,430 School,Measure No. 26 - Definition of a person,,No,,178,
Carroll,Black Hawk,Measure No. 26 - Definition of a person,,No,,100,
Carroll,Calvary,Measure No. 26 - Definition of a person,,No,,26,
Carroll,Carrollton,Measure No. 26 - Definition of a person,,No,,94,
Carroll,East Valden,Measure No. 26 - Definition of a person,,No,,198,
Carroll,Fire Tower,Measure No. 26 - Definition of a person,,No,,261,
Carroll,Gravel Hill,Measure No. 26 - Definition of a person,,No,,208,
Carroll,Rays Shop,Measure No. 26 - Definition of a person,,No,,292,
Carroll,Salem,Measure No. 26 - Definition of a person,,No,,108,
Carroll,West Carroll,Measure No. 26 - Definition of a person,,No,,217,
Carroll,West Valden,Measure No. 26 - Definition of a person,,No,,151,
Carroll,McCarley,Measure No. 26 - Definition of a person,,No,,155,
Carroll,North Carrollton,Measure No. 26 - Definition of a person,,No,,268,
Carroll,Jefferson,Measure No. 26 - Definition of a person,,No,,54,
Carroll,430 School,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Black Hawk,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Calvary,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Carrollton,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,East Valden,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Fire Tower,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Gravel Hill,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Rays Shop,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Salem,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,West Carroll,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,West Valden,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,McCarley,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,North Carrollton,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,Jefferson,Measure No. 26 - Definition of a person,,Over Votes,,0,
Carroll,430 School,Measure No. 26 - Definition of a person,,Under Votes,,33,
Carroll,Black Hawk,Measure No. 26 - Definition of a person,,Under Votes,,14,
Carroll,Calvary,Measure No. 26 - Definition of a person,,Under Votes,,1,
Carroll,Carrollton,Measure No. 26 - Definition of a person,,Under Votes,,4,
Carroll,East Valden,Measure No. 26 - Definition of a person,,Under Votes,,42,
Carroll,Fire Tower,Measure No. 26 - Definition of a person,,Under Votes,,40,
Carroll,Gravel Hill,Measure No. 26 - Definition of a person,,Under Votes,,21,
Carroll,Rays Shop,Measure No. 26 - Definition of a person,,Under Votes,,25,
Carroll,Salem,Measure No. 26 - Definition of a person,,Under Votes,,11,
Carroll,West Carroll,Measure No. 26 - Definition of a person,,Under Votes,,12,
Carroll,West Valden,Measure No. 26 - Definition of a person,,Under Votes,,29,
Carroll,McCarley,Measure No. 26 - Definition of a person,,Under Votes,,5,
Carroll,North Carrollton,Measure No. 26 - Definition of a person,,Under Votes,,1,
Carroll,Jefferson,Measure No. 26 - Definition of a person,,Under Votes,,3,
Carroll,430 School,Measure No. 27 - Voter ID,,Yes,,107,
Carroll,Black Hawk,Measure No. 27 - Voter ID,,Yes,,164,
Carroll,Calvary,Measure No. 27 - Voter ID,,Yes,,70,
Carroll,Carrollton,Measure No. 27 - Voter ID,,Yes,,201,
Carroll,East Valden,Measure No. 27 - Voter ID,,Yes,,278,
Carroll,Fire Tower,Measure No. 27 - Voter ID,,Yes,,212,
Carroll,Gravel Hill,Measure No. 27 - Voter ID,,Yes,,365,
Carroll,Rays Shop,Measure No. 27 - Voter ID,,Yes,,632,
Carroll,Salem,Measure No. 27 - Voter ID,,Yes,,79,
Carroll,West Carroll,Measure No. 27 - Voter ID,,Yes,,374,
Carroll,West Valden,Measure No. 27 - Voter ID,,Yes,,169,
Carroll,McCarley,Measure No. 27 - Voter ID,,Yes,,96,
Carroll,North Carrollton,Measure No. 27 - Voter ID,,Yes,,157,
Carroll,Jefferson,Measure No. 27 - Voter ID,,Yes,,31,
Carroll,430 School,Measure No. 27 - Voter ID,,No,,139,
Carroll,Black Hawk,Measure No. 27 - Voter ID,,No,,49,
Carroll,Calvary,Measure No. 27 - Voter ID,,No,,6,
Carroll,Carrollton,Measure No. 27 - Voter ID,,No,,28,
Carroll,East Valden,Measure No. 27 - Voter ID,,No,,156,
Carroll,Fire Tower,Measure No. 27 - Voter ID,,No,,200,
Carroll,Gravel Hill,Measure No. 27 - Voter ID,,No,,68,
Carroll,Rays Shop,Measure No. 27 - Voter ID,,No,,93,
Carroll,Salem,Measure No. 27 - Voter ID,,No,,76,
Carroll,West Carroll,Measure No. 27 - Voter ID,,No,,53,
Carroll,West Valden,Measure No. 27 - Voter ID,,No,,107,
Carroll,McCarley,Measure No. 27 - Voter ID,,No,,96,
Carroll,North Carrollton,Measure No. 27 - Voter ID,,No,,157,
Carroll,Jefferson,Measure No. 27 - Voter ID,,No,,31,
Carroll,430 School,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Black Hawk,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Calvary,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Carrollton,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,East Valden,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Fire Tower,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Gravel Hill,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Rays Shop,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,Salem,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,West Carroll,Measure No. 27 - Voter ID,,Over Votes,,0,
Carroll,West Valden,Measure No. 27 - Voter ID,,Over Votes,,0,
