county,precinct,office,district,candidate,party,votes,winner
Holmes,Beat 2 Sub Durant,Lieutenant Governor,,Tate Reeves,R,133,
Holmes,Beat 4 Thornton (A-Z),Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,113,
Holmes,Beat 4 Thornton (A-Z),Lieutenant Governor,,Tate Reeves,R,75,
Holmes,Beat 3 Ebenezer (A-Z),Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,76,
Holmes,Beat 3 Ebenezer (A-Z),Lieutenant Governor,,Tate Reeves,R,113,
Holmes,Beat 3 Goodman,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,170,
Holmes,Beat 3 Goodman,Lieutenant Governor,,Tate Reeves,R,158,
Holmes,1 Acona,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,174,
Holmes,1 Acona,Lieutenant Governor,,Tate Reeves,R,132,
Holmes,Beat 3 Pickens,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,169,
Holmes,Beat 3 Pickens,Lieutenant Governor,,Tate Reeves,R,226,
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,0,
Holmes,2 Lexington Sandhill,Lieutenant Governor,,Tate Reeves,R,0,
Holmes,Beat 2 West,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,93,
Holmes,Beat 2 West,Lieutenant Governor,,Tate Reeves,R,183,
Holmes,Beat 4 Lexington,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,260,
Holmes,Beat 4 Lexington,Lieutenant Governor,,Tate Reeves,R,342,
Holmes,1 Durant St. Anderson,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,68,
Holmes,1 Durant St. Anderson,Lieutenant Governor,,Tate Reeves,R,56,
Holmes,Beat 3 Coxburg (A-Z),Secretary of State,,Delbert Hosemann,R,127,
Holmes,Beat 5 Tchula,Secretary of State,,Delbert Hosemann,R,440,
Holmes,Beat 4 Walden Chapel (A-Z),Secretary of State,,Delbert Hosemann,R,68,
Holmes,Beat 2 Durant,Secretary of State,,Delbert Hosemann,R,298,
Holmes,Beat 5 Lexington (A-Z),Secretary of State,,Delbert Hosemann,R,209,
Holmes,Beat 1 Lexington,Secretary of State,,Delbert Hosemann,R,387,
Holmes,Beat 5 Cruger (A-Z),Secretary of State,,Delbert Hosemann,R,111,
Holmes,Beat 2 Sub Durant,Secretary of State,,Delbert Hosemann,R,224,
Holmes,Beat 4 Thornton (A-Z),Secretary of State,,Delbert Hosemann,R,143,
Holmes,Beat 3 Ebenezer (A-Z),Secretary of State,,Delbert Hosemann,R,152,
Holmes,Beat 3 Goodman,Secretary of State,,Delbert Hosemann,R,233,
Holmes,1 Acona,Secretary of State,,Delbert Hosemann,R,236,
Holmes,Beat 3 Pickens,Secretary of State,,Delbert Hosemann,R,313,
Holmes,2 Lexington Sandhill,Secretary of State,,Delbert Hosemann,R,0,
Holmes,Beat 2 West,Secretary of State,,Delbert Hosemann,R,223,
Holmes,Beat 4 Lexington,Secretary of State,,Delbert Hosemann,R,467,
Holmes,1 Durant St. Anderson,Secretary of State,,Delbert Hosemann,R,93,
Holmes,Beat 3 Coxburg (A-Z),Attorney General,,Jim Hood,D,81,
Holmes,Beat 3 Coxburg (A-Z),Attorney General,,Steve Simpson,R,60,
Holmes,Beat 5 Tchula,Attorney General,,Jim Hood,D,697,
Holmes,Beat 5 Tchula,Attorney General,,Steve Simpson,R,76,
Holmes,Beat 4 Walden Chapel (A-Z),Attorney General,,Jim Hood,D,127,
Holmes,Beat 4 Walden Chapel (A-Z),Attorney General,,Steve Simpson,R,7,
Holmes,Beat 2 Durant,Attorney General,,Jim Hood,D,310,
Holmes,Beat 2 Durant,Attorney General,,Steve Simpson,R,91,
Holmes,Beat 5 Lexington (A-Z),Attorney General,,Jim Hood,D,171,
Holmes,Beat 5 Lexington (A-Z),Attorney General,,Steve Simpson,R,80,
Holmes,Beat 1 Lexington,Attorney General,,Jim Hood,D,653,
Holmes,Beat 1 Lexington,Attorney General,,Steve Simpson,R,54,
Holmes,Beat 5 Cruger (A-Z),Attorney General,,Jim Hood,D,121,
Holmes,Beat 5 Cruger (A-Z),Attorney General,,Steve Simpson,R,46,
Holmes,Beat 2 Sub Durant,Attorney General,,Jim Hood,D,308,
Holmes,Beat 2 Sub Durant,Attorney General,,Steve Simpson,R,40,
Holmes,Beat 4 Thornton (A-Z),Attorney General,,Jim Hood,D,197,
Holmes,Beat 4 Thornton (A-Z),Attorney General,,Steve Simpson,R,32,
Holmes,Beat 3 Ebenezer (A-Z),Attorney General,,Jim Hood,D,172,
Holmes,Beat 3 Ebenezer (A-Z),Attorney General,,Steve Simpson,R,41,
Holmes,Beat 3 Goodman,Attorney General,,Jim Hood,D,364,
Holmes,Beat 3 Goodman,Attorney General,,Steve Simpson,R,45,
Holmes,1 Acona,Attorney General,,Jim Hood,D,341,
Holmes,1 Acona,Attorney General,,Steve Simpson,R,35,
Holmes,Beat 3 Pickens,Attorney General,,Jim Hood,D,434,
Holmes,Beat 3 Pickens,Attorney General,,Steve Simpson,R,75,
Holmes,2 Lexington Sandhill,Attorney General,,Jim Hood,D,0,
Holmes,2 Lexington Sandhill,Attorney General,,Steve Simpson,R,0,
Holmes,Beat 2 West,Attorney General,,Jim Hood,D,276,
Holmes,Beat 2 West,Attorney General,,Steve Simpson,R,49,
Holmes,Beat 4 Lexington,Attorney General,,Jim Hood,D,677,
Holmes,Beat 4 Lexington,Attorney General,,Steve Simpson,R,106,
Holmes,1 Durant St. Anderson,Attorney General,,Jim Hood,D,133,
Holmes,1 Durant St. Anderson,Attorney General,,Steve Simpson,R,11,
Holmes,Beat 3 Coxburg (A-Z),State Auditor,,Ashley Norwood,Reform,26,
Holmes,Beat 3 Coxburg (A-Z),State Auditor,,Stacey E. Pickering,R,110,
Holmes,Beat 5 Tchula,State Auditor,,Ashley Norwood,Reform,362,
Holmes,Beat 5 Tchula,State Auditor,,Stacey E. Pickering,R,202,
Holmes,Beat 4 Walden Chapel (A-Z),State Auditor,,Ashley Norwood,Reform,65,
Holmes,Beat 4 Walden Chapel (A-Z),State Auditor,,Stacey E. Pickering,R,31,
Holmes,Beat 2 Durant,State Auditor,,Ashley Norwood,Reform,146,
Holmes,Beat 2 Durant,State Auditor,,Stacey E. Pickering,R,206,
Holmes,Beat 5 Lexington (A-Z),State Auditor,,Ashley Norwood,Reform,63,
Holmes,Beat 5 Lexington (A-Z),State Auditor,,Stacey E. Pickering,R,165,
Holmes,Beat 1 Lexington,State Auditor,,Ashley Norwood,Reform,335,
Holmes,Beat 1 Lexington,State Auditor,,Stacey E. Pickering,R,176,
Holmes,Beat 5 Cruger (A-Z),State Auditor,,Ashley Norwood,Reform,62,
Holmes,Beat 5 Cruger (A-Z),State Auditor,,Stacey E. Pickering,R,76,
Holmes,Beat 2 Sub Durant,State Auditor,,Ashley Norwood,Reform,176,
Holmes,Beat 2 Sub Durant,State Auditor,,Stacey E. Pickering,R,116,
Holmes,Beat 4 Thornton (A-Z),State Auditor,,Ashley Norwood,Reform,135,
Holmes,Beat 4 Thornton (A-Z),State Auditor,,Stacey E. Pickering,R,55,
Holmes,Beat 3 Ebenezer (A-Z),State Auditor,,Ashley Norwood,Reform,85,
Holmes,Beat 3 Ebenezer (A-Z),State Auditor,,Stacey E. Pickering,R,104,
Holmes,Beat 3 Goodman,State Auditor,,Ashley Norwood,Reform,197,
Holmes,Beat 3 Goodman,State Auditor,,Stacey E. Pickering,R,123,
Holmes,1 Acona,State Auditor,,Ashley Norwood,Reform,209,
Holmes,1 Acona,State Auditor,,Stacey E. Pickering,R,92,
Holmes,Beat 3 Pickens,State Auditor,,Ashley Norwood,Reform,208,
Holmes,Beat 3 Pickens,State Auditor,,Stacey E. Pickering,R,163,
Holmes,2 Lexington Sandhill,State Auditor,,Ashley Norwood,Reform,0,
Holmes,2 Lexington Sandhill,State Auditor,,Stacey E. Pickering,R,0,
Holmes,Beat 2 West,State Auditor,,Ashley Norwood,Reform,122,
Holmes,Beat 2 West,State Auditor,,Stacey E. Pickering,R,142,
Holmes,Beat 4 Lexington,State Auditor,,Ashley Norwood,Reform,342,
Holmes,Beat 4 Lexington,State Auditor,,Stacey E. Pickering,R,256,
Holmes,1 Durant St. Anderson,State Auditor,,Ashley Norwood,Reform,69,
Holmes,1 Durant St. Anderson,State Auditor,,Stacey E. Pickering,R,44,
Holmes,Beat 3 Coxburg (A-Z),State Treasurer,,Lynn Fitch,R,109,
Holmes,Beat 3 Coxburg (A-Z),State Treasurer,,Connie Moran,D,32,
Holmes,Beat 3 Coxburg (A-Z),State Treasurer,,Shawn O'Hara,Reform,1,
Holmes,Beat 5 Tchula,State Treasurer,,Lynn Fitch,R,126,
Holmes,Beat 5 Tchula,State Treasurer,,Connie Moran,D,583,
Holmes,Beat 5 Tchula,State Treasurer,,Shawn O'Hara,Reform,47,
Holmes,Beat 4 Walden Chapel (A-Z),State Treasurer,,Lynn Fitch,R,17,
Holmes,Beat 4 Walden Chapel (A-Z),State Treasurer,,Connie Moran,D,108,
Holmes,Beat 4 Walden Chapel (A-Z),State Treasurer,,Shawn O'Hara,Reform,4,
Holmes,Beat 2 Durant,State Treasurer,,Lynn Fitch,R,186,
Holmes,Beat 2 Durant,State Treasurer,,Connie Moran,D,206,
Holmes,Beat 2 Durant,State Treasurer,,Shawn O'Hara,Reform,9,
Holmes,Beat 5 Lexington (A-Z),State Treasurer,,Lynn Fitch,R,146,
Holmes,Beat 5 Lexington (A-Z),State Treasurer,,Connie Moran,D,96,
Holmes,Beat 5 Lexington (A-Z),State Treasurer,,Shawn O'Hara,Reform,7,
Holmes,Beat 1 Lexington,State Treasurer,,Lynn Fitch,R,134,
Holmes,Beat 1 Lexington,State Treasurer,,Connie Moran,D,542,
Holmes,Beat 1 Lexington,State Treasurer,,Shawn O'Hara,Reform,18,
Holmes,Beat 5 Cruger (A-Z),State Treasurer,,Lynn Fitch,R,65,
Holmes,Beat 5 Cruger (A-Z),State Treasurer,,Connie Moran,D,88,
Holmes,Beat 5 Cruger (A-Z),State Treasurer,,Shawn O'Hara,Reform,11,
Holmes,Beat 2 Sub Durant,State Treasurer,,Lynn Fitch,R,81,
Holmes,Beat 2 Sub Durant,State Treasurer,,Connie Moran,D,264,
Holmes,Beat 2 Sub Durant,State Treasurer,,Shawn O'Hara,Reform,4,
Holmes,Beat 4 Thornton (A-Z),State Treasurer,,Lynn Fitch,R,43,
Holmes,Beat 4 Thornton (A-Z),State Treasurer,,Connie Moran,D,174,
Holmes,Beat 4 Thornton (A-Z),State Treasurer,,Shawn O'Hara,Reform,9,
Holmes,Beat 3 Ebenezer (A-Z),State Treasurer,,Lynn Fitch,R,75,
Holmes,Beat 3 Ebenezer (A-Z),State Treasurer,,Connie Moran,D,121,
Holmes,Beat 3 Ebenezer (A-Z),State Treasurer,,Shawn O'Hara,Reform,17,
Holmes,Beat 3 Goodman,State Treasurer,,Lynn Fitch,R,82,
Holmes,Beat 3 Goodman,State Treasurer,,Connie Moran,D,310,
Holmes,Beat 3 Goodman,State Treasurer,,Shawn O'Hara,Reform,15,
Holmes,1 Acona,State Treasurer,,Lynn Fitch,R,62,
Holmes,1 Acona,State Treasurer,,Connie Moran,D,295,
Holmes,1 Acona,State Treasurer,,Shawn O'Hara,Reform,18,
Holmes,Beat 3 Pickens,State Treasurer,,Lynn Fitch,R,117,
Holmes,Beat 3 Pickens,State Treasurer,,Connie Moran,D,353,
Holmes,Beat 3 Pickens,State Treasurer,,Shawn O'Hara,Reform,18,
Holmes,2 Lexington Sandhill,State Treasurer,,Lynn Fitch,R,0,
Holmes,2 Lexington Sandhill,State Treasurer,,Connie Moran,D,0,
Holmes,2 Lexington Sandhill,State Treasurer,,Shawn O'Hara,Reform,0,
Holmes,Beat 2 West,State Treasurer,,Lynn Fitch,R,123,
Holmes,Beat 2 West,State Treasurer,,Connie Moran,D,185,
Holmes,Beat 2 West,State Treasurer,,Shawn O'Hara,Reform,10,
Holmes,Beat 4 Lexington,State Treasurer,,Lynn Fitch,R,187,
Holmes,Beat 4 Lexington,State Treasurer,,Connie Moran,D,534,
Holmes,Beat 4 Lexington,State Treasurer,,Shawn O'Hara,Reform,48,
Holmes,1 Durant St. Anderson,State Treasurer,,Lynn Fitch,R,32,
Holmes,1 Durant St. Anderson,State Treasurer,,Connie Moran,D,99,
Holmes,1 Durant St. Anderson,State Treasurer,,Shawn O'Hara,Reform,7,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,79,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,62,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Holmes,Beat 5 Tchula,Commissioner of Agriculture & Commerce,,Joel Gill,D,612,
Holmes,Beat 5 Tchula,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,118,
Holmes,Beat 5 Tchula,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,19,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,114,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,14,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,2,
Holmes,Beat 2 Durant,Commissioner of Agriculture & Commerce,,Joel Gill,D,271,
Holmes,Beat 2 Durant,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,120,
Holmes,Beat 2 Durant,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,161,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,86,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Holmes,Beat 1 Lexington,Commissioner of Agriculture & Commerce,,Joel Gill,D,592,
Holmes,Beat 1 Lexington,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,79,
Holmes,Beat 1 Lexington,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,24,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,100,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,55,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Holmes,Beat 2 Sub Durant,Commissioner of Agriculture & Commerce,,Joel Gill,D,300,
Holmes,Beat 2 Sub Durant,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,44,
Holmes,Beat 2 Sub Durant,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,185,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,36,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Agriculture & Commerce,,Joel Gill,D,170,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,42,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,4,
Holmes,Beat 3 Goodman,Commissioner of Agriculture & Commerce,,Joel Gill,D,352,
Holmes,Beat 3 Goodman,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,43,
Holmes,Beat 3 Goodman,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,10,
Holmes,1 Acona,Commissioner of Agriculture & Commerce,,Joel Gill,D,313,
Holmes,1 Acona,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,44,
Holmes,1 Acona,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,15,
Holmes,Beat 3 Pickens,Commissioner of Agriculture & Commerce,,Joel Gill,D,447,
Holmes,Beat 3 Pickens,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,47,
Holmes,Beat 3 Pickens,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Holmes,2 Lexington Sandhill,Commissioner of Agriculture & Commerce,,Joel Gill,D,0,
Holmes,2 Lexington Sandhill,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,0,
Holmes,2 Lexington Sandhill,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Holmes,Beat 2 West,Commissioner of Agriculture & Commerce,,Joel Gill,D,231,
Holmes,Beat 2 West,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,78,
Holmes,Beat 2 West,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,9,
Holmes,Beat 4 Lexington,Commissioner of Agriculture & Commerce,,Joel Gill,D,624,
Holmes,Beat 4 Lexington,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,117,
Holmes,Beat 4 Lexington,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,27,
Holmes,1 Durant St. Anderson,Commissioner of Agriculture & Commerce,,Joel Gill,D,120,
Holmes,1 Durant St. Anderson,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,20,
Holmes,1 Durant St. Anderson,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,0,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Insurance,,Mike Chaney,R,113,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Insurance,,Louis Fondren,D,28,
Holmes,Beat 3 Coxburg (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,2,
Holmes,Beat 5 Tchula,Commissioner of Insurance,,Mike Chaney,R,140,
Holmes,Beat 5 Tchula,Commissioner of Insurance,,Louis Fondren,D,584,
Holmes,Beat 5 Tchula,Commissioner of Insurance,,Barbara Dale Washer,Reform,32,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Insurance,,Mike Chaney,R,17,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Insurance,,Louis Fondren,D,103,
Holmes,Beat 4 Walden Chapel (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Holmes,Beat 2 Durant,Commissioner of Insurance,,Mike Chaney,R,186,
Holmes,Beat 2 Durant,Commissioner of Insurance,,Louis Fondren,D,200,
Holmes,Beat 2 Durant,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Insurance,,Mike Chaney,R,153,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Insurance,,Louis Fondren,D,90,
Holmes,Beat 5 Lexington (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Holmes,Beat 1 Lexington,Commissioner of Insurance,,Mike Chaney,R,129,
Holmes,Beat 1 Lexington,Commissioner of Insurance,,Louis Fondren,D,539,
Holmes,Beat 1 Lexington,Commissioner of Insurance,,Barbara Dale Washer,Reform,29,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Insurance,,Mike Chaney,R,71,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Insurance,,Louis Fondren,D,85,
Holmes,Beat 5 Cruger (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Holmes,Beat 2 Sub Durant,Commissioner of Insurance,,Mike Chaney,R,83,
Holmes,Beat 2 Sub Durant,Commissioner of Insurance,,Louis Fondren,D,256,
Holmes,Beat 2 Sub Durant,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Insurance,,Mike Chaney,R,44,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Insurance,,Louis Fondren,D,172,
Holmes,Beat 4 Thornton (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,9,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Insurance,,Mike Chaney,R,79,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Insurance,,Louis Fondren,D,123,
Holmes,Beat 3 Ebenezer (A-Z),Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Holmes,Beat 3 Goodman,Commissioner of Insurance,,Mike Chaney,R,92,
Holmes,Beat 3 Goodman,Commissioner of Insurance,,Louis Fondren,D,295,
Holmes,Beat 3 Goodman,Commissioner of Insurance,,Barbara Dale Washer,Reform,21,
Holmes,1 Acona,Commissioner of Insurance,,Mike Chaney,R,65,
Holmes,1 Acona,Commissioner of Insurance,,Louis Fondren,D,294,
Holmes,1 Acona,Commissioner of Insurance,,Barbara Dale Washer,Reform,19,
Holmes,Beat 3 Pickens,Commissioner of Insurance,,Mike Chaney,R,131,
Holmes,Beat 3 Pickens,Commissioner of Insurance,,Louis Fondren,D,338,
Holmes,Beat 3 Pickens,Commissioner of Insurance,,Barbara Dale Washer,Reform,17,
Holmes,2 Lexington Sandhill,Commissioner of Insurance,,Mike Chaney,R,0,
Holmes,2 Lexington Sandhill,Commissioner of Insurance,,Louis Fondren,D,0,
Holmes,2 Lexington Sandhill,Commissioner of Insurance,,Barbara Dale Washer,Reform,0,
Holmes,Beat 2 West,Commissioner of Insurance,,Mike Chaney,R,119,
Holmes,Beat 2 West,Commissioner of Insurance,,Louis Fondren,D,190,
Holmes,Beat 2 West,Commissioner of Insurance,,Barbara Dale Washer,Reform,10,
Holmes,Beat 4 Lexington,Commissioner of Insurance,,Mike Chaney,R,202,
Holmes,Beat 4 Lexington,Commissioner of Insurance,,Louis Fondren,D,534,
Holmes,Beat 4 Lexington,Commissioner of Insurance,,Barbara Dale Washer,Reform,31,
Holmes,1 Durant St. Anderson,Commissioner of Insurance,,Mike Chaney,R,28,
Holmes,1 Durant St. Anderson,Commissioner of Insurance,,Louis Fondren,D,108,
Holmes,1 Durant St. Anderson,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Holmes,Beat 3 Coxburg (A-Z),State Senate,24,David Jordan,D,86,
Holmes,Beat 3 Coxburg (A-Z),State Senate,24,Rogrick Wardell,I,40,
Holmes,Beat 5 Tchula,State Senate,24,David Jordan,D,672,
Holmes,Beat 5 Tchula,State Senate,24,Rogrick Wardell,I,100,
Holmes,Beat 4 Walden Chapel (A-Z),State Senate,24,David Jordan,D,121,
Holmes,Beat 4 Walden Chapel (A-Z),State Senate,24,Rogrick Wardell,I,5,
Holmes,Beat 2 Durant,State Senate,24,David Jordan,D,322,
Holmes,Beat 2 Durant,State Senate,24,Rogrick Wardell,I,70,
Holmes,Beat 5 Lexington (A-Z),State Senate,24,David Jordan,D,150,
Holmes,Beat 5 Lexington (A-Z),State Senate,24,Rogrick Wardell,I,93,
Holmes,Beat 1 Lexington,State Senate,24,David Jordan,D,603,
Holmes,Beat 1 Lexington,State Senate,24,Rogrick Wardell,I,65,
Holmes,Beat 5 Cruger (A-Z),State Senate,24,David Jordan,D,98,
Holmes,Beat 5 Cruger (A-Z),State Senate,24,Rogrick Wardell,I,72,
Holmes,Beat 2 Sub Durant,State Senate,24,David Jordan,D,318,
Holmes,Beat 2 Sub Durant,State Senate,24,Rogrick Wardell,I,30,
Holmes,Beat 4 Thornton (A-Z),State Senate,24,David Jordan,D,205,
Holmes,Beat 4 Thornton (A-Z),State Senate,24,Rogrick Wardell,I,26,
Holmes,Beat 3 Goodman,State Senate,24,David Jordan,D,372,
Holmes,Beat 3 Goodman,State Senate,24,Rogrick Wardell,I,33,
