page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Robinsonville,21,
2,Johnny L. DuPree,Governor,,D,Tunica,Robinsonville,67,
2,Bill Luckett,Governor,,D,Tunica,Robinsonville,55,
2,Guy Dale Shaw,Governor,,D,Tunica,Robinsonville,4,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Banks/Hambrick,43,
2,Johnny L. DuPree,Governor,,D,Tunica,Banks/Hambrick,153,
2,Bill Luckett,Governor,,D,Tunica,Banks/Hambrick,113,
2,Guy Dale Shaw,Governor,,D,Tunica,Banks/Hambrick,8,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Watsonville,16,
2,Johnny L. DuPree,Governor,,D,Tunica,Watsonville,67,
2,Bill Luckett,Governor,,D,Tunica,Watsonville,38,
2,Guy Dale Shaw,Governor,,D,Tunica,Watsonville,0,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Prichard,33,
2,Johnny L. DuPree,Governor,,D,Tunica,Prichard,88,
2,Bill Luckett,Governor,,D,Tunica,Prichard,96,
2,Guy Dale Shaw,Governor,,D,Tunica,Prichard,5,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Tunica,67,
2,Johnny L. DuPree,Governor,,D,Tunica,Tunica,151,
2,Bill Luckett,Governor,,D,Tunica,Tunica,190,
2,Guy Dale Shaw,Governor,,D,Tunica,Tunica,19,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Courthouse,45,
2,Johnny L. DuPree,Governor,,D,Tunica,Courthouse,99,
2,Bill Luckett,Governor,,D,Tunica,Courthouse,207,
2,Guy Dale Shaw,Governor,,D,Tunica,Courthouse,21,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Evansville-Highway 61,40,
2,Johnny L. DuPree,Governor,,D,Tunica,Evansville-Highway 61,136,
2,Bill Luckett,Governor,,D,Tunica,Evansville-Highway 61,119,
2,Guy Dale Shaw,Governor,,D,Tunica,Evansville-Highway 61,11,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Justice Court Building,45,
2,Johnny L. DuPree,Governor,,D,Tunica,Justice Court Building,122,
2,Bill Luckett,Governor,,D,Tunica,Justice Court Building,129,
2,Guy Dale Shaw,Governor,,D,Tunica,Justice Court Building,11,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Mhoon Landing,6,
2,Johnny L. DuPree,Governor,,D,Tunica,Mhoon Landing,10,
2,Bill Luckett,Governor,,D,Tunica,Mhoon Landing,53,
2,Guy Dale Shaw,Governor,,D,Tunica,Mhoon Landing,10,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,West End Store,9,
2,Johnny L. DuPree,Governor,,D,Tunica,West End Store,35,
2,Bill Luckett,Governor,,D,Tunica,West End Store,37,
2,Guy Dale Shaw,Governor,,D,Tunica,West End Store,6,
2,"William Bond Compton, Jr.",Governor,,D,Tunica,Supt. Of Education,20,
2,Johnny L. DuPree,Governor,,D,Tunica,Supt. Of Education,53,
2,Bill Luckett,Governor,,D,Tunica,Supt. Of Education,115,
2,Guy Dale Shaw,Governor,,D,Tunica,Supt. Of Education,13,
3,"William Bond Compton, Jr.",Governor,,D,Tunica,Two-Mile Lake,45,
3,Johnny L. DuPree,Governor,,D,Tunica,Two-Mile Lake,114,
3,Bill Luckett,Governor,,D,Tunica,Two-Mile Lake,170,
3,Guy Dale Shaw,Governor,,D,Tunica,Two-Mile Lake,21,
3,"William Bond Compton, Jr.",Governor,,D,Tunica,TOTAL,390,
3,Johnny L. DuPree,Governor,,D,Tunica,TOTAL,1095,
3,Bill Luckett,Governor,,D,Tunica,TOTAL,1322,
3,Guy Dale Shaw,Governor,,D,Tunica,TOTAL,129,
2,Jim Hood,Attorney General,,D,Tunica,Robinsonville,120,
2,Jim Hood,Attorney General,,D,Tunica,Banks/Hambrick,253,
2,Jim Hood,Attorney General,,D,Tunica,Watsonville,95,
2,Jim Hood,Attorney General,,D,Tunica,Prichard,190,
2,Jim Hood,Attorney General,,D,Tunica,Tunica,369,
2,Jim Hood,Attorney General,,D,Tunica,Courthouse,325,
2,Jim Hood,Attorney General,,D,Tunica,Evansville-Highway 61,254,
2,Jim Hood,Attorney General,,D,Tunica,Justice Court Building,263,
2,Jim Hood,Attorney General,,D,Tunica,Mhoon Landing,73,
2,Jim Hood,Attorney General,,D,Tunica,West End Store,67,
2,Jim Hood,Attorney General,,D,Tunica,Supt. Of Education,172,
3,Jim Hood,Attorney General,,D,Tunica,Two-Mile Lake,297,
3,Jim Hood,Attorney General,,D,Tunica,TOTAL,2478,
2,Connie Moran,State Treasurer,,D,Tunica,Robinsonville,118,
2,Connie Moran,State Treasurer,,D,Tunica,Banks/Hambrick,249,
2,Connie Moran,State Treasurer,,D,Tunica,Watsonville,98,
2,Connie Moran,State Treasurer,,D,Tunica,Prichard,180,
2,Connie Moran,State Treasurer,,D,Tunica,Tunica,353,
2,Connie Moran,State Treasurer,,D,Tunica,Courthouse,315,
2,Connie Moran,State Treasurer,,D,Tunica,Evansville-Highway 61,244,
2,Connie Moran,State Treasurer,,D,Tunica,Justice Court Building,248,
2,Connie Moran,State Treasurer,,D,Tunica,Mhoon Landing,64,
2,Connie Moran,State Treasurer,,D,Tunica,West End Store,62,
2,Connie Moran,State Treasurer,,D,Tunica,Supt. Of Education,151,
3,Connie Moran,State Treasurer,,D,Tunica,Two-Mile Lake,286,
3,Connie Moran,State Treasurer,,D,Tunica,TOTAL,2368,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Robinsonville,117,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Banks/Hambrick,253,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Watsonville,96,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Prichard,183,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Tunica,351,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Courthouse,314,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Evansville-Highway 61,253,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Justice Court Building,250,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Mhoon Landing,62,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,West End Store,64,
2,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Supt. Of Education,160,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,Two-Mile Lake,287,
3,Joel Gill,Commissioner of Agriculture & Commerce,,D,Tunica,TOTAL,2390,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Robinsonville,115,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Banks/Hambrick,254,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Watsonville,94,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Prichard,188,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Tunica,339,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Courthouse,308,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Evansville-Highway 61,245,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Justice Court Building,248,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Mhoon Landing,61,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,West End Store,62,
2,Louis Fondren,Commissioner of Insurance,,D,Tunica,Supt. Of Education,165,
3,Louis Fondren,Commissioner of Insurance,,D,Tunica,Two-Mile Lake,283,
3,Louis Fondren,Commissioner of Insurance,,D,Tunica,TOTAL,2362,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Robinsonville,124,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Banks/Hambrick,266,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Watsonville,101,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Prichard,202,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Tunica,363,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Courthouse,311,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Evansville-Highway 61,264,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Justice Court Building,261,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Mhoon Landing,63,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,West End Store,65,
2,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Supt. Of Education,160,
3,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,Two-Mile Lake,283,
3,Robert 'Bobby' Jackson,State Senate,11,D,Tunica,TOTAL,2463,
3,Clara Henderson Burnett,State House,09,D,Tunica,Robinsonville,x,
3,Clara Henderson Burnett,State House,09,D,Tunica,Banks/Hambrick,291,
3,Clara Henderson Burnett,State House,09,D,Tunica,Watsonville,121,
3,Clara Henderson Burnett,State House,09,D,Tunica,Prichard,226,
3,Clara Henderson Burnett,State House,09,D,Tunica,Tunica,415,
3,Clara Henderson Burnett,State House,09,D,Tunica,Courthouse,350,
3,Clara Henderson Burnett,State House,09,D,Tunica,Evansville-Highway 61,299,
3,Clara Henderson Burnett,State House,09,D,Tunica,Justice Court Building,305,
3,Clara Henderson Burnett,State House,09,D,Tunica,Mhoon Landing,x,
3,Clara Henderson Burnett,State House,09,D,Tunica,West End Store,x,
3,Clara Henderson Burnett,State House,09,D,Tunica,Supt. Of Education,188,
4,Clara Henderson Burnett,State House,09,D,Tunica,Two-Mile Lake,331,
4,Clara Henderson Burnett,State House,09,D,Tunica,TOTAL,2526,
3,John Mayo,State House,25,D,Tunica,Robinsonville,119,
3,John Mayo,State House,25,D,Tunica,Banks/Hambrick,0,
3,John Mayo,State House,25,D,Tunica,Watsonville,x,
3,John Mayo,State House,25,D,Tunica,Prichard,x,
3,John Mayo,State House,25,D,Tunica,Tunica,x,
3,John Mayo,State House,25,D,Tunica,Courthouse,x,
3,John Mayo,State House,25,D,Tunica,Evansville-Highway 61,x,
3,John Mayo,State House,25,D,Tunica,Justice Court Building,x,
3,John Mayo,State House,25,D,Tunica,Mhoon Landing,82,
3,John Mayo,State House,25,D,Tunica,West End Store,69,
3,John Mayo,State House,25,D,Tunica,Supt. Of Education,x,
4,John Mayo,State House,25,D,Tunica,Two-Mile Lake,x,
4,John Mayo,State House,25,D,Tunica,TOTAL,270,
2,James Broadwater,Governor,,R,Tunica,Robinsonville,1,
2,Phil Bryant,Governor,,R,Tunica,Robinsonville,2,
2,Dave Dennis,Governor,,R,Tunica,Robinsonville,0,
2,Hudson Holliday,Governor,,R,Tunica,Robinsonville,0,
2,Ron Williams,Governor,,R,Tunica,Robinsonville,0,
2,James Broadwater,Governor,,R,Tunica,Banks/Hambrick,0,
2,Phil Bryant,Governor,,R,Tunica,Banks/Hambrick,3,
2,Dave Dennis,Governor,,R,Tunica,Banks/Hambrick,3,
2,Hudson Holliday,Governor,,R,Tunica,Banks/Hambrick,0,
2,Ron Williams,Governor,,R,Tunica,Banks/Hambrick,0,
2,James Broadwater,Governor,,R,Tunica,Watsonville,0,
2,Phil Bryant,Governor,,R,Tunica,Watsonville,1,
2,Dave Dennis,Governor,,R,Tunica,Watsonville,1,
2,Hudson Holliday,Governor,,R,Tunica,Watsonville,0,
2,Ron Williams,Governor,,R,Tunica,Watsonville,0,
2,James Broadwater,Governor,,R,Tunica,Prichard,0,
2,Phil Bryant,Governor,,R,Tunica,Prichard,1,
2,Dave Dennis,Governor,,R,Tunica,Prichard,0,
2,Hudson Holliday,Governor,,R,Tunica,Prichard,1,
2,Ron Williams,Governor,,R,Tunica,Prichard,0,
2,James Broadwater,Governor,,R,Tunica,Tunica,0,
2,Phil Bryant,Governor,,R,Tunica,Tunica,0,
2,Dave Dennis,Governor,,R,Tunica,Tunica,0,
2,Hudson Holliday,Governor,,R,Tunica,Tunica,0,
2,Ron Williams,Governor,,R,Tunica,Tunica,1,
2,James Broadwater,Governor,,R,Tunica,Courthouse,1,
2,Phil Bryant,Governor,,R,Tunica,Courthouse,2,
2,Dave Dennis,Governor,,R,Tunica,Courthouse,0,
2,Hudson Holliday,Governor,,R,Tunica,Courthouse,0,
2,Ron Williams,Governor,,R,Tunica,Courthouse,0,
2,James Broadwater,Governor,,R,Tunica,Evansville-Highway 61,1,
2,Phil Bryant,Governor,,R,Tunica,Evansville-Highway 61,2,
2,Dave Dennis,Governor,,R,Tunica,Evansville-Highway 61,1,
2,Hudson Holliday,Governor,,R,Tunica,Evansville-Highway 61,1,
2,Ron Williams,Governor,,R,Tunica,Evansville-Highway 61,0,
2,James Broadwater,Governor,,R,Tunica,Justice Court Building,0,
2,Phil Bryant,Governor,,R,Tunica,Justice Court Building,2,
2,Dave Dennis,Governor,,R,Tunica,Justice Court Building,1,
2,Hudson Holliday,Governor,,R,Tunica,Justice Court Building,1,
2,Ron Williams,Governor,,R,Tunica,Justice Court Building,1,
2,James Broadwater,Governor,,R,Tunica,Mhoon Landing,0,
2,Phil Bryant,Governor,,R,Tunica,Mhoon Landing,1,
2,Dave Dennis,Governor,,R,Tunica,Mhoon Landing,0,
2,Hudson Holliday,Governor,,R,Tunica,Mhoon Landing,1,
2,Ron Williams,Governor,,R,Tunica,Mhoon Landing,0,
2,James Broadwater,Governor,,R,Tunica,West End Store,0,
2,Phil Bryant,Governor,,R,Tunica,West End Store,0,
2,Dave Dennis,Governor,,R,Tunica,West End Store,0,
2,Hudson Holliday,Governor,,R,Tunica,West End Store,0,
2,Ron Williams,Governor,,R,Tunica,West End Store,1,
2,James Broadwater,Governor,,R,Tunica,Supt. Of Education,0,
2,Phil Bryant,Governor,,R,Tunica,Supt. Of Education,1,
2,Dave Dennis,Governor,,R,Tunica,Supt. Of Education,0,
2,Hudson Holliday,Governor,,R,Tunica,Supt. Of Education,0,
2,Ron Williams,Governor,,R,Tunica,Supt. Of Education,0,
3,James Broadwater,Governor,,R,Tunica,Two-Mile Lake,0,
3,Phil Bryant,Governor,,R,Tunica,Two-Mile Lake,1,
3,Dave Dennis,Governor,,R,Tunica,Two-Mile Lake,1,
3,Hudson Holliday,Governor,,R,Tunica,Two-Mile Lake,0,
3,Ron Williams,Governor,,R,Tunica,Two-Mile Lake,0,
3,James Broadwater,Governor,,R,Tunica,TOTAL,3,
3,Phil Bryant,Governor,,R,Tunica,TOTAL,16,
3,Dave Dennis,Governor,,R,Tunica,TOTAL,7,
3,Hudson Holliday,Governor,,R,Tunica,TOTAL,4,
3,Ron Williams,Governor,,R,Tunica,TOTAL,3,
2,Billy Hewes,Lieutenant Governor,,R,Tunica,Robinsonville,1,
2,Tate Reeves,Lieutenant Governor,,R,Tunica,Robinsonville,2,
2,Billy Hewes,Lieutenant Governor,,R,Tunica,Banks/Hambrick,2,
2,Tate Reeves,Lieutenant Governor,,R,Tunica,Banks/Hambrick,4,
2,Billy Hewes,Lieutenant Governor,,R,Tunica,Watsonville,1,
2,Tate Reeves,Lieutenant Governor,,R,Tunica,Watsonville,1,
