county,precinct,office,district,candidate,party,votes,winner
Jefferson,Harriston 1020,Lieutenant Governor,,Tate Reeves,R,53,
Jefferson,Harriston 1020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,80,
Jefferson,Red Lick 1030,Lieutenant Governor,,Tate Reeves,R,102,
Jefferson,Red Lick 1030,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,98,
Jefferson,Stampley 2010,Lieutenant Governor,,Tate Reeves,R,56,
Jefferson,Stampley 2010,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,82,
Jefferson,Superintendent Office 2020,Lieutenant Governor,,Tate Reeves,R,88,
Jefferson,Superintendent Office 2020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,120,
Jefferson,Mcnair 2030,Lieutenant Governor,,Tate Reeves,R,86,
Jefferson,Mcnair 2030,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,55,
Jefferson,Chancery Clerk 3010,Lieutenant Governor,,Tate Reeves,R,67,
Jefferson,Chancery Clerk 3010,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,98,
Jefferson,City Hall 3020,Lieutenant Governor,,Tate Reeves,R,84,
Jefferson,City Hall 3020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,159,
Jefferson,Cannonsburg 4010,Lieutenant Governor,,Tate Reeves,R,53,
Jefferson,Cannonsburg 4010,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,81,
Jefferson,Church Hill 4020,Lieutenant Governor,,Tate Reeves,R,92,
Jefferson,Church Hill 4020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,24,
Jefferson,Old Hollywood Church 4030,Lieutenant Governor,,Tate Reeves,R,156,
Jefferson,Old Hollywood Church 4030,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,152,
Jefferson,Lorman 5010,Lieutenant Governor,,Tate Reeves,R,110,
Jefferson,Lorman 5010,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,72,
Jefferson,Fayette Manor 5020,Lieutenant Governor,,Tate Reeves,R,80,
Jefferson,Fayette Manor 5020,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,141,
Jefferson,Highway 33 2040,Lieutenant Governor,,Tate Reeves,R,32,
Jefferson,Highway 33 2040,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,46,
Jefferson,Chambliss's Restaurant 5030,Lieutenant Governor,,Tate Reeves,R,87,
Jefferson,Chambliss's Restaurant 5030,Lieutenant Governor,,Tracella Lou O'Hara Hill,Reform,99,
Jefferson,Union Church 1010,Secretary of State,,Delbert Hosemann,R,185,
Jefferson,Harriston 1020,Secretary of State,,Delbert Hosemann,R,102,
Jefferson,Red Lick 1030,Secretary of State,,Delbert Hosemann,R,159,
Jefferson,Stampley 2010,Secretary of State,,Delbert Hosemann,R,106,
Jefferson,Superintendent Office 2020,Secretary of State,,Delbert Hosemann,R,165,
Jefferson,Mcnair 2030,Secretary of State,,Delbert Hosemann,R,122,
Jefferson,Chancery Clerk 3010,Secretary of State,,Delbert Hosemann,R,120,
Jefferson,City Hall 3020,Secretary of State,,Delbert Hosemann,R,213,
Jefferson,Cannonsburg 4010,Secretary of State,,Delbert Hosemann,R,94,
Jefferson,Church Hill 4020,Secretary of State,,Delbert Hosemann,R,102,
Jefferson,Old Hollywood Church 4030,Secretary of State,,Delbert Hosemann,R,245,
Jefferson,Lorman 5010,Secretary of State,,Delbert Hosemann,R,153,
Jefferson,Fayette Manor 5020,Secretary of State,,Delbert Hosemann,R,178,
Jefferson,Highway 33 2040,Secretary of State,,Delbert Hosemann,R,68,
Jefferson,Chambliss's Restaurant 5030,Secretary of State,,Delbert Hosemann,R,149,
Jefferson,Union Church 1010,Attorney General,,Jim Hood,D,165,
Jefferson,Union Church 1010,Attorney General,,Steve Simpson,R,74,
Jefferson,Harriston 1020,Attorney General,,Jim Hood,D,146,
Jefferson,Harriston 1020,Attorney General,,Steve Simpson,R,13,
Jefferson,Red Lick 1030,Attorney General,,Jim Hood,D,197,
Jefferson,Red Lick 1030,Attorney General,,Steve Simpson,R,39,
Jefferson,Stampley 2010,Attorney General,,Jim Hood,D,187,
Jefferson,Stampley 2010,Attorney General,,Steve Simpson,R,11,
Jefferson,Superintendent Office 2020,Attorney General,,Jim Hood,D,234,
Jefferson,Superintendent Office 2020,Attorney General,,Steve Simpson,R,17,
Jefferson,Mcnair 2030,Attorney General,,Jim Hood,D,138,
Jefferson,Mcnair 2030,Attorney General,,Steve Simpson,R,21,
Jefferson,Chancery Clerk 3010,Attorney General,,Jim Hood,D,202,
Jefferson,Chancery Clerk 3010,Attorney General,,Steve Simpson,R,7,
Jefferson,City Hall 3020,Attorney General,,Jim Hood,D,263,
Jefferson,City Hall 3020,Attorney General,,Steve Simpson,R,14,
Jefferson,Cannonsburg 4010,Attorney General,,Jim Hood,D,150,
Jefferson,Cannonsburg 4010,Attorney General,,Steve Simpson,R,6,
Jefferson,Church Hill 4020,Attorney General,,Jim Hood,D,82,
Jefferson,Church Hill 4020,Attorney General,,Steve Simpson,R,42,
Jefferson,Old Hollywood Church 4030,Attorney General,,Jim Hood,D,342,
Jefferson,Old Hollywood Church 4030,Attorney General,,Steve Simpson,R,29,
Jefferson,Lorman 5010,Attorney General,,Jim Hood,D,177,
Jefferson,Lorman 5010,Attorney General,,Steve Simpson,R,25,
Jefferson,Fayette Manor 5020,Attorney General,,Jim Hood,D,243,
Jefferson,Fayette Manor 5020,Attorney General,,Steve Simpson,R,5,
Jefferson,Highway 33 2040,Attorney General,,Jim Hood,D,94,
Jefferson,Highway 33 2040,Attorney General,,Steve Simpson,R,7,
Jefferson,Chambliss's Restaurant 5030,Attorney General,,Jim Hood,D,201,
Jefferson,Chambliss's Restaurant 5030,Attorney General,,Steve Simpson,R,16,
Jefferson,Union Church 1010,State Auditor,,Stacey E. Pickering,R,156,
Jefferson,Union Church 1010,State Auditor,,Ashley Norwood,Reform,47,
Jefferson,Harriston 1020,State Auditor,,Stacey E. Pickering,R,51,
Jefferson,Harriston 1020,State Auditor,,Ashley Norwood,Reform,83,
Jefferson,Red Lick 1030,State Auditor,,Stacey E. Pickering,R,95,
Jefferson,Red Lick 1030,State Auditor,,Ashley Norwood,Reform,96,
Jefferson,Stampley 2010,State Auditor,,Stacey E. Pickering,R,50,
Jefferson,Stampley 2010,State Auditor,,Ashley Norwood,Reform,88,
Jefferson,Superintendent Office 2020,State Auditor,,Stacey E. Pickering,R,86,
Jefferson,Superintendent Office 2020,State Auditor,,Ashley Norwood,Reform,125,
Jefferson,Mcnair 2030,State Auditor,,Stacey E. Pickering,R,79,
Jefferson,Mcnair 2030,State Auditor,,Ashley Norwood,Reform,63,
Jefferson,Chancery Clerk 3010,State Auditor,,Stacey E. Pickering,R,64,
Jefferson,Chancery Clerk 3010,State Auditor,,Ashley Norwood,Reform,106,
Jefferson,City Hall 3020,State Auditor,,Stacey E. Pickering,R,93,
Jefferson,City Hall 3020,State Auditor,,Ashley Norwood,Reform,149,
Jefferson,Cannonsburg 4010,State Auditor,,Stacey E. Pickering,R,45,
Jefferson,Cannonsburg 4010,State Auditor,,Ashley Norwood,Reform,83,
Jefferson,Church Hill 4020,State Auditor,,Stacey E. Pickering,R,87,
Jefferson,Church Hill 4020,State Auditor,,Ashley Norwood,Reform,25,
Jefferson,Old Hollywood Church 4030,State Auditor,,Stacey E. Pickering,R,132,
Jefferson,Old Hollywood Church 4030,State Auditor,,Ashley Norwood,Reform,173,
Jefferson,Lorman 5010,State Auditor,,Stacey E. Pickering,R,91,
Jefferson,Lorman 5010,State Auditor,,Ashley Norwood,Reform,86,
Jefferson,Fayette Manor 5020,State Auditor,,Stacey E. Pickering,R,62,
Jefferson,Fayette Manor 5020,State Auditor,,Ashley Norwood,Reform,156,
Jefferson,Highway 33 2040,State Auditor,,Stacey E. Pickering,R,27,
Jefferson,Highway 33 2040,State Auditor,,Ashley Norwood,Reform,50,
Jefferson,Chambliss's Restaurant 5030,State Auditor,,Stacey E. Pickering,R,72,
Jefferson,Chambliss's Restaurant 5030,State Auditor,,Ashley Norwood,Reform,119,
Jefferson,Union Church 1010,State Treasurer,,Lynn Fitch,R,127,
Jefferson,Union Church 1010,State Treasurer,,Connie Moran,D,97,
Jefferson,Union Church 1010,State Treasurer,,Shawn O'Hara,Reform,10,
Jefferson,Harriston 1020,State Treasurer,,Lynn Fitch,R,31,
Jefferson,Harriston 1020,State Treasurer,,Connie Moran,D,121,
Jefferson,Harriston 1020,State Treasurer,,Shawn O'Hara,Reform,6,
Jefferson,Red Lick 1030,State Treasurer,,Lynn Fitch,R,56,
Jefferson,Red Lick 1030,State Treasurer,,Connie Moran,D,165,
Jefferson,Red Lick 1030,State Treasurer,,Shawn O'Hara,Reform,12,
Jefferson,Stampley 2010,State Treasurer,,Lynn Fitch,R,22,
Jefferson,Stampley 2010,State Treasurer,,Connie Moran,D,164,
Jefferson,Stampley 2010,State Treasurer,,Shawn O'Hara,Reform,12,
Jefferson,Superintendent Office 2020,State Treasurer,,Lynn Fitch,R,31,
Jefferson,Superintendent Office 2020,State Treasurer,,Connie Moran,D,198,
Jefferson,Superintendent Office 2020,State Treasurer,,Shawn O'Hara,Reform,18,
Jefferson,Mcnair 2030,State Treasurer,,Lynn Fitch,R,63,
Jefferson,Mcnair 2030,State Treasurer,,Connie Moran,D,85,
Jefferson,Mcnair 2030,State Treasurer,,Shawn O'Hara,Reform,5,
Jefferson,Chancery Clerk 3010,State Treasurer,,Lynn Fitch,R,27,
Jefferson,Chancery Clerk 3010,State Treasurer,,Connie Moran,D,171,
Jefferson,Chancery Clerk 3010,State Treasurer,,Shawn O'Hara,Reform,8,
Jefferson,City Hall 3020,State Treasurer,,Lynn Fitch,R,35,
Jefferson,City Hall 3020,State Treasurer,,Connie Moran,D,224,
Jefferson,City Hall 3020,State Treasurer,,Shawn O'Hara,Reform,17,
Jefferson,Cannonsburg 4010,State Treasurer,,Lynn Fitch,R,17,
Jefferson,Cannonsburg 4010,State Treasurer,,Connie Moran,D,132,
Jefferson,Cannonsburg 4010,State Treasurer,,Shawn O'Hara,Reform,7,
Jefferson,Church Hill 4020,State Treasurer,,Lynn Fitch,R,82,
Jefferson,Church Hill 4020,State Treasurer,,Connie Moran,D,36,
Jefferson,Church Hill 4020,State Treasurer,,Shawn O'Hara,Reform,3,
Jefferson,Old Hollywood Church 4030,State Treasurer,,Lynn Fitch,R,89,
Jefferson,Old Hollywood Church 4030,State Treasurer,,Connie Moran,D,267,
Jefferson,Old Hollywood Church 4030,State Treasurer,,Shawn O'Hara,Reform,13,
Jefferson,Lorman 5010,State Treasurer,,Lynn Fitch,R,70,
Jefferson,Lorman 5010,State Treasurer,,Connie Moran,D,129,
Jefferson,Lorman 5010,State Treasurer,,Shawn O'Hara,Reform,3,
Jefferson,Fayette Manor 5020,State Treasurer,,Lynn Fitch,R,30,
Jefferson,Fayette Manor 5020,State Treasurer,,Connie Moran,D,203,
Jefferson,Fayette Manor 5020,State Treasurer,,Shawn O'Hara,Reform,13,
Jefferson,Highway 33 2040,State Treasurer,,Lynn Fitch,R,17,
Jefferson,Highway 33 2040,State Treasurer,,Connie Moran,D,83,
Jefferson,Highway 33 2040,State Treasurer,,Shawn O'Hara,Reform,2,
Jefferson,Chambliss's Restaurant 5030,State Treasurer,,Lynn Fitch,R,33,
Jefferson,Chambliss's Restaurant 5030,State Treasurer,,Connie Moran,D,168,
Jefferson,Chambliss's Restaurant 5030,State Treasurer,,Shawn O'Hara,Reform,11,
Jefferson,Union Church 1010,Commissioner of Agriculture & Commerce,,Joel Gill,D,96,
Jefferson,Union Church 1010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,135,
Jefferson,Union Church 1010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,5,
Jefferson,Harriston 1020,Commissioner of Agriculture & Commerce,,Joel Gill,D,128,
Jefferson,Harriston 1020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,25,
Jefferson,Harriston 1020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jefferson,Red Lick 1030,Commissioner of Agriculture & Commerce,,Joel Gill,D,169,
Jefferson,Red Lick 1030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,55,
Jefferson,Red Lick 1030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jefferson,Stampley 2010,Commissioner of Agriculture & Commerce,,Joel Gill,D,163,
Jefferson,Stampley 2010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,25,
Jefferson,Stampley 2010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jefferson,Superintendent Office 2020,Commissioner of Agriculture & Commerce,,Joel Gill,D,203,
Jefferson,Superintendent Office 2020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,34,
Jefferson,Superintendent Office 2020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jefferson,Mcnair 2030,Commissioner of Agriculture & Commerce,,Joel Gill,D,97,
Jefferson,Mcnair 2030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,51,
Jefferson,Mcnair 2030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jefferson,Chancery Clerk 3010,Commissioner of Agriculture & Commerce,,Joel Gill,D,182,
Jefferson,Chancery Clerk 3010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,17,
Jefferson,Chancery Clerk 3010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,6,
Jefferson,City Hall 3020,Commissioner of Agriculture & Commerce,,Joel Gill,D,223,
Jefferson,City Hall 3020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,37,
Jefferson,City Hall 3020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,13,
Jefferson,Cannonsburg 4010,Commissioner of Agriculture & Commerce,,Joel Gill,D,141,
Jefferson,Cannonsburg 4010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,12,
Jefferson,Cannonsburg 4010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Jefferson,Church Hill 4020,Commissioner of Agriculture & Commerce,,Joel Gill,D,42,
Jefferson,Church Hill 4020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,79,
Jefferson,Church Hill 4020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,1,
Jefferson,Old Hollywood Church 4030,Commissioner of Agriculture & Commerce,,Joel Gill,D,278,
Jefferson,Old Hollywood Church 4030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,80,
Jefferson,Old Hollywood Church 4030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jefferson,Lorman 5010,Commissioner of Agriculture & Commerce,,Joel Gill,D,139,
Jefferson,Lorman 5010,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,61,
Jefferson,Lorman 5010,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jefferson,Fayette Manor 5020,Commissioner of Agriculture & Commerce,,Joel Gill,D,211,
Jefferson,Fayette Manor 5020,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,25,
Jefferson,Fayette Manor 5020,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jefferson,Highway 33 2040,Commissioner of Agriculture & Commerce,,Joel Gill,D,88,
Jefferson,Highway 33 2040,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,10,
Jefferson,Highway 33 2040,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,3,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Agriculture & Commerce,,Joel Gill,D,171,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Agriculture & Commerce,,Cindy Hyde-Smith,R,30,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Agriculture & Commerce,,Cathy L. Toole,Reform,7,
Jefferson,Union Church 1010,Commissioner of Insurance,,Mike Chaney,R,140,
Jefferson,Union Church 1010,Commissioner of Insurance,,Louis Fondren,D,91,
Jefferson,Union Church 1010,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jefferson,Harriston 1020,Commissioner of Insurance,,Mike Chaney,R,24,
Jefferson,Harriston 1020,Commissioner of Insurance,,Louis Fondren,D,128,
Jefferson,Harriston 1020,Commissioner of Insurance,,Barbara Dale Washer,Reform,5,
Jefferson,Red Lick 1030,Commissioner of Insurance,,Mike Chaney,R,54,
Jefferson,Red Lick 1030,Commissioner of Insurance,,Louis Fondren,D,161,
Jefferson,Red Lick 1030,Commissioner of Insurance,,Barbara Dale Washer,Reform,15,
Jefferson,Stampley 2010,Commissioner of Insurance,,Mike Chaney,R,20,
Jefferson,Stampley 2010,Commissioner of Insurance,,Louis Fondren,D,168,
Jefferson,Stampley 2010,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Jefferson,Superintendent Office 2020,Commissioner of Insurance,,Mike Chaney,R,36,
Jefferson,Superintendent Office 2020,Commissioner of Insurance,,Louis Fondren,D,205,
Jefferson,Superintendent Office 2020,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Jefferson,Mcnair 2030,Commissioner of Insurance,,Mike Chaney,R,61,
Jefferson,Mcnair 2030,Commissioner of Insurance,,Louis Fondren,D,89,
Jefferson,Mcnair 2030,Commissioner of Insurance,,Barbara Dale Washer,Reform,4,
Jefferson,Chancery Clerk 3010,Commissioner of Insurance,,Mike Chaney,R,17,
Jefferson,Chancery Clerk 3010,Commissioner of Insurance,,Louis Fondren,D,175,
Jefferson,Chancery Clerk 3010,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Jefferson,City Hall 3020,Commissioner of Insurance,,Mike Chaney,R,32,
Jefferson,City Hall 3020,Commissioner of Insurance,,Louis Fondren,D,228,
Jefferson,City Hall 3020,Commissioner of Insurance,,Barbara Dale Washer,Reform,14,
Jefferson,Cannonsburg 4010,Commissioner of Insurance,,Mike Chaney,R,15,
Jefferson,Cannonsburg 4010,Commissioner of Insurance,,Louis Fondren,D,138,
Jefferson,Cannonsburg 4010,Commissioner of Insurance,,Barbara Dale Washer,Reform,3,
Jefferson,Church Hill 4020,Commissioner of Insurance,,Mike Chaney,R,75,
Jefferson,Church Hill 4020,Commissioner of Insurance,,Louis Fondren,D,43,
Jefferson,Church Hill 4020,Commissioner of Insurance,,Barbara Dale Washer,Reform,1,
Jefferson,Old Hollywood Church 4030,Commissioner of Insurance,,Mike Chaney,R,86,
Jefferson,Old Hollywood Church 4030,Commissioner of Insurance,,Louis Fondren,D,266,
Jefferson,Old Hollywood Church 4030,Commissioner of Insurance,,Barbara Dale Washer,Reform,18,
Jefferson,Lorman 5010,Commissioner of Insurance,,Mike Chaney,R,66,
Jefferson,Lorman 5010,Commissioner of Insurance,,Louis Fondren,D,134,
Jefferson,Lorman 5010,Commissioner of Insurance,,Barbara Dale Washer,Reform,6,
Jefferson,Fayette Manor 5020,Commissioner of Insurance,,Mike Chaney,R,29,
Jefferson,Fayette Manor 5020,Commissioner of Insurance,,Louis Fondren,D,205,
Jefferson,Fayette Manor 5020,Commissioner of Insurance,,Barbara Dale Washer,Reform,12,
Jefferson,Highway 33 2040,Commissioner of Insurance,,Mike Chaney,R,9,
Jefferson,Highway 33 2040,Commissioner of Insurance,,Louis Fondren,D,84,
Jefferson,Highway 33 2040,Commissioner of Insurance,,Barbara Dale Washer,Reform,8,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Insurance,,Mike Chaney,R,36,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Insurance,,Louis Fondren,D,165,
Jefferson,Chambliss's Restaurant 5030,Commissioner of Insurance,,Barbara Dale Washer,Reform,11,
Jefferson,Union Church 1010,State Senate,36,Albert Butler,D,199,
Jefferson,Harriston 1020,State Senate,36,Albert Butler,D,142,
Jefferson,Red Lick 1030,State Senate,36,Albert Butler,D,212,
Jefferson,Stampley 2010,State Senate,36,Albert Butler,D,176,
Jefferson,Superintendent Office 2020,State Senate,36,Albert Butler,D,232,
Jefferson,Mcnair 2030,State Senate,36,Albert Butler,D,139,
Jefferson,Chancery Clerk 3010,State Senate,36,Albert Butler,D,185,
Jefferson,City Hall 3020,State Senate,36,Albert Butler,D,258,
Jefferson,Cannonsburg 4010,State Senate,36,Albert Butler,D,146,
Jefferson,Church Hill 4020,State Senate,36,Albert Butler,D,88,
Jefferson,Old Hollywood Church 4030,State Senate,36,Albert Butler,D,338,
Jefferson,Lorman 5010,State Senate,36,Albert Butler,D,191,
Jefferson,Fayette Manor 5020,State Senate,36,Albert Butler,D,234,
Jefferson,Highway 33 2040,State Senate,36,Albert Butler,D,91,
Jefferson,Chambliss's Restaurant 5030,State Senate,36,Albert Butler,D,207,
Jefferson,Union Church 1010,State House,85,America 'Chuck' Middleton,D,198,
Jefferson,Harriston 1020,State House,85,America 'Chuck' Middleton,D,150,
Jefferson,Red Lick 1030,State House,85,America 'Chuck' Middleton,D,220,
Jefferson,Stampley 2010,State House,85,America 'Chuck' Middleton,D,178,
Jefferson,Superintendent Office 2020,State House,85,America 'Chuck' Middleton,D,230,
Jefferson,Mcnair 2030,State House,85,America 'Chuck' Middleton,D,139,
Jefferson,Chancery Clerk 3010,State House,85,America 'Chuck' Middleton,D,185,
Jefferson,City Hall 3020,State House,85,America 'Chuck' Middleton,D,260,
Jefferson,Old Hollywood Church 4030,State House,85,America 'Chuck' Middleton,D,340,
Jefferson,Lorman 5010,State House,85,America 'Chuck' Middleton,D,169,
Jefferson,Fayette Manor 5020,State House,85,America 'Chuck' Middleton,D,229,
Jefferson,Highway 33 2040,State House,85,America 'Chuck' Middleton,D,93,
Jefferson,Chambliss's Restaurant 5030,State House,85,America 'Chuck' Middleton,D,209,
Jefferson,Cannonsburg 4010,State House,94,"Robert L. Johnson, III",D,146,
Jefferson,Church Hill 4020,State House,94,"Robert L. Johnson, III",D,97,
Jefferson,Lorman 5010,State House,94,"Robert L. Johnson, III",D,18,
Jefferson,Union Church 1010,Measure No. 26 - Definition of a person,,Yes,,80,
Jefferson,Harriston 1020,Measure No. 26 - Definition of a person,,Yes,,35,
Jefferson,Red Lick 1030,Measure No. 26 - Definition of a person,,Yes,,66,
Jefferson,Stampley 2010,Measure No. 26 - Definition of a person,,Yes,,37,
Jefferson,Superintendent Office 2020,Measure No. 26 - Definition of a person,,Yes,,56,
Jefferson,Mcnair 2030,Measure No. 26 - Definition of a person,,Yes,,45,
Jefferson,Chancery Clerk 3010,Measure No. 26 - Definition of a person,,Yes,,55,
Jefferson,City Hall 3020,Measure No. 26 - Definition of a person,,Yes,,77,
Jefferson,Cannonsburg 4010,Measure No. 26 - Definition of a person,,Yes,,36,
Jefferson,Church Hill 4020,Measure No. 26 - Definition of a person,,Yes,,29,
Jefferson,Old Hollywood Church 4030,Measure No. 26 - Definition of a person,,Yes,,99,
Jefferson,Lorman 5010,Measure No. 26 - Definition of a person,,Yes,,80,
Jefferson,Fayette Manor 5020,Measure No. 26 - Definition of a person,,Yes,,42,
Jefferson,Highway 33 2040,Measure No. 26 - Definition of a person,,Yes,,22,
Jefferson,Chambliss's Restaurant 5030,Measure No. 26 - Definition of a person,,Yes,,36,
Jefferson,Union Church 1010,Measure No. 26 - Definition of a person,,No,,145,
Jefferson,Harriston 1020,Measure No. 26 - Definition of a person,,No,,114,
Jefferson,Red Lick 1030,Measure No. 26 - Definition of a person,,No,,162,
Jefferson,Stampley 2010,Measure No. 26 - Definition of a person,,No,,139,
Jefferson,Superintendent Office 2020,Measure No. 26 - Definition of a person,,No,,181,
Jefferson,Mcnair 2030,Measure No. 26 - Definition of a person,,No,,109,
Jefferson,Chancery Clerk 3010,Measure No. 26 - Definition of a person,,No,,156,
Jefferson,City Hall 3020,Measure No. 26 - Definition of a person,,No,,191,
Jefferson,Cannonsburg 4010,Measure No. 26 - Definition of a person,,No,,114,
Jefferson,Church Hill 4020,Measure No. 26 - Definition of a person,,No,,98,
Jefferson,Old Hollywood Church 4030,Measure No. 26 - Definition of a person,,No,,263,
Jefferson,Lorman 5010,Measure No. 26 - Definition of a person,,No,,155,
Jefferson,Fayette Manor 5020,Measure No. 26 - Definition of a person,,No,,204,
Jefferson,Highway 33 2040,Measure No. 26 - Definition of a person,,No,,75,
Jefferson,Chambliss's Restaurant 5030,Measure No. 26 - Definition of a person,,No,,179,
Jefferson,Union Church 1010,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Harriston 1020,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Red Lick 1030,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Stampley 2010,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Superintendent Office 2020,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Mcnair 2030,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Chancery Clerk 3010,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,City Hall 3020,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Cannonsburg 4010,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Church Hill 4020,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Old Hollywood Church 4030,Measure No. 26 - Definition of a person,,Over Votes,,0,
Jefferson,Lorman 5010,Measure No. 26 - Definition of a person,,Over Votes,,0,
