page,candidate,office,district,party,county,precinct,votes,winner
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,Midway,15,
2,Johnny L. DuPree,Governor,,D,Walthall,Midway,43,
2,Bill Luckett,Governor,,D,Walthall,Midway,61,
2,Guy Dale Shaw,Governor,,D,Walthall,Midway,12,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,Lexie,53,
2,Johnny L. DuPree,Governor,,D,Walthall,Lexie,101,
2,Bill Luckett,Governor,,D,Walthall,Lexie,147,
2,Guy Dale Shaw,Governor,,D,Walthall,Lexie,40,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,South Kirklin,8,
2,Johnny L. DuPree,Governor,,D,Walthall,South Kirklin,34,
2,Bill Luckett,Governor,,D,Walthall,South Kirklin,44,
2,Guy Dale Shaw,Governor,,D,Walthall,South Kirklin,10,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,North Kirklin,39,
2,Johnny L. DuPree,Governor,,D,Walthall,North Kirklin,165,
2,Bill Luckett,Governor,,D,Walthall,North Kirklin,78,
2,Guy Dale Shaw,Governor,,D,Walthall,North Kirklin,26,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,East Tylertown,4,
2,Johnny L. DuPree,Governor,,D,Walthall,East Tylertown,11,
2,Bill Luckett,Governor,,D,Walthall,East Tylertown,26,
2,Guy Dale Shaw,Governor,,D,Walthall,East Tylertown,5,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,West Tylertown,23,
2,Johnny L. DuPree,Governor,,D,Walthall,West Tylertown,159,
2,Bill Luckett,Governor,,D,Walthall,West Tylertown,62,
2,Guy Dale Shaw,Governor,,D,Walthall,West Tylertown,17,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,Mesa,7,
2,Johnny L. DuPree,Governor,,D,Walthall,Mesa,13,
2,Bill Luckett,Governor,,D,Walthall,Mesa,16,
2,Guy Dale Shaw,Governor,,D,Walthall,Mesa,4,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,South Knoxo,9,
2,Johnny L. DuPree,Governor,,D,Walthall,South Knoxo,29,
2,Bill Luckett,Governor,,D,Walthall,South Knoxo,28,
2,Guy Dale Shaw,Governor,,D,Walthall,South Knoxo,3,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,North Knoxo,35,
2,Johnny L. DuPree,Governor,,D,Walthall,North Knoxo,344,
2,Bill Luckett,Governor,,D,Walthall,North Knoxo,41,
2,Guy Dale Shaw,Governor,,D,Walthall,North Knoxo,8,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,Dexter,39,
2,Johnny L. DuPree,Governor,,D,Walthall,Dexter,101,
2,Bill Luckett,Governor,,D,Walthall,Dexter,123,
2,Guy Dale Shaw,Governor,,D,Walthall,Dexter,37,
2,"William Bond Compton, Jr. ",Governor,,D,Walthall,Improve,20,
2,Johnny L. DuPree,Governor,,D,Walthall,Improve,87,
2,Bill Luckett,Governor,,D,Walthall,Improve,70,
2,Guy Dale Shaw,Governor,,D,Walthall,Improve,39,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,3rd District Tylertown,28,
3,Johnny L. DuPree,Governor,,D,Walthall,3rd District Tylertown,54,
3,Bill Luckett,Governor,,D,Walthall,3rd District Tylertown,94,
3,Guy Dale Shaw,Governor,,D,Walthall,3rd District Tylertown,18,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,4th District Tylertown,28,
3,Johnny L. DuPree,Governor,,D,Walthall,4th District Tylertown,56,
3,Bill Luckett,Governor,,D,Walthall,4th District Tylertown,132,
3,Guy Dale Shaw,Governor,,D,Walthall,4th District Tylertown,29,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Varnel,42,
3,Johnny L. DuPree,Governor,,D,Walthall,Varnel,95,
3,Bill Luckett,Governor,,D,Walthall,Varnel,160,
3,Guy Dale Shaw,Governor,,D,Walthall,Varnel,39,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Sartinsville,10,
3,Johnny L. DuPree,Governor,,D,Walthall,Sartinsville,51,
3,Bill Luckett,Governor,,D,Walthall,Sartinsville,38,
3,Guy Dale Shaw,Governor,,D,Walthall,Sartinsville,12,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Darbun,14,
3,Johnny L. DuPree,Governor,,D,Walthall,Darbun,25,
3,Bill Luckett,Governor,,D,Walthall,Darbun,41,
3,Guy Dale Shaw,Governor,,D,Walthall,Darbun,16,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,4th District West,17,
3,Johnny L. DuPree,Governor,,D,Walthall,4th District West,64,
3,Bill Luckett,Governor,,D,Walthall,4th District West,80,
3,Guy Dale Shaw,Governor,,D,Walthall,4th District West,20,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Dinan,43,
3,Johnny L. DuPree,Governor,,D,Walthall,Dinan,288,
3,Bill Luckett,Governor,,D,Walthall,Dinan,88,
3,Guy Dale Shaw,Governor,,D,Walthall,Dinan,26,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Enon,15,
3,Johnny L. DuPree,Governor,,D,Walthall,Enon,73,
3,Bill Luckett,Governor,,D,Walthall,Enon,41,
3,Guy Dale Shaw,Governor,,D,Walthall,Enon,17,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,St Paul,15,
3,Johnny L. DuPree,Governor,,D,Walthall,St Paul,130,
3,Bill Luckett,Governor,,D,Walthall,St Paul,31,
3,Guy Dale Shaw,Governor,,D,Walthall,St Paul,15,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,Hope,11,
3,Johnny L. DuPree,Governor,,D,Walthall,Hope,140,
3,Bill Luckett,Governor,,D,Walthall,Hope,12,
3,Guy Dale Shaw,Governor,,D,Walthall,Hope,3,
3,"William Bond Compton, Jr. ",Governor,,D,Walthall,TOTAL,475,
3,Johnny L. DuPree,Governor,,D,Walthall,TOTAL,2063,
3,Bill Luckett,Governor,,D,Walthall,TOTAL,1413,
3,Guy Dale Shaw,Governor,,D,Walthall,TOTAL,396,
2,Jim Hood,Attorney General,,D,Walthall,Midway,134,
2,Jim Hood,Attorney General,,D,Walthall,Lexie,346,
2,Jim Hood,Attorney General,,D,Walthall,South Kirklin,88,
2,Jim Hood,Attorney General,,D,Walthall,North Kirklin,283,
2,Jim Hood,Attorney General,,D,Walthall,East Tylertown,49,
2,Jim Hood,Attorney General,,D,Walthall,West Tylertown,220,
2,Jim Hood,Attorney General,,D,Walthall,Mesa,43,
2,Jim Hood,Attorney General,,D,Walthall,South Knoxo,66,
2,Jim Hood,Attorney General,,D,Walthall,North Knoxo,349,
2,Jim Hood,Attorney General,,D,Walthall,Dexter,278,
2,Jim Hood,Attorney General,,D,Walthall,Improve,200,
3,Jim Hood,Attorney General,,D,Walthall,3rd District Tylertown,196,
3,Jim Hood,Attorney General,,D,Walthall,4th District Tylertown,256,
3,Jim Hood,Attorney General,,D,Walthall,Varnel,338,
3,Jim Hood,Attorney General,,D,Walthall,Sartinsville,116,
3,Jim Hood,Attorney General,,D,Walthall,Darbun,94,
3,Jim Hood,Attorney General,,D,Walthall,4th District West,186,
