candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Panola,Pleasant Mount,308,
Mitt Romney,President,,Republican,Panola,Pleasant Mount,185,
Virgil Goode,President,,Constitution,Panola,Pleasant Mount,0,
Gary Johnson,President,,Libertarian,Panola,Pleasant Mount,2,
Jill Stein,President,,Green,Panola,Pleasant Mount,0,
Barbara Dale Washer,President,,Reform,Panola,Pleasant Mount,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Panola,Pleasant Mount,272,
Roger F. Wicker,U.S. Senate,,Republican,Panola,Pleasant Mount,182,
Thomas Cramer,U.S. Senate,,Constitution,Panola,Pleasant Mount,9,
Shawn O'Hara,U.S. Senate,,Reform,Panola,Pleasant Mount,1,
Bill Marcy,U.S. House,2,Republican,Panola,Pleasant Mount,153,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,Pleasant Mount,291,
Cobby Mondale Williams,U.S. House,2,Independent,Panola,Pleasant Mount,7,
Lajena Williams,U.S. House,2,Reform,Panola,Pleasant Mount,1,
Barack Obama,President,,Democrat,Panola,East Sardis,94,
Mitt Romney,President,,Republican,Panola,East Sardis,326,
Virgil Goode,President,,Constitution,Panola,East Sardis,1,
Gary Johnson,President,,Libertarian,Panola,East Sardis,4,
Jill Stein,President,,Green,Panola,East Sardis,1,
Barbara Dale Washer,President,,Reform,Panola,East Sardis,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Panola,East Sardis,98,
Roger F. Wicker,U.S. Senate,,Republican,Panola,East Sardis,314,
Thomas Cramer,U.S. Senate,,Constitution,Panola,East Sardis,4,
Shawn O'Hara,U.S. Senate,,Reform,Panola,East Sardis,3,
Bill Marcy,U.S. House,2,Republican,Panola,East Sardis,275,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,East Sardis,120,
Cobby Mondale Williams,U.S. House,2,Independent,Panola,East Sardis,12,
Lajena Williams,U.S. House,2,Reform,Panola,East Sardis,2,
Barack Obama,President,,Democrat,Panola,West Sardis,709,
Mitt Romney,President,,Republican,Panola,West Sardis,75,
Virgil Goode,President,,Constitution,Panola,West Sardis,1,
Gary Johnson,President,,Libertarian,Panola,West Sardis,1,
Jill Stein,President,,Green,Panola,West Sardis,0,
Barbara Dale Washer,President,,Reform,Panola,West Sardis,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Panola,West Sardis,612,
Roger F. Wicker,U.S. Senate,,Republican,Panola,West Sardis,89,
Thomas Cramer,U.S. Senate,,Constitution,Panola,West Sardis,15,
Shawn O'Hara,U.S. Senate,,Reform,Panola,West Sardis,6,
Bill Marcy,U.S. House,2,Republican,Panola,West Sardis,78,
Bennie G. Thompson,U.S. House,2,Democrat,Panola,West Sardis,623,
Cobby Mondale Williams,U.S. House,2,Independent,Panola,West Sardis,11,
Lajena Williams,U.S. House,2,Reform,Panola,West Sardis,6,
Barack Obama,President,,Democrat,Panola,Cold Springs,205,
Mitt Romney,President,,Republican,Panola,Cold Springs,75,
Virgil Goode,President,,Constitution,Panola,Cold Springs,0,
Gary Johnson,President,,Libertarian,Panola,Cold Springs,4,
