candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Warren,3-61,1,
Newt Gingrich,President,,Republican,Warren,3-61,13,
Jon Huntsman,President,,Republican,Warren,3-61,0,
Gary Johnson,President,,Republican,Warren,3-61,0,
Ron Paul,President,,Republican,Warren,3-61,0,
Rick Perry,President,,Republican,Warren,3-61,0,
Mitt Romney,President,,Republican,Warren,3-61,12,
Rick Santorum,President,,Republican,Warren,3-61,11,
E. Allen Hathcock,U.S. Senate,,Republican,Warren,3-61,2,
Robert Maloney,U.S. Senate,,Republican,Warren,3-61,2,
Roger F. Wicker,U.S. Senate,,Republican,Warren,3-61,33,
Bill Marcy,U.S. House,2,Republican,Warren,3-61,33,
Michele Bachmann,President,,Republican,Warren,American Legion Post,0,
Newt Gingrich,President,,Republican,Warren,American Legion Post,21,
Jon Huntsman,President,,Republican,Warren,American Legion Post,0,
Gary Johnson,President,,Republican,Warren,American Legion Post,0,
Ron Paul,President,,Republican,Warren,American Legion Post,7,
Rick Perry,President,,Republican,Warren,American Legion Post,0,
Mitt Romney,President,,Republican,Warren,American Legion Post,35,
Rick Santorum,President,,Republican,Warren,American Legion Post,20,
E. Allen Hathcock,U.S. Senate,,Republican,Warren,American Legion Post,3,
Robert Maloney,U.S. Senate,,Republican,Warren,American Legion Post,7,
Roger F. Wicker,U.S. Senate,,Republican,Warren,American Legion Post,71,
Bill Marcy,U.S. House,2,Republican,Warren,American Legion Post,73,
Michele Bachmann,President,,Republican,Warren,Auditorium,0,
Newt Gingrich,President,,Republican,Warren,Auditorium,17,
Jon Huntsman,President,,Republican,Warren,Auditorium,0,
Gary Johnson,President,,Republican,Warren,Auditorium,0,
Ron Paul,President,,Republican,Warren,Auditorium,8,
Rick Perry,President,,Republican,Warren,Auditorium,0,
Mitt Romney,President,,Republican,Warren,Auditorium,12,
Rick Santorum,President,,Republican,Warren,Auditorium,6,
E. Allen Hathcock,U.S. Senate,,Republican,Warren,Auditorium,4,
Robert Maloney,U.S. Senate,,Republican,Warren,Auditorium,2,
Roger F. Wicker,U.S. Senate,,Republican,Warren,Auditorium,35,
Bill Marcy,U.S. House,2,Republican,Warren,Auditorium,38,
Michele Bachmann,President,,Republican,Warren,Beechwood,1,
Newt Gingrich,President,,Republican,Warren,Beechwood,114,
Jon Huntsman,President,,Republican,Warren,Beechwood,0,
Gary Johnson,President,,Republican,Warren,Beechwood,0,
Ron Paul,President,,Republican,Warren,Beechwood,26,
Rick Perry,President,,Republican,Warren,Beechwood,1,
Mitt Romney,President,,Republican,Warren,Beechwood,200,
Rick Santorum,President,,Republican,Warren,Beechwood,100,
E. Allen Hathcock,U.S. Senate,,Republican,Warren,Beechwood,12,
Robert Maloney,U.S. Senate,,Republican,Warren,Beechwood,25,
Roger F. Wicker,U.S. Senate,,Republican,Warren,Beechwood,393,
Bill Marcy,U.S. House,2,Republican,Warren,Beechwood,391,
Michele Bachmann,President,,Republican,Warren,Bovina,0,
Newt Gingrich,President,,Republican,Warren,Bovina,78,
Jon Huntsman,President,,Republican,Warren,Bovina,0,
Gary Johnson,President,,Republican,Warren,Bovina,0,
Ron Paul,President,,Republican,Warren,Bovina,9,
Rick Perry,President,,Republican,Warren,Bovina,1,
Mitt Romney,President,,Republican,Warren,Bovina,105,
Rick Santorum,President,,Republican,Warren,Bovina,102,
E. Allen Hathcock,U.S. Senate,,Republican,Warren,Bovina,4,
Robert Maloney,U.S. Senate,,Republican,Warren,Bovina,24,
