candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Newton,Chapel Hill,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Chapel Hill,2,
Will Oatis,U.S. Senate,,Democrat,Newton,Chapel Hill,1,
Roger Weiner,U.S. Senate,,Democrat,Newton,Chapel Hill,3,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Chapel Hill,6,
Barack Obama,President,,Democrat,Newton,Duffee,15,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Duffee,11,
Will Oatis,U.S. Senate,,Democrat,Newton,Duffee,2,
Roger Weiner,U.S. Senate,,Democrat,Newton,Duffee,2,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Duffee,12,
Barack Obama,President,,Democrat,Newton,Hazel,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Hazel,0,
Will Oatis,U.S. Senate,,Democrat,Newton,Hazel,0,
Roger Weiner,U.S. Senate,,Democrat,Newton,Hazel,1,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Hazel,1,
Barack Obama,President,,Democrat,Newton,Chunky,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Chunky,3,
Will Oatis,U.S. Senate,,Democrat,Newton,Chunky,0,
Roger Weiner,U.S. Senate,,Democrat,Newton,Chunky,1,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Chunky,3,
Barack Obama,President,,Democrat,Newton,Lawrence,102,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Lawrence,66,
Will Oatis,U.S. Senate,,Democrat,Newton,Lawrence,12,
Roger Weiner,U.S. Senate,,Democrat,Newton,Lawrence,14,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Lawrence,88,
Barack Obama,President,,Democrat,Newton,Newton #1,161,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Newton #1,112,
Will Oatis,U.S. Senate,,Democrat,Newton,Newton #1,4,
Roger Weiner,U.S. Senate,,Democrat,Newton,Newton #1,36,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Newton #1,144,
Barack Obama,President,,Democrat,Newton,Newton #5,29,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Newton #5,20,
Will Oatis,U.S. Senate,,Democrat,Newton,Newton #5,3,
Roger Weiner,U.S. Senate,,Democrat,Newton,Newton #5,6,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Newton #5,29,
Barack Obama,President,,Democrat,Newton,Prospect,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Prospect,0,
Will Oatis,U.S. Senate,,Democrat,Newton,Prospect,0,
Roger Weiner,U.S. Senate,,Democrat,Newton,Prospect,0,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Prospect,0,
Barack Obama,President,,Democrat,Newton,Scanlan,30,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Scanlan,17,
Will Oatis,U.S. Senate,,Democrat,Newton,Scanlan,4,
Roger Weiner,U.S. Senate,,Democrat,Newton,Scanlan,12,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Scanlan,32,
Barack Obama,President,,Democrat,Newton,Union #1,39,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Union #1,18,
Will Oatis,U.S. Senate,,Democrat,Newton,Union #1,2,
Roger Weiner,U.S. Senate,,Democrat,Newton,Union #1,14,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Union #1,31,
Barack Obama,President,,Democrat,Newton,Union #2,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Union #2,2,
Will Oatis,U.S. Senate,,Democrat,Newton,Union #2,1,
Roger Weiner,U.S. Senate,,Democrat,Newton,Union #2,3,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Union #2,6,
Barack Obama,President,,Democrat,Newton,Union #3,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Union #3,8,
Will Oatis,U.S. Senate,,Democrat,Newton,Union #3,0,
Roger Weiner,U.S. Senate,,Democrat,Newton,Union #3,3,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Union #3,9,
Barack Obama,President,,Democrat,Newton,Conehatta,26,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Conehatta,19,
Will Oatis,U.S. Senate,,Democrat,Newton,Conehatta,2,
Roger Weiner,U.S. Senate,,Democrat,Newton,Conehatta,7,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Conehatta,27,
Barack Obama,President,,Democrat,Newton,Decatur #1,17,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Decatur #1,7,
Will Oatis,U.S. Senate,,Democrat,Newton,Decatur #1,2,
Roger Weiner,U.S. Senate,,Democrat,Newton,Decatur #1,8,
Crystal C. Biggs,U.S. House,3,Democrat,Newton,Decatur #1,17,
Barack Obama,President,,Democrat,Newton,Decatur #1a,23,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Newton,Decatur #1a,13,
Will Oatis,U.S. Senate,,Democrat,Newton,Decatur #1a,2,
