candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Stone,Bond,1,
Newt Gingrich,President,,Republican,Stone,Bond,18,
Jon Huntsman,President,,Republican,Stone,Bond,0,
Gary Johnson,President,,Republican,Stone,Bond,0,
Ron Paul,President,,Republican,Stone,Bond,1,
Rick Perry,President,,Republican,Stone,Bond,1,
Mitt Romney,President,,Republican,Stone,Bond,7,
Rick Santorum,President,,Republican,Stone,Bond,21,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Bond,2,
Robert Maloney,U.S. Senate,,Republican,Stone,Bond,3,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Bond,42,
Cindy Burleson,U.S. House,4,Republican,Stone,Bond,2,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Bond,37,
Ron Vincent,U.S. House,4,Republican,Stone,Bond,7,
Michele Bachmann,President,,Republican,Stone,Old Hospital,0,
Newt Gingrich,President,,Republican,Stone,Old Hospital,51,
Jon Huntsman,President,,Republican,Stone,Old Hospital,0,
Gary Johnson,President,,Republican,Stone,Old Hospital,0,
Ron Paul,President,,Republican,Stone,Old Hospital,6,
Rick Perry,President,,Republican,Stone,Old Hospital,0,
Mitt Romney,President,,Republican,Stone,Old Hospital,49,
Rick Santorum,President,,Republican,Stone,Old Hospital,64,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Old Hospital,4,
Robert Maloney,U.S. Senate,,Republican,Stone,Old Hospital,13,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Old Hospital,148,
Cindy Burleson,U.S. House,4,Republican,Stone,Old Hospital,10,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Old Hospital,129,
Ron Vincent,U.S. House,4,Republican,Stone,Old Hospital,23,
Michele Bachmann,President,,Republican,Stone,Courthouse,1,
Newt Gingrich,President,,Republican,Stone,Courthouse,39,
Jon Huntsman,President,,Republican,Stone,Courthouse,0,
Gary Johnson,President,,Republican,Stone,Courthouse,0,
Ron Paul,President,,Republican,Stone,Courthouse,6,
Rick Perry,President,,Republican,Stone,Courthouse,0,
Mitt Romney,President,,Republican,Stone,Courthouse,28,
Rick Santorum,President,,Republican,Stone,Courthouse,49,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Courthouse,14,
Robert Maloney,U.S. Senate,,Republican,Stone,Courthouse,10,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Courthouse,95,
Cindy Burleson,U.S. House,4,Republican,Stone,Courthouse,3,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Courthouse,77,
Ron Vincent,U.S. House,4,Republican,Stone,Courthouse,40,
Michele Bachmann,President,,Republican,Stone,American Legion,0,
Newt Gingrich,President,,Republican,Stone,American Legion,15,
Jon Huntsman,President,,Republican,Stone,American Legion,0,
Gary Johnson,President,,Republican,Stone,American Legion,0,
Ron Paul,President,,Republican,Stone,American Legion,0,
Rick Perry,President,,Republican,Stone,American Legion,1,
Mitt Romney,President,,Republican,Stone,American Legion,15,
Rick Santorum,President,,Republican,Stone,American Legion,42,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,American Legion,2,
Robert Maloney,U.S. Senate,,Republican,Stone,American Legion,7,
Roger F. Wicker,U.S. Senate,,Republican,Stone,American Legion,62,
Cindy Burleson,U.S. House,4,Republican,Stone,American Legion,1,
Steven M. Palazzo,U.S. House,4,Republican,Stone,American Legion,56,
Ron Vincent,U.S. House,4,Republican,Stone,American Legion,14,
Michele Bachmann,President,,Republican,Stone,Project Road,0,
Newt Gingrich,President,,Republican,Stone,Project Road,16,
Jon Huntsman,President,,Republican,Stone,Project Road,0,
Gary Johnson,President,,Republican,Stone,Project Road,0,
Ron Paul,President,,Republican,Stone,Project Road,6,
Rick Perry,President,,Republican,Stone,Project Road,0,
Mitt Romney,President,,Republican,Stone,Project Road,11,
Rick Santorum,President,,Republican,Stone,Project Road,21,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Project Road,1,
Robert Maloney,U.S. Senate,,Republican,Stone,Project Road,4,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Project Road,46,
Cindy Burleson,U.S. House,4,Republican,Stone,Project Road,4,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Project Road,37,
Ron Vincent,U.S. House,4,Republican,Stone,Project Road,10,
Michele Bachmann,President,,Republican,Stone,Perkinston,0,
Newt Gingrich,President,,Republican,Stone,Perkinston,40,
Jon Huntsman,President,,Republican,Stone,Perkinston,0,
Gary Johnson,President,,Republican,Stone,Perkinston,0,
Ron Paul,President,,Republican,Stone,Perkinston,5,
Rick Perry,President,,Republican,Stone,Perkinston,2,
Mitt Romney,President,,Republican,Stone,Perkinston,22,
Rick Santorum,President,,Republican,Stone,Perkinston,36,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Perkinston,3,
Robert Maloney,U.S. Senate,,Republican,Stone,Perkinston,12,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Perkinston,88,
Cindy Burleson,U.S. House,4,Republican,Stone,Perkinston,9,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Perkinston,78,
Ron Vincent,U.S. House,4,Republican,Stone,Perkinston,17,
Michele Bachmann,President,,Republican,Stone,Magnolia,0,
Newt Gingrich,President,,Republican,Stone,Magnolia,48,
Jon Huntsman,President,,Republican,Stone,Magnolia,0,
Gary Johnson,President,,Republican,Stone,Magnolia,0,
Ron Paul,President,,Republican,Stone,Magnolia,14,
Rick Perry,President,,Republican,Stone,Magnolia,0,
Mitt Romney,President,,Republican,Stone,Magnolia,23,
Rick Santorum,President,,Republican,Stone,Magnolia,45,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Magnolia,6,
Robert Maloney,U.S. Senate,,Republican,Stone,Magnolia,11,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Magnolia,101,
Cindy Burleson,U.S. House,4,Republican,Stone,Magnolia,10,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Magnolia,85,
Ron Vincent,U.S. House,4,Republican,Stone,Magnolia,24,
Michele Bachmann,President,,Republican,Stone,Mchenry Library,0,
Newt Gingrich,President,,Republican,Stone,Mchenry Library,35,
Jon Huntsman,President,,Republican,Stone,Mchenry Library,0,
Gary Johnson,President,,Republican,Stone,Mchenry Library,0,
Ron Paul,President,,Republican,Stone,Mchenry Library,6,
Rick Perry,President,,Republican,Stone,Mchenry Library,0,
Mitt Romney,President,,Republican,Stone,Mchenry Library,35,
Rick Santorum,President,,Republican,Stone,Mchenry Library,54,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Mchenry Library,5,
Robert Maloney,U.S. Senate,,Republican,Stone,Mchenry Library,11,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Mchenry Library,113,
Cindy Burleson,U.S. House,4,Republican,Stone,Mchenry Library,9,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Mchenry Library,93,
Ron Vincent,U.S. House,4,Republican,Stone,Mchenry Library,27,
Michele Bachmann,President,,Republican,Stone,Elarbee,0,
Newt Gingrich,President,,Republican,Stone,Elarbee,49,
Jon Huntsman,President,,Republican,Stone,Elarbee,0,
Gary Johnson,President,,Republican,Stone,Elarbee,1,
Ron Paul,President,,Republican,Stone,Elarbee,7,
Rick Perry,President,,Republican,Stone,Elarbee,1,
Mitt Romney,President,,Republican,Stone,Elarbee,35,
Rick Santorum,President,,Republican,Stone,Elarbee,72,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Elarbee,15,
Robert Maloney,U.S. Senate,,Republican,Stone,Elarbee,14,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Elarbee,133,
Cindy Burleson,U.S. House,4,Republican,Stone,Elarbee,9,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Elarbee,136,
Ron Vincent,U.S. House,4,Republican,Stone,Elarbee,18,
Michele Bachmann,President,,Republican,Stone,Tuxechana,1,
Newt Gingrich,President,,Republican,Stone,Tuxechana,80,
Jon Huntsman,President,,Republican,Stone,Tuxechana,0,
Gary Johnson,President,,Republican,Stone,Tuxechana,0,
Ron Paul,President,,Republican,Stone,Tuxechana,15,
Rick Perry,President,,Republican,Stone,Tuxechana,1,
Mitt Romney,President,,Republican,Stone,Tuxechana,77,
Rick Santorum,President,,Republican,Stone,Tuxechana,149,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Tuxechana,13,
Robert Maloney,U.S. Senate,,Republican,Stone,Tuxechana,19,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Tuxechana,283,
Cindy Burleson,U.S. House,4,Republican,Stone,Tuxechana,19,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Tuxechana,244,
Ron Vincent,U.S. House,4,Republican,Stone,Tuxechana,54,
Michele Bachmann,President,,Republican,Stone,Ten Mile,0,
Newt Gingrich,President,,Republican,Stone,Ten Mile,41,
Jon Huntsman,President,,Republican,Stone,Ten Mile,0,
Gary Johnson,President,,Republican,Stone,Ten Mile,0,
Ron Paul,President,,Republican,Stone,Ten Mile,10,
Rick Perry,President,,Republican,Stone,Ten Mile,3,
Mitt Romney,President,,Republican,Stone,Ten Mile,28,
Rick Santorum,President,,Republican,Stone,Ten Mile,42,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Ten Mile,5,
Robert Maloney,U.S. Senate,,Republican,Stone,Ten Mile,10,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Ten Mile,105,
Cindy Burleson,U.S. House,4,Republican,Stone,Ten Mile,13,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Ten Mile,84,
Ron Vincent,U.S. House,4,Republican,Stone,Ten Mile,24,
Michele Bachmann,President,,Republican,Stone,Mchenry Fire Station,1,
Newt Gingrich,President,,Republican,Stone,Mchenry Fire Station,55,
Jon Huntsman,President,,Republican,Stone,Mchenry Fire Station,0,
Gary Johnson,President,,Republican,Stone,Mchenry Fire Station,0,
Ron Paul,President,,Republican,Stone,Mchenry Fire Station,11,
Rick Perry,President,,Republican,Stone,Mchenry Fire Station,1,
Mitt Romney,President,,Republican,Stone,Mchenry Fire Station,44,
Rick Santorum,President,,Republican,Stone,Mchenry Fire Station,56,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Mchenry Fire Station,9,
Robert Maloney,U.S. Senate,,Republican,Stone,Mchenry Fire Station,10,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Mchenry Fire Station,147,
Cindy Burleson,U.S. House,4,Republican,Stone,Mchenry Fire Station,13,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Mchenry Fire Station,111,
Ron Vincent,U.S. House,4,Republican,Stone,Mchenry Fire Station,37,
Michele Bachmann,President,,Republican,Stone,Flint Creek,0,
Newt Gingrich,President,,Republican,Stone,Flint Creek,82,
Jon Huntsman,President,,Republican,Stone,Flint Creek,0,
Gary Johnson,President,,Republican,Stone,Flint Creek,1,
Ron Paul,President,,Republican,Stone,Flint Creek,9,
Rick Perry,President,,Republican,Stone,Flint Creek,3,
Mitt Romney,President,,Republican,Stone,Flint Creek,62,
Rick Santorum,President,,Republican,Stone,Flint Creek,144,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Flint Creek,11,
Robert Maloney,U.S. Senate,,Republican,Stone,Flint Creek,10,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Flint Creek,269,
Cindy Burleson,U.S. House,4,Republican,Stone,Flint Creek,19,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Flint Creek,221,
Ron Vincent,U.S. House,4,Republican,Stone,Flint Creek,48,
Michele Bachmann,President,,Republican,Stone,Big Level,0,
Newt Gingrich,President,,Republican,Stone,Big Level,62,
Jon Huntsman,President,,Republican,Stone,Big Level,1,
Gary Johnson,President,,Republican,Stone,Big Level,1,
Ron Paul,President,,Republican,Stone,Big Level,13,
Rick Perry,President,,Republican,Stone,Big Level,0,
Mitt Romney,President,,Republican,Stone,Big Level,42,
Rick Santorum,President,,Republican,Stone,Big Level,126,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Big Level,14,
Robert Maloney,U.S. Senate,,Republican,Stone,Big Level,11,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Big Level,214,
Cindy Burleson,U.S. House,4,Republican,Stone,Big Level,12,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Big Level,194,
Ron Vincent,U.S. House,4,Republican,Stone,Big Level,35,
Michele Bachmann,President,,Republican,Stone,Pleasant Hill,0,
Newt Gingrich,President,,Republican,Stone,Pleasant Hill,20,
Jon Huntsman,President,,Republican,Stone,Pleasant Hill,0,
Gary Johnson,President,,Republican,Stone,Pleasant Hill,0,
Ron Paul,President,,Republican,Stone,Pleasant Hill,3,
Rick Perry,President,,Republican,Stone,Pleasant Hill,1,
Mitt Romney,President,,Republican,Stone,Pleasant Hill,14,
Rick Santorum,President,,Republican,Stone,Pleasant Hill,35,
E. Allen Hathcock,U.S. Senate,,Republican,Stone,Pleasant Hill,3,
Robert Maloney,U.S. Senate,,Republican,Stone,Pleasant Hill,3,
Roger F. Wicker,U.S. Senate,,Republican,Stone,Pleasant Hill,66,
Cindy Burleson,U.S. House,4,Republican,Stone,Pleasant Hill,7,
Steven M. Palazzo,U.S. House,4,Republican,Stone,Pleasant Hill,54,
Ron Vincent,U.S. House,4,Republican,Stone,Pleasant Hill,10,
Michele Bachmann,President,,Republican,Stone,,4,
Newt Gingrich,President,,Republican,Stone,,651,
Jon Huntsman,President,,Republican,Stone,,1,
Gary Johnson,President,,Republican,Stone,,3,
Ron Paul,President,,Republican,Stone,,112,
Rick Perry,President,,Republican,Stone,,14,
Mitt Romney,President,,Republican,Stone,,492,
Rick Santorum,President,,Republican,Stone,,956,TRUE
E. Allen Hathcock,U.S. Senate,,Republican,Stone,,107,
Robert Maloney,U.S. Senate,,Republican,Stone,,148,
Roger F. Wicker,U.S. Senate,,Republican,Stone,,1912,TRUE
Cindy Burleson,U.S. House,4,Republican,Stone,,140,
Steven M. Palazzo,U.S. House,4,Republican,Stone,,1636,TRUE
Ron Vincent,U.S. House,4,Republican,Stone,,388,
