candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,George,Agricola,1,
Newt Gingrich,President,,Republican,George,Agricola,99,
Jon Huntsman,President,,Republican,George,Agricola,0,
Gary Johnson,President,,Republican,George,Agricola,1,
Ron Paul,President,,Republican,George,Agricola,4,
Rick Perry,President,,Republican,George,Agricola,1,
Mitt Romney,President,,Republican,George,Agricola,88,
Rick Santorum,President,,Republican,George,Agricola,134,
E. Allen Hathcock,U.S. Senate,,Republican,George,Agricola,16,
Robert Maloney,U.S. Senate,,Republican,George,Agricola,46,
Roger F. Wicker,U.S. Senate,,Republican,George,Agricola,252,
Cindy Burleson,U.S. House,4,Republican,George,Agricola,17,
Steven M. Palazzo,U.S. House,4,Republican,George,Agricola,259,
Ron Vincent,U.S. House,4,Republican,George,Agricola,45,
Michele Bachmann,President,,Republican,George,Barton,1,
Newt Gingrich,President,,Republican,George,Barton,67,
Jon Huntsman,President,,Republican,George,Barton,0,
Gary Johnson,President,,Republican,George,Barton,0,
Ron Paul,President,,Republican,George,Barton,2,
Rick Perry,President,,Republican,George,Barton,2,
Mitt Romney,President,,Republican,George,Barton,50,
Rick Santorum,President,,Republican,George,Barton,74,
E. Allen Hathcock,U.S. Senate,,Republican,George,Barton,2,
Robert Maloney,U.S. Senate,,Republican,George,Barton,24,
Roger F. Wicker,U.S. Senate,,Republican,George,Barton,161,
Cindy Burleson,U.S. House,4,Republican,George,Barton,12,
Steven M. Palazzo,U.S. House,4,Republican,George,Barton,146,
Ron Vincent,U.S. House,4,Republican,George,Barton,34,
Michele Bachmann,President,,Republican,George,Basin,1,
Newt Gingrich,President,,Republican,George,Basin,60,
Jon Huntsman,President,,Republican,George,Basin,0,
Gary Johnson,President,,Republican,George,Basin,1,
Ron Paul,President,,Republican,George,Basin,12,
Rick Perry,President,,Republican,George,Basin,1,
Mitt Romney,President,,Republican,George,Basin,56,
Rick Santorum,President,,Republican,George,Basin,103,
E. Allen Hathcock,U.S. Senate,,Republican,George,Basin,6,
Robert Maloney,U.S. Senate,,Republican,George,Basin,25,
Roger F. Wicker,U.S. Senate,,Republican,George,Basin,197,
Cindy Burleson,U.S. House,4,Republican,George,Basin,13,
Steven M. Palazzo,U.S. House,4,Republican,George,Basin,181,
Ron Vincent,U.S. House,4,Republican,George,Basin,32,
Michele Bachmann,President,,Republican,George,Benndale,0,
Newt Gingrich,President,,Republican,George,Benndale,31,
Jon Huntsman,President,,Republican,George,Benndale,0,
Gary Johnson,President,,Republican,George,Benndale,0,
Ron Paul,President,,Republican,George,Benndale,6,
Rick Perry,President,,Republican,George,Benndale,2,
Mitt Romney,President,,Republican,George,Benndale,24,
Rick Santorum,President,,Republican,George,Benndale,79,
E. Allen Hathcock,U.S. Senate,,Republican,George,Benndale,9,
Robert Maloney,U.S. Senate,,Republican,George,Benndale,15,
Roger F. Wicker,U.S. Senate,,Republican,George,Benndale,115,
Cindy Burleson,U.S. House,4,Republican,George,Benndale,5,
Steven M. Palazzo,U.S. House,4,Republican,George,Benndale,114,
Ron Vincent,U.S. House,4,Republican,George,Benndale,18,
Michele Bachmann,President,,Republican,George,Bexley,0,
Newt Gingrich,President,,Republican,George,Bexley,41,
Jon Huntsman,President,,Republican,George,Bexley,2,
Gary Johnson,President,,Republican,George,Bexley,0,
Ron Paul,President,,Republican,George,Bexley,6,
Rick Perry,President,,Republican,George,Bexley,2,
Mitt Romney,President,,Republican,George,Bexley,29,
Rick Santorum,President,,Republican,George,Bexley,36,
E. Allen Hathcock,U.S. Senate,,Republican,George,Bexley,7,
Robert Maloney,U.S. Senate,,Republican,George,Bexley,14,
Roger F. Wicker,U.S. Senate,,Republican,George,Bexley,91,
Cindy Burleson,U.S. House,4,Republican,George,Bexley,5,
Steven M. Palazzo,U.S. House,4,Republican,George,Bexley,98,
Ron Vincent,U.S. House,4,Republican,George,Bexley,11,
Michele Bachmann,President,,Republican,George,Broome,0,
Newt Gingrich,President,,Republican,George,Broome,15,
