candidate,office,district,party,county,precinct,votes,winner
Virgil Goode,President,,Constitution,Lamar,Lamar Park,7,
Gary Johnson,President,,Libertarian,Lamar,Lamar Park,15,
Barack Obama,President,,Democrat,Lamar,Lamar Park,530,
Mitt Romney,President,,Republican,Lamar,Lamar Park,746,
Jill Stein,President,,Green,Lamar,Lamar Park,6,
Barbara Dale Washer,President,,Reform,Lamar,Lamar Park,0,
Thomas Cramer,U.S. Senate,,Constitution,Lamar,Lamar Park,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lamar,Lamar Park,489,
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Lamar Park,18,
Roger F. Wicker,U.S. Senate,,Republican,Lamar,Lamar Park,771,
Robert W. Claunch,U.S. House,4,Reform,Lamar,Lamar Park,5,
Matt Moore,U.S. House,4,Democrat,Lamar,Lamar Park,470,
Steven M. Palazzo,U.S. House,4,Republican,Lamar,Lamar Park,747,
Ron Williams,U.S. House,4,Libertarian,Lamar,Lamar Park,57,
Virgil Goode,President,,Constitution,Lamar,Okahola,0,
Gary Johnson,President,,Libertarian,Lamar,Okahola,3,
Barack Obama,President,,Democrat,Lamar,Okahola,99,
Mitt Romney,President,,Republican,Lamar,Okahola,385,
Jill Stein,President,,Green,Lamar,Okahola,0,
Barbara Dale Washer,President,,Reform,Lamar,Okahola,0,
Thomas Cramer,U.S. Senate,,Constitution,Lamar,Okahola,5,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Lamar,Okahola,89,
Shawn O'Hara,U.S. Senate,,Reform,Lamar,Okahola,5,
Roger F. Wicker,U.S. Senate,,Republican,Lamar,Okahola,380,
Robert W. Claunch,U.S. House,4,Reform,Lamar,Okahola,2,
Matt Moore,U.S. House,4,Democrat,Lamar,Okahola,87,
Steven M. Palazzo,U.S. House,4,Republican,Lamar,Okahola,374,
Ron Williams,U.S. House,4,Libertarian,Lamar,Okahola,19,
Virgil Goode,President,,Constitution,Lamar,Richburg,7,
Gary Johnson,President,,Libertarian,Lamar,Richburg,11,
Barack Obama,President,,Democrat,Lamar,Richburg,338,
Mitt Romney,President,,Republican,Lamar,Richburg,1165,
Jill Stein,President,,Green,Lamar,Richburg,2,
Barbara Dale Washer,President,,Reform,Lamar,Richburg,2,
Thomas Cramer,U.S. Senate,,Constitution,Lamar,Richburg,23,
