candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Tate,Arkabutla,319,
Mitt Romney,President,,Republican,Tate,Arkabutla,393,
Virgil Goode,President,,Constitution,Tate,Arkabutla,0,
Gary Johnson,President,,Libertarian,Tate,Arkabutla,3,
Jill Stein,President,,Green,Tate,Arkabutla,0,
Barbara Dale Washer,President,,Reform,Tate,Arkabutla,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tate,Arkabutla,298,
Roger F. Wicker,U.S. Senate,,Republican,Tate,Arkabutla,378,
Thomas Cramer,U.S. Senate,,Constitution,Tate,Arkabutla,10,
Shawn O'Hara,U.S. Senate,,Reform,Tate,Arkabutla,4,
Brad Morris,U.S. House,1,Democrat,Tate,Arkabutla,261,
Alan Nunnelee,U.S. House,1,Republican,Tate,Arkabutla,376,
Danny Bedwell,U.S. House,1,Libertarian,Tate,Arkabutla,7,
Jim R. Bourland,U.S. House,1,Constitution,Tate,Arkabutla,9,
Chris Potts,U.S. House,1,Reform,Tate,Arkabutla,8,
Barack Obama,President,,Democrat,Tate,Coldwater 3,1025,
Mitt Romney,President,,Republican,Tate,Coldwater 3,407,
Virgil Goode,President,,Constitution,Tate,Coldwater 3,0,
Gary Johnson,President,,Libertarian,Tate,Coldwater 3,2,
Jill Stein,President,,Green,Tate,Coldwater 3,3,
Barbara Dale Washer,President,,Reform,Tate,Coldwater 3,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tate,Coldwater 3,935,
Roger F. Wicker,U.S. Senate,,Republican,Tate,Coldwater 3,416,
Thomas Cramer,U.S. Senate,,Constitution,Tate,Coldwater 3,22,
Shawn O'Hara,U.S. Senate,,Reform,Tate,Coldwater 3,11,
Brad Morris,U.S. House,1,Democrat,Tate,Coldwater 3,893,
Alan Nunnelee,U.S. House,1,Republican,Tate,Coldwater 3,403,
Danny Bedwell,U.S. House,1,Libertarian,Tate,Coldwater 3,15,
Jim R. Bourland,U.S. House,1,Constitution,Tate,Coldwater 3,12,
Chris Potts,U.S. House,1,Reform,Tate,Coldwater 3,10,
Barack Obama,President,,Democrat,Tate,Evansville,51,
Mitt Romney,President,,Republican,Tate,Evansville,102,
Virgil Goode,President,,Constitution,Tate,Evansville,0,
Gary Johnson,President,,Libertarian,Tate,Evansville,1,
Jill Stein,President,,Green,Tate,Evansville,0,
Barbara Dale Washer,President,,Reform,Tate,Evansville,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Tate,Evansville,53,
Roger F. Wicker,U.S. Senate,,Republican,Tate,Evansville,96,
