candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Marion,National Guard,109,
Mitt Romney,President,,Republican,Marion,National Guard,1180,
Virgil Goode,President,,Constitution,Marion,National Guard,0,
Gary Johnson,President,,Libertarian,Marion,National Guard,5,
Jill Stein,President,,Green,Marion,National Guard,0,
Barbara Dale Washer,President,,Reform,Marion,National Guard,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marion,National Guard,107,
Roger F. Wicker,U.S. Senate,,Republican,Marion,National Guard,1159,
Thomas Cramer,U.S. Senate,,Constitution,Marion,National Guard,10,
Shawn O'Hara,U.S. Senate,,Reform,Marion,National Guard,9,
Matt Moore,U.S. House,4,Democrat,Marion,National Guard,99,
Steven M. Palazzo,U.S. House,4,Republican,Marion,National Guard,1154,
Robert W. Claunch,U.S. House,4,Reform,Marion,National Guard,4,
Ron Williams,U.S. House,4,Libertarian,Marion,National Guard,29,
Barack Obama,President,,Democrat,Marion,Morris,540,
Mitt Romney,President,,Republican,Marion,Morris,839,
Virgil Goode,President,,Constitution,Marion,Morris,4,
Gary Johnson,President,,Libertarian,Marion,Morris,4,
Jill Stein,President,,Green,Marion,Morris,0,
Barbara Dale Washer,President,,Reform,Marion,Morris,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marion,Morris,518,
Roger F. Wicker,U.S. Senate,,Republican,Marion,Morris,809,
Thomas Cramer,U.S. Senate,,Constitution,Marion,Morris,14,
Shawn O'Hara,U.S. Senate,,Reform,Marion,Morris,18,
Matt Moore,U.S. House,4,Democrat,Marion,Morris,503,
Steven M. Palazzo,U.S. House,4,Republican,Marion,Morris,800,
Robert W. Claunch,U.S. House,4,Reform,Marion,Morris,7,
Ron Williams,U.S. House,4,Libertarian,Marion,Morris,35,
Barack Obama,President,,Democrat,Marion,Union,12,
Mitt Romney,President,,Republican,Marion,Union,255,
Virgil Goode,President,,Constitution,Marion,Union,0,
Gary Johnson,President,,Libertarian,Marion,Union,0,
Jill Stein,President,,Green,Marion,Union,0,
Barbara Dale Washer,President,,Reform,Marion,Union,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Marion,Union,18,
Roger F. Wicker,U.S. Senate,,Republican,Marion,Union,240,
Thomas Cramer,U.S. Senate,,Constitution,Marion,Union,4,
Shawn O'Hara,U.S. Senate,,Reform,Marion,Union,4,
Matt Moore,U.S. House,4,Democrat,Marion,Union,10,
Steven M. Palazzo,U.S. House,4,Republican,Marion,Union,248,
Robert W. Claunch,U.S. House,4,Reform,Marion,Union,0,
Ron Williams,U.S. House,4,Libertarian,Marion,Union,5,
Barack Obama,President,,Democrat,Marion,Popetown,405,
Mitt Romney,President,,Republican,Marion,Popetown,434,
Virgil Goode,President,,Constitution,Marion,Popetown,1,
Gary Johnson,President,,Libertarian,Marion,Popetown,5,
Jill Stein,President,,Green,Marion,Popetown,2,
Barbara Dale Washer,President,,Reform,Marion,Popetown,1,
