candidate,office,district,party,county,precinct,votes,winner
Ron Paul,President,,Republican,Scott,Beat 3/Pulaski,2,
Rick Perry,President,,Republican,Scott,Beat 3/Pulaski,0,
Mitt Romney,President,,Republican,Scott,Beat 3/Pulaski,26,
Rick Santorum,President,,Republican,Scott,Beat 3/Pulaski,37,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 3/Pulaski,1,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 3/Pulaski,2,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 3/Pulaski,80,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 3/Pulaski,4,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Pulaski,79,
Michele Bachmann,President,,Republican,Scott,Beat 3/Springfield,1,
Newt Gingrich,President,,Republican,Scott,Beat 3/Springfield,46,
Jon Huntsman,President,,Republican,Scott,Beat 3/Springfield,0,
Gary Johnson,President,,Republican,Scott,Beat 3/Springfield,1,
Ron Paul,President,,Republican,Scott,Beat 3/Springfield,1,
Rick Perry,President,,Republican,Scott,Beat 3/Springfield,0,
Mitt Romney,President,,Republican,Scott,Beat 3/Springfield,34,
Rick Santorum,President,,Republican,Scott,Beat 3/Springfield,41,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 3/Springfield,0,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 3/Springfield,5,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 3/Springfield,119,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 3/Springfield,5,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Springfield,120,
Michele Bachmann,President,,Republican,Scott,Beat 3/Cooperville,0,
Newt Gingrich,President,,Republican,Scott,Beat 3/Cooperville,23,
Jon Huntsman,President,,Republican,Scott,Beat 3/Cooperville,0,
Gary Johnson,President,,Republican,Scott,Beat 3/Cooperville,0,
Ron Paul,President,,Republican,Scott,Beat 3/Cooperville,1,
Rick Perry,President,,Republican,Scott,Beat 3/Cooperville,0,
Mitt Romney,President,,Republican,Scott,Beat 3/Cooperville,35,
Rick Santorum,President,,Republican,Scott,Beat 3/Cooperville,40,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 3/Cooperville,7,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 3/Cooperville,3,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 3/Cooperville,86,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 3/Cooperville,4,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 3/Cooperville,89,
Michele Bachmann,President,,Republican,Scott,Beat 4/North Morton,2,
Newt Gingrich,President,,Republican,Scott,Beat 4/North Morton,24,
Jon Huntsman,President,,Republican,Scott,Beat 4/North Morton,3,
Gary Johnson,President,,Republican,Scott,Beat 4/North Morton,5,
Ron Paul,President,,Republican,Scott,Beat 4/North Morton,5,
Rick Perry,President,,Republican,Scott,Beat 4/North Morton,8,
Mitt Romney,President,,Republican,Scott,Beat 4/North Morton,37,
Rick Santorum,President,,Republican,Scott,Beat 4/North Morton,34,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/North Morton,3,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/North Morton,11,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/North Morton,74,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/North Morton,9,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/North Morton,74,
Michele Bachmann,President,,Republican,Scott,Beat 4/Liberty,1,
Newt Gingrich,President,,Republican,Scott,Beat 4/Liberty,47,
Jon Huntsman,President,,Republican,Scott,Beat 4/Liberty,0,
Gary Johnson,President,,Republican,Scott,Beat 4/Liberty,1,
Ron Paul,President,,Republican,Scott,Beat 4/Liberty,4,
Rick Perry,President,,Republican,Scott,Beat 4/Liberty,0,
Mitt Romney,President,,Republican,Scott,Beat 4/Liberty,45,
Rick Santorum,President,,Republican,Scott,Beat 4/Liberty,58,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/Liberty,6,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/Liberty,5,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/Liberty,142,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/Liberty,14,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Liberty,137,
Michele Bachmann,President,,Republican,Scott,Beat 4/Forkville,0,
Newt Gingrich,President,,Republican,Scott,Beat 4/Forkville,38,
Jon Huntsman,President,,Republican,Scott,Beat 4/Forkville,0,
Gary Johnson,President,,Republican,Scott,Beat 4/Forkville,0,
Ron Paul,President,,Republican,Scott,Beat 4/Forkville,2,
Rick Perry,President,,Republican,Scott,Beat 4/Forkville,3,
Mitt Romney,President,,Republican,Scott,Beat 4/Forkville,30,
Rick Santorum,President,,Republican,Scott,Beat 4/Forkville,35,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/Forkville,3,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/Forkville,3,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/Forkville,100,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/Forkville,3,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Forkville,101,
Michele Bachmann,President,,Republican,Scott,Beat 4/Ludlow,0,
Newt Gingrich,President,,Republican,Scott,Beat 4/Ludlow,50,
Jon Huntsman,President,,Republican,Scott,Beat 4/Ludlow,0,
Gary Johnson,President,,Republican,Scott,Beat 4/Ludlow,0,
Ron Paul,President,,Republican,Scott,Beat 4/Ludlow,3,
Rick Perry,President,,Republican,Scott,Beat 4/Ludlow,1,
Mitt Romney,President,,Republican,Scott,Beat 4/Ludlow,40,
Rick Santorum,President,,Republican,Scott,Beat 4/Ludlow,33,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/Ludlow,6,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/Ludlow,7,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/Ludlow,114,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/Ludlow,3,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Ludlow,122,
Michele Bachmann,President,,Republican,Scott,Beat 4/Clifton,1,
Newt Gingrich,President,,Republican,Scott,Beat 4/Clifton,3,
Jon Huntsman,President,,Republican,Scott,Beat 4/Clifton,0,
Gary Johnson,President,,Republican,Scott,Beat 4/Clifton,0,
Ron Paul,President,,Republican,Scott,Beat 4/Clifton,2,
Rick Perry,President,,Republican,Scott,Beat 4/Clifton,0,
Mitt Romney,President,,Republican,Scott,Beat 4/Clifton,17,
Rick Santorum,President,,Republican,Scott,Beat 4/Clifton,14,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/Clifton,1,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/Clifton,0,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/Clifton,35,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/Clifton,1,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Clifton,35,
Michele Bachmann,President,,Republican,Scott,Beat 4/Contrell,0,
Newt Gingrich,President,,Republican,Scott,Beat 4/Contrell,19,
Jon Huntsman,President,,Republican,Scott,Beat 4/Contrell,0,
Gary Johnson,President,,Republican,Scott,Beat 4/Contrell,0,
Ron Paul,President,,Republican,Scott,Beat 4/Contrell,0,
Rick Perry,President,,Republican,Scott,Beat 4/Contrell,0,
Mitt Romney,President,,Republican,Scott,Beat 4/Contrell,10,
Rick Santorum,President,,Republican,Scott,Beat 4/Contrell,15,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 4/Contrell,3,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 4/Contrell,3,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 4/Contrell,37,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 4/Contrell,5,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 4/Contrell,39,
Michele Bachmann,President,,Republican,Scott,Beat 5/Northeast Forest,0,
Newt Gingrich,President,,Republican,Scott,Beat 5/Northeast Forest,56,
Jon Huntsman,President,,Republican,Scott,Beat 5/Northeast Forest,0,
Gary Johnson,President,,Republican,Scott,Beat 5/Northeast Forest,1,
Ron Paul,President,,Republican,Scott,Beat 5/Northeast Forest,5,
Rick Perry,President,,Republican,Scott,Beat 5/Northeast Forest,0,
Mitt Romney,President,,Republican,Scott,Beat 5/Northeast Forest,60,
Rick Santorum,President,,Republican,Scott,Beat 5/Northeast Forest,74,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 5/Northeast Forest,3,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 5/Northeast Forest,7,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 5/Northeast Forest,181,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 5/Northeast Forest,12,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Northeast Forest,181,
Michele Bachmann,President,,Republican,Scott,Beat 5/Salem,0,
Newt Gingrich,President,,Republican,Scott,Beat 5/Salem,26,
Jon Huntsman,President,,Republican,Scott,Beat 5/Salem,0,
Gary Johnson,President,,Republican,Scott,Beat 5/Salem,0,
Ron Paul,President,,Republican,Scott,Beat 5/Salem,1,
Rick Perry,President,,Republican,Scott,Beat 5/Salem,0,
Mitt Romney,President,,Republican,Scott,Beat 5/Salem,13,
Rick Santorum,President,,Republican,Scott,Beat 5/Salem,38,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 5/Salem,1,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 5/Salem,9,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 5/Salem,68,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 5/Salem,3,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Salem,74,
Michele Bachmann,President,,Republican,Scott,Beat 5/Sebastopol,0,
Newt Gingrich,President,,Republican,Scott,Beat 5/Sebastopol,41,
Jon Huntsman,President,,Republican,Scott,Beat 5/Sebastopol,0,
Gary Johnson,President,,Republican,Scott,Beat 5/Sebastopol,0,
Ron Paul,President,,Republican,Scott,Beat 5/Sebastopol,4,
Rick Perry,President,,Republican,Scott,Beat 5/Sebastopol,1,
Mitt Romney,President,,Republican,Scott,Beat 5/Sebastopol,30,
Rick Santorum,President,,Republican,Scott,Beat 5/Sebastopol,46,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 5/Sebastopol,4,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 5/Sebastopol,4,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 5/Sebastopol,102,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 5/Sebastopol,8,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Sebastopol,106,
Michele Bachmann,President,,Republican,Scott,Beat 5/Steele,0,
Newt Gingrich,President,,Republican,Scott,Beat 5/Steele,20,
Jon Huntsman,President,,Republican,Scott,Beat 5/Steele,0,
Gary Johnson,President,,Republican,Scott,Beat 5/Steele,0,
Ron Paul,President,,Republican,Scott,Beat 5/Steele,5,
Rick Perry,President,,Republican,Scott,Beat 5/Steele,2,
Mitt Romney,President,,Republican,Scott,Beat 5/Steele,10,
Rick Santorum,President,,Republican,Scott,Beat 5/Steele,37,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 5/Steele,0,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 5/Steele,2,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 5/Steele,73,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 5/Steele,8,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Steele,65,
Michele Bachmann,President,,Republican,Scott,Beat 5/Langs Mill,0,
Newt Gingrich,President,,Republican,Scott,Beat 5/Langs Mill,44,
Jon Huntsman,President,,Republican,Scott,Beat 5/Langs Mill,0,
Gary Johnson,President,,Republican,Scott,Beat 5/Langs Mill,0,
Ron Paul,President,,Republican,Scott,Beat 5/Langs Mill,5,
Rick Perry,President,,Republican,Scott,Beat 5/Langs Mill,1,
Mitt Romney,President,,Republican,Scott,Beat 5/Langs Mill,19,
Rick Santorum,President,,Republican,Scott,Beat 5/Langs Mill,52,
E. Allen Hathcock,U.S. Senate,,Republican,Scott,Beat 5/Langs Mill,2,
Robert Maloney,U.S. Senate,,Republican,Scott,Beat 5/Langs Mill,7,
Roger F. Wicker,U.S. Senate,,Republican,Scott,Beat 5/Langs Mill,111,
Robert J. Allen,U.S. House,3,Republican,Scott,Beat 5/Langs Mill,7,
Gregg Harper,U.S. House,3,Republican,Scott,Beat 5/Langs Mill,114,
Michele Bachmann,President,,Republican,Scott,,9,
Newt Gingrich,President,,Republican,Scott,,764,
Jon Huntsman,President,,Republican,Scott,,5,
Gary Johnson,President,,Republican,Scott,,10,
Ron Paul,President,,Republican,Scott,,68,
Rick Perry,President,,Republican,Scott,,23,
Mitt Romney,President,,Republican,Scott,,704,
Rick Santorum,President,,Republican,Scott,,908,TRUE
E. Allen Hathcock,U.S. Senate,,Republican,Scott,,60,
Robert Maloney,U.S. Senate,,Republican,Scott,,109,
Roger F. Wicker,U.S. Senate,,Republican,Scott,,2252,TRUE
Robert J. Allen,U.S. House,3,Republican,Scott,,149,
Gregg Harper,U.S. House,3,Republican,Scott,,2260,TRUE
