candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Winston,Fairground,575,
Mitt Romney,President,,Republican,Winston,Fairground,1212,
Virgil Goode,President,,Constitution,Winston,Fairground,3,
Gary Johnson,President,,Libertarian,Winston,Fairground,7,
Jill Stein,President,,Green,Winston,Fairground,1,
Barbara Dale Washer,President,,Reform,Winston,Fairground,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,Fairground,550,
Roger F. Wicker,U.S. Senate,,Republican,Winston,Fairground,1216,
Thomas Cramer,U.S. Senate,,Constitution,Winston,Fairground,10,
Shawn O'Hara,U.S. Senate,,Reform,Winston,Fairground,14,
Brad Morris,U.S. House,1,Democrat,Winston,Fairground,543,
Alan Nunnelee,U.S. House,1,Republican,Winston,Fairground,1196,
Danny Bedwell,U.S. House,1,Libertarian,Winston,Fairground,16,
Jim R. Bourland,U.S. House,1,Constitution,Winston,Fairground,10,
Chris Potts,U.S. House,1,Reform,Winston,Fairground,2,
Barack Obama,President,,Democrat,Winston,Nanih Waiya,248,
Mitt Romney,President,,Republican,Winston,Nanih Waiya,792,
Virgil Goode,President,,Constitution,Winston,Nanih Waiya,1,
Gary Johnson,President,,Libertarian,Winston,Nanih Waiya,7,
Jill Stein,President,,Green,Winston,Nanih Waiya,2,
Barbara Dale Washer,President,,Reform,Winston,Nanih Waiya,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,Nanih Waiya,239,
Roger F. Wicker,U.S. Senate,,Republican,Winston,Nanih Waiya,788,
Thomas Cramer,U.S. Senate,,Constitution,Winston,Nanih Waiya,15,
Shawn O'Hara,U.S. Senate,,Reform,Winston,Nanih Waiya,3,
Brad Morris,U.S. House,1,Democrat,Winston,Nanih Waiya,232,
Alan Nunnelee,U.S. House,1,Republican,Winston,Nanih Waiya,766,
Danny Bedwell,U.S. House,1,Libertarian,Winston,Nanih Waiya,12,
Jim R. Bourland,U.S. House,1,Constitution,Winston,Nanih Waiya,9,
Chris Potts,U.S. House,1,Reform,Winston,Nanih Waiya,11,
Barack Obama,President,,Democrat,Winston,Lovorn Tractor,243,
Mitt Romney,President,,Republican,Winston,Lovorn Tractor,255,
Virgil Goode,President,,Constitution,Winston,Lovorn Tractor,0,
Gary Johnson,President,,Libertarian,Winston,Lovorn Tractor,0,
Jill Stein,President,,Green,Winston,Lovorn Tractor,1,
Barbara Dale Washer,President,,Reform,Winston,Lovorn Tractor,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,Lovorn Tractor,234,
Roger F. Wicker,U.S. Senate,,Republican,Winston,Lovorn Tractor,260,
Thomas Cramer,U.S. Senate,,Constitution,Winston,Lovorn Tractor,1,
Shawn O'Hara,U.S. Senate,,Reform,Winston,Lovorn Tractor,5,
Brad Morris,U.S. House,1,Democrat,Winston,Lovorn Tractor,230,
Alan Nunnelee,U.S. House,1,Republican,Winston,Lovorn Tractor,258,
Danny Bedwell,U.S. House,1,Libertarian,Winston,Lovorn Tractor,2,
Jim R. Bourland,U.S. House,1,Constitution,Winston,Lovorn Tractor,1,
Chris Potts,U.S. House,1,Reform,Winston,Lovorn Tractor,4,
Barack Obama,President,,Democrat,Winston,American Legion,761,
Mitt Romney,President,,Republican,Winston,American Legion,90,
Virgil Goode,President,,Constitution,Winston,American Legion,1,
Gary Johnson,President,,Libertarian,Winston,American Legion,0,
Jill Stein,President,,Green,Winston,American Legion,2,
Barbara Dale Washer,President,,Reform,Winston,American Legion,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,American Legion,701,
Roger F. Wicker,U.S. Senate,,Republican,Winston,American Legion,128,
Thomas Cramer,U.S. Senate,,Constitution,Winston,American Legion,5,
Shawn O'Hara,U.S. Senate,,Reform,Winston,American Legion,7,
Brad Morris,U.S. House,1,Democrat,Winston,American Legion,675,
Alan Nunnelee,U.S. House,1,Republican,Winston,American Legion,117,
Danny Bedwell,U.S. House,1,Libertarian,Winston,American Legion,5,
Jim R. Bourland,U.S. House,1,Constitution,Winston,American Legion,10,
Chris Potts,U.S. House,1,Reform,Winston,American Legion,4,
Barack Obama,President,,Democrat,Winston,Zion Ridge,439,
Mitt Romney,President,,Republican,Winston,Zion Ridge,47,
Virgil Goode,President,,Constitution,Winston,Zion Ridge,2,
Gary Johnson,President,,Libertarian,Winston,Zion Ridge,1,
Jill Stein,President,,Green,Winston,Zion Ridge,0,
Barbara Dale Washer,President,,Reform,Winston,Zion Ridge,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,Zion Ridge,403,
Roger F. Wicker,U.S. Senate,,Republican,Winston,Zion Ridge,64,
Thomas Cramer,U.S. Senate,,Constitution,Winston,Zion Ridge,4,
Shawn O'Hara,U.S. Senate,,Reform,Winston,Zion Ridge,5,
Brad Morris,U.S. House,1,Democrat,Winston,Zion Ridge,388,
Alan Nunnelee,U.S. House,1,Republican,Winston,Zion Ridge,53,
Danny Bedwell,U.S. House,1,Libertarian,Winston,Zion Ridge,5,
Jim R. Bourland,U.S. House,1,Constitution,Winston,Zion Ridge,2,
Chris Potts,U.S. House,1,Reform,Winston,Zion Ridge,4,
Barack Obama,President,,Democrat,Winston,Shiloh,134,
Mitt Romney,President,,Republican,Winston,Shiloh,334,
Virgil Goode,President,,Constitution,Winston,Shiloh,2,
Gary Johnson,President,,Libertarian,Winston,Shiloh,2,
Jill Stein,President,,Green,Winston,Shiloh,1,
Barbara Dale Washer,President,,Reform,Winston,Shiloh,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,Shiloh,123,
Roger F. Wicker,U.S. Senate,,Republican,Winston,Shiloh,334,
Thomas Cramer,U.S. Senate,,Constitution,Winston,Shiloh,3,
Shawn O'Hara,U.S. Senate,,Reform,Winston,Shiloh,4,
Brad Morris,U.S. House,1,Democrat,Winston,Shiloh,132,
Alan Nunnelee,U.S. House,1,Republican,Winston,Shiloh,311,
Danny Bedwell,U.S. House,1,Libertarian,Winston,Shiloh,1,
Jim R. Bourland,U.S. House,1,Constitution,Winston,Shiloh,2,
Chris Potts,U.S. House,1,Reform,Winston,Shiloh,6,
Barack Obama,President,,Democrat,Winston,County Agent,865,
Mitt Romney,President,,Republican,Winston,County Agent,153,
Virgil Goode,President,,Constitution,Winston,County Agent,2,
Gary Johnson,President,,Libertarian,Winston,County Agent,2,
Jill Stein,President,,Green,Winston,County Agent,1,
Barbara Dale Washer,President,,Reform,Winston,County Agent,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Winston,County Agent,808,
Roger F. Wicker,U.S. Senate,,Republican,Winston,County Agent,182,
Thomas Cramer,U.S. Senate,,Constitution,Winston,County Agent,11,
Shawn O'Hara,U.S. Senate,,Reform,Winston,County Agent,8,
Brad Morris,U.S. House,1,Democrat,Winston,County Agent,787,
Alan Nunnelee,U.S. House,1,Republican,Winston,County Agent,173,
Danny Bedwell,U.S. House,1,Libertarian,Winston,County Agent,2,
