candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Itawamba,Courthouse,1,
Newt Gingrich,President,,Republican,Itawamba,Courthouse,24,
Jon Huntsman,President,,Republican,Itawamba,Courthouse,0,
Gary Johnson,President,,Republican,Itawamba,Courthouse,0,
Ron Paul,President,,Republican,Itawamba,Courthouse,4,
Rick Perry,President,,Republican,Itawamba,Courthouse,0,
Mitt Romney,President,,Republican,Itawamba,Courthouse,25,
Rick Santorum,President,,Republican,Itawamba,Courthouse,17,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Courthouse,8,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Courthouse,3,
Roger F. Wicker,U.S. Senate,,Republican,Itawamba,Courthouse,60,
Robert Estes,U.S. House,1,Republican,Itawamba,Courthouse,7,
Alan Nunnelee,U.S. House,1,Republican,Itawamba,Courthouse,36,
Henry Ross,U.S. House,1,Republican,Itawamba,Courthouse,28,
Michele Bachmann,President,,Republican,Itawamba,Banner-Pineville,1,
Newt Gingrich,President,,Republican,Itawamba,Banner-Pineville,34,
Jon Huntsman,President,,Republican,Itawamba,Banner-Pineville,0,
Gary Johnson,President,,Republican,Itawamba,Banner-Pineville,0,
Ron Paul,President,,Republican,Itawamba,Banner-Pineville,3,
Rick Perry,President,,Republican,Itawamba,Banner-Pineville,1,
Mitt Romney,President,,Republican,Itawamba,Banner-Pineville,20,
Rick Santorum,President,,Republican,Itawamba,Banner-Pineville,67,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Banner-Pineville,8,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Banner-Pineville,7,
Roger F. Wicker,U.S. Senate,,Republican,Itawamba,Banner-Pineville,109,
Robert Estes,U.S. House,1,Republican,Itawamba,Banner-Pineville,15,
Alan Nunnelee,U.S. House,1,Republican,Itawamba,Banner-Pineville,69,
Henry Ross,U.S. House,1,Republican,Itawamba,Banner-Pineville,37,
Michele Bachmann,President,,Republican,Itawamba,Ryan,0,
Newt Gingrich,President,,Republican,Itawamba,Ryan,15,
Jon Huntsman,President,,Republican,Itawamba,Ryan,0,
Gary Johnson,President,,Republican,Itawamba,Ryan,0,
Ron Paul,President,,Republican,Itawamba,Ryan,5,
Rick Perry,President,,Republican,Itawamba,Ryan,1,
Mitt Romney,President,,Republican,Itawamba,Ryan,20,
Rick Santorum,President,,Republican,Itawamba,Ryan,24,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Ryan,2,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Ryan,3,
Roger F. Wicker,U.S. Senate,,Republican,Itawamba,Ryan,57,
Robert Estes,U.S. House,1,Republican,Itawamba,Ryan,7,
Alan Nunnelee,U.S. House,1,Republican,Itawamba,Ryan,33,
Henry Ross,U.S. House,1,Republican,Itawamba,Ryan,21,
Michele Bachmann,President,,Republican,Itawamba,Salem-Copeland,0,
Newt Gingrich,President,,Republican,Itawamba,Salem-Copeland,35,
Jon Huntsman,President,,Republican,Itawamba,Salem-Copeland,0,
Gary Johnson,President,,Republican,Itawamba,Salem-Copeland,0,
Ron Paul,President,,Republican,Itawamba,Salem-Copeland,2,
Rick Perry,President,,Republican,Itawamba,Salem-Copeland,0,
Mitt Romney,President,,Republican,Itawamba,Salem-Copeland,10,
Rick Santorum,President,,Republican,Itawamba,Salem-Copeland,51,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Salem-Copeland,2,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Salem-Copeland,4,
Roger F. Wicker,U.S. Senate,,Republican,Itawamba,Salem-Copeland,91,
Robert Estes,U.S. House,1,Republican,Itawamba,Salem-Copeland,10,
Alan Nunnelee,U.S. House,1,Republican,Itawamba,Salem-Copeland,52,
Henry Ross,U.S. House,1,Republican,Itawamba,Salem-Copeland,30,
Michele Bachmann,President,,Republican,Itawamba,Fairview-Pleasanton,0,
Newt Gingrich,President,,Republican,Itawamba,Fairview-Pleasanton,11,
Jon Huntsman,President,,Republican,Itawamba,Fairview-Pleasanton,0,
Gary Johnson,President,,Republican,Itawamba,Fairview-Pleasanton,0,
Ron Paul,President,,Republican,Itawamba,Fairview-Pleasanton,3,
Rick Perry,President,,Republican,Itawamba,Fairview-Pleasanton,0,
Mitt Romney,President,,Republican,Itawamba,Fairview-Pleasanton,14,
Rick Santorum,President,,Republican,Itawamba,Fairview-Pleasanton,22,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Fairview-Pleasanton,3,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Fairview-Pleasanton,2,
Roger F. Wicker,U.S. Senate,,Republican,Itawamba,Fairview-Pleasanton,45,
Robert Estes,U.S. House,1,Republican,Itawamba,Fairview-Pleasanton,7,
Alan Nunnelee,U.S. House,1,Republican,Itawamba,Fairview-Pleasanton,29,
Henry Ross,U.S. House,1,Republican,Itawamba,Fairview-Pleasanton,13,
Michele Bachmann,President,,Republican,Itawamba,Centerville,0,
Newt Gingrich,President,,Republican,Itawamba,Centerville,30,
Jon Huntsman,President,,Republican,Itawamba,Centerville,0,
Gary Johnson,President,,Republican,Itawamba,Centerville,0,
Ron Paul,President,,Republican,Itawamba,Centerville,2,
Rick Perry,President,,Republican,Itawamba,Centerville,0,
Mitt Romney,President,,Republican,Itawamba,Centerville,15,
Rick Santorum,President,,Republican,Itawamba,Centerville,38,
E. Allen Hathcock,U.S. Senate,,Republican,Itawamba,Centerville,2,
Robert Maloney,U.S. Senate,,Republican,Itawamba,Centerville,4,
