candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Stone,Bond,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Bond,1,
Will Oatis,U.S. Senate,,Democrat,Stone,Bond,0,
Roger Weiner,U.S. Senate,,Democrat,Stone,Bond,0,
Michael Herrington,U.S. House,4,Democrat,Stone,Bond,1,
Jason Vitosky,U.S. House,4,Democrat,Stone,Bond,0,
Barack Obama,President,,Democrat,Stone,Old Hospital,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Old Hospital,4,
Will Oatis,U.S. Senate,,Democrat,Stone,Old Hospital,1,
Roger Weiner,U.S. Senate,,Democrat,Stone,Old Hospital,0,
Michael Herrington,U.S. House,4,Democrat,Stone,Old Hospital,5,
Jason Vitosky,U.S. House,4,Democrat,Stone,Old Hospital,0,
Barack Obama,President,,Democrat,Stone,Courthouse,10,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Courthouse,5,
Will Oatis,U.S. Senate,,Democrat,Stone,Courthouse,1,
Roger Weiner,U.S. Senate,,Democrat,Stone,Courthouse,4,
Michael Herrington,U.S. House,4,Democrat,Stone,Courthouse,8,
Jason Vitosky,U.S. House,4,Democrat,Stone,Courthouse,1,
Barack Obama,President,,Democrat,Stone,American Legion,59,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,American Legion,20,
Will Oatis,U.S. Senate,,Democrat,Stone,American Legion,28,
Roger Weiner,U.S. Senate,,Democrat,Stone,American Legion,8,
Michael Herrington,U.S. House,4,Democrat,Stone,American Legion,37,
Jason Vitosky,U.S. House,4,Democrat,Stone,American Legion,14,
Barack Obama,President,,Democrat,Stone,Project Road,84,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Project Road,32,
Will Oatis,U.S. Senate,,Democrat,Stone,Project Road,39,
Roger Weiner,U.S. Senate,,Democrat,Stone,Project Road,12,
Michael Herrington,U.S. House,4,Democrat,Stone,Project Road,47,
Jason Vitosky,U.S. House,4,Democrat,Stone,Project Road,36,
Barack Obama,President,,Democrat,Stone,Perkinston,9,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Perkinston,5,
Will Oatis,U.S. Senate,,Democrat,Stone,Perkinston,2,
Roger Weiner,U.S. Senate,,Democrat,Stone,Perkinston,3,
Michael Herrington,U.S. House,4,Democrat,Stone,Perkinston,8,
Jason Vitosky,U.S. House,4,Democrat,Stone,Perkinston,1,
Barack Obama,President,,Democrat,Stone,Magnolia,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Magnolia,1,
Will Oatis,U.S. Senate,,Democrat,Stone,Magnolia,2,
Roger Weiner,U.S. Senate,,Democrat,Stone,Magnolia,1,
Michael Herrington,U.S. House,4,Democrat,Stone,Magnolia,3,
Jason Vitosky,U.S. House,4,Democrat,Stone,Magnolia,1,
Barack Obama,President,,Democrat,Stone,Mchenry Library,3,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Mchenry Library,1,
Will Oatis,U.S. Senate,,Democrat,Stone,Mchenry Library,1,
Roger Weiner,U.S. Senate,,Democrat,Stone,Mchenry Library,2,
Michael Herrington,U.S. House,4,Democrat,Stone,Mchenry Library,2,
Jason Vitosky,U.S. House,4,Democrat,Stone,Mchenry Library,2,
Barack Obama,President,,Democrat,Stone,Elarbee,2,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Elarbee,3,
Will Oatis,U.S. Senate,,Democrat,Stone,Elarbee,0,
Roger Weiner,U.S. Senate,,Democrat,Stone,Elarbee,1,
Michael Herrington,U.S. House,4,Democrat,Stone,Elarbee,4,
Jason Vitosky,U.S. House,4,Democrat,Stone,Elarbee,0,
Barack Obama,President,,Democrat,Stone,Tuxechana,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Tuxechana,2,
Will Oatis,U.S. Senate,,Democrat,Stone,Tuxechana,0,
Roger Weiner,U.S. Senate,,Democrat,Stone,Tuxechana,3,
Michael Herrington,U.S. House,4,Democrat,Stone,Tuxechana,4,
Jason Vitosky,U.S. House,4,Democrat,Stone,Tuxechana,1,
Barack Obama,President,,Democrat,Stone,Ten Mile,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Ten Mile,0,
Will Oatis,U.S. Senate,,Democrat,Stone,Ten Mile,1,
Roger Weiner,U.S. Senate,,Democrat,Stone,Ten Mile,0,
Michael Herrington,U.S. House,4,Democrat,Stone,Ten Mile,1,
Jason Vitosky,U.S. House,4,Democrat,Stone,Ten Mile,0,
Barack Obama,President,,Democrat,Stone,Mchenry Fire Station,16,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Mchenry Fire Station,8,
Will Oatis,U.S. Senate,,Democrat,Stone,Mchenry Fire Station,6,
Roger Weiner,U.S. Senate,,Democrat,Stone,Mchenry Fire Station,1,
Michael Herrington,U.S. House,4,Democrat,Stone,Mchenry Fire Station,11,
Jason Vitosky,U.S. House,4,Democrat,Stone,Mchenry Fire Station,3,
Barack Obama,President,,Democrat,Stone,Flint Creek,15,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Flint Creek,10,
Will Oatis,U.S. Senate,,Democrat,Stone,Flint Creek,4,
Roger Weiner,U.S. Senate,,Democrat,Stone,Flint Creek,6,
Michael Herrington,U.S. House,4,Democrat,Stone,Flint Creek,15,
Jason Vitosky,U.S. House,4,Democrat,Stone,Flint Creek,3,
Barack Obama,President,,Democrat,Stone,Big Level,6,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Big Level,2,
Will Oatis,U.S. Senate,,Democrat,Stone,Big Level,0,
Roger Weiner,U.S. Senate,,Democrat,Stone,Big Level,7,
Michael Herrington,U.S. House,4,Democrat,Stone,Big Level,6,
Jason Vitosky,U.S. House,4,Democrat,Stone,Big Level,1,
Barack Obama,President,,Democrat,Stone,Pleasant Hill,4,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,Pleasant Hill,2,
Will Oatis,U.S. Senate,,Democrat,Stone,Pleasant Hill,2,
Roger Weiner,U.S. Senate,,Democrat,Stone,Pleasant Hill,1,
Michael Herrington,U.S. House,4,Democrat,Stone,Pleasant Hill,5,
Jason Vitosky,U.S. House,4,Democrat,Stone,Pleasant Hill,0,
Barack Obama,President,,Democrat,Stone,,219,TRUE
Albert N. Gore Jr.,U.S. Senate,,Democrat,Stone,,96,TRUE
Will Oatis,U.S. Senate,,Democrat,Stone,,87,
Roger Weiner,U.S. Senate,,Democrat,Stone,,49,
Michael Herrington,U.S. House,4,Democrat,Stone,,157,TRUE
Jason Vitosky,U.S. House,4,Democrat,Stone,,63,
