candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Carroll,430 School,0,
Newt Gingrich,President,,Republican,Carroll,430 School,22,
Jon Huntsman,President,,Republican,Carroll,430 School,0,
Gary Johnson,President,,Republican,Carroll,430 School,0,
Ron Paul,President,,Republican,Carroll,430 School,2,
Rick Perry,President,,Republican,Carroll,430 School,0,
Mitt Romney,President,,Republican,Carroll,430 School,11,
Rick Santorum,President,,Republican,Carroll,430 School,10,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,430 School,3,
Robert Maloney,U.S. Senate,,Republican,Carroll,430 School,0,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,430 School,42,
Bill Marcy,U.S. House,2,Republican,Carroll,430 School,44,
Michele Bachmann,President,,Republican,Carroll,Black Hawk,1,
Newt Gingrich,President,,Republican,Carroll,Black Hawk,28,
Jon Huntsman,President,,Republican,Carroll,Black Hawk,0,
Gary Johnson,President,,Republican,Carroll,Black Hawk,0,
Ron Paul,President,,Republican,Carroll,Black Hawk,0,
Rick Perry,President,,Republican,Carroll,Black Hawk,0,
Mitt Romney,President,,Republican,Carroll,Black Hawk,29,
Rick Santorum,President,,Republican,Carroll,Black Hawk,15,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Black Hawk,4,
Robert Maloney,U.S. Senate,,Republican,Carroll,Black Hawk,10,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Black Hawk,59,
Bill Marcy,U.S. House,2,Republican,Carroll,Black Hawk,60,
Michele Bachmann,President,,Republican,Carroll,Calvary,0,
Newt Gingrich,President,,Republican,Carroll,Calvary,15,
Jon Huntsman,President,,Republican,Carroll,Calvary,0,
Gary Johnson,President,,Republican,Carroll,Calvary,0,
Ron Paul,President,,Republican,Carroll,Calvary,2,
Rick Perry,President,,Republican,Carroll,Calvary,1,
Mitt Romney,President,,Republican,Carroll,Calvary,4,
Rick Santorum,President,,Republican,Carroll,Calvary,14,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Calvary,0,
Robert Maloney,U.S. Senate,,Republican,Carroll,Calvary,1,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Calvary,34,
Bill Marcy,U.S. House,2,Republican,Carroll,Calvary,25,
Michele Bachmann,President,,Republican,Carroll,Carrollton,0,
Newt Gingrich,President,,Republican,Carroll,Carrollton,27,
Jon Huntsman,President,,Republican,Carroll,Carrollton,0,
Gary Johnson,President,,Republican,Carroll,Carrollton,0,
Ron Paul,President,,Republican,Carroll,Carrollton,5,
Rick Perry,President,,Republican,Carroll,Carrollton,0,
Mitt Romney,President,,Republican,Carroll,Carrollton,38,
Rick Santorum,President,,Republican,Carroll,Carrollton,22,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Carrollton,5,
Robert Maloney,U.S. Senate,,Republican,Carroll,Carrollton,4,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Carrollton,81,
Bill Marcy,U.S. House,2,Republican,Carroll,Carrollton,78,
Michele Bachmann,President,,Republican,Carroll,East Valden,0,
Newt Gingrich,President,,Republican,Carroll,East Valden,69,
Jon Huntsman,President,,Republican,Carroll,East Valden,0,
Gary Johnson,President,,Republican,Carroll,East Valden,0,
Ron Paul,President,,Republican,Carroll,East Valden,2,
Rick Perry,President,,Republican,Carroll,East Valden,0,
Mitt Romney,President,,Republican,Carroll,East Valden,23,
Rick Santorum,President,,Republican,Carroll,East Valden,32,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,East Valden,5,
Robert Maloney,U.S. Senate,,Republican,Carroll,East Valden,2,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,East Valden,112,
Bill Marcy,U.S. House,2,Republican,Carroll,East Valden,106,
Michele Bachmann,President,,Republican,Carroll,Fire Tower,0,
Newt Gingrich,President,,Republican,Carroll,Fire Tower,35,
Jon Huntsman,President,,Republican,Carroll,Fire Tower,0,
Gary Johnson,President,,Republican,Carroll,Fire Tower,0,
Ron Paul,President,,Republican,Carroll,Fire Tower,6,
Rick Perry,President,,Republican,Carroll,Fire Tower,0,
Mitt Romney,President,,Republican,Carroll,Fire Tower,27,
Rick Santorum,President,,Republican,Carroll,Fire Tower,16,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Fire Tower,5,
Robert Maloney,U.S. Senate,,Republican,Carroll,Fire Tower,3,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Fire Tower,76,
Bill Marcy,U.S. House,2,Republican,Carroll,Fire Tower,73,
Michele Bachmann,President,,Republican,Carroll,Gravel Hill,1,
Newt Gingrich,President,,Republican,Carroll,Gravel Hill,51,
Jon Huntsman,President,,Republican,Carroll,Gravel Hill,2,
Gary Johnson,President,,Republican,Carroll,Gravel Hill,1,
Ron Paul,President,,Republican,Carroll,Gravel Hill,2,
Rick Perry,President,,Republican,Carroll,Gravel Hill,1,
Mitt Romney,President,,Republican,Carroll,Gravel Hill,62,
Rick Santorum,President,,Republican,Carroll,Gravel Hill,31,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Gravel Hill,6,
Robert Maloney,U.S. Senate,,Republican,Carroll,Gravel Hill,14,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Gravel Hill,125,
Bill Marcy,U.S. House,2,Republican,Carroll,Gravel Hill,116,
Michele Bachmann,President,,Republican,Carroll,Rays Shop,5,
Newt Gingrich,President,,Republican,Carroll,Rays Shop,84,
Jon Huntsman,President,,Republican,Carroll,Rays Shop,0,
Gary Johnson,President,,Republican,Carroll,Rays Shop,1,
Ron Paul,President,,Republican,Carroll,Rays Shop,16,
Rick Perry,President,,Republican,Carroll,Rays Shop,0,
Mitt Romney,President,,Republican,Carroll,Rays Shop,83,
Rick Santorum,President,,Republican,Carroll,Rays Shop,77,
E. Allen Hathcock,U.S. Senate,,Republican,Carroll,Rays Shop,11,
Robert Maloney,U.S. Senate,,Republican,Carroll,Rays Shop,13,
Roger F. Wicker,U.S. Senate,,Republican,Carroll,Rays Shop,237,
Bill Marcy,U.S. House,2,Republican,Carroll,Rays Shop,216,
Michele Bachmann,President,,Republican,Carroll,Salem,0,
Newt Gingrich,President,,Republican,Carroll,Salem,9,
Jon Huntsman,President,,Republican,Carroll,Salem,0,
