candidate,office,district,party,county,precinct,votes,winner
Barack Obama,President,,Democrat,Quitman,Crenshaw,181,
Mitt Romney,President,,Republican,Quitman,Crenshaw,2,
Virgil Goode,President,,Constitution,Quitman,Crenshaw,0,
Gary Johnson,President,,Libertarian,Quitman,Crenshaw,0,
Jill Stein,President,,Green,Quitman,Crenshaw,0,
Barbara Dale Washer,President,,Reform,Quitman,Crenshaw,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Quitman,Crenshaw,139,
Roger F. Wicker,U.S. Senate,,Republican,Quitman,Crenshaw,13,
Thomas Cramer,U.S. Senate,,Constitution,Quitman,Crenshaw,7,
Shawn O'Hara,U.S. Senate,,Reform,Quitman,Crenshaw,3,
Bill Marcy,U.S. House,2,Republican,Quitman,Crenshaw,12,
Bennie G. Thompson,U.S. House,2,Democrat,Quitman,Crenshaw,147,
Cobby Mondale Williams,U.S. House,2,Independent,Quitman,Crenshaw,3,
Lajena Williams,U.S. House,2,Reform,Quitman,Crenshaw,3,
Barack Obama,President,,Democrat,Quitman,Sledge,310,
Mitt Romney,President,,Republican,Quitman,Sledge,33,
Virgil Goode,President,,Constitution,Quitman,Sledge,0,
Gary Johnson,President,,Libertarian,Quitman,Sledge,1,
Jill Stein,President,,Green,Quitman,Sledge,0,
Barbara Dale Washer,President,,Reform,Quitman,Sledge,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Quitman,Sledge,258,
Roger F. Wicker,U.S. Senate,,Republican,Quitman,Sledge,44,
Thomas Cramer,U.S. Senate,,Constitution,Quitman,Sledge,4,
Shawn O'Hara,U.S. Senate,,Reform,Quitman,Sledge,8,
Bill Marcy,U.S. House,2,Republican,Quitman,Sledge,28,
Bennie G. Thompson,U.S. House,2,Democrat,Quitman,Sledge,289,
Cobby Mondale Williams,U.S. House,2,Independent,Quitman,Sledge,7,
Lajena Williams,U.S. House,2,Reform,Quitman,Sledge,6,
Barack Obama,President,,Democrat,Quitman,Darling,251,
Mitt Romney,President,,Republican,Quitman,Darling,30,
Virgil Goode,President,,Constitution,Quitman,Darling,0,
Gary Johnson,President,,Libertarian,Quitman,Darling,1,
Jill Stein,President,,Green,Quitman,Darling,0,
Barbara Dale Washer,President,,Reform,Quitman,Darling,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Quitman,Darling,207,
Roger F. Wicker,U.S. Senate,,Republican,Quitman,Darling,32,
Thomas Cramer,U.S. Senate,,Constitution,Quitman,Darling,10,
Shawn O'Hara,U.S. Senate,,Reform,Quitman,Darling,3,
Bill Marcy,U.S. House,2,Republican,Quitman,Darling,24,
Bennie G. Thompson,U.S. House,2,Democrat,Quitman,Darling,231,
Cobby Mondale Williams,U.S. House,2,Independent,Quitman,Darling,1,
Lajena Williams,U.S. House,2,Reform,Quitman,Darling,2,
Barack Obama,President,,Democrat,Quitman,Belen,159,
Mitt Romney,President,,Republican,Quitman,Belen,58,
Virgil Goode,President,,Constitution,Quitman,Belen,0,
Gary Johnson,President,,Libertarian,Quitman,Belen,0,
Jill Stein,President,,Green,Quitman,Belen,3,
Barbara Dale Washer,President,,Reform,Quitman,Belen,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Quitman,Belen,135,
Roger F. Wicker,U.S. Senate,,Republican,Quitman,Belen,54,
Thomas Cramer,U.S. Senate,,Constitution,Quitman,Belen,6,
Shawn O'Hara,U.S. Senate,,Reform,Quitman,Belen,1,
Bill Marcy,U.S. House,2,Republican,Quitman,Belen,46,
Bennie G. Thompson,U.S. House,2,Democrat,Quitman,Belen,155,
Cobby Mondale Williams,U.S. House,2,Independent,Quitman,Belen,2,
Lajena Williams,U.S. House,2,Reform,Quitman,Belen,1,
Barack Obama,President,,Democrat,Quitman,District 3 North,290,
Mitt Romney,President,,Republican,Quitman,District 3 North,220,
Virgil Goode,President,,Constitution,Quitman,District 3 North,1,
Gary Johnson,President,,Libertarian,Quitman,District 3 North,0,
Jill Stein,President,,Green,Quitman,District 3 North,0,
Barbara Dale Washer,President,,Reform,Quitman,District 3 North,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Quitman,District 3 North,260,
Roger F. Wicker,U.S. Senate,,Republican,Quitman,District 3 North,216,
Thomas Cramer,U.S. Senate,,Constitution,Quitman,District 3 North,5,
Shawn O'Hara,U.S. Senate,,Reform,Quitman,District 3 North,3,
Bill Marcy,U.S. House,2,Republican,Quitman,District 3 North,199,
Bennie G. Thompson,U.S. House,2,Democrat,Quitman,District 3 North,292,
Cobby Mondale Williams,U.S. House,2,Independent,Quitman,District 3 North,4,
Lajena Williams,U.S. House,2,Reform,Quitman,District 3 North,0,
Barack Obama,President,,Democrat,Quitman,North West Marks,379,
Mitt Romney,President,,Republican,Quitman,North West Marks,126,
Virgil Goode,President,,Constitution,Quitman,North West Marks,1,
Gary Johnson,President,,Libertarian,Quitman,North West Marks,2,
Jill Stein,President,,Green,Quitman,North West Marks,0,
Barbara Dale Washer,President,,Reform,Quitman,North West Marks,0,
