candidate,office,district,party,county,precinct,votes,winner
Virgil Goode,President,,Constitution,Simpson,Fork Church,1,
Gary Johnson,President,,Libertarian,Simpson,Fork Church,1,
Jill Stein,President,,Green,Simpson,Fork Church,0,
Barbara Dale Washer,President,,Reform,Simpson,Fork Church,1,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Simpson,Fork Church,229,
Roger F. Wicker,U.S. Senate,,Republican,Simpson,Fork Church,113,
Thomas Cramer,U.S. Senate,,Constitution,Simpson,Fork Church,5,
Shawn O'Hara,U.S. Senate,,Reform,Simpson,Fork Church,4,
Gregg Harper,U.S. House,3,Republican,Simpson,Fork Church,165,
"John ""Luke"" Pannell",U.S. House,3,Reform,Simpson,Fork Church,109,
Barack Obama,President,,Democrat,Simpson,Pearl,90,
Mitt Romney,President,,Republican,Simpson,Pearl,372,
Virgil Goode,President,,Constitution,Simpson,Pearl,2,
Gary Johnson,President,,Libertarian,Simpson,Pearl,0,
Jill Stein,President,,Green,Simpson,Pearl,0,
Barbara Dale Washer,President,,Reform,Simpson,Pearl,0,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Simpson,Pearl,76,
Roger F. Wicker,U.S. Senate,,Republican,Simpson,Pearl,358,
Thomas Cramer,U.S. Senate,,Constitution,Simpson,Pearl,6,
Shawn O'Hara,U.S. Senate,,Reform,Simpson,Pearl,1,
Gregg Harper,U.S. House,3,Republican,Simpson,Pearl,378,
"John ""Luke"" Pannell",U.S. House,3,Reform,Simpson,Pearl,39,
Barack Obama,President,,Democrat,Simpson,,4723,
Mitt Romney,President,,Republican,Simpson,,7424,TRUE
Virgil Goode,President,,Constitution,Simpson,,32,
Gary Johnson,President,,Libertarian,Simpson,,47,
Jill Stein,President,,Green,Simpson,,12,
Barbara Dale Washer,President,,Reform,Simpson,,11,
Albert N. Gore Jr.,U.S. Senate,,Democrat,Simpson,,4289,
Roger F. Wicker,U.S. Senate,,Republican,Simpson,,7492,TRUE
Thomas Cramer,U.S. Senate,,Constitution,Simpson,,141,
Shawn O'Hara,U.S. Senate,,Reform,Simpson,,99,
Gregg Harper,U.S. House,3,Republican,Simpson,,8573,TRUE
"John ""Luke"" Pannell",U.S. House,3,Reform,Simpson,,2033,
