candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Union,Macedonia,1,
Newt Gingrich,President,,Republican,Union,Macedonia,33,
Jon Huntsman,President,,Republican,Union,Macedonia,0,
Gary Johnson,President,,Republican,Union,Macedonia,1,
Ron Paul,President,,Republican,Union,Macedonia,3,
Rick Perry,President,,Republican,Union,Macedonia,1,
Mitt Romney,President,,Republican,Union,Macedonia,13,
Rick Santorum,President,,Republican,Union,Macedonia,34,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Macedonia,1,
Robert Maloney,U.S. Senate,,Republican,Union,Macedonia,6,
Roger F. Wicker,U.S. Senate,,Republican,Union,Macedonia,77,
Robert Estes,U.S. House,1,Republican,Union,Macedonia,10,
Alan Nunnelee,U.S. House,1,Republican,Union,Macedonia,50,
Henry Ross,U.S. House,1,Republican,Union,Macedonia,24,
Michele Bachmann,President,,Republican,Union,Blythe,0,
Newt Gingrich,President,,Republican,Union,Blythe,22,
Jon Huntsman,President,,Republican,Union,Blythe,0,
Gary Johnson,President,,Republican,Union,Blythe,0,
Ron Paul,President,,Republican,Union,Blythe,1,
Rick Perry,President,,Republican,Union,Blythe,0,
Mitt Romney,President,,Republican,Union,Blythe,15,
Rick Santorum,President,,Republican,Union,Blythe,29,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Blythe,6,
Robert Maloney,U.S. Senate,,Republican,Union,Blythe,2,
Roger F. Wicker,U.S. Senate,,Republican,Union,Blythe,56,
Robert Estes,U.S. House,1,Republican,Union,Blythe,8,
Alan Nunnelee,U.S. House,1,Republican,Union,Blythe,33,
Henry Ross,U.S. House,1,Republican,Union,Blythe,25,
Michele Bachmann,President,,Republican,Union,Myrtle,1,
Newt Gingrich,President,,Republican,Union,Myrtle,78,
Jon Huntsman,President,,Republican,Union,Myrtle,2,
Gary Johnson,President,,Republican,Union,Myrtle,1,
Ron Paul,President,,Republican,Union,Myrtle,12,
Rick Perry,President,,Republican,Union,Myrtle,0,
Mitt Romney,President,,Republican,Union,Myrtle,43,
Rick Santorum,President,,Republican,Union,Myrtle,94,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Myrtle,12,
Robert Maloney,U.S. Senate,,Republican,Union,Myrtle,11,
Roger F. Wicker,U.S. Senate,,Republican,Union,Myrtle,204,
Robert Estes,U.S. House,1,Republican,Union,Myrtle,15,
Alan Nunnelee,U.S. House,1,Republican,Union,Myrtle,122,
Henry Ross,U.S. House,1,Republican,Union,Myrtle,83,
Michele Bachmann,President,,Republican,Union,Glenfield,2,
Newt Gingrich,President,,Republican,Union,Glenfield,50,
Jon Huntsman,President,,Republican,Union,Glenfield,1,
Gary Johnson,President,,Republican,Union,Glenfield,1,
Ron Paul,President,,Republican,Union,Glenfield,5,
Rick Perry,President,,Republican,Union,Glenfield,0,
Mitt Romney,President,,Republican,Union,Glenfield,35,
Rick Santorum,President,,Republican,Union,Glenfield,88,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Glenfield,6,
Robert Maloney,U.S. Senate,,Republican,Union,Glenfield,12,
Roger F. Wicker,U.S. Senate,,Republican,Union,Glenfield,161,
Robert Estes,U.S. House,1,Republican,Union,Glenfield,14,
Alan Nunnelee,U.S. House,1,Republican,Union,Glenfield,105,
Henry Ross,U.S. House,1,Republican,Union,Glenfield,63,
Michele Bachmann,President,,Republican,Union,Pinedale,1,
Newt Gingrich,President,,Republican,Union,Pinedale,27,
Jon Huntsman,President,,Republican,Union,Pinedale,0,
Gary Johnson,President,,Republican,Union,Pinedale,0,
Ron Paul,President,,Republican,Union,Pinedale,11,
Rick Perry,President,,Republican,Union,Pinedale,1,
Mitt Romney,President,,Republican,Union,Pinedale,16,
Rick Santorum,President,,Republican,Union,Pinedale,52,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Pinedale,4,
Robert Maloney,U.S. Senate,,Republican,Union,Pinedale,6,
Roger F. Wicker,U.S. Senate,,Republican,Union,Pinedale,98,
Robert Estes,U.S. House,1,Republican,Union,Pinedale,15,
Alan Nunnelee,U.S. House,1,Republican,Union,Pinedale,59,
Henry Ross,U.S. House,1,Republican,Union,Pinedale,34,
Michele Bachmann,President,,Republican,Union,West Union,0,
Newt Gingrich,President,,Republican,Union,West Union,63,
Jon Huntsman,President,,Republican,Union,West Union,0,
Gary Johnson,President,,Republican,Union,West Union,0,
Ron Paul,President,,Republican,Union,West Union,4,
Rick Perry,President,,Republican,Union,West Union,1,
Mitt Romney,President,,Republican,Union,West Union,29,
Rick Santorum,President,,Republican,Union,West Union,72,
E. Allen Hathcock,U.S. Senate,,Republican,Union,West Union,13,
Robert Maloney,U.S. Senate,,Republican,Union,West Union,8,
Roger F. Wicker,U.S. Senate,,Republican,Union,West Union,145,
Robert Estes,U.S. House,1,Republican,Union,West Union,16,
Alan Nunnelee,U.S. House,1,Republican,Union,West Union,93,
Henry Ross,U.S. House,1,Republican,Union,West Union,57,
Michele Bachmann,President,,Republican,Union,King's Chapel,1,
Newt Gingrich,President,,Republican,Union,King's Chapel,30,
Jon Huntsman,President,,Republican,Union,King's Chapel,0,
Gary Johnson,President,,Republican,Union,King's Chapel,0,
Ron Paul,President,,Republican,Union,King's Chapel,2,
Rick Perry,President,,Republican,Union,King's Chapel,0,
Mitt Romney,President,,Republican,Union,King's Chapel,19,
Rick Santorum,President,,Republican,Union,King's Chapel,63,
E. Allen Hathcock,U.S. Senate,,Republican,Union,King's Chapel,5,
Robert Maloney,U.S. Senate,,Republican,Union,King's Chapel,0,
Roger F. Wicker,U.S. Senate,,Republican,Union,King's Chapel,107,
Robert Estes,U.S. House,1,Republican,Union,King's Chapel,15,
Alan Nunnelee,U.S. House,1,Republican,Union,King's Chapel,59,
Henry Ross,U.S. House,1,Republican,Union,King's Chapel,40,
Michele Bachmann,President,,Republican,Union,Courthouse,1,
Newt Gingrich,President,,Republican,Union,Courthouse,48,
Jon Huntsman,President,,Republican,Union,Courthouse,1,
Gary Johnson,President,,Republican,Union,Courthouse,0,
Ron Paul,President,,Republican,Union,Courthouse,8,
Rick Perry,President,,Republican,Union,Courthouse,2,
Mitt Romney,President,,Republican,Union,Courthouse,58,
Rick Santorum,President,,Republican,Union,Courthouse,66,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Courthouse,7,
Robert Maloney,U.S. Senate,,Republican,Union,Courthouse,9,
Roger F. Wicker,U.S. Senate,,Republican,Union,Courthouse,163,
Robert Estes,U.S. House,1,Republican,Union,Courthouse,11,
Alan Nunnelee,U.S. House,1,Republican,Union,Courthouse,104,
Henry Ross,U.S. House,1,Republican,Union,Courthouse,65,
Michele Bachmann,President,,Republican,Union,Blue Springs,1,
Newt Gingrich,President,,Republican,Union,Blue Springs,56,
Jon Huntsman,President,,Republican,Union,Blue Springs,0,
Gary Johnson,President,,Republican,Union,Blue Springs,2,
Ron Paul,President,,Republican,Union,Blue Springs,9,
Rick Perry,President,,Republican,Union,Blue Springs,2,
Mitt Romney,President,,Republican,Union,Blue Springs,36,
Rick Santorum,President,,Republican,Union,Blue Springs,86,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Blue Springs,11,
Robert Maloney,U.S. Senate,,Republican,Union,Blue Springs,8,
Roger F. Wicker,U.S. Senate,,Republican,Union,Blue Springs,166,
Robert Estes,U.S. House,1,Republican,Union,Blue Springs,13,
Alan Nunnelee,U.S. House,1,Republican,Union,Blue Springs,124,
Henry Ross,U.S. House,1,Republican,Union,Blue Springs,50,
Michele Bachmann,President,,Republican,Union,Center,0,
Newt Gingrich,President,,Republican,Union,Center,32,
Jon Huntsman,President,,Republican,Union,Center,0,
Gary Johnson,President,,Republican,Union,Center,1,
Ron Paul,President,,Republican,Union,Center,1,
Rick Perry,President,,Republican,Union,Center,1,
Mitt Romney,President,,Republican,Union,Center,37,
Rick Santorum,President,,Republican,Union,Center,50,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Center,9,
Robert Maloney,U.S. Senate,,Republican,Union,Center,5,
Roger F. Wicker,U.S. Senate,,Republican,Union,Center,107,
Robert Estes,U.S. House,1,Republican,Union,Center,9,
Alan Nunnelee,U.S. House,1,Republican,Union,Center,67,
Henry Ross,U.S. House,1,Republican,Union,Center,43,
Michele Bachmann,President,,Republican,Union,Ingomar,1,
Newt Gingrich,President,,Republican,Union,Ingomar,42,
Jon Huntsman,President,,Republican,Union,Ingomar,0,
Gary Johnson,President,,Republican,Union,Ingomar,0,
Ron Paul,President,,Republican,Union,Ingomar,4,
Rick Perry,President,,Republican,Union,Ingomar,1,
Mitt Romney,President,,Republican,Union,Ingomar,22,
Rick Santorum,President,,Republican,Union,Ingomar,82,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Ingomar,4,
Robert Maloney,U.S. Senate,,Republican,Union,Ingomar,2,
Roger F. Wicker,U.S. Senate,,Republican,Union,Ingomar,139,
Robert Estes,U.S. House,1,Republican,Union,Ingomar,15,
Alan Nunnelee,U.S. House,1,Republican,Union,Ingomar,95,
Henry Ross,U.S. House,1,Republican,Union,Ingomar,36,
Michele Bachmann,President,,Republican,Union,Sportsplex,0,
Newt Gingrich,President,,Republican,Union,Sportsplex,60,
Jon Huntsman,President,,Republican,Union,Sportsplex,0,
Gary Johnson,President,,Republican,Union,Sportsplex,1,
Ron Paul,President,,Republican,Union,Sportsplex,13,
Rick Perry,President,,Republican,Union,Sportsplex,0,
Mitt Romney,President,,Republican,Union,Sportsplex,44,
Rick Santorum,President,,Republican,Union,Sportsplex,72,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Sportsplex,7,
Robert Maloney,U.S. Senate,,Republican,Union,Sportsplex,8,
Roger F. Wicker,U.S. Senate,,Republican,Union,Sportsplex,166,
Robert Estes,U.S. House,1,Republican,Union,Sportsplex,18,
Alan Nunnelee,U.S. House,1,Republican,Union,Sportsplex,114,
Henry Ross,U.S. House,1,Republican,Union,Sportsplex,52,
Michele Bachmann,President,,Republican,Union,NE Community College,1,
Newt Gingrich,President,,Republican,Union,NE Community College,89,
Jon Huntsman,President,,Republican,Union,NE Community College,2,
Gary Johnson,President,,Republican,Union,NE Community College,0,
Ron Paul,President,,Republican,Union,NE Community College,8,
Rick Perry,President,,Republican,Union,NE Community College,1,
Mitt Romney,President,,Republican,Union,NE Community College,55,
Rick Santorum,President,,Republican,Union,NE Community College,105,
E. Allen Hathcock,U.S. Senate,,Republican,Union,NE Community College,13,
Robert Maloney,U.S. Senate,,Republican,Union,NE Community College,6,
Roger F. Wicker,U.S. Senate,,Republican,Union,NE Community College,237,
Robert Estes,U.S. House,1,Republican,Union,NE Community College,25,
Alan Nunnelee,U.S. House,1,Republican,Union,NE Community College,159,
Henry Ross,U.S. House,1,Republican,Union,NE Community College,72,
Michele Bachmann,President,,Republican,Union,Hillcrest Church,0,
Newt Gingrich,President,,Republican,Union,Hillcrest Church,59,
Jon Huntsman,President,,Republican,Union,Hillcrest Church,0,
Gary Johnson,President,,Republican,Union,Hillcrest Church,0,
Ron Paul,President,,Republican,Union,Hillcrest Church,5,
Rick Perry,President,,Republican,Union,Hillcrest Church,0,
Mitt Romney,President,,Republican,Union,Hillcrest Church,35,
Rick Santorum,President,,Republican,Union,Hillcrest Church,52,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Hillcrest Church,9,
Robert Maloney,U.S. Senate,,Republican,Union,Hillcrest Church,5,
Roger F. Wicker,U.S. Senate,,Republican,Union,Hillcrest Church,137,
Robert Estes,U.S. House,1,Republican,Union,Hillcrest Church,14,
Alan Nunnelee,U.S. House,1,Republican,Union,Hillcrest Church,88,
Henry Ross,U.S. House,1,Republican,Union,Hillcrest Church,49,
Michele Bachmann,President,,Republican,Union,Central Maintenance,1,
Newt Gingrich,President,,Republican,Union,Central Maintenance,90,
Jon Huntsman,President,,Republican,Union,Central Maintenance,0,
Gary Johnson,President,,Republican,Union,Central Maintenance,0,
Ron Paul,President,,Republican,Union,Central Maintenance,10,
Rick Perry,President,,Republican,Union,Central Maintenance,2,
Mitt Romney,President,,Republican,Union,Central Maintenance,69,
Rick Santorum,President,,Republican,Union,Central Maintenance,101,
E. Allen Hathcock,U.S. Senate,,Republican,Union,Central Maintenance,12,
