candidate,office,district,party,county,precinct,votes,winner
Michele Bachmann,President,,Republican,Tippah,Threeforks,1,
Newt Gingrich,President,,Republican,Tippah,Threeforks,36,
Jon Huntsman,President,,Republican,Tippah,Threeforks,0,
Gary Johnson,President,,Republican,Tippah,Threeforks,0,
Ron Paul,President,,Republican,Tippah,Threeforks,4,
Rick Perry,President,,Republican,Tippah,Threeforks,1,
Mitt Romney,President,,Republican,Tippah,Threeforks,20,
Rick Santorum,President,,Republican,Tippah,Threeforks,37,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,Threeforks,4,
Robert Maloney,U.S. Senate,,Republican,Tippah,Threeforks,12,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Threeforks,78,
Robert Estes,U.S. House,1,Republican,Tippah,Threeforks,27,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Threeforks,33,
Henry Ross,U.S. House,1,Republican,Tippah,Threeforks,38,
Michele Bachmann,President,,Republican,Tippah,Brownfield,0,
Newt Gingrich,President,,Republican,Tippah,Brownfield,11,
Jon Huntsman,President,,Republican,Tippah,Brownfield,0,
Gary Johnson,President,,Republican,Tippah,Brownfield,0,
Ron Paul,President,,Republican,Tippah,Brownfield,5,
Rick Perry,President,,Republican,Tippah,Brownfield,0,
Mitt Romney,President,,Republican,Tippah,Brownfield,16,
Rick Santorum,President,,Republican,Tippah,Brownfield,10,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,Brownfield,3,
Robert Maloney,U.S. Senate,,Republican,Tippah,Brownfield,3,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Brownfield,34,
Robert Estes,U.S. House,1,Republican,Tippah,Brownfield,12,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Brownfield,17,
Henry Ross,U.S. House,1,Republican,Tippah,Brownfield,10,
Michele Bachmann,President,,Republican,Tippah,Walnut,1,
Newt Gingrich,President,,Republican,Tippah,Walnut,58,
Jon Huntsman,President,,Republican,Tippah,Walnut,0,
Gary Johnson,President,,Republican,Tippah,Walnut,0,
Ron Paul,President,,Republican,Tippah,Walnut,2,
Rick Perry,President,,Republican,Tippah,Walnut,0,
Mitt Romney,President,,Republican,Tippah,Walnut,34,
Rick Santorum,President,,Republican,Tippah,Walnut,47,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,Walnut,8,
Robert Maloney,U.S. Senate,,Republican,Tippah,Walnut,9,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Walnut,113,
Robert Estes,U.S. House,1,Republican,Tippah,Walnut,29,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Walnut,54,
Henry Ross,U.S. House,1,Republican,Tippah,Walnut,57,
Michele Bachmann,President,,Republican,Tippah,Chalybeate,0,
Newt Gingrich,President,,Republican,Tippah,Chalybeate,27,
Jon Huntsman,President,,Republican,Tippah,Chalybeate,0,
Gary Johnson,President,,Republican,Tippah,Chalybeate,0,
Ron Paul,President,,Republican,Tippah,Chalybeate,2,
Rick Perry,President,,Republican,Tippah,Chalybeate,0,
Mitt Romney,President,,Republican,Tippah,Chalybeate,28,
Rick Santorum,President,,Republican,Tippah,Chalybeate,45,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,Chalybeate,6,
Robert Maloney,U.S. Senate,,Republican,Tippah,Chalybeate,5,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Chalybeate,88,
Robert Estes,U.S. House,1,Republican,Tippah,Chalybeate,24,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Chalybeate,45,
Henry Ross,U.S. House,1,Republican,Tippah,Chalybeate,30,
Michele Bachmann,President,,Republican,Tippah,Tiplersville,0,
Newt Gingrich,President,,Republican,Tippah,Tiplersville,12,
Jon Huntsman,President,,Republican,Tippah,Tiplersville,0,
Gary Johnson,President,,Republican,Tippah,Tiplersville,0,
Ron Paul,President,,Republican,Tippah,Tiplersville,5,
Rick Perry,President,,Republican,Tippah,Tiplersville,0,
Mitt Romney,President,,Republican,Tippah,Tiplersville,13,
Rick Santorum,President,,Republican,Tippah,Tiplersville,26,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,Tiplersville,4,
Robert Maloney,U.S. Senate,,Republican,Tippah,Tiplersville,3,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,Tiplersville,44,
Robert Estes,U.S. House,1,Republican,Tippah,Tiplersville,26,
Alan Nunnelee,U.S. House,1,Republican,Tippah,Tiplersville,12,
Henry Ross,U.S. House,1,Republican,Tippah,Tiplersville,15,
Michele Bachmann,President,,Republican,Tippah,North Falkner,0,
Newt Gingrich,President,,Republican,Tippah,North Falkner,17,
Jon Huntsman,President,,Republican,Tippah,North Falkner,0,
Gary Johnson,President,,Republican,Tippah,North Falkner,0,
Ron Paul,President,,Republican,Tippah,North Falkner,3,
Rick Perry,President,,Republican,Tippah,North Falkner,0,
Mitt Romney,President,,Republican,Tippah,North Falkner,15,
Rick Santorum,President,,Republican,Tippah,North Falkner,12,
E. Allen Hathcock,U.S. Senate,,Republican,Tippah,North Falkner,1,
Robert Maloney,U.S. Senate,,Republican,Tippah,North Falkner,2,
Roger F. Wicker,U.S. Senate,,Republican,Tippah,North Falkner,43,
